Date,KOSS_Open_average,KOSS_Open_max,KOSS_Open_volatility,KOSS_Open_change,KOSS_High_average,KOSS_High_max,KOSS_High_volatility,KOSS_High_change,KOSS_Low_average,KOSS_Low_max,KOSS_Low_volatility,KOSS_Low_change,KOSS_Close_average,KOSS_Close_max,KOSS_Close_volatility,KOSS_Close_change,KOSS_Volume_average,KOSS_Volume_max,KOSS_Volume_volatility,KOSS_Volume_change
2018-01-14,2.104,2.2,0.18000000000000016,0.0900000000000003,2.1510000000000002,2.2,0.1200000000000001,0.08000000000000007,2.072,2.15,0.1299999999999999,0.08999999999999986,2.11,2.17,0.1200000000000001,0.10999999999999988,103946,264331,228492,-5191
2018-01-21,2.172,2.21,0.10999999999999988,0.050000000000000266,2.184,2.21,0.10999999999999988,-0.009999999999999787,2.088,2.15,0.08999999999999986,-0.08000000000000007,2.118,2.17,0.10999999999999988,-0.04999999999999982,23826,33457,17931,8575
2018-01-28,2.0462,2.15,0.1499999999999999,-0.14000000000000012,2.0946,2.199,0.1589999999999998,-0.1589999999999998,2.013,2.075,0.08500000000000019,-0.07500000000000018,2.036,2.1,0.0900000000000003,-0.0900000000000003,56927,124957,109743,-9266
2018-02-04,2.04,2.12,0.1200000000000001,-0.04999999999999982,2.054,2.12,0.0990000000000002,-0.028999999999999915,1.9922,2.001,0.020999999999999908,-0.020999999999999908,2.0118,2.03,0.04999999999999982,-0.04999999999999982,17273,22395,12825,12825
2018-02-11,1.98875,2.055,0.15500000000000025,-0.08000000000000007,2.05325,2.09,0.11799999999999988,-0.11799999999999988,1.9649999999999999,2.05,0.1499999999999999,-0.08000000000000007,1.99725,2.059,0.14900000000000024,-0.14900000000000024,16873,26977,26273,8631
2018-02-18,1.978,2.0,0.040000000000000036,-0.020000000000000018,1.985,2.0,0.030000000000000027,-0.030000000000000027,1.9744,1.99,0.038000000000000034,-0.028000000000000025,1.9818,2.0,0.030999999999999917,-0.020999999999999908,13335,25715,20822,-14692
2018-02-25,1.9942,2.16,0.26000000000000023,0.2090000000000003,2.1324,2.29,0.3380000000000001,0.3380000000000001,1.922,2.09,0.33999999999999986,0.18999999999999995,2.037,2.18,0.2550000000000001,0.2550000000000001,131120,279000,275008,113201
2018-03-04,2.164,2.2,0.07000000000000028,-0.020000000000000018,2.1846,2.204,0.04400000000000004,-0.014000000000000234,2.0622,2.15,0.14900000000000002,0.010000000000000231,2.1402,2.18,0.11000000000000032,-0.10000000000000009,18000,45477,39312,-24448
2018-03-11,2.019,2.11,0.19999999999999996,-0.11999999999999988,2.078,2.18,0.2200000000000002,-0.14000000000000012,1.9798,2.059,0.14900000000000024,-0.09999999999999987,1.992,2.08,0.16000000000000014,-0.08000000000000007,23167,54490,50393,8824
2018-03-18,1.835,1.945,0.16500000000000004,-0.14500000000000002,1.887,1.96,0.11699999999999977,-0.11699999999999977,1.794,1.87,0.1200000000000001,-0.07000000000000006,1.8176,1.87,0.08200000000000007,-0.030000000000000027,22559,53306,42615,5908
2018-03-25,1.7850000000000001,1.8,0.050000000000000044,-0.050000000000000044,1.8050000000000002,1.83,0.06000000000000005,-0.06000000000000005,1.7525,1.77,0.050000000000000044,-0.030000000000000027,1.7650000000000001,1.79,0.050000000000000044,-0.010000000000000009,10900,19514,15143,15143
2018-04-01,1.78125,1.875,0.16500000000000004,0.16500000000000004,1.81875,1.875,0.09499999999999997,0.09499999999999997,1.75275,1.81,0.10900000000000021,0.10900000000000021,1.79,1.82,0.07000000000000006,0.06000000000000005,10319,17052,15129,-15129
2018-04-08,1.79,1.84,0.08000000000000007,0.07000000000000006,1.83875,1.89,0.08999999999999986,0.08999999999999986,1.76,1.77,0.020000000000000018,-0.010000000000000009,1.7835,1.814,0.06400000000000006,-0.030000000000000027,4815,12344,10914,-10914
2018-04-15,1.864,1.91,0.11999999999999988,0.08000000000000007,1.9245999999999999,1.96,0.07000000000000006,0.02300000000000013,1.8198,1.86,0.0880000000000003,0.038000000000000256,1.8794,1.92,0.08999999999999986,-0.08999999999999986,7769,13521,12765,5807
2018-04-22,1.866,1.96,0.15999999999999992,0.09999999999999987,2.0426,2.355,0.476,0.16599999999999993,1.8382,1.91,0.10999999999999988,0.030999999999999917,1.8834,1.97,0.14400000000000013,0.0050000000000001155,43487,171519,165667,-483
2018-04-29,1.9256,2.039,0.21500000000000008,0.10999999999999988,2.0498,2.17,0.22999999999999998,-0.22999999999999998,1.8416000000000001,1.855,0.030999999999999917,0.020000000000000018,1.905,1.98,0.1299999999999999,0.014999999999999902,9382,25873,25004,-16427
2018-05-06,2.099,2.37,0.5169999999999999,0.5169999999999999,2.5074,3.0,0.8999999999999999,0.3999999999999999,2.0248,2.3,0.44899999999999984,0.44899999999999984,2.2282,2.52,0.6100000000000001,0.6100000000000001,497517,1973470,1960209,17719
2018-05-13,2.3899999999999997,2.59,0.27,0.0,2.554,2.6439999999999997,0.24399999999999977,-0.2400000000000002,2.2702,2.32,0.09899999999999975,-0.050000000000000266,2.3562,2.6,0.379,-0.020000000000000018,35307,53055,41165,-40226
2018-05-20,2.3049999999999997,2.38,0.1299999999999999,-0.040000000000000036,2.404,2.54,0.274,-0.274,2.23825,2.28,0.1499999999999999,-0.14000000000000012,2.2874999999999996,2.36,0.20999999999999996,-0.20999999999999996,18130,25423,13617,2541
2018-05-27,2.152,2.25,0.16999999999999993,0.020000000000000018,2.35,2.69,0.48999999999999977,-0.48999999999999977,2.0542,2.101,0.121,0.121,2.1484,2.23,0.25,0.21199999999999974,171500,608844,596360,-596360
2018-06-03,2.2044,2.342,0.2520000000000002,0.16199999999999992,2.2864,2.35,0.16000000000000014,0.09200000000000008,2.1288,2.211,0.13099999999999978,0.08799999999999963,2.214,2.26,0.11999999999999966,0.06999999999999984,53836,154492,135930,-18998
2018-06-10,2.2626,2.42,0.21699999999999964,0.21699999999999964,2.41,2.55,0.2559999999999998,0.18199999999999994,2.2234000000000003,2.386,0.23500000000000032,0.23500000000000032,2.3280000000000003,2.45,0.25,0.20999999999999996,50956,136939,119031,25364
2018-06-17,2.44,2.55,0.23999999999999977,-0.10000000000000009,2.559,2.74,0.3570000000000002,-0.0950000000000002,2.3496,2.4,0.12199999999999989,-0.08000000000000007,2.4124,2.49,0.13800000000000034,-0.058000000000000274,34893,96831,93542,-12847
2018-06-24,2.35,2.5,0.2599999999999998,0.029999999999999805,2.4198,2.512,0.16199999999999992,0.08699999999999974,2.2524,2.271,0.040999999999999925,0.030999999999999694,2.3794,2.437,0.09699999999999998,0.09699999999999998,12259,18593,12742,-7891
2018-07-01,2.3925,2.44,0.06999999999999984,0.04999999999999982,2.5229999999999997,2.57,0.10499999999999998,0.06999999999999984,2.335,2.4,0.10000000000000009,0.08000000000000007,2.42325,2.56,0.2200000000000002,0.2200000000000002,26722,65395,56660,56660
2018-07-08,2.656,2.73,0.1499999999999999,0.040000000000000036,2.7374,2.83,0.2030000000000003,-0.16300000000000026,2.5556,2.64,0.19200000000000017,-0.13200000000000012,2.634,2.73,0.25,-0.20999999999999996,31566,78959,73218,-72375
2018-07-15,2.5812,2.71,0.2589999999999999,0.2150000000000003,2.7344,2.93,0.4280000000000004,0.4280000000000004,2.5102,2.68,0.3200000000000003,0.22999999999999998,2.6355999999999997,2.8,0.3340000000000001,0.3340000000000001,28984,43862,35448,29593
2018-07-22,2.732,2.89,0.3200000000000003,-0.20999999999999996,2.8036,2.9,0.21999999999999975,-0.21999999999999975,2.5538,2.6,0.08000000000000007,-0.019000000000000128,2.6406,2.84,0.31999999999999984,-0.08300000000000018,18346,33319,27805,-27255
2018-07-29,2.517,2.55,0.09999999999999964,0.020000000000000018,2.6172,2.799,0.28900000000000015,0.052999999999999936,2.4936,2.53,0.07999999999999963,0.06999999999999984,2.534,2.61,0.13999999999999968,0.13999999999999968,38093,148965,141340,8916
2018-08-05,2.6624,2.75,0.18000000000000016,0.04800000000000004,2.724,2.792,0.19199999999999973,0.06399999999999961,2.5814,2.62,0.07000000000000028,0.028999999999999915,2.6288,2.69,0.10999999999999988,0.06999999999999984,12087,26419,21518,-17540
2018-08-12,2.8386,2.96,0.31000000000000005,0.14000000000000012,2.9272,3.153,0.44300000000000006,0.3200000000000003,2.7134,2.937,0.33699999999999974,0.30699999999999994,2.778,3.05,0.41999999999999993,0.31999999999999984,31265,83559,79900,79900
2018-08-19,3.94,4.31,1.1999999999999997,1.1400000000000001,4.3972,4.69,0.54,0.20999999999999996,3.6566,4.001,0.8999999999999999,0.8999999999999999,4.178,4.32,0.3500000000000001,0.1899999999999995,700220,1694066,1569718,-812255
2018-08-26,4.09,4.41,0.6500000000000004,-0.6500000000000004,4.14725,4.468999999999999,0.6699999999999995,-0.6699999999999995,3.80775,3.97,0.4200000000000004,-0.4200000000000004,3.90375,4.225,0.5849999999999995,-0.5849999999999995,49120,60561,21642,18918
2018-09-02,3.342,3.86,1.21,-1.0,3.4726,3.86,0.8860000000000001,-0.815,3.076,3.57,1.0099999999999998,-1.0099999999999998,3.1626,3.63,0.8999999999999999,-0.8169999999999997,51490,111576,92047,20952
2018-09-09,2.794,2.97,0.25,-0.06000000000000005,2.9458,3.04,0.18999999999999995,0.02899999999999947,2.674,2.78,0.22999999999999998,-0.13000000000000034,2.8678,2.98,0.22999999999999998,0.0689999999999995,42380,126093,122125,15557
2018-09-16,2.7518,2.891,0.28100000000000014,-0.28100000000000014,2.797,2.9,0.14899999999999958,-0.14899999999999958,2.669,2.75,0.14000000000000012,-0.14000000000000012,2.7216,2.7680000000000002,0.14800000000000013,-0.04999999999999982,13930,23731,21816,5648
2018-09-23,2.7216,2.82,0.1499999999999999,0.10199999999999987,2.8858,3.187,0.45699999999999985,0.45699999999999985,2.6746,2.8,0.23999999999999977,0.23999999999999977,2.783,2.99,0.3200000000000003,0.26000000000000023,15163,27986,21294,11907
2018-09-30,2.8628,2.96,0.22599999999999998,-0.06000000000000005,2.9213999999999998,3.04,0.18000000000000016,-0.14000000000000012,2.6902,2.76,0.09999999999999964,-0.009999999999999787,2.7702,2.866,0.20599999999999996,-0.07499999999999973,15531,43651,41215,-39751
2018-10-07,2.69,2.75,0.10999999999999988,0.06999999999999984,2.7658,2.9,0.23999999999999977,0.23999999999999977,2.646,2.73,0.1200000000000001,0.1200000000000001,2.721,2.85,0.2200000000000002,0.20999999999999996,16022,35281,34407,11806
2018-10-14,2.7422,2.8,0.10899999999999954,0.020000000000000018,2.832,2.9,0.1599999999999997,-0.020000000000000018,2.672,2.74,0.1200000000000001,0.040000000000000036,2.72,2.8,0.17999999999999972,-0.04999999999999982,10859,25647,21372,-2787
2018-10-21,2.7076000000000002,2.82,0.19999999999999973,-0.1599999999999997,2.799,2.85,0.12199999999999989,-0.12199999999999989,2.6626,2.763,0.1429999999999998,-0.11299999999999999,2.7134,2.7960000000000003,0.14600000000000035,-0.1160000000000001,4377,7013,5096,5096
2018-10-28,2.67,2.72,0.17000000000000037,-0.14000000000000012,2.7,2.78,0.22999999999999998,-0.22999999999999998,2.5944000000000003,2.72,0.3780000000000001,-0.3380000000000001,2.604,2.72,0.33000000000000007,-0.29000000000000004,8926,19211,19211,9183
2018-11-04,2.332,2.45,0.2400000000000002,-0.18000000000000016,2.348,2.45,0.2400000000000002,-0.20999999999999996,2.2702,2.39,0.25900000000000034,-0.25900000000000034,2.2762,2.42,0.28900000000000015,-0.28900000000000015,3580,5534,5534,2522
2018-11-11,2.0082,2.11,0.20999999999999996,-0.08000000000000007,2.1296,2.267,0.2669999999999999,0.14000000000000012,1.936,1.98,0.10000000000000009,0.0,2.02,2.2,0.3100000000000003,0.28000000000000025,12470,20297,18583,268
2018-11-18,2.06825,2.15,0.18999999999999995,0.08000000000000007,2.1310000000000002,2.15,0.04699999999999971,0.04499999999999993,1.9989999999999999,2.046,0.09599999999999986,-0.010000000000000009,2.04,2.1,0.14000000000000012,-0.14000000000000012,8548,21427,20807,-10621
2018-11-25,2.06,2.19,0.21999999999999997,0.15999999999999992,2.1718,2.194,0.04400000000000004,-0.010000000000000231,2.01,2.05,0.07999999999999985,0.07999999999999985,2.1006,2.165,0.14500000000000002,0.08800000000000008,2347,4627,3504,-2110
2018-12-02,2.00725,2.06,0.09099999999999997,-0.09099999999999997,2.02475,2.11,0.1409999999999998,-0.1409999999999998,1.96,2.01,0.07999999999999985,-0.06999999999999984,1.9729999999999999,2.022,0.08199999999999985,-0.08199999999999985,10957,19976,16544,16544
2018-12-09,1.9812,2.064,0.20399999999999996,0.06400000000000006,2.0472,2.19,0.2589999999999999,0.06400000000000006,1.8780000000000001,1.91,0.04999999999999982,-0.04999999999999982,1.946,2.13,0.2599999999999998,-0.040000000000000036,9895,17776,14851,-10584
2018-12-16,1.884,1.9,0.039999999999999813,0.029999999999999805,1.9314,1.99,0.1030000000000002,-0.10000000000000009,1.862,1.9,0.04999999999999982,-0.010000000000000009,1.8912,1.99,0.1399999999999999,-0.010000000000000009,11329,23386,20178,2132
2018-12-23,1.90725,1.933,0.07700000000000018,0.07700000000000018,1.94275,1.99,0.1180000000000001,0.061000000000000165,1.86775,1.9,0.07499999999999996,-0.030999999999999917,1.93425,1.98,0.1080000000000001,0.037000000000000144,5292,9065,7784,7784
2018-12-30,1.97,2.092,0.19300000000000006,0.16300000000000003,2.06075,2.186,0.22599999999999998,0.13200000000000012,1.9295,1.96,0.06099999999999994,0.0009999999999998899,2.03925,2.186,0.22599999999999998,0.07900000000000018,1375,1950,1152,-1114
2019-01-06,1.9925,2.04,0.09000000000000008,0.020000000000000018,2.015,2.043,0.05300000000000016,0.013000000000000345,1.9775,2.04,0.09000000000000008,0.08000000000000007,1.99175,2.04,0.08000000000000007,0.08000000000000007,1922,3127,2388,-2279
2019-01-13,2.0675,2.11,0.08999999999999986,0.06000000000000005,2.18425,2.26,0.1629999999999998,0.133,2.065,2.11,0.08999999999999986,0.04999999999999982,2.16175,2.26,0.1629999999999998,0.04300000000000015,2857,6965,6269,5583
2019-01-20,2.058,2.28,0.47999999999999976,-0.47999999999999976,2.1238,2.28,0.2509999999999999,-0.18999999999999995,2.004,2.11,0.31999999999999984,-0.31999999999999984,2.032,2.12,0.2200000000000002,-0.2200000000000002,8133,31852,31012,27240
2019-01-27,1.854,1.9,0.07999999999999985,-0.04999999999999982,1.9318,2.0469999999999997,0.1469999999999998,0.0050000000000001155,1.845,1.9,0.07999999999999985,-0.06499999999999995,1.8974,1.9069999999999998,0.026999999999999913,-0.020000000000000018,12382,24049,23136,22084
2019-02-03,1.8836000000000002,2.0180000000000002,0.2280000000000002,0.07800000000000029,1.9558,2.0180000000000002,0.14800000000000013,0.07800000000000029,1.8262,1.871,0.08099999999999996,0.030999999999999917,1.8800000000000001,1.909,0.05899999999999994,-0.038000000000000034,10201,19007,17516,-7591
2019-02-10,1.91225,1.94,0.06000000000000005,-0.06000000000000005,1.9425,1.97,0.08000000000000007,0.0,1.88425,1.91,0.041999999999999815,-0.030000000000000027,1.8944999999999999,1.9180000000000001,0.038000000000000256,-0.028000000000000247,17102,37164,33691,-336
2019-02-17,1.9604,2.0,0.09000000000000008,0.09000000000000008,1.9764,2.05,0.1399999999999999,0.1399999999999999,1.8944,1.94,0.09899999999999998,0.06000000000000005,1.9222,1.99,0.1299999999999999,0.09099999999999975,3018,6072,4418,2290
2019-02-24,1.9904,2.09,0.18799999999999994,0.1200000000000001,2.03,2.09,0.10999999999999988,0.0,1.894,1.92,0.05999999999999983,-0.04999999999999982,1.912,2.0,0.1399999999999999,-0.1299999999999999,4276,8590,7327,-2096
2019-03-03,1.9458,1.99,0.07000000000000006,0.050000000000000044,2.0646,2.269,0.3290000000000002,0.13099999999999978,1.9,1.93,0.05999999999999983,0.009999999999999787,1.9712,2.0709999999999997,0.20099999999999962,0.20099999999999962,30705,113919,112888,24464
2019-03-10,2.0588,2.113,0.133,-0.06000000000000005,2.1424,2.24,0.2400000000000002,-0.17700000000000005,2.0072,2.056,0.13600000000000012,-0.10999999999999988,2.054,2.24,0.3200000000000003,-0.1200000000000001,5819,9456,5873,-3749
2019-03-17,1.973,2.04,0.16699999999999982,0.1100000000000001,2.016,2.05,0.08999999999999986,0.08999999999999986,1.96,2.02,0.1499999999999999,0.048000000000000265,2.016,2.05,0.08999999999999986,0.08999999999999986,1599,4144,4144,608
2019-03-24,2.016,2.06,0.09000000000000008,0.06000000000000005,2.064,2.14,0.13000000000000034,0.0900000000000003,1.972,2.0,0.050000000000000044,-0.010000000000000009,2.025,2.07,0.09999999999999987,0.054999999999999716,12204,17856,16444,-8705
2019-03-31,2.138,2.25,0.18000000000000016,0.06000000000000005,2.2128,2.33,0.26000000000000023,0.11000000000000032,2.0502,2.1,0.0900000000000003,-0.04900000000000038,2.0918,2.18,0.17000000000000037,-0.04900000000000038,8150,20235,19307,2267
2019-04-07,2.1202,2.25,0.25,0.17099999999999982,2.184,2.31,0.20999999999999996,0.1200000000000001,2.082,2.15,0.1499999999999999,0.1499999999999999,2.1456,2.22,0.15200000000000014,0.13000000000000034,4177,8098,6131,4174
2019-04-14,2.1254999999999997,2.21,0.18000000000000016,-0.18000000000000016,2.14475,2.21,0.11099999999999977,-0.11099999999999977,2.0582499999999997,2.1319999999999997,0.12199999999999989,-0.12199999999999989,2.07275,2.1319999999999997,0.12199999999999989,-0.12199999999999989,3785,5569,3076,69
2019-04-21,2.04775,2.1,0.08599999999999985,0.08599999999999985,2.08175,2.1,0.03300000000000036,0.03000000000000025,2.0175,2.04,0.03000000000000025,0.0,2.0725,2.09,0.029999999999999805,0.0,3592,6293,4923,4923
2019-04-28,2.0558,2.09,0.06000000000000005,-0.030999999999999694,2.0642,2.09,0.05699999999999994,-0.029999999999999805,2.018,2.03,0.020000000000000018,0.0,2.0258,2.06,0.050000000000000266,-0.007000000000000117,2817,5148,3576,2088
2019-05-05,2.0412,2.068,0.058000000000000274,0.018000000000000238,2.094,2.28,0.27,0.03000000000000025,1.9949999999999999,2.05,0.12499999999999978,-0.08499999999999974,2.0364,2.15,0.15999999999999992,0.01200000000000001,83655,372070,372070,28264
2019-05-12,2.097,2.16,0.14000000000000012,0.0950000000000002,2.1550000000000002,2.2,0.0900000000000003,0.0050000000000003375,2.074,2.09,0.08000000000000007,0.08000000000000007,2.122,2.2,0.11000000000000032,0.0,14493,37539,35715,-35715
2019-05-19,2.1,2.16,0.14000000000000012,-0.040000000000000036,2.13,2.16,0.06000000000000005,-0.040000000000000036,2.0525,2.12,0.1200000000000001,0.1200000000000001,2.0875,2.13,0.1299999999999999,0.1200000000000001,2601,7199,7199,-2483
2019-05-26,2.06,2.13,0.1299999999999999,-0.1200000000000001,2.1065,2.13,0.03399999999999981,-0.03399999999999981,2.04475,2.1,0.10000000000000009,-0.06099999999999994,2.085,2.13,0.1200000000000001,-0.1200000000000001,6924,10715,10325,6160
2019-06-02,2.0624,2.1,0.0900000000000003,-0.03600000000000003,2.0878,2.1,0.050000000000000266,0.04900000000000038,2.058,2.09,0.08000000000000007,-0.03600000000000003,2.078,2.1,0.050000000000000266,0.010000000000000231,20181,60759,60759,58410
2019-06-09,2.036,2.06,0.050000000000000266,0.03000000000000025,2.0528,2.1,0.07600000000000007,0.03000000000000025,2.028,2.06,0.06000000000000005,0.03000000000000025,2.046,2.1,0.0900000000000003,0.03000000000000025,2642,6668,6668,-1013
2019-06-16,2.0528,2.09,0.08000000000000007,-0.009999999999999787,2.0753999999999997,2.09,0.04300000000000015,-0.009999999999999787,1.9908,2.0140000000000002,0.06400000000000028,-0.06400000000000028,2.036,2.07,0.06000000000000005,0.020000000000000018,8275,13000,10354,9657
2019-06-23,2.0515,2.08,0.09000000000000008,-0.014000000000000234,2.054,2.08,0.08000000000000007,-0.014000000000000234,2.00225,2.07,0.09999999999999987,-0.015000000000000124,2.028,2.07,0.07799999999999985,-0.05799999999999983,3148,4713,2777,-1849
2019-06-30,1.9925,2.04,0.08000000000000007,0.030000000000000027,2.01,2.04,0.08000000000000007,-0.040000000000000036,1.9825,2.0,0.040000000000000036,0.030000000000000027,2.0,2.04,0.08000000000000007,-0.040000000000000036,762,1658,1658,-756
2019-07-07,2.004,2.03,0.06999999999999984,-0.06999999999999984,2.0208,2.03,0.03599999999999981,-0.03599999999999981,1.986,2.03,0.06999999999999984,-0.06999999999999984,2.0048,2.03,0.04999999999999982,-0.03599999999999981,1216,3292,3138,606
2019-07-14,1.9754,1.9880000000000002,0.028000000000000247,0.018000000000000238,1.9838,1.9880000000000002,0.00800000000000023,0.0,1.9696,1.9880000000000002,0.038000000000000256,0.038000000000000256,1.9722,1.9880000000000002,0.03500000000000014,0.03500000000000014,3127,5244,4713,-4280
2019-07-21,1.9714,1.99,0.07000000000000006,-0.050000000000000044,1.986,1.99,0.020000000000000018,0.020000000000000018,1.96,1.97,0.050000000000000044,-0.050000000000000044,1.974,1.99,0.040000000000000036,-0.020000000000000018,2428,3949,2737,2737
2019-07-28,1.9495,1.97,0.031999999999999806,-0.010000000000000009,1.9849999999999999,1.99,0.020000000000000018,0.0,1.9375,1.97,0.07000000000000006,-0.050000000000000044,1.96,1.99,0.06000000000000005,0.040000000000000036,6665,11719,11521,-2502
2019-08-04,1.966,1.98,0.030000000000000027,-0.010000000000000009,1.97,1.99,0.040000000000000036,-0.020000000000000018,1.8920000000000001,1.98,0.11999999999999988,-0.010000000000000009,1.912,1.98,0.11999999999999988,-0.010000000000000009,5179,20663,20505,-20274
2019-08-11,1.8862,1.97,0.1399999999999999,-0.030000000000000027,1.8902,1.97,0.1399999999999999,-0.030000000000000027,1.872,1.94,0.11999999999999988,0.0,1.8780000000000001,1.94,0.10999999999999988,0.0,2976,7076,6936,-1554
2019-08-18,1.9354,1.97,0.07400000000000007,-0.03500000000000014,2.0612,2.5,0.5700000000000001,0.5640000000000001,1.9162,1.96,0.10999999999999988,-0.04100000000000015,1.9532,2.0469999999999997,0.19699999999999962,0.11099999999999977,117888,564935,564200,564200
2019-08-25,2.23,2.53,0.6399999999999999,-0.3600000000000001,2.50475,2.9,0.9299999999999999,-0.9299999999999999,1.8475,2.05,0.31999999999999984,-0.31999999999999984,2.1205,2.65,0.8899999999999999,-0.8899999999999999,276074,415817,358579,-324370
2019-09-01,1.922,1.99,0.21999999999999997,0.17999999999999994,1.9958,2.09,0.1399999999999999,0.030000000000000027,1.8739999999999999,1.91,0.1399999999999999,0.1399999999999999,1.9194,1.97,0.11999999999999988,0.11999999999999988,30961,52508,38674,-15975
2019-09-08,1.964,1.98,0.030000000000000027,0.030000000000000027,2.0126,2.06,0.08000000000000007,0.052999999999999936,1.93,1.95,0.040000000000000036,0.030000000000000027,1.9474,1.97,0.04499999999999993,0.02499999999999991,12918,29632,25577,-3102
2019-09-15,2.018,2.05,0.07999999999999985,0.07999999999999985,2.072,2.13,0.10000000000000009,0.07000000000000028,1.9716,1.994,0.05400000000000005,0.05400000000000005,2.05,2.09,0.06000000000000005,0.06000000000000005,6233,12717,9831,4293
2019-09-22,2.0576,2.07,0.029999999999999805,0.0,2.0716,2.1,0.06000000000000005,0.040000000000000036,2.01,2.03,0.039999999999999813,0.010000000000000009,2.024,2.05,0.04999999999999982,-0.029999999999999805,8212,18321,15255,-4397
2019-09-29,1.9948,2.064,0.12400000000000011,-0.04400000000000004,2.0328,2.07,0.07999999999999985,-0.04400000000000004,1.958,2.0,0.06000000000000005,-0.040000000000000036,1.9889999999999999,2.06,0.10499999999999998,-0.10000000000000009,6280,16072,13588,-400
2019-10-06,1.9824,2.02,0.08000000000000007,-0.020000000000000018,1.9964,2.04,0.09099999999999997,-0.040000000000000036,1.957,2.0,0.07499999999999996,-0.050000000000000044,1.981,2.04,0.09099999999999997,-0.09000000000000008,2193,5674,5383,258
2019-10-13,1.9215,1.9469999999999998,0.08799999999999986,-0.08099999999999996,1.93875,1.95,0.04499999999999993,-0.04499999999999993,1.89475,1.94,0.09999999999999987,-0.08099999999999996,1.9104999999999999,1.9469999999999998,0.09699999999999975,-0.041999999999999815,7260,18188,17437,2016
2019-10-20,1.8808,1.92,0.09699999999999975,0.00800000000000023,1.9118,1.95,0.05699999999999994,-0.007999999999999785,1.8536000000000001,1.875,0.051999999999999824,0.014999999999999902,1.8804,1.93,0.08999999999999986,0.021999999999999797,2549,6319,5492,-864
2019-10-27,1.8224,1.84,0.06000000000000005,-0.050000000000000044,1.8476000000000001,1.871,0.07099999999999995,-0.030000000000000027,1.8,1.83,0.07000000000000006,-0.07000000000000006,1.8092,1.83,0.06000000000000005,-0.06000000000000005,6366,11647,10956,9112
2019-11-03,1.7454,1.79,0.10000000000000009,0.03300000000000014,1.782,1.8,0.040000000000000036,0.030000000000000027,1.6844,1.73,0.10000000000000009,-0.08000000000000007,1.7338,1.8,0.1319999999999999,-0.051999999999999824,14319,31098,23847,-1797
2019-11-10,1.7242,1.75,0.07199999999999984,0.05899999999999972,1.7642,1.79,0.05300000000000016,-0.049000000000000155,1.6836,1.74,0.1100000000000001,0.021999999999999797,1.734,1.79,0.09000000000000008,-0.07000000000000006,3000,9501,9059,-13
2019-11-17,1.6464,1.73,0.22999999999999998,-0.22699999999999987,1.6722,1.75,0.25,-0.25,1.5748,1.7,0.3999999999999999,-0.3999999999999999,1.6128,1.7,0.24,-0.24,15376,61504,60980,59425
2019-11-24,1.4425,1.49,0.07000000000000006,-0.06000000000000005,1.4717500000000001,1.5,0.050000000000000044,-0.04499999999999993,1.435,1.46,0.040000000000000036,-0.030000000000000027,1.4625,1.4769999999999999,0.026999999999999913,-0.026999999999999913,7412,11343,8971,-974
2019-12-01,1.438,1.46,0.050000000000000044,-0.020000000000000018,1.4478,1.46,0.030000000000000027,-0.010000000000000009,1.4188,1.45,0.050000000000000044,-0.04599999999999982,1.4338,1.45,0.030000000000000027,-0.006000000000000005,6840,17600,15278,1685
2019-12-08,1.554,1.66,0.25,0.25,1.6396,1.6880000000000002,0.13800000000000012,-0.028000000000000247,1.497,1.6,0.19000000000000017,0.19000000000000017,1.5426,1.6230000000000002,0.2130000000000003,0.19000000000000017,41164,157937,149487,-149333
2019-12-15,1.592,1.636,0.07599999999999985,-0.07599999999999985,1.6361999999999999,1.68,0.08999999999999986,-0.020000000000000018,1.49,1.53,0.10000000000000009,-0.10000000000000009,1.53,1.63,0.1499999999999999,0.09999999999999987,10934,19255,14694,12935
2019-12-22,1.56475,1.639,0.139,-0.1200000000000001,1.6157499999999998,1.67,0.1080000000000001,-0.1080000000000001,1.49225,1.5,0.010999999999999899,0.0,1.53875,1.585,0.09499999999999997,-0.09499999999999997,24531,28273,13373,402
2019-12-29,1.4989999999999999,1.507,0.016999999999999904,-0.016999999999999904,1.5293333333333334,1.54,0.020000000000000018,-0.020000000000000018,1.491,1.493,0.0030000000000001137,0.0,1.5183333333333333,1.54,0.03500000000000014,-0.03500000000000014,6682,10317,5464,-5464
