Date,NTES_Open_average,NTES_Open_max,NTES_Open_volatility,NTES_Open_change,NTES_High_average,NTES_High_max,NTES_High_volatility,NTES_High_change,NTES_Low_average,NTES_Low_max,NTES_Low_volatility,NTES_Low_change,NTES_Close_average,NTES_Close_max,NTES_Close_volatility,NTES_Close_change,NTES_Volume_average,NTES_Volume_max,NTES_Volume_volatility,NTES_Volume_change
2018-02-25,294.51,307.67,24.5,-18.670000000000016,298.098,308.9,19.20999999999998,-12.70999999999998,287.74,294.27,15.269999999999982,-5.560000000000002,291.94,296.31,9.759999999999991,-1.5300000000000296,1332829,1532465,397157,-230382
2018-03-04,306.278,314.44,17.319999999999993,14.170000000000016,311.896,318.79,17.319999999999993,16.279999999999973,304.832,311.96,15.259999999999991,14.889999999999986,309.45799999999997,314.29,13.590000000000032,13.590000000000032,1087099,1730996,917354,-105897
2018-03-11,318.194,324.15,9.819999999999993,5.529999999999973,323.446,329.0,11.699999999999989,7.060000000000002,313.726,323.12,17.100000000000023,4.259999999999991,319.252,326.94,15.319999999999993,6.329999999999984,1296628,1714714,806376,494371
2018-03-18,309.662,317.96,16.099999999999966,-15.269999999999982,312.646,321.83,19.139999999999986,-17.329999999999984,301.41200000000003,311.22,21.420000000000016,-21.420000000000016,305.986,319.77,24.109999999999957,-17.230000000000018,950274,1414907,748431,366388
2018-03-25,284.6575,297.38,20.69999999999999,-15.389999999999986,287.35249999999996,297.38,14.800000000000011,-11.810000000000002,274.3125,278.94,8.360000000000014,-6.019999999999982,277.8875,280.76,6.21999999999997,-4.899999999999977,1491747,2123983,1415087,-1123665
2018-04-01,274.108,278.46,14.479999999999961,-2.5500000000000114,281.54,287.59,9.689999999999998,7.5499999999999545,270.588,276.35,14.470000000000027,6.180000000000007,275.9,280.51,9.289999999999964,9.289999999999964,943212,1220691,589171,-179018
2018-04-08,278.524,287.25,15.589999999999975,-15.589999999999975,281.706,289.44,13.860000000000014,-13.860000000000014,273.81,280.01,11.21999999999997,-9.389999999999986,277.142,282.49,9.810000000000002,-9.810000000000002,875809,1255686,748877,-297171
2018-04-15,272.63,278.01,13.069999999999993,-7.060000000000002,275.858,281.94,13.740000000000009,-11.800000000000011,267.51,274.19,13.870000000000005,-10.949999999999989,271.524,278.18,17.400000000000034,-17.400000000000034,991915,1650366,920881,164699
2018-04-22,255.99,261.97,9.070000000000022,-6.010000000000019,258.318,262.42,6.700000000000017,-1.5200000000000387,251.022,255.51,7.060000000000002,3.6799999999999784,252.942,257.07,8.0,2.969999999999999,966652,1543735,906941,-904470
2018-04-29,254.63400000000001,260.35,12.350000000000023,-4.400000000000006,257.842,262.57,9.259999999999991,-5.8799999999999955,251.402,257.51,13.519999999999982,-4.75,254.412,260.95,11.73999999999998,-5.389999999999986,833811,1160336,672015,198775
2018-05-06,262.682,269.49,13.990000000000009,13.639999999999986,266.016,271.07,11.70999999999998,11.70999999999998,261.00600000000003,266.69,11.509999999999991,11.509999999999991,264.448,269.55,11.389999999999986,11.389999999999986,799986,992672,351906,289748
2018-05-13,254.872,266.85,23.630000000000024,-19.950000000000017,257.592,269.41,21.55000000000001,-21.439999999999998,247.88199999999998,263.53,32.079999999999984,-29.689999999999998,251.686,266.35,32.76000000000002,-32.76000000000002,2221619,4956950,3906105,1136877
2018-05-20,230.3725,233.0,9.069999999999993,-8.539999999999992,235.0625,239.49,9.210000000000008,-9.210000000000008,227.1925,232.47,10.150000000000006,-9.370000000000005,229.875,235.38,12.349999999999994,-6.819999999999993,1554182,2095452,958250,248944
2018-05-27,229.57,234.67,8.319999999999993,7.519999999999982,233.148,238.7,9.769999999999982,6.299999999999983,227.822,233.53,8.710000000000008,6.530000000000001,231.10399999999998,237.41,10.400000000000006,7.109999999999985,1237702,1642996,596350,-359826
2018-06-03,239.528,245.28,8.47999999999999,5.280000000000001,244.506,256.05,16.05000000000001,16.05000000000001,237.002,244.87,11.319999999999993,9.360000000000014,242.538,253.2,15.269999999999982,14.849999999999994,1285682,1989123,912628,888112
2018-06-10,254.358,259.01,8.269999999999982,-4.9599999999999795,258.384,264.35,11.410000000000025,-11.410000000000025,251.64000000000001,255.3,6.719999999999999,-6.719999999999999,254.986,257.44,5.079999999999984,-5.079999999999984,1295492,1859298,963414,-927215
2018-06-17,251.87,256.21,13.23999999999998,11.189999999999998,256.61400000000003,260.85,8.350000000000023,3.740000000000009,248.324,255.07,12.349999999999994,2.280000000000001,253.202,259.4,11.069999999999965,-0.8599999999999852,992270,1302358,615142,237540
2018-06-24,248.252,250.55,8.54000000000002,-0.12000000000000455,251.926,254.42,6.759999999999991,-1.5300000000000011,245.09,248.6,9.870000000000005,-0.38999999999998636,248.758,252.67,8.809999999999974,0.6700000000000159,942531,1208334,440596,-440596
2018-07-01,257.105,265.0,14.879999999999995,7.0,262.025,269.8,13.310000000000002,10.840000000000032,254.4775,263.73,14.340000000000032,14.340000000000032,258.65,267.57,17.98999999999998,17.98999999999998,958616,1141105,459448,411475
2018-07-08,266.112,268.0,7.779999999999973,-0.8199999999999932,268.794,270.46,2.9499999999999886,-0.5399999999999636,262.836,264.5,5.5,1.5,266.408,268.07,2.829999999999984,2.829999999999984,642426,848429,498785,-220511
2018-07-15,263.646,266.98,7.1299999999999955,-1.5199999999999818,266.284,269.15,5.509999999999991,-5.509999999999991,259.65999999999997,262.28,4.4599999999999795,-2.990000000000009,263.136,266.42,5.140000000000043,-5.140000000000043,586120,721207,215944,-32733
2018-07-22,265.636,266.45,2.2299999999999613,1.3799999999999955,267.98,270.64,5.039999999999964,-0.8700000000000045,262.65,266.15,8.599999999999966,-5.829999999999984,265.26,270.36,10.75,-4.159999999999968,489406,541385,113479,22130
2018-07-29,256.18,257.07,2.530000000000001,0.7599999999999909,258.95799999999997,261.13,5.349999999999994,0.5,253.632,256.28,6.46999999999997,6.46999999999997,257.538,258.72,3.690000000000026,-0.18999999999999773,574723,782865,407487,-62145
2018-08-05,241.42,260.02,36.04999999999998,-35.140000000000015,244.376,266.8,42.150000000000006,-42.150000000000006,233.284,259.11,45.52000000000001,-45.52000000000001,236.038,261.54,45.75000000000003,-45.75000000000003,2015915,4175758,3299879,1363653
2018-08-12,204.352,213.4,14.300000000000011,-4.400000000000006,208.948,214.99,10.850000000000023,-2.1200000000000045,201.43200000000002,207.8,12.430000000000007,1.950000000000017,205.12,209.86,9.610000000000014,1.6500000000000057,1635400,2354464,1315933,-1106997
2018-08-19,210.022,211.28,4.219999999999999,-0.6300000000000239,212.346,213.77,5.300000000000011,-0.6500000000000057,207.578,210.53,6.680000000000007,-1.3300000000000125,209.566,211.78,6.030000000000001,0.5500000000000114,643230,883740,390277,236494
2018-08-26,205.3725,213.51,22.95999999999998,-22.95999999999998,207.9575,214.81,15.759999999999991,-15.759999999999991,199.1325,208.62,19.74000000000001,-19.74000000000001,203.2825,211.57,17.180000000000007,-13.859999999999985,1403657,2685141,2180395,1192371
2018-09-02,191.658,196.49,7.240000000000009,-5.490000000000009,195.062,199.15,7.150000000000006,-7.150000000000006,188.968,190.01,2.329999999999984,-2.329999999999984,191.99,197.27,8.880000000000024,-8.880000000000024,982271,1268362,632267,-284385
2018-09-09,193.748,202.0,16.330000000000013,12.170000000000016,198.032,203.05,13.390000000000015,11.789999999999992,192.128,200.44,15.840000000000003,11.349999999999994,196.488,201.93,13.140000000000015,9.580000000000013,965273,1384051,754000,381360
2018-09-16,206.402,219.01,20.75,11.27000000000001,211.688,219.28,16.669999999999987,10.549999999999983,204.468,214.15,16.52000000000001,10.469999999999999,208.33599999999998,214.75,15.740000000000009,11.02000000000001,1060100,1384964,710954,-225270
2018-09-23,221.076,230.53,18.99000000000001,18.99000000000001,226.628,237.48,20.819999999999993,20.819999999999993,219.76,229.4,19.159999999999997,19.159999999999997,224.986,233.95,18.399999999999977,18.399999999999977,1152470,1508705,880636,880636
2018-09-30,218.576,228.5,20.379999999999995,-20.379999999999995,221.754,229.09,11.640000000000015,-10.360000000000014,214.118,221.21,14.27000000000001,-9.140000000000015,218.282,222.65,8.030000000000001,-5.009999999999991,1020651,2029993,1493474,-1310337
2018-10-07,213.838,218.22,12.599999999999994,-0.47999999999998977,217.582,222.37,9.5,1.1099999999999852,211.326,217.1,12.099999999999994,0.0800000000000125,215.566,220.88,10.370000000000005,0.8400000000000034,1093358,1554881,967456,-46219
2018-10-14,219.38400000000001,224.8,7.800000000000011,-2.0900000000000034,221.752,225.75,7.319999999999993,-5.5800000000000125,213.914,219.22,10.419999999999987,-7.030000000000001,216.53799999999998,225.25,15.080000000000013,-10.969999999999999,754867,870006,335777,175320
2018-10-21,199.78799999999998,205.41,16.909999999999997,0.7599999999999909,206.162,212.67,12.909999999999997,-7.280000000000001,193.93,201.35,13.299999999999983,-8.0,200.344,210.94,17.939999999999998,-13.829999999999984,946579,1258261,507376,-5369
2018-10-28,213.042,226.0,28.830000000000013,28.830000000000013,219.094,232.88,31.400000000000006,31.400000000000006,209.614,223.7,31.669999999999987,31.669999999999987,215.504,226.29,26.189999999999998,26.189999999999998,796703,1105986,510560,245321
2018-11-04,227.452,233.27,13.320000000000022,-7.400000000000006,230.89,238.48,18.53,-13.52000000000001,222.306,231.97,23.340000000000003,-16.730000000000018,225.916,235.05,22.47,-16.059999999999974,918978,1450070,942233,437147
2018-11-11,224.238,229.83,13.160000000000025,12.590000000000003,232.082,242.0,21.919999999999987,18.889999999999986,222.978,229.26,16.67999999999998,16.67999999999998,226.396,233.41,19.22,19.090000000000003,1053847,1754608,920237,108629
2018-11-18,228.515,230.44,4.439999999999998,2.530000000000001,233.835,239.47,8.430000000000007,1.6099999999999852,225.675,229.09,8.069999999999993,2.5900000000000034,229.0275,233.58,7.8300000000000125,3.1799999999999784,602494,798420,378099,-378099
2018-11-25,229.554,234.14,10.879999999999995,5.019999999999982,233.298,238.47,8.859999999999985,7.240000000000009,224.962,231.7,10.819999999999993,6.609999999999985,229.918,235.36,12.130000000000024,5.030000000000001,849114,1065226,562568,512249
2018-12-02,232.51,237.86,14.810000000000002,-0.75,240.61,243.87,6.3700000000000045,3.1200000000000045,229.01,234.64,14.629999999999995,3.5900000000000034,235.3325,238.47,9.039999999999992,7.389999999999986,928206,1133120,394033,-108417
2018-12-09,245.82,250.75,10.210000000000008,5.469999999999999,250.238,257.15,12.269999999999982,1.4000000000000057,241.53,248.2,12.369999999999976,0.839999999999975,244.984,253.33,15.420000000000016,0.6800000000000068,849622,1194085,590903,-34822
2018-12-16,240.964,249.9,14.909999999999997,1.6799999999999784,244.618,253.0,15.069999999999993,9.0,234.95600000000002,241.77,12.590000000000003,9.909999999999997,238.234,245.03,12.509999999999991,12.509999999999991,1034187,2386355,1879729,-139656
2018-12-23,241.7875,246.57,7.4599999999999795,-7.4599999999999795,245.39249999999998,247.0,3.1100000000000136,-3.1100000000000136,235.0075,237.34,4.8300000000000125,-2.4000000000000057,240.5475,246.39,11.019999999999982,-8.150000000000006,716582,1047475,615102,-199108
2018-12-30,229.6375,235.0,8.789999999999992,4.189999999999998,235.315,241.0,12.439999999999998,8.099999999999994,225.20499999999998,230.63,11.789999999999992,4.530000000000001,229.97,239.49,18.590000000000003,9.75,817217,1151895,507405,-86733
2019-01-06,246.832,253.8,13.04000000000002,1.4099999999999966,251.798,258.72,15.180000000000035,2.8400000000000034,242.084,248.97,11.300000000000011,1.5500000000000114,247.9,258.44,18.359999999999985,-2.329999999999984,850747,1232594,611490,120264
2019-01-13,249.66,254.95,11.639999999999986,11.639999999999986,254.0875,258.67,11.090000000000003,11.090000000000003,247.5375,251.14,9.269999999999982,9.269999999999982,251.525,254.22,7.199999999999989,5.659999999999997,728450,894250,356652,85701
2019-01-20,246.062,249.1,8.269999999999982,-8.269999999999982,247.812,249.68,5.550000000000011,-5.550000000000011,240.296,243.52,7.100000000000023,-6.050000000000011,243.126,246.3,5.920000000000016,-3.819999999999993,719175,983184,521081,-92402
2019-01-27,244.712,249.79,11.060000000000002,11.060000000000002,249.62,256.0,15.240000000000009,14.080000000000013,242.744,249.79,14.789999999999992,14.789999999999992,246.9,251.93,13.830000000000013,13.530000000000001,596915,929847,616275,-118516
2019-02-03,245.352,253.56,16.560000000000002,-9.52000000000001,247.97400000000002,257.0,16.0,-11.47999999999999,241.11,251.86,16.54000000000002,-11.810000000000002,243.526,256.75,19.039999999999992,-16.599999999999994,483524,712095,405310,140465
2019-02-10,242.1375,245.42,5.829999999999984,-0.03999999999999204,244.2425,247.95,6.349999999999994,-3.9199999999999875,235.59,240.58,14.560000000000002,-14.560000000000002,238.4225,244.4,16.78,-16.78,659268,1106252,783509,635674
2019-02-17,228.88,235.0,14.0,-7.77000000000001,232.17,238.7,13.719999999999999,-9.119999999999976,223.238,229.5,13.189999999999998,-8.51000000000002,225.59799999999998,232.6,13.689999999999998,-5.449999999999989,1562367,2689281,1570085,106972
2019-02-24,223.016,225.03,6.030000000000001,-2.4199999999999875,224.762,226.76,7.6699999999999875,-7.289999999999992,218.024,223.25,10.909999999999997,-6.969999999999999,222.002,225.62,8.240000000000009,-5.8700000000000045,827616,1287362,762806,199208
2019-03-03,224.924,229.26,10.95999999999998,10.95999999999998,232.122,235.59,6.310000000000002,5.009999999999991,223.464,228.92,10.619999999999976,10.619999999999976,228.944,232.95,8.509999999999991,3.9799999999999898,732738,957902,329863,-329738
2019-03-10,237.656,244.77,12.710000000000008,11.219999999999999,241.526,245.95,10.95999999999998,10.95999999999998,234.76,240.5,10.550000000000011,9.550000000000011,239.59799999999998,243.48,10.75,10.75,597717,786498,335867,-52509
2019-03-17,238.39000000000001,245.0,13.490000000000009,-13.490000000000009,240.954,245.97,11.069999999999993,-11.069999999999993,234.746,241.11,12.220000000000027,-12.220000000000027,237.48,244.29,11.939999999999998,-10.549999999999983,607040,707903,214912,166711
2019-03-24,238.026,244.88,10.519999999999982,10.519999999999982,242.646,257.3,20.620000000000005,18.130000000000024,236.57,243.8,11.439999999999998,9.550000000000011,240.87199999999999,256.01,20.769999999999982,20.620000000000005,604688,1030500,706988,563646
2019-03-31,266.05,278.0,23.409999999999997,23.409999999999997,272.384,282.74,23.610000000000014,19.840000000000032,263.802,271.0,18.25999999999999,18.25999999999999,270.806,279.68,21.389999999999986,20.439999999999998,940109,1146954,446014,308870
2019-04-07,275.354,277.94,4.399999999999977,-4.310000000000002,276.76,280.84,6.96999999999997,-6.439999999999998,271.11,274.75,7.139999999999986,-7.139999999999986,273.658,276.72,6.180000000000007,-6.180000000000007,539111,844940,513950,-283960
2019-04-14,267.81,272.4,9.5,-9.5,270.47,272.87,4.060000000000002,-4.060000000000002,264.1775,266.43,4.420000000000016,-2.8899999999999864,267.0175,268.28,2.5399999999999636,2.3000000000000114,459712,569220,253970,-150505
2019-04-21,274.456,281.79,13.79000000000002,13.79000000000002,279.166,284.92,10.449999999999989,10.370000000000005,272.592,281.09,13.699999999999989,13.279999999999973,278.134,283.65,9.509999999999991,9.509999999999991,560937,691613,320592,-279462
2019-04-28,280.796,286.38,14.259999999999991,-11.529999999999973,287.394,289.69,7.420000000000016,-5.050000000000011,278.83,284.17,12.870000000000005,-10.099999999999966,283.432,285.44,5.0400000000000205,-3.109999999999957,707585,823935,321071,197485
2019-05-05,263.19800000000004,277.87,23.980000000000018,-23.980000000000018,265.906,278.67,21.640000000000043,-21.640000000000043,255.116,260.48,10.28000000000003,-8.150000000000006,261.858,264.47,9.900000000000034,-9.600000000000023,1135059,1710562,889923,-593767
2019-05-12,266.262,275.0,16.44999999999999,3.4499999999999886,269.896,282.0,20.0,-2.0500000000000114,261.082,272.71,18.50999999999999,-1.160000000000025,265.534,279.11,21.49000000000001,-4.75,1044356,1567378,840449,37243
2019-05-19,259.9275,261.98,5.520000000000039,0.38999999999998636,262.425,264.19,3.329999999999984,-2.1899999999999977,255.4975,258.39,5.3799999999999955,-4.059999999999974,259.8875,262.62,6.640000000000015,-6.640000000000015,820378,885575,136728,136728
2019-05-26,249.728,256.35,9.850000000000023,-6.77000000000001,253.564,258.68,7.760000000000019,-7.760000000000019,246.48,250.64,7.809999999999974,-7.809999999999974,248.358,250.83,6.170000000000016,-6.170000000000016,1066848,2369472,1695762,-1529449
2019-06-02,252.416,260.65,14.379999999999967,12.749999999999972,256.828,264.29,13.06000000000003,13.06000000000003,248.33,257.49,14.29000000000002,13.930000000000007,254.006,262.84,17.269999999999982,11.929999999999978,628206,698961,180730,-24668
2019-06-09,267.572,270.0,4.819999999999993,2.180000000000007,269.246,270.38,2.990000000000009,-0.37999999999999545,264.674,266.56,4.53000000000003,-2.9700000000000273,266.88,269.8,6.050000000000011,-6.050000000000011,694878,967038,449636,-234118
2019-06-16,265.268,266.2,2.019999999999982,-2.019999999999982,267.902,270.53,5.849999999999966,-5.849999999999966,261.99,265.21,7.079999999999984,-4.060000000000002,263.138,266.13,6.170000000000016,-4.199999999999989,511971,740146,436501,-120491
2019-06-23,259.912,263.76,8.849999999999994,4.0,261.964,265.28,5.67999999999995,5.279999999999973,256.02,261.36,8.690000000000026,8.690000000000026,258.194,262.71,8.109999999999985,8.109999999999985,417404,505179,167605,47978
2019-06-30,262.4025,263.39,3.079999999999984,-3.079999999999984,264.84000000000003,266.5,5.610000000000014,-5.610000000000014,259.08500000000004,260.51,3.7099999999999795,-3.7099999999999795,261.6375,265.57,7.779999999999973,-3.8999999999999773,391275,453428,94941,-72798
2019-07-07,261.148,264.79,10.300000000000011,6.680000000000007,263.294,267.1,8.57000000000005,3.7100000000000364,257.73,260.01,5.929999999999978,1.9999999999999716,259.934,263.39,7.149999999999977,-1.3100000000000023,352469,406321,106365,106365
2019-07-14,252.59,257.22,11.210000000000036,-11.210000000000036,253.714,260.74,14.560000000000002,-14.560000000000002,247.99,256.42,14.620000000000005,-14.620000000000005,249.316,259.38,16.419999999999987,-16.419999999999987,486462,657847,350160,99875
2019-07-21,243.044,245.48,7.119999999999976,-4.739999999999981,244.4,247.57,8.810000000000002,-8.180000000000007,238.138,244.04,13.679999999999978,-12.73999999999998,240.016,245.16,14.340000000000003,-14.240000000000009,532928,913213,569759,538218
2019-07-28,226.014,232.64,19.92999999999998,-17.789999999999992,229.296,236.38,21.159999999999997,-21.159999999999997,220.08,228.0,18.99000000000001,-18.99000000000001,224.024,232.78,20.900000000000006,-20.900000000000006,752875,1010126,461535,424575
2019-08-04,225.978,236.87,25.870000000000005,20.5,233.008,246.11,28.75,21.379999999999995,223.826,235.34,25.870000000000005,22.849999999999994,228.92,242.9,30.230000000000018,22.47,1162730,2038644,1265043,-142076
2019-08-11,254.094,262.23,26.720000000000027,26.600000000000023,262.246,264.74,5.160000000000025,1.079999999999984,249.564,257.35,21.970000000000027,21.970000000000027,259.68600000000004,262.25,7.530000000000001,1.3999999999999773,1169053,1898224,1321396,-1321396
2019-08-18,250.99,253.51,7.7099999999999795,-3.769999999999982,253.34799999999998,257.55,8.840000000000003,-7.160000000000025,247.266,251.04,7.139999999999986,-3.0999999999999943,249.148,253.36,6.25,-0.18000000000000682,672742,913828,374802,138323
2019-08-25,253.82999999999998,255.0,3.3100000000000023,3.1599999999999966,256.2625,257.26,1.4699999999999989,-1.4699999999999989,251.105,252.01,2.3499999999999943,0.7199999999999989,253.9275,256.54,6.050000000000011,-1.5400000000000205,708850,869016,344514,23818
2019-09-01,267.622,279.0,25.120000000000005,25.120000000000005,274.42,282.23,22.560000000000002,22.47999999999996,266.204,278.34,27.96999999999997,27.96999999999997,271.404,280.34,21.909999999999968,21.909999999999968,876319,1238159,654127,-227400
2019-09-08,274.964,278.17,6.009999999999991,-6.009999999999991,277.722,279.98,5.560000000000002,-5.560000000000002,270.914,272.62,3.3899999999999864,-0.6699999999999591,273.51800000000003,275.68,5.300000000000011,-2.340000000000032,537957,733696,338294,-243884
2019-09-15,269.758,271.11,3.9600000000000364,-3.740000000000009,272.366,275.33,6.889999999999986,-3.509999999999991,266.93399999999997,269.15,3.8100000000000023,-0.3900000000000432,269.51,271.23,4.53000000000003,-3.4600000000000364,585402,643442,170680,-48023
2019-09-22,266.538,273.35,12.390000000000043,-5.730000000000018,272.922,277.9,11.399999999999977,6.569999999999993,260.628,265.0,9.400000000000006,2.409999999999968,265.728,273.35,12.660000000000025,3.079999999999984,882676,1630786,1250758,846638
2019-09-29,263.276,266.04,4.560000000000002,-2.5500000000000114,265.81,267.6,3.6299999999999955,-1.160000000000025,259.216,262.18,6.840000000000003,6.840000000000003,262.778,264.39,4.240000000000009,1.6399999999999864,608182,702787,157132,-157132
2019-10-06,260.826,266.44,10.719999999999999,5.689999999999998,267.032,279.41,21.03000000000003,17.53000000000003,257.922,265.5,12.560000000000002,12.560000000000002,263.078,276.59,21.94999999999999,21.94999999999999,685291,815621,364625,-19920
2019-10-13,286.974,294.07,16.649999999999977,12.689999999999998,291.862,295.0,8.0,4.0,282.556,286.51,9.259999999999991,3.730000000000018,287.464,294.77,13.389999999999986,-4.910000000000025,902650,1405636,843310,-615719
2019-10-20,278.86,283.23,10.600000000000023,-1.0699999999999932,283.924,287.78,12.919999999999959,2.589999999999975,274.966,280.41,11.430000000000007,7.520000000000039,278.564,283.67,12.819999999999993,9.410000000000025,704535,892538,480301,-361466
2019-10-27,287.934,298.23,15.090000000000032,15.090000000000032,292.278,309.24,24.680000000000007,24.680000000000007,285.452,298.23,18.480000000000018,18.480000000000018,290.514,307.72,24.410000000000025,24.410000000000025,570612,1111793,745684,720626
2019-11-03,300.088,308.5,14.079999999999984,-11.170000000000016,302.56399999999996,309.01,11.680000000000007,-11.680000000000007,294.504,298.36,5.680000000000007,-0.44999999999998863,297.558,300.13,6.089999999999975,1.2299999999999613,499545,886115,651312,-576950
2019-11-10,293.338,298.02,7.659999999999968,-7.659999999999968,295.624,298.49,5.960000000000036,-5.960000000000036,289.956,294.0,6.779999999999973,-6.0,292.528,296.48,6.800000000000011,-6.240000000000009,375490,472622,200365,-30567
2019-11-17,294.436,301.69,16.689999999999998,9.579999999999984,300.186,311.77,22.339999999999975,9.159999999999968,290.436,298.38,14.819999999999993,9.910000000000025,296.478,310.4,22.589999999999975,12.79000000000002,1046005,1453254,928332,809626
2019-11-24,307.815,312.52,12.199999999999989,12.199999999999989,314.5625,316.53,3.9699999999999704,0.9900000000000091,304.5825,309.05,10.379999999999995,10.379999999999995,312.2875,315.78,5.409999999999968,-0.7300000000000182,927844,1264687,640611,-640611
2019-12-01,313.12,319.85,14.79000000000002,3.9399999999999977,316.922,321.48,10.230000000000018,-3.2099999999999795,308.908,313.22,10.79000000000002,4.849999999999966,312.126,314.84,6.7999999999999545,-5.839999999999975,579174,663888,227857,-171445
2019-12-08,308.586,312.89,6.889999999999986,-2.8600000000000136,310.654,315.52,9.159999999999968,-1.900000000000034,304.67,310.19,8.680000000000007,-5.420000000000016,306.53000000000003,310.5,6.5,-4.579999999999984,708506,833311,293881,168669
2019-12-15,305.384,308.84,5.739999999999952,0.029999999999972715,307.378,310.6,4.910000000000025,0.2400000000000091,301.474,303.99,5.53000000000003,3.8799999999999955,304.386,307.19,5.569999999999993,-1.1999999999999886,685097,846967,433684,-331803
2019-12-22,305.5425,308.13,5.659999999999968,2.930000000000007,307.0425,308.39,4.069999999999993,3.009999999999991,302.25,303.29,2.580000000000041,2.25,304.2125,306.28,5.409999999999968,2.7199999999999704,452809,834301,576860,85201
2019-12-29,314.23333333333335,323.29,17.660000000000025,17.660000000000025,325.6333333333333,337.88,30.71999999999997,24.69999999999999,312.78666666666663,322.19,19.610000000000014,19.610000000000014,320.0,328.7,22.060000000000002,18.02000000000004,791111,1373509,1031163,315133
