Date,CSV_Open_average,CSV_Open_max,CSV_Open_volatility,CSV_Open_change,CSV_High_average,CSV_High_max,CSV_High_volatility,CSV_High_change,CSV_Low_average,CSV_Low_max,CSV_Low_volatility,CSV_Low_change,CSV_Close_average,CSV_Close_max,CSV_Close_volatility,CSV_Close_change,CSV_Volume_average,CSV_Volume_max,CSV_Volume_volatility,CSV_Volume_change
2018-02-04,25.8,26.32,1.0500000000000007,0.4200000000000017,26.09,26.35,0.5800000000000018,-0.28000000000000114,25.426,25.8,0.6500000000000021,0.17999999999999972,25.854,26.25,0.6999999999999993,-0.3099999999999987,112520,169028,93258,-93258
2018-02-11,25.72,26.49,1.1799999999999997,1.0299999999999976,26.47,27.9,2.219999999999999,2.099999999999998,25.665,26.48,1.2199999999999989,1.2199999999999989,26.21,27.64,2.210000000000001,2.120000000000001,127131,211522,140394,140394
2018-02-18,27.524,27.8,0.4299999999999997,0.3100000000000023,27.726,27.87,0.3100000000000023,0.10999999999999943,27.304,27.55,0.4700000000000024,0.240000000000002,27.516000000000002,27.81,0.48999999999999844,0.21999999999999886,75627,113583,66267,-17026
2018-02-25,27.596,27.92,0.7700000000000031,-0.07000000000000028,27.916,28.15,0.509999999999998,0.00999999999999801,27.356,27.51,0.370000000000001,0.0,27.578,27.85,0.6300000000000026,0.120000000000001,111226,184401,122731,20321
2018-03-04,28.004,28.29,0.6199999999999974,0.6199999999999974,28.206,28.42,0.370000000000001,0.2900000000000027,27.85,28.12,0.6700000000000017,0.6700000000000017,28.082,28.29,0.3200000000000003,0.23999999999999844,91607,149735,92480,10670
2018-03-11,28.296,28.41,0.33000000000000185,0.07000000000000028,28.556,28.72,0.259999999999998,0.23000000000000043,28.080000000000002,28.21,0.2699999999999996,0.21999999999999886,28.292,28.42,0.41000000000000014,0.41000000000000014,129288,237656,172695,-45163
2018-03-18,28.073999999999998,28.48,0.740000000000002,-0.740000000000002,28.302,28.77,1.0,-1.0,27.75,28.11,0.7899999999999991,-0.7699999999999996,27.852,28.19,0.75,-0.5700000000000003,79029,143983,96772,25634
2018-03-25,27.6075,27.75,0.28999999999999915,0.0,27.895,28.07,0.3099999999999987,-0.030000000000001137,27.3275,27.59,0.48999999999999844,-0.25,27.5175,27.66,0.39000000000000057,-0.21999999999999886,80151,91130,26212,13384
2018-04-01,27.626,27.94,0.7600000000000016,0.5100000000000016,27.919999999999998,28.2,0.6999999999999993,0.6099999999999994,27.38,27.76,0.75,0.75,27.684,27.89,0.5399999999999991,0.4299999999999997,136435,291867,231035,-231035
2018-04-08,27.866,28.0,0.25,0.019999999999999574,27.971999999999998,28.27,0.4800000000000004,0.19000000000000128,27.672,27.93,0.4499999999999993,0.16999999999999815,27.823999999999998,28.17,0.5400000000000027,0.3400000000000034,125773,242681,174866,146846
2018-04-15,28.328,28.46,0.21000000000000085,0.21000000000000085,28.494,28.55,0.15000000000000213,0.07000000000000028,28.204,28.32,0.21000000000000085,-0.05000000000000071,28.352,28.46,0.23000000000000043,-0.07000000000000028,78585,125452,90007,-48303
2018-04-22,27.542,28.36,1.6699999999999982,-1.5899999999999999,27.934,28.96,2.0100000000000016,-1.9800000000000004,26.926000000000002,28.35,2.460000000000001,-2.460000000000001,27.138,28.58,2.549999999999997,-2.549999999999997,206960,308512,185335,28367
2018-04-29,26.02,26.24,0.5499999999999972,0.03999999999999915,26.332,26.48,0.28999999999999915,0.16000000000000014,25.7,26.04,0.5899999999999999,0.3200000000000003,26.072,26.27,0.5899999999999999,-0.21000000000000085,250755,712854,654021,-106058
2018-05-06,25.736,26.02,0.629999999999999,-0.3200000000000003,25.864,26.12,0.41000000000000014,-0.33000000000000185,25.534,25.76,0.40000000000000213,-0.2900000000000027,25.688,25.89,0.3500000000000014,-0.3500000000000014,99249,141269,76824,41891
2018-05-13,25.476,25.59,0.23000000000000043,0.10999999999999943,25.648,25.76,0.20000000000000284,0.20000000000000284,25.302,25.36,0.17999999999999972,0.05999999999999872,25.508,25.63,0.3000000000000007,0.3000000000000007,111797,149580,69708,11131
2018-05-20,25.2825,25.66,0.6600000000000001,-0.6600000000000001,25.3775,25.66,0.5199999999999996,-0.39000000000000057,25.052500000000002,25.35,0.5100000000000016,-0.3500000000000014,25.1725,25.36,0.35999999999999943,-0.1999999999999993,115325,179171,102540,-95459
2018-05-27,25.072,25.29,0.6600000000000001,-0.35999999999999943,25.253999999999998,25.58,0.8099999999999987,-0.629999999999999,24.806,25.09,0.6699999999999982,-0.46999999999999886,24.956,25.36,0.759999999999998,-0.41000000000000014,89692,101351,20240,20240
2018-06-03,25.04,25.32,0.75,0.620000000000001,25.26,25.37,0.4299999999999997,0.33999999999999986,24.71,25.02,0.9400000000000013,0.5500000000000007,25.099999999999998,25.24,0.3999999999999986,0.23000000000000043,114375,268036,208331,-37613
2018-06-10,24.832,25.17,0.6400000000000006,-0.5300000000000011,24.896,25.17,0.4700000000000024,-0.40000000000000213,24.580000000000002,24.8,0.41000000000000014,-0.25,24.712,25.07,0.5100000000000016,-0.46999999999999886,66678,81795,42412,-39183
2018-06-17,24.704,24.85,0.2900000000000027,-0.030000000000001137,24.836,24.96,0.23000000000000043,0.00999999999999801,24.483999999999998,24.58,0.16999999999999815,0.0,24.722,24.79,0.129999999999999,-0.030000000000001137,98330,207595,158672,27561
2018-06-24,24.692,25.02,0.6999999999999993,-0.259999999999998,24.922,25.11,0.370000000000001,-0.14000000000000057,24.48,24.65,0.3299999999999983,-0.07000000000000028,24.75,25.04,0.48999999999999844,-0.11999999999999744,73616,95297,39892,5690
2018-07-01,24.895,24.98,0.17999999999999972,0.14999999999999858,25.0575,25.23,0.2699999999999996,0.21999999999999886,24.7275,24.82,0.129999999999999,0.120000000000001,24.8675,24.95,0.16000000000000014,0.120000000000001,63501,92302,41450,41450
2018-07-08,24.919999999999998,25.05,0.3000000000000007,0.10000000000000142,25.114,25.29,0.3099999999999987,0.029999999999997584,24.782,24.91,0.25,0.029999999999997584,24.916,25.02,0.19000000000000128,0.09000000000000341,65841,107248,72004,-58136
2018-07-15,24.818,24.96,0.26000000000000156,-0.19000000000000128,24.962,25.0,0.14000000000000057,-0.03999999999999915,24.672,24.81,0.2799999999999976,-0.0799999999999983,24.826,24.95,0.21999999999999886,-0.029999999999997584,57127,78732,29522,-9142
2018-07-22,24.648,24.9,0.6499999999999986,-0.6499999999999986,24.804000000000002,24.95,0.34999999999999787,-0.34999999999999787,24.342,24.71,0.6900000000000013,-0.6900000000000013,24.477999999999998,24.81,0.7199999999999989,-0.7199999999999989,55826,73277,30115,30115
2018-07-29,23.784,24.09,0.4499999999999993,-0.4499999999999993,24.326,25.05,1.1999999999999993,-0.7300000000000004,23.294,24.09,1.9299999999999997,-0.5,24.072,24.99,1.5,-0.7399999999999984,132519,191937,105160,-56941
2018-08-05,23.848,24.25,0.9299999999999997,-0.9299999999999997,24.06,24.47,0.9100000000000001,-0.9100000000000001,23.62,24.02,0.9299999999999997,-0.9299999999999997,23.74,24.28,1.0300000000000011,-1.0300000000000011,73113,108417,79992,34975
2018-08-12,23.233999999999998,23.45,0.5199999999999996,0.1999999999999993,23.506,23.66,0.39000000000000057,0.259999999999998,23.07,23.31,0.41999999999999815,0.05999999999999872,23.323999999999998,23.55,0.5300000000000011,0.5300000000000011,74578,84378,25066,7681
2018-08-19,23.498,23.9,0.7099999999999973,-0.5999999999999979,23.738,24.09,0.7300000000000004,-0.28000000000000114,23.28,23.67,0.5700000000000003,-0.5700000000000003,23.494,23.97,0.75,-0.3099999999999987,104416,141467,63449,63449
2018-08-26,23.259999999999998,23.66,0.7800000000000011,-0.7800000000000011,23.3575,23.68,0.6099999999999994,-0.6099999999999994,22.97,23.25,0.6000000000000014,-0.6000000000000014,23.067500000000003,23.39,0.620000000000001,-0.620000000000001,70961,113680,71454,27671
2018-09-02,22.528000000000002,22.75,0.3999999999999986,0.03999999999999915,22.662,22.8,0.33999999999999986,0.0,22.262,22.37,0.17999999999999972,-0.17999999999999972,22.444,22.65,0.2799999999999976,-0.05000000000000071,87758,104034,42291,28160
2018-09-09,22.398,22.53,0.240000000000002,0.120000000000001,22.622,22.68,0.120000000000001,-0.05999999999999872,22.195999999999998,22.25,0.10000000000000142,-0.05000000000000071,22.372,22.58,0.41999999999999815,-0.41999999999999815,77629,108116,53180,-53180
2018-09-16,22.227999999999998,22.47,0.41999999999999815,0.17999999999999972,22.432,22.56,0.41999999999999815,0.13999999999999702,22.068,22.37,0.4800000000000004,-0.10999999999999943,22.178,22.45,0.5399999999999991,-0.19000000000000128,160397,335622,264611,-37372
2018-09-23,21.71,21.91,0.39000000000000057,-0.379999999999999,21.924,22.13,0.4299999999999997,-0.18999999999999773,21.598,21.81,0.3200000000000003,-0.3099999999999987,21.686,21.85,0.3200000000000003,-0.14000000000000057,110261,171097,88626,-15496
2018-09-30,21.206,21.77,1.0199999999999996,-1.0199999999999996,21.244,21.81,0.9800000000000004,-0.9199999999999982,20.85,21.44,1.0199999999999996,-0.8500000000000014,20.996000000000002,21.46,0.6999999999999993,-0.6500000000000021,77130,92334,34926,-34926
2018-10-07,20.604000000000003,20.76,0.33999999999999986,-0.33999999999999986,20.742,20.95,0.4299999999999997,-0.379999999999999,20.356,20.71,0.6799999999999997,-0.6799999999999997,20.502,20.76,0.5,-0.3500000000000014,98610,140795,94795,38843
2018-10-14,20.38,20.63,0.6199999999999974,-0.4799999999999969,20.53,20.79,0.6799999999999997,-0.6000000000000014,20.144000000000002,20.59,0.9299999999999997,-0.6900000000000013,20.28,20.67,0.870000000000001,-0.870000000000001,71032,85686,32335,-3809
2018-10-21,19.322,19.6,0.4800000000000004,-0.3100000000000023,19.556,19.85,0.5,-0.33000000000000185,19.038,19.2,0.41000000000000014,-0.41000000000000014,19.196,19.44,0.5500000000000007,-0.5500000000000007,88995,110248,42003,-42003
2018-10-28,17.424,19.11,4.09,-3.6099999999999994,17.848,19.29,3.869999999999999,-2.490000000000002,16.44,18.89,4.32,-3.2399999999999984,16.794,19.06,4.089999999999998,-3.1400000000000006,364046,822470,647151,8574
2018-11-04,16.554,17.1,1.3500000000000014,1.3099999999999987,16.968,17.56,1.3299999999999983,1.0,16.398,16.95,1.25,1.1300000000000008,16.718,17.2,1.0799999999999983,0.9299999999999997,197336,271665,138098,12715
2018-11-11,16.61,16.97,0.7300000000000004,-0.34999999999999787,16.838,17.33,0.7999999999999972,-0.6999999999999993,16.332,16.9,0.7899999999999991,-0.7699999999999996,16.488,16.92,0.7800000000000011,-0.7800000000000011,138752,216838,123859,-11054
2018-11-18,16.12,16.39,0.620000000000001,0.3399999999999981,16.4475,16.6,0.28000000000000114,0.16000000000000014,15.89,16.1,0.47000000000000064,0.42999999999999794,16.1475,16.41,0.7400000000000002,0.6899999999999995,117040,171111,138775,-28114
2018-11-25,16.588,17.1,0.860000000000003,0.7600000000000016,16.848,17.48,1.1400000000000006,1.1400000000000006,16.354,16.79,0.7399999999999984,0.6799999999999997,16.748,17.19,0.9700000000000024,0.9700000000000024,163913,236816,152956,152956
2018-12-02,16.52,17.3,1.2800000000000011,-1.2800000000000011,16.72,17.39,1.1099999999999994,-1.1099999999999994,16.0175,16.45,0.8099999999999987,-0.8099999999999987,16.28,16.51,0.4700000000000024,-0.40000000000000213,231075,324868,177619,-147862
2018-12-09,15.982,16.4,0.9999999999999982,-0.7599999999999998,16.12,16.68,1.2799999999999994,-0.9399999999999995,15.568,16.06,1.339999999999998,-1.1899999999999995,15.696,16.41,1.6400000000000006,-1.2899999999999991,182011,403646,328152,105955
2018-12-16,14.82,14.88,0.25,-0.25,15.16,15.43,0.6600000000000001,-0.41999999999999993,14.709999999999999,14.86,0.35999999999999943,-0.2400000000000002,14.744,14.89,0.39000000000000057,-0.35999999999999943,184399,355077,234065,-34041
2018-12-23,15.105,15.64,1.120000000000001,1.120000000000001,15.5025,15.78,0.6099999999999994,0.5400000000000009,14.9975,15.31,0.7900000000000009,0.7800000000000011,15.3925,15.61,0.47999999999999865,0.3699999999999992,186704,237342,87253,-87253
2018-12-30,15.575,15.94,0.6199999999999992,0.6199999999999992,15.962499999999999,16.2,0.48999999999999844,0.33999999999999986,15.475,15.81,0.5400000000000009,0.5200000000000014,15.7625,16.13,0.7399999999999984,0.5399999999999991,132109,182687,103049,-49931
2019-01-06,16.55,16.86,0.5799999999999983,0.5799999999999983,16.87,17.07,0.5599999999999987,0.5599999999999987,16.5,16.78,0.5500000000000007,0.5500000000000007,16.71,16.98,0.490000000000002,0.370000000000001,86623,101545,39879,-3739
2019-01-13,17.75,19.33,2.509999999999998,2.509999999999998,18.39,19.79,2.789999999999999,2.789999999999999,17.6025,19.1,2.520000000000003,2.520000000000003,18.22,19.63,2.6400000000000006,2.6400000000000006,352419,846850,739020,213606
2019-01-20,19.646,19.96,0.5600000000000023,0.0,19.854,19.96,0.21000000000000085,-0.120000000000001,19.314,19.53,0.7100000000000009,0.5799999999999983,19.64,19.75,0.3200000000000003,0.0,104259,171925,102482,-88850
2019-01-27,19.652,19.82,0.28000000000000114,-0.08999999999999986,19.79,19.85,0.19000000000000128,0.0,19.454,19.6,0.3100000000000023,0.0400000000000027,19.644,19.74,0.28999999999999915,0.029999999999997584,94860,137774,62951,995
2019-02-03,19.338,19.77,1.0700000000000003,-1.0300000000000011,19.496,19.88,0.7300000000000004,-0.6999999999999993,18.99,19.63,1.0799999999999983,-1.0799999999999983,19.222,19.75,1.0100000000000016,-0.8299999999999983,94097,164590,108977,108977
2019-02-10,19.2375,19.55,0.6500000000000021,0.3000000000000007,19.5625,19.67,0.23000000000000043,0.1999999999999993,19.1175,19.35,0.5,0.3299999999999983,19.377499999999998,19.59,0.46000000000000085,0.21000000000000085,102077,146006,100188,19244
2019-02-17,20.078,21.1,1.6000000000000014,1.6000000000000014,20.573999999999998,21.34,1.7399999999999984,1.7399999999999984,19.894000000000002,20.94,1.8399999999999999,1.8399999999999999,20.366,21.17,1.620000000000001,1.620000000000001,203758,434110,300478,7813
2019-02-24,21.174,21.52,0.6400000000000006,0.34999999999999787,21.394,21.61,0.509999999999998,0.07000000000000028,20.958,21.32,0.7300000000000004,0.28000000000000114,21.194,21.43,0.4499999999999993,0.23000000000000043,111919,158558,81119,-54640
2019-03-03,21.028,21.48,1.0700000000000003,-0.379999999999999,21.228,21.65,0.8399999999999999,-0.5499999999999972,20.68,21.28,0.9400000000000013,-0.5700000000000003,20.956,21.55,0.9800000000000004,-0.6600000000000001,102759,137966,63476,-36427
2019-03-10,20.188,20.79,1.0299999999999976,-1.0299999999999976,20.308,20.91,0.8500000000000014,-0.8500000000000014,19.928,20.34,0.6900000000000013,-0.5799999999999983,20.024,20.37,0.6799999999999997,-0.35999999999999943,139589,252750,178782,64029
2019-03-17,19.568,20.05,1.2100000000000009,-1.1700000000000017,19.734,20.33,1.3299999999999983,-1.3299999999999983,19.224,19.99,1.4299999999999997,-1.4299999999999997,19.37,20.09,1.2600000000000016,-1.1799999999999997,110781,131567,52102,37547
2019-03-24,19.128,19.25,0.26000000000000156,0.26000000000000156,19.292,19.42,0.23000000000000043,0.23000000000000043,18.994,19.14,0.26000000000000156,0.1999999999999993,19.182,19.25,0.14000000000000057,0.05000000000000071,61403,86723,47005,8862
2019-03-31,19.232,19.45,0.3999999999999986,0.0799999999999983,19.446,19.6,0.3000000000000007,0.18999999999999773,19.108,19.32,0.35999999999999943,0.05000000000000071,19.306,19.46,0.3200000000000003,0.3100000000000023,74185,98922,58561,-1076
2019-04-07,19.16,19.43,0.5799999999999983,-0.030000000000001137,19.344,19.49,0.31999999999999673,0.010000000000001563,18.924,19.23,0.41000000000000014,0.379999999999999,19.118,19.44,0.5800000000000018,0.40000000000000213,58536,110012,78301,-7891
2019-04-14,19.259999999999998,19.36,0.1999999999999993,-0.05000000000000071,19.355,19.43,0.14000000000000057,-0.019999999999999574,18.8575,19.09,0.5700000000000003,-0.41000000000000014,19.1025,19.41,0.7300000000000004,-0.379999999999999,64260,76308,18390,-3415
2019-04-21,18.848000000000003,19.12,0.4499999999999993,0.0,19.05,19.34,0.4800000000000004,-0.08999999999999986,18.634,18.79,0.4399999999999977,-0.259999999999998,18.822,19.25,0.7899999999999991,-0.41000000000000014,100642,132412,68570,57318
2019-04-28,17.766000000000002,18.52,1.6699999999999982,-0.5599999999999987,18.343999999999998,18.74,1.0,0.16000000000000014,17.376,17.96,1.3800000000000026,0.7100000000000009,17.908,18.61,1.3000000000000007,1.0599999999999987,241395,286748,108281,-23632
2019-05-05,18.759999999999998,19.14,0.740000000000002,0.740000000000002,19.232,19.59,0.8399999999999999,0.8399999999999999,18.692,19.05,0.6999999999999993,0.6699999999999982,19.102,19.43,0.7399999999999984,0.7399999999999984,108034,179401,106618,-63844
2019-05-12,19.43,19.6,0.4200000000000017,0.0,19.842,19.96,0.23000000000000043,0.14999999999999858,19.358,19.59,0.5700000000000003,0.13000000000000256,19.548,19.65,0.2799999999999976,0.23999999999999844,89360,102665,23763,-10557
2019-05-19,20.06,20.29,0.6099999999999994,0.6099999999999994,20.4625,20.62,0.2900000000000027,0.2900000000000027,19.98,20.21,0.5300000000000011,0.5300000000000011,20.3175,20.57,0.39000000000000057,0.26000000000000156,77418,96515,28063,-28063
2019-05-26,19.256,20.52,2.3599999999999994,-2.3599999999999994,19.354,20.62,2.16,-2.16,18.669999999999998,19.63,1.8200000000000003,-1.629999999999999,18.884,19.65,1.4299999999999997,-1.2799999999999976,128752,197002,119532,116113
2019-06-02,18.788,18.99,0.48999999999999844,0.28999999999999915,19.092,19.33,0.4799999999999969,0.16000000000000014,18.568,18.78,0.3000000000000007,0.3000000000000007,18.84,18.97,0.23000000000000043,-0.07000000000000028,85937,99035,29904,26838
2019-06-09,19.074,19.56,0.9899999999999984,0.5599999999999987,19.362,19.68,0.6799999999999997,0.5399999999999991,18.892,19.33,0.8099999999999987,0.8099999999999987,19.124,19.52,0.9100000000000001,0.7899999999999991,62447,84155,45029,-45029
2019-06-16,19.174,19.57,0.9400000000000013,-0.4399999999999977,19.478,19.85,0.5899999999999999,-0.5899999999999999,18.972,19.3,0.6799999999999997,-0.6000000000000014,19.236,19.4,0.41999999999999815,-0.35999999999999943,67527,77605,28591,23418
2019-06-23,18.858,19.07,0.3500000000000014,0.14999999999999858,18.992,19.22,0.4499999999999993,0.25,18.58,18.74,0.23999999999999844,-0.00999999999999801,18.792,19.01,0.33999999999999986,-0.05999999999999872,113619,295207,246466,31644
2019-06-30,18.8275,18.97,0.23999999999999844,0.23999999999999844,18.965,19.05,0.17999999999999972,0.09999999999999787,18.6075,18.79,0.35999999999999943,-0.120000000000001,18.8175,19.02,0.5599999999999987,-0.379999999999999,35980,49693,37964,-3180
2019-07-07,18.45,18.63,0.34999999999999787,0.2099999999999973,18.604,18.71,0.28999999999999915,0.28999999999999915,18.244,18.33,0.21999999999999886,0.1999999999999993,18.486,18.67,0.4400000000000013,0.4400000000000013,49204,67706,27401,208
2019-07-14,18.3,18.61,0.5199999999999996,-0.5199999999999996,18.508,18.84,0.5,-0.35999999999999943,18.152,18.46,0.4200000000000017,-0.39000000000000057,18.308,18.5,0.41000000000000014,-0.05999999999999872,48016,52731,8821,1558
2019-07-21,18.76,19.12,0.7300000000000004,0.6300000000000026,19.046,19.47,0.9599999999999973,0.9599999999999973,18.616,19.01,1.0100000000000016,1.0,18.938,19.35,0.8800000000000026,0.8800000000000026,56357,93044,60388,-43211
2019-07-28,20.486,22.22,2.9499999999999993,2.3500000000000014,21.492,22.94,3.3800000000000026,3.120000000000001,20.22,21.62,2.580000000000002,2.5500000000000007,21.068,22.5,3.379999999999999,3.039999999999999,105748,151432,89452,56561
2019-08-04,22.376,22.56,0.389999999999997,-0.2099999999999973,22.78,22.95,0.33999999999999986,-0.33999999999999986,22.206,22.39,0.28000000000000114,-0.03999999999999915,22.372,22.6,0.38000000000000256,-0.120000000000001,108637,180824,114734,-58606
2019-08-11,22.18,22.63,0.9399999999999977,0.379999999999999,22.6,22.83,0.5599999999999987,0.18999999999999773,21.982,22.54,0.8699999999999974,0.8099999999999987,22.233999999999998,22.65,0.7999999999999972,0.7999999999999972,82920,127528,83356,-33024
2019-08-18,21.832,22.54,1.4399999999999977,-1.4399999999999977,22.032,22.75,1.2899999999999991,-1.1099999999999994,21.464,22.17,1.370000000000001,-1.0800000000000018,21.61,22.2,1.2100000000000009,-0.6799999999999997,62978,98224,56066,31032
2019-08-25,21.240000000000002,21.64,0.7800000000000011,-0.5199999999999996,21.4725,21.72,0.3999999999999986,-0.3299999999999983,20.96,21.06,0.1999999999999993,0.10000000000000142,21.115000000000002,21.27,0.3099999999999987,0.3099999999999987,64444,101713,65405,46505
2019-09-01,21.262,21.4,0.1999999999999993,0.030000000000001137,21.506,21.7,0.4299999999999997,0.2900000000000027,20.99,21.16,0.5100000000000016,0.5100000000000016,21.22,21.39,0.3100000000000023,0.26000000000000156,53810,70004,35095,-5023
2019-09-08,22.262,22.66,1.2699999999999996,1.2699999999999996,22.658,22.89,0.5600000000000023,0.3400000000000034,22.094,22.48,1.2300000000000004,1.1600000000000001,22.416,22.69,0.7900000000000027,0.6000000000000014,110688,144841,63539,42671
2019-09-15,22.312,22.79,1.1600000000000001,-0.8500000000000014,22.544,22.94,0.990000000000002,-0.8599999999999994,22.058,22.4,0.8099999999999987,-0.8099999999999987,22.124,22.64,1.0500000000000007,-1.0500000000000007,109487,170922,102955,16035
2019-09-22,21.36,21.67,0.8500000000000014,-0.8500000000000014,21.598,21.86,0.7399999999999984,-0.7300000000000004,20.988,21.35,0.9299999999999997,-0.8399999999999999,21.126,21.7,1.259999999999998,-0.8399999999999999,72997,103275,54743,-32848
2019-09-29,20.656,20.91,0.4400000000000013,-0.14000000000000057,20.982,21.08,0.25,-0.060000000000002274,20.472,20.52,0.10999999999999943,0.0,20.704,20.92,0.3100000000000023,0.0,120135,171914,73625,58974
2019-10-06,21.009999999999998,21.5,0.9600000000000009,0.5500000000000007,21.498,21.74,0.41999999999999815,0.10000000000000142,20.89,21.27,0.759999999999998,0.5699999999999967,21.154,21.33,0.46999999999999886,0.35999999999999943,110571,226173,161978,-160149
2019-10-13,21.404,21.61,0.3999999999999986,0.21999999999999886,21.658,21.94,0.45000000000000284,0.33000000000000185,21.306,21.61,0.5399999999999991,0.25,21.442,21.68,0.6000000000000014,0.19000000000000128,94402,116425,41935,-36571
2019-10-20,21.648,22.02,0.620000000000001,0.39000000000000057,22.004,22.93,1.3999999999999986,1.1400000000000006,21.541999999999998,22.02,0.6499999999999986,0.6400000000000006,21.846,22.78,1.3900000000000006,1.3900000000000006,93763,173430,134340,134340
2019-10-27,25.518,26.6,3.700000000000003,3.3000000000000007,26.573999999999998,26.84,0.5899999999999999,-0.4499999999999993,24.976,25.68,3.0799999999999983,2.8299999999999983,26.082,26.56,0.9299999999999997,-0.9299999999999997,202597,555026,494858,-494858
2019-11-03,25.266,25.81,1.1499999999999986,-1.1499999999999986,25.57,26.13,1.1499999999999986,-1.1499999999999986,24.846,25.55,1.3200000000000003,-1.3200000000000003,25.044,25.59,1.2899999999999991,-1.2899999999999991,71659,105776,61134,-3224
2019-11-10,24.47,24.65,0.34999999999999787,-0.029999999999997584,24.654,24.79,0.36999999999999744,-0.36999999999999744,24.234,24.28,0.14000000000000057,-0.129999999999999,24.458,24.71,0.40000000000000213,-0.33999999999999986,50730,63003,27561,-10449
2019-11-17,24.098,24.31,0.4499999999999993,-0.33999999999999986,24.284,24.35,0.2900000000000027,-0.010000000000001563,23.89,24.12,0.4499999999999993,-0.41000000000000014,24.008,24.2,0.5199999999999996,-0.08999999999999986,103690,182256,135441,-49960
2019-11-24,23.9575,24.08,0.3999999999999986,0.05999999999999872,24.285,24.42,0.21000000000000085,0.21000000000000085,23.79,23.89,0.21000000000000085,0.030000000000001137,24.05,24.35,0.6000000000000014,0.3000000000000007,76685,94652,42921,-3064
2019-12-01,25.924,26.64,1.990000000000002,1.5,26.618000000000002,27.14,1.4499999999999993,1.4499999999999993,25.608,26.15,1.6199999999999974,1.6199999999999974,26.256,27.0,1.6000000000000014,1.6000000000000014,191447,227858,92475,-65156
2019-12-08,27.624,28.39,1.3399999999999999,1.3399999999999999,27.952,28.5,0.9699999999999989,0.9699999999999989,27.214,27.71,1.1700000000000017,0.9600000000000009,27.632,28.26,1.1800000000000033,0.6400000000000006,106792,139688,58064,22677
2019-12-15,27.076,27.65,1.3399999999999999,-1.3399999999999999,27.12,27.67,1.2800000000000011,-1.2800000000000011,26.484,26.91,1.0100000000000016,-1.0100000000000016,26.77,27.33,1.1099999999999994,-1.1099999999999994,133858,251296,173114,-173114
2019-12-22,26.0075,26.31,0.6099999999999994,-0.5300000000000011,26.0775,26.31,0.4599999999999973,-0.4499999999999993,25.6425,26.07,0.8000000000000007,-0.8000000000000007,25.87,26.29,0.6099999999999994,-0.5599999999999987,52436,68340,33512,33512
2019-12-29,25.456666666666667,25.69,0.6300000000000026,-0.6300000000000026,25.683333333333334,25.92,0.41000000000000014,-0.41000000000000014,25.173333333333332,25.52,0.5199999999999996,-0.5199999999999996,25.433333333333334,25.6,0.33000000000000185,-0.1700000000000017,71967,81847,22101,22101
