Date,RRTS_Open_average,RRTS_Open_max,RRTS_Open_volatility,RRTS_Open_change,RRTS_High_average,RRTS_High_max,RRTS_High_volatility,RRTS_High_change,RRTS_Low_average,RRTS_Low_max,RRTS_Low_volatility,RRTS_Low_change,RRTS_Close_average,RRTS_Close_max,RRTS_Close_volatility,RRTS_Close_change,RRTS_Volume_average,RRTS_Volume_max,RRTS_Volume_volatility,RRTS_Volume_change
2018-06-17,58.9,66.0,12.5,8.5,63.184,72.25,17.83,9.75,55.21,63.05,12.549999999999997,8.25,59.1,65.75,12.0,5.75,76068,244803,219703,-5922
2018-06-24,56.55,60.75,7.25,-5.75,61.332,71.91,17.659999999999997,9.409999999999997,53.454,57.77,8.770000000000003,-5.270000000000003,58.6,71.5,19.25,10.75,45307,109030,86272,86272
2018-07-01,66.75,72.75,11.25,-4.5,72.43,87.0,21.28,-18.5,61.1875,63.75,4.75,2.75,64.5625,67.5,5.75,4.5,49904,102852,73454,-65401
2018-07-08,67.0,70.0,5.0,3.5,69.222,70.61,3.3599999999999994,1.0,63.833999999999996,67.0,5.700000000000003,-2.25,66.85,69.25,4.5,-2.5,23703,48183,34090,4096
2018-07-15,65.6,66.25,1.75,-0.5,66.75,67.25,1.5,-1.5,63.826,64.0,0.6199999999999974,-0.6199999999999974,65.45,66.5,2.75,-2.0,15422,19954,9687,9615
2018-07-22,57.95,64.0,10.25,-10.25,59.35,64.25,8.0,-7.5,54.262,55.56,2.8100000000000023,-2.0600000000000023,55.95,59.25,5.5,-0.75,27116,46497,35146,-35146
2018-07-29,53.2,55.25,3.5,-3.5,53.94,55.83,3.210000000000001,-3.210000000000001,51.2,53.5,3.25,-3.25,52.45,54.75,3.75,-3.75,18110,26933,19163,7053
2018-08-05,49.5,51.5,6.75,0.0,51.646,53.75,5.0,-0.9799999999999969,46.95,50.0,6.75,-3.25,49.3,52.25,7.25,-4.0,23305,42808,31242,-9893
2018-08-12,46.3,48.75,4.0,-3.25,46.7,48.75,3.25,-2.530000000000001,44.55,46.75,3.75,-3.75,45.15,47.25,4.0,-4.0,14834,20154,10592,-345
2018-08-19,39.3,43.75,9.0,-9.0,40.494,44.0,7.0,-6.759999999999998,36.976,41.5,7.75,-7.75,37.8,42.25,8.0,-5.75,26082,36707,21246,12080
2018-08-26,34.875,37.0,4.5,-4.5,35.375,37.75,4.5,-4.5,33.3125,35.25,3.5,-3.5,33.8125,35.25,2.75,-2.75,17351,19891,4861,-624
2018-09-02,28.562,32.5,8.190000000000001,-8.190000000000001,29.1,33.5,9.0,-9.0,25.822,28.0,7.890000000000001,-7.890000000000001,26.73,29.25,7.850000000000001,-7.850000000000001,30691,65412,48451,34267
2018-09-09,20.91,21.44,1.4400000000000013,0.35999999999999943,24.834,31.15,9.7,2.4299999999999997,19.924,21.03,2.280000000000001,0.7800000000000011,21.826,26.0,6.0,4.25,76192,209908,189649,56812
2018-09-16,27.5,31.5,6.5,1.25,30.75,36.75,8.75,-8.75,25.254,26.75,3.75,-1.4800000000000004,27.748,30.75,6.010000000000002,-6.010000000000002,74060,215000,193525,-193525
2018-09-23,22.942,26.0,5.5,-5.5,23.252,26.25,5.350000000000001,-5.350000000000001,21.056,24.0,4.5,-4.5,21.418,24.37,4.77,-4.77,18669,26135,14718,11588
2018-09-30,20.16,20.9,1.1499999999999986,0.14999999999999858,20.612,20.93,0.9299999999999997,-0.3999999999999986,19.054,19.75,1.5,-0.9299999999999997,19.936,20.59,1.3200000000000003,-0.8900000000000006,16744,25537,18575,-13561
2018-10-07,18.82,19.25,1.0,-0.2699999999999996,19.168,20.15,1.2799999999999976,-1.1699999999999982,17.83,18.75,1.7699999999999996,-1.7699999999999996,18.186,18.98,1.5300000000000011,-1.5300000000000011,9624,13891,8194,5468
2018-10-14,15.097999999999999,18.15,5.829999999999998,-5.149999999999999,15.831999999999999,18.15,4.159999999999998,-3.5599999999999987,13.52,16.5,4.77,-4.77,13.898,16.8,4.48,-4.25,43716,93978,81138,51277
2018-10-21,12.65,13.75,2.25,0.5,15.12,23.75,11.5,2.0999999999999996,11.146,12.5,2.1999999999999993,0.9500000000000011,11.91,13.32,2.700000000000001,1.6300000000000008,120466,475304,462719,57803
2018-10-28,12.267999999999999,12.7,1.2599999999999998,-0.21999999999999886,13.206,14.23,1.8800000000000008,-0.33999999999999986,11.558,12.05,1.3000000000000007,0.2400000000000002,12.142,12.75,1.2599999999999998,0.6199999999999992,30556,46377,34694,-29259
2018-11-04,13.236,16.23,4.33,4.18,14.741999999999999,16.75,3.3000000000000007,2.450000000000001,12.622,14.21,2.66,2.16,14.308,16.16,3.16,1.6799999999999997,41964,102457,89378,810
2018-11-11,16.458000000000002,17.6,2.6000000000000014,-1.25,16.982,18.5,2.4299999999999997,-0.05999999999999872,15.028,16.75,3.4299999999999997,-0.6799999999999997,15.618,17.33,2.789999999999999,-1.0299999999999994,54640,135037,115408,-7213
2018-11-18,14.82,15.5,1.25,0.5,15.6525,16.75,1.75,1.2799999999999994,14.2475,15.5,2.7200000000000006,2.7200000000000006,14.967500000000001,15.93,1.7699999999999996,1.7699999999999996,9697,13456,10555,503
2018-11-25,16.972,18.5,2.619999999999999,2.379999999999999,18.094,18.75,2.5,2.5,16.378,17.2,1.58,1.1300000000000008,17.476,18.0,1.75,1.75,21062,35427,27847,17630
2018-12-02,16.735,18.25,2.5,-2.1999999999999993,17.785,18.25,0.9100000000000001,-0.129999999999999,15.6325,16.0,0.5,-0.5,16.45,17.6,2.0600000000000023,1.3500000000000014,14717,22638,14611,12309
2018-12-09,15.844,16.25,0.75,-0.75,16.578,17.38,1.879999999999999,-1.879999999999999,15.18,15.97,1.9700000000000006,-1.9700000000000006,15.614,16.25,2.119999999999999,-1.8699999999999992,11393,15416,9243,7045
2018-12-16,13.25,14.0,1.0,-0.75,14.092,14.96,1.2100000000000009,-0.9600000000000009,12.422,12.75,0.75,-0.5600000000000005,13.026,13.28,0.5299999999999994,-0.21999999999999886,17265,27948,17785,17785
2018-12-23,12.442499999999999,12.95,0.6999999999999993,0.0,13.385,14.38,1.6900000000000013,-1.6900000000000013,12.2675,12.32,0.07000000000000028,0.0,12.53,12.78,0.379999999999999,-0.379999999999999,22201,34647,19426,5895
2018-12-30,12.77,13.5,1.0,0.040000000000000924,13.58,14.07,0.8200000000000003,-0.13000000000000078,12.1675,12.52,1.17,-1.17,12.7475,13.43,1.2899999999999991,-0.7099999999999991,15942,32827,28001,23934
2019-01-06,13.026,13.75,1.5899999999999999,1.2899999999999991,13.506,14.12,1.7599999999999998,1.5700000000000003,12.43,13.0,1.5999999999999996,1.5999999999999996,13.042,13.75,1.75,1.25,11920,17419,12302,-12302
2019-01-13,13.355,13.99,1.3100000000000005,-0.5700000000000003,13.7175,13.99,0.5899999999999999,-0.379999999999999,12.92,13.25,0.5700000000000003,-0.3200000000000003,13.2175,13.65,0.9000000000000004,-0.6300000000000008,6302,12580,10843,7515
2019-01-20,12.876,13.25,0.75,0.13000000000000078,13.392000000000001,13.88,1.0,-1.0,12.55,12.75,0.5,-0.5,12.772,13.31,0.9199999999999999,-0.8000000000000007,10999,22368,18536,1495
2019-01-27,12.172,12.5,0.6500000000000004,-0.25,12.606,12.75,0.25,0.0,11.922,12.12,0.3699999999999992,-0.11999999999999922,12.44,12.75,0.5899999999999999,0.34999999999999964,12224,27600,23911,-10677
2019-02-03,13.31,13.55,0.8000000000000007,0.8000000000000007,13.794,14.25,0.75,0.5,12.734,12.88,0.6000000000000014,-0.47000000000000064,13.148,13.62,1.2699999999999996,-1.2699999999999996,30271,120174,113332,112528
2019-02-10,12.8025,13.0,0.5,0.46000000000000085,13.29,13.5,0.5600000000000005,0.3100000000000005,12.575,12.75,0.5,0.3000000000000007,12.752500000000001,13.02,0.6399999999999988,0.33000000000000007,38748,100645,86098,-5822
2019-02-17,12.546,12.93,0.6500000000000004,-0.4599999999999991,12.852,13.75,1.2799999999999994,-0.4599999999999991,12.064,12.5,1.2400000000000002,-1.2400000000000002,12.206,12.65,1.3800000000000008,-1.3800000000000008,20862,38007,27595,12764
2019-02-24,11.778,12.88,1.8800000000000008,1.0,12.66,13.62,1.6499999999999986,1.0899999999999999,11.081999999999999,11.85,1.2300000000000004,0.9100000000000001,11.74,13.16,2.540000000000001,0.7599999999999998,58632,96562,72730,54718
2019-03-03,11.312000000000001,11.75,0.9499999999999993,-0.5399999999999991,12.192,14.75,3.6099999999999994,2.74,10.75,11.2,1.0999999999999996,0.08000000000000007,11.51,13.48,2.700000000000001,2.0999999999999996,94426,211985,165294,144498
2019-03-10,11.628,12.23,1.4800000000000004,-1.4800000000000004,12.03,12.72,1.8399999999999999,-1.6199999999999992,10.658,11.62,1.9699999999999989,-1.5999999999999996,11.256,12.37,2.719999999999999,-1.8100000000000005,248699,555671,416743,44300
2019-03-17,11.046,11.6,1.1099999999999994,0.5299999999999994,11.584,12.12,0.8999999999999986,-0.8999999999999986,10.514,11.0,0.9900000000000002,0.4900000000000002,11.298,12.12,1.4299999999999997,-1.4299999999999997,52739,132043,121234,-121234
2019-03-24,10.676,10.97,0.47000000000000064,-0.3800000000000008,10.958,11.1,0.379999999999999,-0.27999999999999936,10.39,10.55,0.3000000000000007,-0.3000000000000007,10.677999999999999,10.87,0.3699999999999992,-0.27999999999999936,22397,29181,12198,4691
2019-03-31,10.804,11.69,1.1899999999999995,1.1899999999999995,11.246,12.19,1.4900000000000002,1.3499999999999996,10.48,11.43,1.4299999999999997,0.9599999999999991,10.946,11.59,1.0899999999999999,1.0199999999999996,53334,98514,84069,66386
2019-04-07,10.62,11.3,1.4400000000000013,-0.870000000000001,10.834,11.3,0.7200000000000006,-0.6100000000000012,10.212,10.75,1.0999999999999996,-0.40000000000000036,10.52,10.87,0.879999999999999,-0.379999999999999,53143,93301,68566,-19769
2019-04-14,10.1025,10.56,0.7100000000000009,-0.6300000000000008,10.1875,10.56,0.6300000000000008,-0.6300000000000008,9.6525,9.85,0.33999999999999986,-0.040000000000000924,9.7775,10.05,0.5300000000000011,-0.08000000000000007,63510,104095,77303,-66756
2019-04-21,9.584,9.7,0.2699999999999996,0.17999999999999972,9.862,10.26,0.5899999999999999,0.4599999999999991,9.432,9.68,0.41999999999999993,0.35999999999999943,9.756,10.12,0.5800000000000001,0.35999999999999943,28305,41033,21883,10443
2019-04-28,11.412,12.28,2.219999999999999,2.219999999999999,12.408,13.0,1.8000000000000007,1.8000000000000007,11.326,12.28,2.369999999999999,2.369999999999999,11.969999999999999,12.62,1.5099999999999998,1.4000000000000004,45397,76794,53614,-1957
2019-05-05,11.472,12.0,0.7400000000000002,-0.7400000000000002,11.73,12.01,0.47000000000000064,-0.34999999999999964,10.866,11.34,0.7799999999999994,0.02999999999999936,11.32,11.48,0.4900000000000002,-0.27999999999999936,34197,72087,53686,-53686
2019-05-12,11.046,11.2,0.29999999999999893,0.16000000000000014,11.44,11.68,0.5700000000000003,0.4599999999999991,10.83,11.06,0.45000000000000107,0.45000000000000107,11.198,11.68,0.7400000000000002,0.7400000000000002,16665,22699,10932,-4068
2019-05-19,11.955,12.25,0.5399999999999991,-0.06999999999999851,12.182500000000001,12.48,0.7699999999999996,-0.7699999999999996,11.665,12.11,0.7099999999999991,-0.11000000000000121,11.945,12.31,0.7400000000000002,-0.6699999999999999,22741,34645,26905,-25276
2019-05-26,10.19,11.61,2.2299999999999986,-2.2299999999999986,10.475999999999999,11.71,2.0100000000000016,-1.9200000000000017,9.698,10.34,1.0299999999999994,-0.9599999999999991,9.790000000000001,10.56,1.1600000000000001,-1.08,48296,107281,84173,79651
2019-06-02,9.064,9.56,0.9600000000000009,-0.7599999999999998,9.198,9.76,0.9000000000000004,-0.8499999999999996,8.626,9.1,0.9699999999999989,-0.9699999999999989,8.768,9.21,1.0100000000000016,-1.0100000000000016,41572,72111,49291,7587
2019-06-09,8.283999999999999,8.44,0.27999999999999936,0.0,8.452,8.6,0.27999999999999936,-0.11999999999999922,8.126,8.2,0.22999999999999954,-0.02999999999999936,8.27,8.47,0.3600000000000012,-0.22000000000000064,58758,74810,42728,-36206
2019-06-16,8.874,9.18,0.8900000000000006,0.7800000000000011,9.304,9.68,0.5800000000000001,-0.3200000000000003,8.75,8.95,0.6600000000000001,0.6600000000000001,8.922,9.0,0.14000000000000057,0.08999999999999986,49233,64603,38288,-38288
2019-06-23,9.036,9.49,0.7000000000000011,0.5400000000000009,9.562,10.5,1.5,1.4600000000000009,8.98,9.49,0.7300000000000004,0.5899999999999999,9.244,9.97,1.1800000000000015,1.0099999999999998,121823,421973,388756,17632
2019-06-30,9.925,10.0,0.3000000000000007,0.0,10.26,10.45,0.34999999999999964,-0.3199999999999985,9.73,9.82,0.20000000000000107,0.0,9.907499999999999,10.03,0.35999999999999943,-0.08999999999999986,25414,41875,29299,-20205
2019-07-07,10.370000000000001,11.48,1.7300000000000004,1.6500000000000004,10.962,11.93,1.9100000000000001,1.8100000000000005,10.2,11.23,1.6100000000000012,1.6100000000000012,10.644,11.46,1.7800000000000011,1.4099999999999984,53950,107887,89162,30162
2019-07-14,10.876,11.54,1.3499999999999996,-0.7699999999999996,11.19,11.99,1.4000000000000004,-1.040000000000001,10.518,11.29,1.1599999999999984,-0.9599999999999991,10.678,11.51,1.3699999999999992,-1.0099999999999998,29773,42740,22998,-22998
2019-07-21,10.588,11.04,0.6199999999999992,-0.06999999999999851,10.848,11.16,0.5899999999999999,-0.15000000000000036,10.212,10.49,0.4399999999999995,-0.1399999999999988,10.512,11.05,0.9500000000000011,-0.5,23107,27501,9142,-965
2019-07-28,9.57,10.09,1.1400000000000006,-0.7799999999999994,9.846,10.25,0.8699999999999992,-0.8699999999999992,9.164,9.8,1.1000000000000014,-0.9500000000000011,9.411999999999999,9.93,0.9800000000000004,-0.8900000000000006,38079,56742,34977,-18108
2019-08-04,8.822,9.02,0.5899999999999999,-0.5899999999999999,9.2,9.75,1.2200000000000006,-1.2200000000000006,8.438,9.02,1.3699999999999992,-1.3699999999999992,8.736,9.68,1.8099999999999996,-1.8099999999999996,58624,165866,153961,8122
2019-08-11,7.9719999999999995,8.44,0.8399999999999999,0.5299999999999994,8.382,9.09,1.29,0.48999999999999844,7.832,8.44,1.1399999999999997,0.6799999999999997,8.14,8.62,1.1199999999999992,0.7099999999999991,21475,25711,9442,455
2019-08-18,8.646,8.88,0.6000000000000014,-0.3100000000000005,8.77,8.97,0.6800000000000015,-0.5200000000000014,8.306000000000001,8.58,0.6500000000000004,-0.45000000000000107,8.542,8.91,0.8000000000000007,-0.6100000000000012,21946,42337,30893,8014
2019-08-25,8.4275,9.38,1.6000000000000005,1.120000000000001,9.08,10.15,1.8900000000000006,1.3599999999999994,8.1,9.06,1.7400000000000002,1.7400000000000002,8.7025,9.62,2.0299999999999994,2.0299999999999994,43048,101135,86101,-8211
2019-09-01,9.45,9.94,0.9399999999999995,0.379999999999999,9.7,10.0,0.8599999999999994,0.27999999999999936,9.122,9.49,0.6500000000000004,0.5999999999999996,9.458,9.9,1.0099999999999998,0.9199999999999999,15570,31081,22529,2143
2019-09-08,11.314,12.4,2.700000000000001,1.8800000000000008,12.132,12.75,1.7300000000000004,0.7900000000000009,10.847999999999999,11.53,1.92,1.7400000000000002,11.708,12.38,1.4400000000000013,0.4900000000000002,84316,180340,161604,-61643
2019-09-15,10.284,11.44,1.709999999999999,-1.5999999999999996,10.522,11.44,1.42,-1.42,9.648,10.41,1.2300000000000004,-1.1400000000000006,9.934,10.45,0.9499999999999993,-0.9499999999999993,34972,64660,43651,7110
2019-09-22,9.656,10.13,0.8500000000000014,0.6300000000000008,10.202,10.56,0.6699999999999999,0.6699999999999999,9.37,9.84,0.9299999999999997,0.6099999999999994,9.826,10.36,1.0899999999999999,1.0899999999999999,35153,83985,70185,67237
2019-09-29,9.764,10.36,0.9100000000000001,-0.629999999999999,10.226,10.98,1.08,-0.8200000000000003,9.322,9.42,0.2699999999999996,-0.05000000000000071,9.64,9.76,0.2599999999999998,0.11999999999999922,38388,78217,55777,-47765
2019-10-06,9.838000000000001,9.97,0.39000000000000057,0.39000000000000057,10.322,10.53,0.5899999999999999,0.5899999999999999,9.632,9.85,0.4399999999999995,0.4399999999999995,9.84,10.04,0.4499999999999993,0.4499999999999993,35832,47477,23887,6490
2019-10-13,10.438,11.22,1.1000000000000014,1.040000000000001,10.97,11.69,1.1799999999999997,1.0299999999999994,10.216,11.02,1.1600000000000001,1.1600000000000001,10.626,11.22,1.1100000000000012,1.1100000000000012,23759,36036,23051,3692
2019-10-20,11.544,11.77,0.5199999999999996,0.4599999999999991,11.84,11.94,0.1899999999999995,0.15000000000000036,11.14,11.41,0.5800000000000001,0.5800000000000001,11.638,11.83,0.6300000000000008,0.15000000000000036,13686,19082,10008,-9578
2019-10-27,11.564,11.7,0.41999999999999993,-0.08000000000000007,11.656,11.88,0.3600000000000012,-0.2400000000000002,11.246,11.45,0.5399999999999991,-0.14999999999999858,11.474,11.72,0.4800000000000004,-0.33000000000000007,14167,23739,14716,3052
2019-11-03,10.24,11.3,1.8500000000000014,-1.8500000000000014,10.628,12.4,2.58,-2.58,9.798,10.62,1.25,-1.25,9.982,10.85,1.2899999999999991,-1.2599999999999998,27414,46494,34831,-34032
2019-11-10,9.358,9.58,0.5500000000000007,-0.41999999999999993,9.58,9.99,0.7400000000000002,-0.7400000000000002,9.091999999999999,9.37,0.5,-0.4599999999999991,9.216,9.55,0.5600000000000005,-0.5600000000000005,18534,26426,14524,-10016
2019-11-17,9.172,9.67,0.6799999999999997,0.6799999999999997,9.394,9.95,0.8499999999999996,0.8499999999999996,8.944,9.44,0.7699999999999996,0.6399999999999988,9.268,9.7,0.7199999999999989,0.7199999999999989,18933,26911,16453,10956
2019-11-24,9.475,9.72,0.39000000000000057,-0.39000000000000057,9.495000000000001,9.72,0.39000000000000057,-0.39000000000000057,9.1825,9.29,0.23999999999999844,-0.23999999999999844,9.2875,9.4,0.3200000000000003,-0.3200000000000003,10569,16190,9418,3974
2019-12-01,9.120000000000001,9.25,0.1999999999999993,0.16999999999999993,9.338000000000001,9.4,0.16999999999999993,0.009999999999999787,8.834,9.01,0.5099999999999998,0.2699999999999996,9.064,9.2,0.1999999999999993,-0.019999999999999574,33813,59393,47050,1117
2019-12-08,8.914,9.14,0.41999999999999993,0.28000000000000114,9.154,9.42,0.47000000000000064,0.3200000000000003,8.808,9.01,0.3200000000000003,0.2699999999999996,8.968,9.1,0.3100000000000005,0.3100000000000005,27417,41975,29235,8354
2019-12-15,8.958,9.19,0.33999999999999986,-0.3099999999999987,9.074,9.19,0.1999999999999993,-0.16000000000000014,8.66,8.88,0.370000000000001,-0.3100000000000005,8.872,8.98,0.22000000000000064,-0.040000000000000924,41199,66006,42596,8483
2019-12-22,8.41,8.7,0.6999999999999993,-0.6899999999999995,8.629999999999999,9.15,0.8800000000000008,-0.75,8.18,8.6,0.6799999999999997,-0.6099999999999994,8.2975,8.62,0.5999999999999996,-0.28999999999999915,22579,29107,15463,15463
2019-12-29,8.786666666666667,9.3,0.9500000000000011,0.3600000000000012,9.126666666666667,9.32,0.5199999999999996,-0.4599999999999991,8.44,8.68,0.379999999999999,-0.03999999999999915,8.8,9.21,0.8300000000000001,-0.8300000000000001,25864,52205,39840,-39182
