Date,ARKR_Open_average,ARKR_Open_max,ARKR_Open_volatility,ARKR_Open_change,ARKR_High_average,ARKR_High_max,ARKR_High_volatility,ARKR_High_change,ARKR_Low_average,ARKR_Low_max,ARKR_Low_volatility,ARKR_Low_change,ARKR_Close_average,ARKR_Close_max,ARKR_Close_volatility,ARKR_Close_change,ARKR_Volume_average,ARKR_Volume_max,ARKR_Volume_volatility,ARKR_Volume_change
2018-02-04,24.808,25.25,1.129999999999999,1.0799999999999983,25.56,25.99,0.9399999999999977,0.6999999999999993,24.446,25.04,1.009999999999998,0.16999999999999815,25.196,25.75,1.1499999999999986,0.6999999999999993,3458,6837,6113,-2267
2018-02-11,24.976666666666667,25.1,0.28000000000000114,-0.08999999999999986,25.31,25.74,0.7199999999999989,-0.7199999999999989,24.53,24.73,0.5199999999999996,0.08000000000000185,25.106666666666666,25.7,0.9299999999999997,-0.9299999999999997,8522,20640,19153,17199
2018-02-18,25.0,25.25,0.5,0.25,25.252,25.95,0.9499999999999993,-0.9499999999999993,24.994,25.25,0.5300000000000011,0.28000000000000114,25.102,25.25,0.25,-0.1999999999999993,1809,6827,6577,-6577
2018-02-25,25.002,25.54,1.0700000000000003,0.14000000000000057,25.25,25.54,0.9399999999999977,0.14000000000000057,24.926,25.54,1.0799999999999983,0.14000000000000057,25.112000000000002,25.54,0.9399999999999977,0.14000000000000057,4394,12792,12792,161
2018-03-04,25.03,25.62,1.120000000000001,-0.5600000000000023,25.168,25.62,0.8200000000000003,-0.5600000000000023,24.628,25.06,0.7999999999999972,0.33999999999999986,24.814,25.06,0.4399999999999977,0.23000000000000043,3726,6720,6336,-5956
2018-03-11,24.996,25.14,0.3200000000000003,0.05000000000000071,25.246,25.57,0.6400000000000006,0.4800000000000004,24.826,25.13,0.509999999999998,0.379999999999999,24.924,25.14,0.4400000000000013,0.379999999999999,8405,38426,37894,766
2018-03-18,24.156,24.85,1.3500000000000014,-1.3500000000000014,24.458,25.34,1.7300000000000004,-1.7300000000000004,23.886,24.23,0.9699999999999989,-0.9699999999999989,23.998,24.29,0.75,-0.6900000000000013,5998,11117,9460,-3282
2018-03-25,24.0825,24.2,0.1999999999999993,0.14000000000000057,24.252499999999998,24.5,0.4400000000000013,0.14000000000000057,24.0175,24.2,0.3299999999999983,0.3299999999999983,24.175,24.5,0.5,0.1999999999999993,1431,3552,3234,-253
2018-04-01,24.098,24.89,1.6099999999999994,0.7199999999999989,24.524,25.03,1.0300000000000011,0.2799999999999976,23.882,24.32,1.0399999999999991,0.7099999999999973,24.21,25.03,1.2100000000000009,-0.22000000000000242,1395,4577,4378,-3600
2018-04-08,23.776,24.86,2.16,-0.7100000000000009,24.096,25.0,1.3900000000000006,-0.8500000000000014,23.306,24.15,1.5499999999999972,0.6799999999999997,23.72,24.15,1.3999999999999986,0.14999999999999858,6065,13176,12675,-12675
2018-04-15,24.372,24.78,0.7800000000000011,-0.17999999999999972,24.752,25.0,0.6999999999999993,-0.6999999999999993,24.052,24.48,0.870000000000001,-0.17999999999999972,24.594,25.0,0.6999999999999993,-0.3200000000000003,1968,3206,3206,-2164
2018-04-22,24.224,24.82,1.3999999999999986,-1.120000000000001,24.416,24.82,1.120000000000001,-1.120000000000001,23.306,23.74,0.8399999999999999,-0.03999999999999915,23.596,23.85,0.6700000000000017,-0.15000000000000213,6819,15359,15359,-15359
2018-04-29,23.83,24.2,0.8000000000000007,0.8000000000000007,24.13,24.99,1.5899999999999999,1.5899999999999999,23.666666666666668,24.2,1.2899999999999991,1.2899999999999991,23.85333333333333,24.65,1.7399999999999984,1.7399999999999984,1996,3344,2943,2943
2018-05-06,24.298,24.93,1.5399999999999991,1.5399999999999991,24.822,26.08,1.9299999999999997,1.3499999999999979,23.916,24.5,1.120000000000001,1.1099999999999994,24.776,26.0,1.9100000000000001,1.3599999999999994,5759,16827,16370,15366
2018-05-13,25.746,26.0,0.75,0.75,26.394,27.1,1.4700000000000024,1.1099999999999994,25.396,26.0,1.1900000000000013,-0.4400000000000013,26.163999999999998,26.7,1.120000000000001,0.9700000000000024,8460,13028,7426,6101
2018-05-20,26.35,26.65,0.6199999999999974,0.6199999999999974,26.7875,27.15,0.7399999999999984,-0.2900000000000027,25.815,26.41,1.879999999999999,1.4800000000000004,26.4475,26.69,0.6799999999999997,-0.6699999999999982,3807,5539,5224,801
2018-05-27,26.37,26.9,0.889999999999997,0.04999999999999716,26.848,27.0,0.3200000000000003,-0.05999999999999872,26.201999999999998,26.9,0.8999999999999986,0.04999999999999716,26.57,26.9,0.8599999999999994,-0.05999999999999872,8455,38141,37887,-272
2018-06-03,26.082,26.5,1.2100000000000009,0.16000000000000014,26.592,26.84,0.41999999999999815,0.16999999999999815,25.483999999999998,26.25,1.9200000000000017,1.9200000000000017,25.914,26.3,1.3000000000000007,1.3000000000000007,10463,33139,32069,-32069
2018-06-10,26.05,26.58,0.9399999999999977,0.4299999999999997,26.406,26.64,0.4200000000000017,0.019999999999999574,25.494,25.98,0.9000000000000021,0.4200000000000017,26.146,26.51,1.0100000000000016,-0.5500000000000007,5576,11444,9839,-6001
2018-06-17,25.708,25.95,0.8200000000000003,0.0799999999999983,26.334,26.87,0.9200000000000017,-0.6999999999999993,25.434,25.74,0.7399999999999984,-0.07000000000000028,25.898,26.08,0.379999999999999,0.05000000000000071,5594,7922,5975,-4815
2018-06-24,25.804,26.09,1.1099999999999994,-0.9699999999999989,26.192,26.59,1.6099999999999994,-1.5799999999999983,24.786,25.75,2.1900000000000013,-1.7199999999999989,25.228,25.9,1.8699999999999974,-1.8699999999999974,11336,18434,9963,3059
2018-07-01,24.6475,24.81,0.389999999999997,0.18999999999999773,24.8525,24.99,0.35999999999999943,-0.35999999999999943,23.7825,24.07,1.0700000000000003,0.03999999999999915,24.55,24.87,0.620000000000001,-0.379999999999999,8310,15991,12267,2328
2018-07-08,24.42,24.54,0.21999999999999886,-0.16999999999999815,24.45,24.65,0.3299999999999983,-0.16999999999999815,24.226,24.37,0.3100000000000023,0.3100000000000023,24.306,24.37,0.22000000000000242,0.22000000000000242,840,1361,1361,-1198
2018-07-15,24.256666666666668,24.38,0.2799999999999976,-0.2799999999999976,24.316666666666666,24.38,0.09999999999999787,-0.09999999999999787,24.256666666666668,24.38,0.2799999999999976,-0.2799999999999976,24.316666666666666,24.38,0.09999999999999787,-0.09999999999999787,381,858,858,858
2018-07-22,23.54,24.29,1.5299999999999976,-1.5299999999999976,23.726,24.65,1.889999999999997,-1.5299999999999976,23.304,24.29,1.6400000000000006,-1.6400000000000006,23.354,24.29,1.6400000000000006,-1.6400000000000006,2139,7528,7059,354
2018-07-29,22.81,23.9,1.7999999999999972,-0.46000000000000085,23.594,24.65,1.8999999999999986,0.7800000000000011,22.254,22.61,0.5899999999999999,-0.39000000000000057,23.288,24.65,2.1499999999999986,0.7600000000000016,3845,6416,4900,242
2018-08-05,22.074,22.67,1.8500000000000014,-1.8500000000000014,22.744,24.0,1.8299999999999983,-1.8299999999999983,21.528,22.45,2.25,-1.629999999999999,21.704,22.45,2.1899999999999977,-0.9499999999999993,4377,9513,7833,-4484
2018-08-12,22.419999999999998,23.0,1.25,0.75,22.878,23.25,0.6499999999999986,0.16000000000000014,22.152,22.9,1.1499999999999986,0.11000000000000298,22.46,22.9,0.6999999999999993,0.3000000000000007,4874,9398,8411,-4605
2018-08-19,22.658,23.37,1.0199999999999996,-0.07000000000000028,22.846,23.37,0.9700000000000024,-0.10999999999999943,22.362,22.75,0.9400000000000013,-0.5400000000000027,22.55,22.85,0.6000000000000014,-0.5,3110,9239,8982,5715
2018-08-26,22.375,22.5,0.25,0.05000000000000071,22.740000000000002,23.41,1.1099999999999994,-1.1099999999999994,22.175,22.5,0.5500000000000007,0.3500000000000014,22.335,22.5,0.26000000000000156,0.060000000000002274,6727,14781,14370,-7411
2018-09-02,22.536,22.75,0.35999999999999943,0.03999999999999915,22.562,22.75,0.35999999999999943,0.03999999999999915,22.396,22.58,0.2799999999999976,0.1999999999999993,22.422,22.71,0.41000000000000014,0.1999999999999993,1060,1645,1393,-769
2018-09-09,22.4775,22.7,0.3999999999999986,-0.3299999999999983,22.655,22.75,0.21000000000000085,-0.07000000000000028,22.4625,22.7,0.3999999999999986,-0.39000000000000057,22.4625,22.7,0.3999999999999986,-0.39000000000000057,673,1307,1307,1307
2018-09-16,22.562,23.0,0.6999999999999993,0.6999999999999993,22.752,23.15,0.8499999999999979,0.6999999999999993,22.5,23.0,0.6999999999999993,0.6999999999999993,22.666,23.07,0.7699999999999996,0.6999999999999993,1216,2877,2877,241
2018-09-23,22.814,23.9,3.0,-0.6999999999999993,23.494,23.9,0.6999999999999993,-0.6999999999999993,22.766,23.66,2.7600000000000016,-0.46000000000000085,23.364,23.66,0.46000000000000085,-0.46000000000000085,1818,5314,5314,-817
2018-09-30,23.049999999999997,23.4,0.7699999999999996,-0.379999999999999,23.2275,23.44,0.4200000000000017,-0.4200000000000017,22.5975,23.01,0.7000000000000028,-0.13000000000000256,22.994999999999997,23.2,0.33999999999999986,0.03999999999999915,4190,9188,7335,-5638
2018-10-07,23.128,23.88,1.4599999999999973,0.7399999999999984,23.316,23.88,1.129999999999999,0.3000000000000007,22.922,23.5,1.0799999999999983,0.11999999999999744,23.066,23.5,0.75,-0.2699999999999996,662,755,218,-89
2018-10-14,22.748,23.29,0.9899999999999984,0.7899999999999991,23.194,23.31,0.4499999999999993,0.05999999999999872,22.664,23.13,0.8499999999999979,0.8499999999999979,23.048,23.3,0.5500000000000007,-0.07000000000000028,1255,2018,1803,188
2018-10-21,22.6,23.53,1.6500000000000021,-0.7800000000000011,23.126,23.95,1.25,-0.4700000000000024,22.214,22.81,0.9499999999999993,-0.5500000000000007,22.65,23.0,0.6999999999999993,-0.5,4260,13043,12746,-3781
2018-10-28,23.232,23.88,0.8900000000000006,0.879999999999999,23.419999999999998,23.88,0.879999999999999,0.879999999999999,22.412,23.07,1.2100000000000009,0.6500000000000021,23.034,23.49,0.9799999999999969,-0.48999999999999844,3548,7938,7217,-6019
2018-11-04,23.402,23.88,1.009999999999998,0.10999999999999943,23.432,23.88,0.879999999999999,0.0,22.664,22.98,0.9200000000000017,0.5399999999999991,22.926,23.25,0.7699999999999996,0.5199999999999996,3372,6742,5778,-3653
2018-11-11,23.31,23.76,1.0700000000000003,-0.4400000000000013,24.01,24.44,0.6799999999999997,0.03999999999999915,22.748,23.16,0.6499999999999986,-0.10000000000000142,23.242,23.38,0.2099999999999973,0.16000000000000014,3596,6164,3825,813
2018-11-18,22.9625,23.2,0.4399999999999977,-0.13000000000000256,23.29,23.7,0.5799999999999983,-0.5599999999999987,22.7125,23.2,0.8999999999999986,-0.3000000000000007,22.84,23.2,0.5999999999999979,0.2099999999999973,1767,3595,3392,-2212
2018-11-25,23.0475,23.5,0.8000000000000007,0.6099999999999994,23.31,23.5,0.3999999999999986,0.19000000000000128,22.445,22.75,0.7199999999999989,-0.6099999999999994,22.755,23.31,1.2799999999999976,-1.2799999999999976,3641,9926,9085,-850
2018-12-02,22.1875,22.4,0.4499999999999993,-0.4499999999999993,22.455,23.08,1.0299999999999976,-1.0299999999999976,21.4175,22.4,2.3699999999999974,-0.6600000000000001,22.22,22.85,1.1000000000000014,-0.8500000000000014,3745,4759,1665,648
2018-12-09,21.868,23.24,2.0799999999999983,-1.639999999999997,22.12,23.24,2.0799999999999983,-1.639999999999997,21.21,22.23,2.5700000000000003,-0.629999999999999,21.726,22.23,1.2800000000000011,-0.629999999999999,1920,4327,3867,-1576
2018-12-16,19.752,20.98,2.4800000000000004,-2.4800000000000004,19.858,21.12,2.620000000000001,-2.620000000000001,18.932,20.15,2.139999999999997,-1.9899999999999984,19.276,20.91,2.7300000000000004,-2.7300000000000004,9820,19917,18074,-2795
2018-12-23,18.305,18.59,0.5799999999999983,0.26000000000000156,18.73,18.97,0.5799999999999983,-0.10999999999999943,18.0075,18.18,0.4299999999999997,-0.4299999999999997,18.3125,18.4,0.1999999999999993,0.07000000000000028,6540,12788,9337,9337
2018-12-30,18.39,18.85,0.8800000000000026,0.8500000000000014,18.715,18.85,0.25,0.25,18.1575,18.75,0.9499999999999993,0.9499999999999993,18.5325,18.75,0.6400000000000006,0.14999999999999858,1924,4167,3776,-3776
2019-01-06,18.745,19.0,0.3999999999999986,-0.029999999999997584,18.8,19.0,0.3999999999999986,-0.029999999999997584,18.695,19.0,0.5,-0.129999999999999,18.775,19.0,0.5,-0.129999999999999,791,1404,1404,1404
2019-01-13,18.5475,18.74,0.379999999999999,0.14000000000000057,18.615000000000002,18.76,0.23000000000000043,-0.04999999999999716,18.4,18.5,0.14999999999999858,0.0,18.5325,18.7,0.34999999999999787,-0.22999999999999687,3292,7252,6814,-5481
2019-01-20,18.49,18.57,0.16000000000000014,0.08999999999999986,18.554,18.64,0.23000000000000043,0.05000000000000071,18.49,18.57,0.16000000000000014,0.08999999999999986,18.55,18.64,0.23000000000000043,0.05000000000000071,541,800,699,-485
2019-01-27,18.588,18.7,0.1999999999999993,0.07000000000000028,18.616,18.73,0.23000000000000043,0.16000000000000014,18.56,18.64,0.14000000000000057,0.07000000000000028,18.582,18.73,0.23000000000000043,0.08999999999999986,1106,3207,3207,3207
2019-02-03,18.605999999999998,18.74,0.259999999999998,-0.14000000000000057,18.66,18.74,0.18999999999999773,-0.06999999999999673,18.502,18.59,0.14000000000000057,-0.019999999999999574,18.53,18.59,0.14000000000000057,-0.019999999999999574,2141,4739,4739,-2824
2019-02-10,19.2575,19.75,1.120000000000001,1.120000000000001,19.915,20.39,1.7600000000000016,1.75,19.16,19.74,1.1099999999999994,0.7300000000000004,19.5425,20.29,1.6600000000000001,0.870000000000001,3845,10344,10344,4508
2019-02-17,19.76,20.11,0.6799999999999997,0.5700000000000003,19.836000000000002,20.12,0.6099999999999994,0.40000000000000213,19.604,20.0,0.5700000000000003,0.5700000000000003,19.7,20.0,0.48999999999999844,0.3000000000000007,3680,12413,11890,343
2019-02-24,20.096,20.39,0.6900000000000013,0.6900000000000013,20.278,20.39,0.4200000000000017,0.129999999999999,19.848,20.06,0.4599999999999973,-0.00999999999999801,20.154,20.38,0.41000000000000014,0.120000000000001,3092,7498,7498,-3380
2019-03-03,19.86,20.15,0.48999999999999844,-0.08999999999999986,20.13,20.38,0.6099999999999994,-0.6099999999999994,19.6475,19.77,0.21999999999999886,0.21999999999999886,19.955,20.22,0.6099999999999994,-0.4499999999999993,2443,7923,7923,-7923
2019-03-10,20.218,20.55,0.5199999999999996,-0.4299999999999997,20.37,20.55,0.41000000000000014,-0.05000000000000071,20.192,20.55,0.5500000000000007,-0.5500000000000007,20.298000000000002,20.55,0.41000000000000014,-0.41000000000000014,1084,3020,3020,1226
2019-03-17,19.386,19.64,0.7199999999999989,-0.4799999999999969,19.836000000000002,20.42,1.0700000000000003,-0.620000000000001,19.222,19.4,0.4799999999999969,-0.4799999999999969,19.516,19.97,0.7199999999999989,-0.5199999999999996,6728,14950,12940,-9451
2019-03-24,19.748,20.0,0.6600000000000001,0.2900000000000027,20.046,20.47,0.9100000000000001,0.9100000000000001,19.48,19.61,0.3299999999999983,0.05000000000000071,19.816,20.11,0.620000000000001,0.5500000000000007,1865,3107,3107,3107
2019-03-31,20.035999999999998,20.22,0.41000000000000014,0.370000000000001,20.308,20.42,0.22000000000000242,-0.22000000000000242,19.938,20.1,0.2900000000000027,0.13000000000000256,20.07,20.2,0.3299999999999983,0.18999999999999773,1214,2013,1770,-688
2019-04-07,19.772000000000002,19.89,0.21999999999999886,0.060000000000002274,19.91,20.06,0.2799999999999976,-0.23999999999999844,19.752000000000002,19.89,0.2699999999999996,0.16000000000000014,19.878,20.02,0.23999999999999844,-0.23999999999999844,1163,3907,3907,-3907
2019-04-14,19.65,19.8,0.240000000000002,-0.240000000000002,19.993333333333332,20.18,0.379999999999999,-0.1999999999999993,19.593333333333334,19.63,0.07000000000000028,-0.07000000000000028,19.896666666666665,19.99,0.18999999999999773,-0.18999999999999773,4659,7879,7352,-7352
2019-04-21,19.878,20.36,0.6400000000000006,0.6400000000000006,20.114,20.46,0.740000000000002,0.6400000000000006,19.748,19.94,0.370000000000001,0.22000000000000242,19.89,20.02,0.3000000000000007,0.22000000000000242,1531,4022,4022,581
2019-04-28,20.134999999999998,20.45,0.620000000000001,0.4800000000000004,20.2775,20.45,0.34999999999999787,0.17999999999999972,19.905,20.11,0.3200000000000003,0.10000000000000142,20.0475,20.11,0.120000000000001,-0.05000000000000071,3937,12164,11817,-10953
2019-05-05,19.6425,19.9,0.389999999999997,-0.00999999999999801,20.0725,20.36,0.7199999999999989,-0.23999999999999844,19.5875,19.68,0.16999999999999815,-0.00999999999999801,19.95,20.1,0.46000000000000085,-0.020000000000003126,4753,8527,8375,-4960
2019-05-12,19.964,20.29,0.5899999999999999,0.21000000000000085,20.128,20.29,0.28999999999999915,0.0799999999999983,19.72,19.86,0.28999999999999915,-0.28999999999999915,19.948,20.06,0.379999999999999,-0.3200000000000003,5576,8939,7214,382
2019-05-19,19.83,20.38,1.0999999999999979,1.0999999999999979,20.325,20.45,0.25,0.25,19.740000000000002,20.2,0.9199999999999982,0.9199999999999982,20.21,20.25,0.0799999999999983,0.0799999999999983,1809,1937,255,255
2019-05-26,20.05666666666667,20.32,0.7199999999999989,-0.07000000000000028,20.256666666666668,20.45,0.4499999999999993,0.129999999999999,19.883333333333333,20.25,0.6499999999999986,-0.4499999999999993,20.04,20.25,0.379999999999999,-0.379999999999999,1828,3477,2875,2875
2019-06-02,20.176000000000002,20.45,0.6899999999999977,0.25,20.236,20.49,0.7299999999999969,0.029999999999997584,20.054000000000002,20.36,0.6600000000000001,0.6500000000000021,20.192,20.49,0.7299999999999969,0.23999999999999844,6586,27722,27412,-25869
2019-06-09,20.268,20.67,0.6300000000000026,-0.4700000000000024,20.424,20.67,0.4700000000000024,-0.4700000000000024,20.178,20.38,0.33999999999999986,-0.1999999999999993,20.334,20.67,0.5600000000000023,-0.1999999999999993,1645,3263,2948,-3
2019-06-16,20.144000000000002,20.62,0.8000000000000007,0.8000000000000007,20.144000000000002,20.62,0.8000000000000007,0.8000000000000007,20.132,20.62,0.8000000000000007,0.8000000000000007,20.132,20.62,0.8000000000000007,0.8000000000000007,287,605,605,-158
2019-06-23,20.026,20.45,0.629999999999999,0.4499999999999993,20.326,20.5,0.5799999999999983,-0.05000000000000071,19.976,20.45,0.8000000000000007,0.5299999999999976,20.248,20.45,0.5299999999999976,0.14000000000000057,4483,16108,16108,-4571
2019-06-30,20.1825,20.45,0.4399999999999977,-0.21000000000000085,20.322499999999998,20.45,0.25,-0.1999999999999993,19.995,20.04,0.14000000000000057,0.14000000000000057,20.17,20.39,0.490000000000002,0.2900000000000027,2108,7031,6678,6559
2019-07-07,20.244,20.43,0.4299999999999997,-0.4299999999999997,20.294,20.43,0.4299999999999997,-0.4299999999999997,20.154,20.21,0.21000000000000085,-0.19000000000000128,20.206,20.42,0.4200000000000017,-0.1999999999999993,974,1835,1234,-332
2019-07-14,19.955,20.17,0.4200000000000017,-0.4200000000000017,20.0925,20.17,0.1700000000000017,-0.08000000000000185,19.8675,20.17,0.620000000000001,-0.4200000000000017,20.07,20.17,0.1700000000000017,-0.1700000000000017,2021,6416,6416,6416
2019-07-21,19.948,20.34,0.5899999999999999,0.46000000000000085,20.084,20.34,0.5300000000000011,0.46000000000000085,19.884,20.02,0.2699999999999996,0.14000000000000057,20.02,20.29,0.4800000000000004,0.14000000000000057,582,938,710,710
2019-07-28,19.85,20.25,0.8500000000000014,-0.14999999999999858,20.128,20.33,0.5499999999999972,-0.14999999999999858,19.6,20.0,0.75,0.019999999999999574,19.714,20.07,0.8200000000000003,0.019999999999999574,4482,10060,9720,-117
2019-08-04,19.796,20.2,0.9499999999999993,-0.0400000000000027,20.202,20.3,0.28999999999999915,0.18999999999999773,19.471999999999998,19.84,0.8399999999999999,0.19000000000000128,19.562,19.84,0.5300000000000011,0.16000000000000014,4442,7493,6073,842
2019-08-11,19.988,20.29,0.5799999999999983,0.35999999999999943,20.122,20.3,0.4499999999999993,-0.15000000000000213,19.988,20.29,0.5799999999999983,0.35999999999999943,20.112,20.29,0.4399999999999977,-0.10000000000000142,580,1635,1635,-1223
2019-08-18,20.2175,20.29,0.2699999999999996,-0.26000000000000156,20.2675,20.49,0.46999999999999886,-0.26000000000000156,20.2175,20.29,0.2699999999999996,-0.26000000000000156,20.2675,20.49,0.46999999999999886,-0.26000000000000156,287,674,674,-148
2019-08-25,20.06,20.15,0.129999999999999,0.0,20.225,20.44,0.4200000000000017,0.129999999999999,20.0525,20.15,0.129999999999999,0.0,20.215,20.44,0.4200000000000017,0.129999999999999,1538,3524,3149,111
2019-09-01,20.165,20.25,0.14999999999999858,0.019999999999999574,20.3575,20.45,0.34999999999999787,0.34999999999999787,20.1575,20.22,0.11999999999999744,0.019999999999999574,20.35,20.44,0.33999999999999986,0.3200000000000003,3464,8565,8565,3039
2019-09-08,20.25,20.35,0.23000000000000043,-0.23000000000000043,20.476666666666667,20.71,0.35999999999999943,0.019999999999999574,20.25,20.35,0.23000000000000043,-0.23000000000000043,20.34,20.37,0.07000000000000028,0.019999999999999574,1168,2237,1974,1974
2019-09-15,20.596,21.0,0.6499999999999986,0.6400000000000006,20.744,21.0,0.5,0.5,20.286,20.46,0.3100000000000023,-0.13999999999999702,20.582,20.94,0.6900000000000013,-0.25,4834,8819,6825,-3649
2019-09-22,20.7075,20.9,0.4399999999999977,0.00999999999999801,20.825,20.9,0.22999999999999687,0.00999999999999801,20.4625,20.9,0.6899999999999977,0.3999999999999986,20.490000000000002,20.9,0.6899999999999977,0.3999999999999986,804,1124,557,420
2019-09-29,20.727999999999998,20.95,0.5500000000000007,0.14999999999999858,20.86,20.95,0.1999999999999993,0.14999999999999858,20.604,20.79,0.46000000000000085,0.05999999999999872,20.786,20.95,0.39000000000000057,0.10999999999999943,1746,5719,5478,548
2019-10-06,20.7875,20.85,0.20000000000000284,-0.05000000000000071,20.817500000000003,20.85,0.08000000000000185,-0.05000000000000071,20.675,20.8,0.1999999999999993,0.1999999999999993,20.785,20.85,0.13000000000000256,-0.05000000000000071,1587,4071,3454,-255
2019-10-13,20.675,20.83,0.2799999999999976,-0.1599999999999966,20.725,20.83,0.17999999999999972,-0.1599999999999966,20.555,20.67,0.1700000000000017,0.1700000000000017,20.567500000000003,20.67,0.1700000000000017,0.1700000000000017,746,1019,686,-686
2019-10-20,20.68,20.87,0.370000000000001,0.0,20.686,20.87,0.370000000000001,0.030000000000001137,20.68,20.87,0.370000000000001,0.0,20.686,20.87,0.370000000000001,0.030000000000001137,525,1006,898,749
2019-10-27,20.89,21.09,0.33999999999999986,-0.14999999999999858,20.89,21.09,0.33999999999999986,-0.14999999999999858,20.8125,21.09,0.5799999999999983,-0.21999999999999886,20.8475,21.09,0.4400000000000013,-0.21999999999999886,1083,2857,2733,2459
2019-11-03,20.7,20.89,0.39000000000000057,-0.379999999999999,20.89,20.95,0.14999999999999858,-0.14999999999999858,20.6725,20.89,0.5,-0.48999999999999844,20.8525,20.95,0.3000000000000007,-0.3000000000000007,1168,2706,2298,1556
2019-11-10,20.375,20.5,0.28999999999999915,-0.21000000000000085,20.43,20.52,0.23000000000000043,-0.23000000000000043,20.2925,20.5,0.3299999999999983,-0.21000000000000085,20.405,20.52,0.23000000000000043,-0.23000000000000043,1159,2269,1573,-79
2019-11-17,20.095,20.19,0.17999999999999972,0.05999999999999872,20.095,20.19,0.17999999999999972,0.05999999999999872,20.075,20.11,0.09999999999999787,0.05999999999999872,20.095,20.19,0.17999999999999972,0.05999999999999872,607,1002,782,-692
2019-11-24,20.1075,20.23,0.23000000000000043,0.030000000000001137,20.1625,20.25,0.25,0.25,20.060000000000002,20.23,0.25,0.030000000000001137,20.08,20.23,0.25,0.07000000000000028,774,1392,1216,419
2019-12-01,20.135,20.34,0.28999999999999915,0.05000000000000071,20.39,20.52,0.2699999999999996,0.21000000000000085,20.135,20.34,0.28999999999999915,0.05000000000000071,20.3475,20.5,0.25,0.21000000000000085,1000,1221,505,363
2019-12-08,20.3125,20.49,0.33999999999999986,-0.10000000000000142,20.465,20.52,0.14999999999999858,0.14999999999999858,20.2625,20.34,0.19000000000000128,-0.10000000000000142,20.29,20.35,0.19000000000000128,-0.19000000000000128,2311,4343,3021,-692
2019-12-15,21.298000000000002,22.0,1.5,1.5,21.562,22.0,0.879999999999999,0.879999999999999,21.196,21.55,1.0500000000000007,1.0500000000000007,21.542,22.0,0.9100000000000001,0.8900000000000006,2776,4635,4398,-2418
2019-12-22,21.814999999999998,22.0,0.370000000000001,-0.370000000000001,22.375,22.75,0.75,0.75,21.8,22.0,0.3999999999999986,-0.3999999999999986,22.375,22.75,0.75,0.75,3268,6254,5972,5972
2019-12-29,22.086666666666666,22.12,0.08999999999999986,-0.0799999999999983,22.256666666666668,22.49,0.4599999999999973,-0.4599999999999973,21.936666666666667,22.11,0.41000000000000014,-0.41000000000000014,22.073333333333334,22.49,0.7899999999999991,-0.7899999999999991,2404,3829,3462,-2649
