Date,OMCL_Open_average,OMCL_Open_max,OMCL_Open_volatility,OMCL_Open_change,OMCL_High_average,OMCL_High_max,OMCL_High_volatility,OMCL_High_change,OMCL_Low_average,OMCL_Low_max,OMCL_Low_volatility,OMCL_Low_change,OMCL_Close_average,OMCL_Close_max,OMCL_Close_volatility,OMCL_Close_change,OMCL_Volume_average,OMCL_Volume_max,OMCL_Volume_volatility,OMCL_Volume_change
2018-02-25,43.75,45.25,3.1499999999999986,-2.700000000000003,44.42,45.5,2.6000000000000014,-1.4500000000000028,42.81,44.8,3.549999999999997,-2.299999999999997,43.5,44.8,2.3499999999999943,-0.8999999999999986,337714,435162,229065,-107708
2018-03-04,44.23,44.5,0.5499999999999972,0.30000000000000426,45.014,45.7,1.0,0.75,43.769999999999996,44.3,1.25,0.5,44.57,45.55,1.8499999999999943,0.7999999999999972,236466,362321,238421,-96137
2018-03-11,44.56,45.75,1.7999999999999972,-1.7999999999999972,44.76,45.75,1.6000000000000014,-1.6000000000000014,43.64,44.4,1.9499999999999957,-1.9499999999999957,44.11,44.55,1.1999999999999957,-1.1999999999999957,279558,574053,425019,-63136
2018-03-18,42.79,43.3,1.0,-0.3499999999999943,43.17,43.6,0.8500000000000014,-0.45000000000000284,42.246,42.65,0.6499999999999986,-0.5,42.62,42.95,0.8000000000000043,-0.05000000000000426,176742,277151,154143,64020
2018-03-25,42.85,43.25,0.7000000000000028,0.25,43.3125,43.9,1.25,-0.10000000000000142,42.0625,42.35,0.7000000000000028,-0.6499999999999986,42.5875,43.4,1.1999999999999957,-0.25,241072,320714,172073,-117947
2018-04-01,43.24,44.3,2.3499999999999943,1.8499999999999943,43.86,44.35,1.6499999999999986,1.6499999999999986,42.75,43.7,2.1099999999999994,2.1099999999999994,43.550000000000004,44.1,1.75,1.5499999999999972,193887,299760,158900,-74373
2018-04-08,45.03,45.5,1.1000000000000014,0.7000000000000028,45.61,46.15,0.8500000000000014,0.10000000000000142,43.708,44.65,2.259999999999998,0.75,45.03,45.2,0.45000000000000284,-0.10000000000000142,194978,340495,216900,139549
2018-04-15,44.230000000000004,45.25,1.75,-1.75,44.56,45.25,1.5,-1.2000000000000028,43.65,44.25,1.3699999999999974,-0.9299999999999997,43.96,44.45,1.1500000000000057,-0.5500000000000043,258670,326496,162849,45630
2018-04-22,44.12,45.3,2.1999999999999957,0.3499999999999943,44.5,45.5,1.8999999999999986,0.45000000000000284,42.9,43.65,1.2999999999999972,0.04999999999999716,43.71,44.5,1.3999999999999986,-0.04999999999999716,438934,684379,423856,130661
2018-04-29,43.94,44.95,1.9000000000000057,1.9000000000000057,44.77,45.9,2.1499999999999986,2.1499999999999986,43.382,44.85,2.8400000000000034,2.8400000000000034,44.559999999999995,45.8,2.299999999999997,2.299999999999997,329375,502114,313836,-313836
2018-05-06,46.74,47.65,2.049999999999997,2.049999999999997,47.446,47.98,1.1799999999999997,1.1500000000000057,46.344,47.05,1.5499999999999972,1.4799999999999969,47.07,47.65,1.2999999999999972,0.75,245944,426983,275157,-246562
2018-05-13,46.49,46.8,0.5499999999999972,-0.5499999999999972,46.589999999999996,46.8,0.3999999999999986,-0.25,45.980000000000004,46.15,0.29999999999999716,-0.04999999999999716,46.29,46.6,0.5500000000000043,-0.20000000000000284,240104,359741,218450,-33410
2018-05-20,45.875,46.45,0.9000000000000057,-0.75,46.2,46.5,0.5499999999999972,-0.14999999999999858,45.4875,45.65,0.3500000000000014,0.10000000000000142,45.7625,45.85,0.20000000000000284,0.0,153249,187911,66223,-39438
2018-05-27,46.49,47.75,2.1000000000000014,2.049999999999997,47.42,49.0,2.799999999999997,2.799999999999997,46.16,47.6,2.450000000000003,2.450000000000003,47.089999999999996,48.95,3.4000000000000057,3.4000000000000057,252445,337459,159474,135169
2018-06-03,49.67,50.15,1.1499999999999986,1.1499999999999986,50.42,50.7,0.7000000000000028,0.05000000000000426,49.49,50.05,1.0499999999999972,1.0499999999999972,49.980000000000004,50.45,0.75,0.6000000000000014,348274,533460,335189,-335189
2018-06-10,50.9,51.6,1.1000000000000014,1.1000000000000014,51.41,52.0,1.1000000000000014,1.1000000000000014,50.27,51.1,1.5,1.3000000000000043,51.2,51.8,1.1499999999999986,0.8999999999999986,296192,390725,142547,-13129
2018-06-17,52.31,53.1,1.6499999999999986,0.6499999999999986,53.06,53.75,1.2999999999999972,-0.44999999999999574,51.238,52.54,3.0899999999999963,0.25,52.49,53.05,1.0,-0.30000000000000426,373863,550529,324945,83977
2018-06-24,52.44,53.0,1.0,-0.14999999999999858,53.04,53.65,0.8999999999999986,-0.14999999999999858,51.97,52.45,0.9000000000000057,-0.3500000000000014,52.56,52.9,0.8500000000000014,-0.10000000000000142,328131,540600,339978,-66079
2018-07-01,54.65,56.8,3.9499999999999957,3.9499999999999957,55.987500000000004,57.7,3.8500000000000014,3.8500000000000014,54.394999999999996,56.15,3.3500000000000014,3.3500000000000014,55.4375,56.7,3.0500000000000043,2.75,406452,564885,417664,350789
2018-07-08,54.53,56.55,2.799999999999997,-2.799999999999997,54.71,56.55,2.799999999999997,-2.799999999999997,53.2,54.25,2.049999999999997,-1.5499999999999972,53.81,54.6,1.3000000000000043,-1.3000000000000043,290682,406279,246515,-178264
2018-07-15,54.24,54.9,1.6499999999999986,1.6499999999999986,55.126,56.2,1.8200000000000003,1.5500000000000043,53.87,54.3,1.0499999999999972,1.0499999999999972,54.800000000000004,55.6,1.3500000000000014,1.1499999999999986,222810,369048,206943,196896
2018-07-22,55.92,60.3,7.649999999999999,4.449999999999996,57.476,63.45,10.350000000000001,4.479999999999997,54.36,57.85,5.649999999999999,5.25,55.55,59.85,7.200000000000003,5.75,708282,1649203,1338760,-40370
2018-07-29,59.15,60.25,2.299999999999997,1.7000000000000028,60.44,62.2,2.6500000000000057,2.6500000000000057,58.18,59.84,2.5900000000000034,2.5900000000000034,59.79,61.8,3.25,2.299999999999997,370275,505977,198198,-111666
2018-08-05,63.39,64.4,2.3500000000000085,2.049999999999997,64.56,65.55,1.5999999999999943,0.45000000000000284,62.62,63.55,1.8499999999999943,0.9499999999999957,63.57,64.6,1.8499999999999943,0.14999999999999858,345173,440999,168857,-138087
2018-08-12,63.82,64.55,1.2999999999999972,1.2999999999999972,64.75,65.0,0.5999999999999943,-0.04999999999999716,62.962,63.7,1.7000000000000028,1.0,64.14,64.6,0.8499999999999943,0.44999999999999574,356787,556682,296100,18412
2018-08-19,66.67,68.4,3.9000000000000057,3.9000000000000057,67.8,68.8,2.3499999999999943,2.1499999999999915,66.47,67.9,3.4000000000000057,3.4000000000000057,67.42,68.2,1.9000000000000057,1.9000000000000057,323113,545294,327484,-98437
2018-08-26,67.6125,68.3,1.4500000000000028,-0.29999999999999716,68.5625,69.4,1.8500000000000085,0.3999999999999915,66.7125,67.2,1.25,0.6500000000000057,67.6875,68.75,2.0,2.0,375634,569830,329121,-7880
2018-09-02,69.8,71.35,2.8999999999999915,0.3999999999999915,70.84400000000001,73.0,3.5999999999999943,-0.519999999999996,68.57,70.45,2.6000000000000085,-0.30000000000001137,69.61,71.1,3.0,-1.6500000000000057,451415,641342,340517,-201367
2018-09-09,69.59,71.9,4.150000000000006,4.150000000000006,70.53999999999999,71.95,2.450000000000003,2.450000000000003,68.53,69.6,1.8499999999999943,0.8499999999999943,69.45,70.25,1.75,-0.5500000000000114,268880,390365,194269,108320
2018-09-16,69.3,69.95,1.0,0.9000000000000057,69.98,70.9,1.75,1.4500000000000028,68.8,69.15,1.0,0.45000000000000284,69.44,70.1,1.3999999999999915,1.1499999999999915,415952,574324,286632,179073
2018-09-23,70.79,71.9,1.9000000000000057,1.7000000000000028,71.756,73.0,2.4200000000000017,1.5,69.854,71.0,1.8499999999999943,0.21999999999999886,70.846,71.9,1.9000000000000057,0.030000000000001137,372145,562431,288485,-102411
2018-09-30,68.808,70.01,2.530000000000001,-2.530000000000001,69.05799999999999,70.52,3.039999999999992,-3.039999999999992,67.404,69.58,4.640000000000001,-4.640000000000001,67.838,69.69,3.819999999999993,-3.819999999999993,377457,554820,354914,261863
2018-10-07,64.292,66.02,2.749999999999993,-2.3399999999999963,65.202,66.54,2.9000000000000057,-1.1800000000000068,63.162,65.18,2.960000000000008,-2.5600000000000094,64.052,66.25,4.009999999999998,-1.519999999999996,372047,432205,114387,-86485
2018-10-14,64.938,65.95,2.0700000000000003,-1.1199999999999974,65.456,66.25,1.9699999999999989,-1.9699999999999989,63.932,64.67,1.6900000000000048,-1.3299999999999983,64.486,65.93,2.8100000000000094,-2.440000000000005,254183,364063,162820,-152631
2018-10-21,62.782,65.46,4.329999999999991,2.739999999999995,65.432,69.54,6.8600000000000065,5.560000000000009,61.194,64.99,5.589999999999996,5.589999999999996,63.562,67.45,6.630000000000003,3.9200000000000017,550342,1023660,719937,429923
2018-10-28,69.63799999999999,70.67,3.230000000000004,2.019999999999996,70.978,72.5,2.769999999999996,-0.5,68.642,70.3,3.039999999999992,0.12999999999999545,69.75,70.7,1.6099999999999994,-0.9500000000000028,460983,525857,169015,14708
2018-11-04,71.206,72.91,4.039999999999992,2.5799999999999983,72.42,74.16,4.209999999999994,1.8999999999999915,70.382,72.67,3.799999999999997,1.3699999999999903,71.65599999999999,73.35,3.6499999999999915,0.7099999999999937,303029,514522,324701,-105928
2018-11-11,70.604,72.54,3.5700000000000074,1.8200000000000074,71.998,73.8,3.069999999999993,2.9299999999999926,69.406,71.12,3.030000000000001,2.0400000000000063,70.916,72.82,3.6299999999999955,1.8400000000000034,432502,799759,520965,89269
2018-11-18,71.32,72.94,2.9299999999999926,2.25,72.6825,73.98,2.0400000000000063,2.0400000000000063,70.3075,70.76,0.75,0.6400000000000006,71.6925,72.75,2.0799999999999983,1.6500000000000057,248760,363151,265068,-49211
2018-11-25,75.414,78.68,6.180000000000007,6.180000000000007,77.024,79.48,5.859999999999999,5.859999999999999,74.244,75.8,4.11999999999999,3.789999999999992,75.77,77.23,4.240000000000009,3.469999999999999,382739,536405,291155,17220
2018-12-02,72.7125,76.4,6.6200000000000045,-6.6200000000000045,74.0275,76.62,5.090000000000003,-5.090000000000003,70.485,74.49,5.539999999999992,-5.289999999999992,71.4225,74.72,4.890000000000001,-4.170000000000002,557392,977205,677654,-217845
2018-12-09,69.542,71.26,5.190000000000012,-5.190000000000012,69.95,71.86,5.590000000000003,-5.590000000000003,67.56,70.19,7.329999999999998,-6.890000000000001,67.886,70.34,6.710000000000001,-6.259999999999998,342371,460745,236645,127256
2018-12-16,61.666000000000004,64.15,6.310000000000002,-6.310000000000002,62.138,64.76,6.250000000000007,-6.250000000000007,59.746,63.08,6.119999999999997,-6.119999999999997,60.332,63.75,6.780000000000001,-6.780000000000001,457002,697163,605122,-289704
2018-12-23,59.36,61.03,3.5700000000000003,3.5700000000000003,60.8,61.73,2.1999999999999957,2.1999999999999957,58.7075,60.27,3.25,3.25,60.332499999999996,61.24,1.8500000000000014,1.8500000000000014,283738,329836,101875,-101875
2018-12-30,59.92,60.39,1.1099999999999994,0.13000000000000256,61.2025,62.36,2.5600000000000023,1.509999999999998,59.06,60.23,2.4199999999999946,0.9099999999999966,60.197500000000005,61.46,2.5799999999999983,1.509999999999998,282097,337133,126631,-94657
2019-01-06,63.800000000000004,64.92,3.1000000000000014,2.3600000000000065,65.232,65.75,1.4599999999999937,0.8399999999999892,63.298,64.0,2.3800000000000026,1.9600000000000009,64.55,65.28,1.5,0.8499999999999943,303184,383924,167512,-96408
2019-01-13,65.97749999999999,66.75,2.1200000000000045,2.1200000000000045,67.085,67.8,1.0799999999999983,1.0799999999999983,65.505,66.03,1.4000000000000057,1.0300000000000011,66.72749999999999,67.61,1.2999999999999972,1.1400000000000006,228106,330393,153066,144358
2019-01-20,65.554,67.06,2.6000000000000085,-1.5300000000000011,66.04,67.34,2.3700000000000045,-1.7199999999999989,64.21,64.83,1.2100000000000009,-0.9799999999999969,64.894,66.07,2.1499999999999915,-1.480000000000004,173288,216869,91565,-2640
2019-01-27,63.992000000000004,65.5,2.5799999999999983,0.3200000000000074,65.326,66.66,3.049999999999997,2.3100000000000023,63.068,63.88,1.480000000000004,1.4200000000000017,64.404,66.61,3.769999999999996,3.769999999999996,224264,260445,73631,47681
2019-02-03,69.116,77.32,13.289999999999992,10.25,71.776,80.35,14.030000000000001,11.929999999999993,67.794,76.88,13.899999999999999,10.659999999999997,70.53,79.05,13.909999999999997,12.539999999999992,622959,1722285,1508228,304886
2019-02-10,79.2025,80.69,2.319999999999993,2.1400000000000006,80.87,82.95,3.430000000000007,3.1400000000000006,78.41,80.68,3.6300000000000097,2.8300000000000125,80.185,82.52,3.7099999999999937,3.7099999999999937,528752,820290,416074,-416074
2019-02-17,84.01,85.7,3.8599999999999994,3.8599999999999994,84.984,86.22,2.8700000000000045,2.440000000000012,83.072,84.7,3.519999999999996,2.019999999999996,84.55,86.19,3.1899999999999977,1.2399999999999949,347686,463658,190428,-173054
2019-02-24,84.374,85.84,2.6500000000000057,1.960000000000008,85.372,86.87,2.5400000000000063,2.5400000000000063,83.452,84.34,1.6500000000000057,1.3299999999999983,84.51,85.23,1.730000000000004,1.3799999999999955,326272,519603,333483,26537
2019-03-03,83.194,84.87,3.1899999999999977,-1.8700000000000045,84.162,85.54,2.25,-1.3599999999999994,81.778,83.53,2.7900000000000063,-1.480000000000004,83.118,84.27,2.5799999999999983,-0.28999999999999204,411211,585174,285864,-285864
2019-03-10,84.372,84.77,0.8100000000000023,0.8100000000000023,85.234,85.66,0.9500000000000028,0.5,83.526,84.28,1.6700000000000017,-0.4099999999999966,84.30199999999999,84.91,1.5999999999999943,-0.6400000000000006,390584,646194,381289,115012
2019-03-17,82.864,84.32,4.61999999999999,-4.0,84.09,85.34,5.230000000000004,-5.230000000000004,80.932,82.71,4.849999999999994,-4.540000000000006,82.344,84.77,5.019999999999996,-4.700000000000003,378709,792279,557181,48774
2019-03-24,80.606,81.32,1.0699999999999932,1.0,81.558,82.03,0.7399999999999949,-0.4300000000000068,79.3,79.77,1.3599999999999994,-0.6599999999999966,80.416,80.84,0.7800000000000011,-0.5,268248,422903,273777,61517
2019-03-31,80.41,80.65,0.46999999999999886,0.11999999999999034,81.326,81.77,0.8900000000000006,-0.030000000000001137,79.56,80.29,1.4000000000000057,-0.20999999999999375,80.342,80.76,0.8800000000000097,0.8100000000000023,223002,302198,163479,-163479
2019-04-07,81.492,82.26,1.440000000000012,0.960000000000008,82.192,82.7,1.210000000000008,0.8200000000000074,80.746,81.35,1.1499999999999915,-0.20999999999999375,81.392,82.02,1.1700000000000017,0.10999999999999943,206650,320207,166419,-21601
2019-04-14,75.515,81.4,9.91000000000001,-9.91000000000001,76.2075,81.98,9.680000000000007,-9.680000000000007,72.17750000000001,77.43,7.3700000000000045,-6.6000000000000085,73.24,77.81,6.430000000000007,-5.710000000000008,436172,673334,414721,102297
2019-04-21,76.652,80.05,7.170000000000002,5.390000000000001,79.696,82.65,6.77000000000001,5.63000000000001,75.448,76.93,4.3500000000000085,4.219999999999999,77.828,81.03,5.739999999999995,5.739999999999995,590649,722189,238380,-111145
2019-04-28,81.07,82.0,1.9500000000000028,0.7700000000000102,82.69,84.41,3.1599999999999966,2.1400000000000006,80.012,81.65,2.6700000000000017,1.4799999999999898,81.914,83.79,3.430000000000007,3.430000000000007,345775,508634,284893,-158616
2019-05-05,81.816,83.11,1.9099999999999966,-1.9099999999999966,82.804,83.94,2.5600000000000023,-2.5600000000000023,80.512,81.16,1.5999999999999943,-0.9500000000000028,81.62400000000001,82.41,2.3999999999999915,-1.6099999999999994,262139,300262,61788,-61788
2019-05-12,80.77,82.03,2.0400000000000063,-0.060000000000002274,81.888,82.68,1.6200000000000045,-1.0300000000000011,80.154,80.91,1.6799999999999926,-0.6499999999999915,81.10600000000001,81.95,1.7199999999999989,-1.6700000000000017,221612,261647,98787,-30777
2019-05-19,80.75,81.33,1.289999999999992,-0.6199999999999903,81.7325,82.24,0.9799999999999898,-0.9799999999999898,79.7,80.09,0.9200000000000017,-0.37000000000000455,81.05,81.78,2.210000000000008,-0.6800000000000068,214815,341240,218842,-180441
2019-05-26,79.888,81.12,2.3900000000000006,-1.490000000000009,80.77,82.48,2.5400000000000063,-2.410000000000011,78.982,80.37,1.990000000000009,-1.6500000000000057,79.84400000000001,81.05,1.759999999999991,-1.3799999999999955,210395,342619,205647,127129
2019-06-02,80.92999999999999,82.08,1.9200000000000017,-0.2600000000000051,82.072,82.98,1.6099999999999994,0.35999999999999943,80.268,81.02,1.0499999999999972,0.1799999999999926,81.064,81.74,1.5999999999999943,-0.3199999999999932,213857,260563,72285,-47858
2019-06-09,82.644,84.0,2.6899999999999977,-0.539999999999992,83.762,84.05,0.5600000000000023,-0.3500000000000085,81.348,82.4,1.5400000000000063,0.12000000000000455,82.5,83.52,2.489999999999995,-1.3999999999999915,237911,400183,245859,-163815
2019-06-16,87.548,92.44,9.700000000000003,9.700000000000003,89.79,92.59,6.900000000000006,6.790000000000006,85.756,88.68,6.200000000000003,4.679999999999993,88.432,92.21,7.529999999999987,3.1999999999999886,424302,645607,380266,28348
2019-06-23,86.494,88.29,4.510000000000005,-0.5500000000000114,87.758,89.5,3.0600000000000023,0.5100000000000051,84.614,86.04,3.030000000000001,0.22000000000001307,86.156,88.34,4.549999999999997,1.9500000000000028,473918,788260,431846,15670
2019-06-30,86.85,88.45,2.6300000000000097,-2.269999999999996,87.3725,88.59,1.8900000000000006,-1.8900000000000006,85.3125,85.73,0.730000000000004,-0.5,86.1225,86.52,1.0499999999999972,-1.0499999999999972,227755,297804,137277,74569
2019-07-07,80.626,86.27,14.819999999999993,-13.86,81.882,87.12,12.329999999999998,-10.150000000000006,75.766,85.31,18.010000000000005,-13.450000000000003,77.882,86.52,17.909999999999997,-10.709999999999994,1305251,3097936,2851824,841838
2019-07-14,70.884,74.04,5.340000000000003,-5.340000000000003,71.50200000000001,74.04,4.3700000000000045,-4.140000000000001,69.522,71.17,2.8599999999999994,-2.200000000000003,69.824,71.3,2.9399999999999977,-2.8299999999999983,408357,499640,194195,3617
2019-07-21,72.14800000000001,77.26,8.5,6.219999999999999,73.552,78.0,7.6299999999999955,6.859999999999999,70.544,74.51,7.170000000000002,6.109999999999999,72.006,75.25,5.239999999999995,3.5799999999999983,584076,1093042,700146,99377
2019-07-28,73.376,75.33,4.6299999999999955,-2.069999999999993,74.346,76.54,5.840000000000003,-3.6899999999999977,71.506,73.21,4.9199999999999875,-4.47999999999999,72.864,75.21,5.6299999999999955,-4.75,435642,603345,303470,-97824
2019-08-04,70.01,71.54,2.5900000000000034,0.12000000000000455,71.43,72.53,2.8799999999999955,0.9300000000000068,68.932,70.25,2.8400000000000034,1.0900000000000034,70.39,72.06,2.769999999999996,0.9799999999999898,203881,258783,101789,-101789
2019-08-11,70.32000000000001,71.45,1.9699999999999989,1.0400000000000063,71.224,72.27,1.8699999999999903,-0.4399999999999977,69.582,70.13,1.269999999999996,-0.0899999999999892,70.392,71.55,2.3799999999999955,-0.7800000000000011,256336,383306,231108,129117
2019-08-18,71.318,72.2,1.730000000000004,0.8100000000000023,72.69,74.13,2.7299999999999898,1.2399999999999949,70.538,70.78,0.6599999999999966,0.6599999999999966,71.44,72.55,1.8599999999999994,1.3100000000000023,272473,447856,283666,-24357
2019-08-25,71.88,72.73,2.3700000000000045,-0.6000000000000085,72.6975,73.0,1.0499999999999972,-0.09999999999999432,70.47749999999999,71.21,1.809999999999988,0.8200000000000074,71.5025,71.95,1.5600000000000023,1.4099999999999966,205859,335290,183806,-183806
2019-09-01,71.3,72.73,3.2700000000000102,1.5200000000000102,72.602,73.8,2.950000000000003,1.3400000000000034,69.992,71.85,3.309999999999988,2.4399999999999977,71.042,72.81,3.950000000000003,2.009999999999991,261017,371405,187946,158659
2019-09-08,72.93599999999999,74.98,3.5700000000000074,1.4399999999999977,74.602,75.66,2.019999999999996,0.7600000000000051,71.918,73.0,2.0799999999999983,1.3400000000000034,73.154,74.79,2.730000000000004,0.3499999999999943,259912,329486,123626,-16385
2019-09-15,73.7,74.54,2.1200000000000045,1.6099999999999994,74.634,74.92,0.6599999999999966,-0.4099999999999966,72.968,73.31,0.960000000000008,0.8400000000000034,73.984,74.41,0.8199999999999932,-0.4399999999999977,246507,373838,198455,39310
2019-09-22,73.226,74.15,2.6700000000000017,-2.6700000000000017,74.16,74.8,1.6099999999999994,-1.6099999999999994,71.506,72.84,2.719999999999999,-1.490000000000009,72.65,74.0,2.8799999999999955,-0.480000000000004,244288,298968,144984,50956
2019-09-29,72.244,72.87,1.9399999999999977,0.20000000000000284,73.298,73.73,1.5799999999999983,0.05999999999998806,71.30199999999999,72.55,2.6299999999999955,0.6099999999999994,72.368,73.2,2.269999999999996,0.7199999999999989,194226,229103,61283,-48688
2019-10-06,73.394,74.66,2.549999999999997,1.7800000000000011,74.344,76.24,2.8299999999999983,1.0799999999999983,72.79,74.28,2.9200000000000017,1.9200000000000017,73.566,74.34,1.7999999999999972,1.279999999999987,190540,256441,160216,-160216
2019-10-13,75.28,76.84,2.6700000000000017,2.3900000000000006,76.486,78.27,3.3699999999999903,3.3699999999999903,74.73,76.58,2.8999999999999915,2.8999999999999915,75.816,77.72,3.480000000000004,3.480000000000004,230253,307269,152723,84385
2019-10-20,75.092,78.0,6.560000000000002,-6.010000000000005,75.656,78.0,6.200000000000003,-5.680000000000007,71.874,73.86,4.5,-3.989999999999995,73.09,75.66,5.509999999999991,-4.769999999999996,425353,965814,776872,276228
2019-10-27,71.316,72.53,2.5400000000000063,1.440000000000012,72.94800000000001,75.0,3.2099999999999937,2.3400000000000034,70.304,71.47,2.6899999999999977,1.2000000000000028,71.918,73.61,3.219999999999999,1.3199999999999932,327031,507684,270203,-228704
2019-11-03,74.284,74.58,0.6700000000000017,0.37000000000000455,75.174,75.61,0.8799999999999955,-0.46000000000000796,73.626,74.12,1.3700000000000045,-1.1299999999999955,74.202,74.87,1.740000000000009,-1.0600000000000023,140047,152468,28024,-22936
2019-11-10,73.37,74.54,2.190000000000012,1.6799999999999926,74.44200000000001,75.81,2.6599999999999966,0.8499999999999943,72.438,74.45,2.8200000000000074,-0.960000000000008,73.194,74.99,3.1400000000000006,-1.3000000000000114,196815,269917,109701,23614
2019-11-17,76.532,79.61,7.650000000000006,7.240000000000009,78.93,81.95,5.950000000000003,5.950000000000003,75.718,78.9,7.140000000000001,7.140000000000001,78.152,81.09,5.450000000000003,5.439999999999998,294340,331869,106136,28544
2019-11-24,80.555,81.34,1.5600000000000023,-1.019999999999996,81.3275,81.93,1.5400000000000063,-1.5400000000000063,79.67,80.26,1.7000000000000028,-1.7000000000000028,80.5625,81.01,1.0200000000000102,-0.5699999999999932,184710,316661,237327,107009
2019-12-01,80.28,80.84,1.5300000000000011,1.1599999999999966,81.002,81.79,1.720000000000013,0.5100000000000051,79.512,80.18,1.3700000000000045,0.6599999999999966,80.378,81.52,2.289999999999992,0.7399999999999949,279141,362540,167694,-131963
2019-12-08,81.216,82.85,2.7299999999999898,-0.01999999999999602,82.352,83.69,2.6899999999999977,-0.9200000000000017,80.172,81.36,1.8900000000000006,0.18999999999999773,80.916,82.13,2.4399999999999977,-1.9499999999999886,179076,204793,68803,8897
2019-12-15,81.392,82.43,2.1300000000000097,1.4300000000000068,82.19,83.83,3.1700000000000017,3.1700000000000017,80.76,82.05,2.799999999999997,2.530000000000001,81.694,83.11,3.010000000000005,3.010000000000005,257894,717485,586587,30174
2019-12-22,82.7825,82.93,0.4300000000000068,-0.39000000000000057,82.9425,83.08,0.4099999999999966,-0.3400000000000034,82.0025,82.25,0.6400000000000006,-0.6400000000000006,82.37,82.69,0.8599999999999994,-0.6599999999999966,88138,125591,73847,73847
2019-12-29,81.53999999999999,82.0,1.2000000000000028,-1.019999999999996,82.43666666666667,82.82,0.7099999999999937,-0.4399999999999977,80.78666666666666,81.65,1.6000000000000085,-1.6000000000000085,81.83333333333333,82.19,0.5999999999999943,0.46999999999999886,209384,267427,115877,57626
