Date,iShares MSCI ACWI Low Carbon Target_Open_average,iShares MSCI ACWI Low Carbon Target_Open_max,iShares MSCI ACWI Low Carbon Target_Open_volatility,iShares MSCI ACWI Low Carbon Target_Open_change,iShares MSCI ACWI Low Carbon Target_High_average,iShares MSCI ACWI Low Carbon Target_High_max,iShares MSCI ACWI Low Carbon Target_High_volatility,iShares MSCI ACWI Low Carbon Target_High_change,iShares MSCI ACWI Low Carbon Target_Low_average,iShares MSCI ACWI Low Carbon Target_Low_max,iShares MSCI ACWI Low Carbon Target_Low_volatility,iShares MSCI ACWI Low Carbon Target_Low_change,iShares MSCI ACWI Low Carbon Target_Close_average,iShares MSCI ACWI Low Carbon Target_Close_max,iShares MSCI ACWI Low Carbon Target_Close_volatility,iShares MSCI ACWI Low Carbon Target_Close_change
2019-07-21,121.99,121.99,0.0,0.0,121.99,121.99,0.0,0.0,121.52,121.52,0.0,0.0,121.84,121.84,0.0,0.0
2019-07-28,116.15,116.15,0.0,0.0,116.15,116.15,0.0,0.0,113.97,113.97,0.0,0.0,114.57,114.57,0.0,0.0
2019-08-04,116.54,116.54,0.0,0.0,116.8,116.8,0.0,0.0,115.6,115.6,0.0,0.0,115.99,115.99,0.0,0.0
2019-08-11,117.19,117.19,0.0,0.0,117.34,117.34,0.0,0.0,116.88,116.88,0.0,0.0,117.19,117.19,0.0,0.0
2019-08-18,115.28,115.28,0.0,0.0,115.81,115.81,0.0,0.0,115.28,115.28,0.0,0.0,115.69,115.69,0.0,0.0
2019-08-25,118.0,118.0,0.0,0.0,118.15,118.15,0.0,0.0,117.4,117.4,0.0,0.0,117.66,117.66,0.0,0.0
2019-09-01,120.38,120.38,0.0,0.0,120.42,120.42,0.0,0.0,120.08,120.08,0.0,0.0,120.23,120.23,0.0,0.0
2019-09-08,121.0,121.0,0.0,0.0,121.33,121.33,0.0,0.0,121.0,121.0,0.0,0.0,121.03,121.03,0.0,0.0
2019-09-15,120.65,120.65,0.0,0.0,120.91,120.91,0.0,0.0,120.65,120.65,0.0,0.0,120.73,120.73,0.0,0.0
2019-09-22,119.75,119.75,0.0,0.0,120.27,120.27,0.0,0.0,119.75,119.75,0.0,0.0,120.07,120.07,0.0,0.0
2019-09-29,118.85,118.85,0.0,0.0,119.2,119.2,0.0,0.0,118.72,118.72,0.0,0.0,118.72,118.72,0.0,0.0
2019-10-06,120.37,120.37,0.0,0.0,120.52,120.52,0.0,0.0,120.34,120.34,0.0,0.0,120.34,120.34,0.0,0.0
2019-10-13,121.82,121.82,0.0,0.0,122.04,122.04,0.0,0.0,121.82,121.82,0.0,0.0,122.04,122.04,0.0,0.0
2019-10-20,123.28,123.28,0.0,0.0,123.54,123.54,0.0,0.0,123.17,123.17,0.0,0.0,123.45,123.45,0.0,0.0
2019-10-27,125.27,125.27,0.0,0.0,125.28,125.28,0.0,0.0,124.97,124.97,0.0,0.0,125.06,125.06,0.0,0.0
2019-11-03,124.87,124.87,0.0,0.0,125.28,125.28,0.0,0.0,124.64,124.64,0.0,0.0,125.21,125.21,0.0,0.0
2019-11-10,125.95,125.95,0.0,0.0,126.32,126.32,0.0,0.0,125.81,125.81,0.0,0.0,126.18,126.18,0.0,0.0
2019-11-17,126.08,126.08,0.0,0.0,126.62,126.62,0.0,0.0,126.08,126.08,0.0,0.0,126.62,126.62,0.0,0.0
2019-11-24,126.51,126.51,0.0,0.0,126.53,126.53,0.0,0.0,125.42,125.42,0.0,0.0,125.66,125.66,0.0,0.0
2019-12-01,126.78,126.78,0.0,0.0,127.04,127.04,0.0,0.0,126.61,126.61,0.0,0.0,126.61,126.61,0.0,0.0
2019-12-08,128.09,128.09,0.0,0.0,128.47,128.47,0.0,0.0,128.09,128.09,0.0,0.0,128.27,128.27,0.0,0.0
2019-12-15,129.24,129.24,0.0,0.0,129.3,129.3,0.0,0.0,129.04,129.04,0.0,0.0,129.1,129.1,0.0,0.0
2019-12-22,130.04,130.04,0.0,0.0,130.17,130.17,0.0,0.0,129.14,129.14,0.0,0.0,129.14,129.14,0.0,0.0
2019-12-29,129.29,129.29,0.0,0.0,130.17,130.17,0.0,0.0,129.29,129.29,0.0,0.0,129.79,129.79,0.0,0.0
