Date,DSX_Open_average,DSX_Open_max,DSX_Open_volatility,DSX_Open_change,DSX_High_average,DSX_High_max,DSX_High_volatility,DSX_High_change,DSX_Low_average,DSX_Low_max,DSX_Low_volatility,DSX_Low_change,DSX_Close_average,DSX_Close_max,DSX_Close_volatility,DSX_Close_change,DSX_Volume_average,DSX_Volume_max,DSX_Volume_volatility,DSX_Volume_change
2018-01-21,3.9819999999999998,4.1,0.19999999999999973,-0.19999999999999973,4.027,4.15,0.22500000000000053,-0.22500000000000053,3.916,4.01,0.1599999999999997,-0.1599999999999997,3.928,4.02,0.1599999999999997,-0.1599999999999997,573999,903400,435046,2513
2018-01-28,3.7319999999999998,3.9,0.41999999999999993,-0.41999999999999993,3.7714,3.9,0.3599999999999999,-0.3599999999999999,3.559,3.79,0.4900000000000002,-0.4500000000000002,3.634,3.82,0.46999999999999975,-0.46999999999999975,891644,1129260,457704,-82692
2018-02-04,3.45,3.63,0.31999999999999984,0.31999999999999984,3.609,3.76,0.2599999999999998,0.17999999999999972,3.336,3.53,0.45999999999999996,0.23999999999999977,3.504,3.62,0.2200000000000002,0.20000000000000018,1176638,2135422,1677716,-720633
2018-02-11,3.7525,3.89,0.27,0.27,3.855,3.95,0.25,0.23999999999999977,3.68025,3.78,0.21899999999999942,0.1989999999999994,3.795,3.93,0.26000000000000023,0.1200000000000001,491441,566826,121682,121682
2018-02-18,3.754,3.8,0.13999999999999968,-0.1299999999999999,3.87,3.91,0.11000000000000032,0.010000000000000231,3.692,3.73,0.10000000000000009,-0.06000000000000005,3.782,3.88,0.22999999999999998,0.1200000000000001,648429,1010307,664740,-291764
2018-02-25,3.81,3.92,0.2599999999999998,-0.14000000000000012,3.8856,3.99,0.2150000000000003,-0.13000000000000034,3.735,3.88,0.2599999999999998,-0.1549999999999998,3.8,3.89,0.18999999999999995,-0.07000000000000028,419898,625286,349736,-215822
2018-03-04,3.8,3.88,0.13999999999999968,-0.10999999999999988,3.857,3.96,0.16999999999999993,-0.10999999999999988,3.734,3.85,0.16999999999999993,-0.1200000000000001,3.77,3.89,0.18999999999999995,-0.1200000000000001,367449,619882,481646,387570
2018-03-11,3.738,3.79,0.1200000000000001,0.03000000000000025,3.804,3.86,0.10000000000000009,0.040000000000000036,3.659,3.675,0.02499999999999991,-0.020000000000000018,3.734,3.82,0.1299999999999999,-0.020000000000000018,305495,467088,230219,28093
2018-03-18,3.65,3.71,0.1499999999999999,-0.1499999999999999,3.7188,3.84,0.2599999999999998,-0.18999999999999995,3.5572,3.66,0.2490000000000001,-0.2490000000000001,3.61,3.75,0.27,-0.13000000000000034,267721,390872,231251,122647
2018-03-25,3.595,3.64,0.1200000000000001,0.1200000000000001,3.65,3.7,0.11000000000000032,0.08000000000000007,3.5075000000000003,3.59,0.13999999999999968,-0.04999999999999982,3.545,3.66,0.18000000000000016,-0.040000000000000036,351037,509525,239476,3332
2018-04-01,3.454,3.51,0.10999999999999988,-0.10999999999999988,3.497,3.58,0.13500000000000023,-0.06499999999999995,3.333,3.41,0.18999999999999995,0.11999999999999966,3.424,3.5,0.16000000000000014,-0.14000000000000012,567332,1273723,997405,-352283
2018-04-08,3.4979999999999998,3.55,0.1499999999999999,0.1499999999999999,3.596,3.63,0.06999999999999984,0.03000000000000025,3.454,3.49,0.0900000000000003,0.0900000000000003,3.5220000000000002,3.58,0.10000000000000009,0.08999999999999986,225552,337967,198605,-148082
2018-04-15,3.628,3.78,0.20999999999999996,0.19999999999999973,3.6919999999999997,3.78,0.19999999999999973,0.19999999999999973,3.575,3.67,0.16999999999999993,0.16999999999999993,3.624,3.74,0.20000000000000018,0.14000000000000012,328279,548917,350084,31327
2018-04-22,3.644,3.77,0.22999999999999998,-0.1299999999999999,3.684,3.78,0.17999999999999972,-0.13999999999999968,3.547,3.59,0.09499999999999975,0.08499999999999996,3.596,3.65,0.10000000000000009,0.040000000000000036,535398,1029384,827134,-579505
2018-04-29,3.678,3.74,0.17000000000000037,0.15000000000000036,3.782,3.97,0.3400000000000003,0.3400000000000003,3.6454,3.72,0.15000000000000036,0.15000000000000036,3.714,3.85,0.25,0.25,329007,706230,525599,504158
2018-05-06,4.0440000000000005,4.41,0.5900000000000003,0.5900000000000003,4.186,4.54,0.6600000000000001,0.6600000000000001,3.98,4.315,0.5100000000000002,0.5100000000000002,4.132,4.42,0.5699999999999998,0.5699999999999998,845987,1319521,1092665,947210
2018-05-13,4.322,4.39,0.25,-0.25,4.3759999999999994,4.43,0.1299999999999999,-0.1299999999999999,4.223,4.35,0.22999999999999954,-0.20999999999999996,4.3,4.39,0.25,-0.1200000000000001,467734,597794,198182,49643
2018-05-20,4.3075,4.36,0.1299999999999999,-0.05999999999999961,4.361750000000001,4.45,0.21999999999999975,-0.21999999999999975,4.2075,4.29,0.20000000000000018,-0.15000000000000036,4.2925,4.36,0.14000000000000057,-0.14000000000000057,447743,759509,585336,196210
2018-05-27,4.356,4.47,0.27999999999999936,0.27999999999999936,4.494,4.73,0.4500000000000002,0.3199999999999994,4.298,4.43,0.27999999999999936,0.27999999999999936,4.418,4.6,0.35999999999999943,0.35999999999999943,468158,695426,469492,-58273
2018-06-03,4.684,4.77,0.1899999999999995,-0.03000000000000025,4.808,5.13,0.4500000000000002,-0.08000000000000007,4.62,4.75,0.21999999999999975,-0.040000000000000036,4.686,4.76,0.1899999999999995,-0.08000000000000007,401441,846855,706097,-317931
2018-06-10,4.712,4.86,0.22000000000000064,0.08000000000000007,4.786,4.88,0.20999999999999996,0.20999999999999996,4.626,4.7,0.15000000000000036,0.14000000000000057,4.742,4.87,0.2400000000000002,0.2400000000000002,261306,383956,258324,145810
2018-06-17,4.874,5.06,0.3099999999999996,0.3099999999999996,4.982,5.16,0.3100000000000005,0.11999999999999922,4.779,4.85,0.13999999999999968,0.13999999999999968,4.9079999999999995,5.1,0.29000000000000004,0.019999999999999574,426935,825992,556616,9487
2018-06-24,4.894,5.01,0.20999999999999996,-0.08000000000000007,4.987,5.13,0.2699999999999996,-0.15500000000000025,4.8288,4.956,0.23600000000000065,-0.07699999999999996,4.906,5.02,0.20999999999999996,-0.16999999999999993,349848,738504,610022,-101537
2018-07-01,4.945,5.01,0.10999999999999943,0.10999999999999943,5.005,5.03,0.0600000000000005,0.019999999999999574,4.8375,4.89,0.16999999999999993,0.16999999999999993,4.9425,5.0,0.09999999999999964,0.04999999999999982,212405,247225,71164,48419
2018-07-08,4.746,4.96,0.33999999999999986,-0.3099999999999996,4.806,4.98,0.2600000000000007,-0.23000000000000043,4.6258,4.77,0.3799999999999999,-0.3799999999999999,4.656,4.82,0.3799999999999999,-0.3799999999999999,255187,378799,239299,152784
2018-07-15,4.51,4.62,0.2400000000000002,-0.0600000000000005,4.564,4.62,0.15000000000000036,-0.08000000000000007,4.4239999999999995,4.52,0.17999999999999972,-0.08000000000000007,4.494,4.62,0.2400000000000002,-0.09999999999999964,174578,268511,159076,98501
2018-07-22,4.542,4.77,0.3099999999999996,0.05999999999999961,4.622,4.77,0.22999999999999954,-0.04999999999999982,4.409,4.45,0.09499999999999975,-0.08000000000000007,4.48,4.62,0.2400000000000002,-0.14000000000000057,317544,445237,202651,-113207
2018-07-29,4.392,4.45,0.1200000000000001,-0.09999999999999964,4.449,4.51,0.1299999999999999,-0.1299999999999999,4.342,4.42,0.1299999999999999,-0.1299999999999999,4.404,4.5,0.16000000000000014,-0.15000000000000036,191850,312393,190983,-190983
2018-08-05,4.22,4.41,0.27000000000000046,-0.17999999999999972,4.2838,4.41,0.20999999999999996,-0.1299999999999999,4.0972,4.14,0.12899999999999956,-0.0990000000000002,4.15,4.2,0.1200000000000001,-0.05999999999999961,338856,681382,467718,-413598
2018-08-12,4.06,4.1,0.08000000000000007,-0.040000000000000036,4.168,4.21,0.08999999999999986,0.009999999999999787,4.018,4.07,0.0900000000000003,-0.03000000000000025,4.092,4.14,0.1200000000000001,0.0,173674,278071,183127,-72055
2018-08-19,4.254,4.35,0.2599999999999998,0.21999999999999975,4.352,4.44,0.20000000000000018,0.09999999999999964,4.218,4.27,0.17999999999999972,0.16000000000000014,4.274,4.35,0.1899999999999995,0.1299999999999999,168319,275010,167139,-69409
2018-08-26,4.345,4.42,0.1299999999999999,-0.009999999999999787,4.39,4.43,0.13999999999999968,-0.13999999999999968,4.29,4.33,0.08000000000000007,-0.04999999999999982,4.32,4.38,0.1200000000000001,-0.07000000000000028,187961,258841,118860,-63934
2018-09-02,4.066,4.27,0.35999999999999943,-0.3399999999999994,4.092,4.27,0.3099999999999996,-0.3099999999999996,3.968,4.15,0.2900000000000005,-0.2900000000000005,3.988,4.18,0.3099999999999996,-0.3099999999999996,279365,357975,158648,-127885
2018-09-09,3.904,4.09,0.2799999999999998,0.27,3.9419999999999997,4.09,0.22999999999999998,0.18999999999999995,3.8,3.81,0.020000000000000018,-0.010000000000000231,3.854,3.94,0.14000000000000012,-0.009999999999999787,227285,325103,163005,-112298
2018-09-16,3.92,3.96,0.10000000000000009,0.10000000000000009,3.9699999999999998,4.02,0.09999999999999964,0.08000000000000007,3.864,3.92,0.08000000000000007,0.009999999999999787,3.906,3.94,0.06000000000000005,0.0,162671,193499,67479,24089
2018-09-23,3.972,4.15,0.26000000000000023,0.26000000000000023,4.092,4.27,0.3099999999999996,0.3099999999999996,3.958,4.15,0.28000000000000025,0.28000000000000025,4.014,4.17,0.27,0.23999999999999977,303461,563021,452097,172312
2018-09-30,4.146,4.2,0.10000000000000053,-0.08000000000000007,4.2206,4.321000000000001,0.1510000000000007,-0.08000000000000007,4.096,4.15,0.1200000000000001,-0.04999999999999982,4.148,4.18,0.08000000000000007,0.05000000000000071,244201,345634,195022,-43089
2018-10-07,3.97,4.12,0.30000000000000027,-0.16999999999999993,4.0422,4.21,0.31000000000000005,-0.246,3.883,4.1,0.31999999999999984,-0.24999999999999956,3.914,4.11,0.2900000000000005,-0.2400000000000002,167646,246340,135988,-56497
2018-10-14,3.934,3.95,0.06000000000000005,0.06000000000000005,4.006,4.09,0.10999999999999988,0.10999999999999988,3.8456,3.88,0.10000000000000009,0.01200000000000001,3.906,3.97,0.16000000000000014,-0.07000000000000028,277936,591785,532621,501687
2018-10-21,3.728,3.82,0.21999999999999975,-0.03999999999999959,3.826,3.9,0.1499999999999999,-0.020000000000000018,3.619,3.705,0.20500000000000007,-0.02499999999999991,3.704,3.84,0.31000000000000005,-0.13999999999999968,351364,815941,674720,-199967
2018-10-28,3.822,3.95,0.26000000000000023,0.20000000000000018,3.8962,4.001,0.23100000000000032,0.1299999999999999,3.7319999999999998,3.85,0.30000000000000027,0.27,3.846,3.98,0.2799999999999998,0.1499999999999999,279384,495086,399691,-319369
2018-11-04,3.718,3.85,0.3400000000000003,-0.3400000000000003,3.7560000000000002,3.9,0.3599999999999999,-0.3599999999999999,3.5989999999999998,3.82,0.45999999999999996,-0.45999999999999996,3.658,3.88,0.5099999999999998,-0.5099999999999998,275075,627893,557149,181587
2018-11-11,3.286,3.46,0.2799999999999998,-0.20000000000000018,3.3476,3.5,0.2400000000000002,-0.2400000000000002,3.1759999999999997,3.28,0.1299999999999999,-0.1299999999999999,3.23,3.29,0.1200000000000001,-0.1200000000000001,356591,428404,173267,151918
2018-11-18,3.2800000000000002,3.62,0.52,0.4700000000000002,3.39375,3.68,0.4900000000000002,0.43500000000000005,3.1475,3.28,0.25,0.25,3.235,3.42,0.3599999999999999,0.2599999999999998,539906,775089,461882,358991
2018-11-25,3.426,3.5,0.20999999999999996,0.20999999999999996,3.5408,3.57,0.06999999999999984,0.016000000000000014,3.3788,3.475,0.2150000000000003,0.2150000000000003,3.47,3.51,0.09999999999999964,-0.009999999999999787,353815,476306,334875,-77540
2018-12-02,3.44,3.46,0.04999999999999982,-0.040000000000000036,3.5275,3.57,0.06999999999999984,-0.06999999999999984,3.4125,3.45,0.10000000000000009,-0.10000000000000009,3.4525,3.5,0.08000000000000007,-0.08000000000000007,541179,668681,383280,81849
2018-12-09,3.412,3.49,0.17000000000000037,-0.17000000000000037,3.438,3.52,0.16999999999999993,-0.1299999999999999,3.322,3.41,0.22999999999999998,-0.10999999999999988,3.356,3.43,0.18000000000000016,-0.08000000000000007,238236,331414,189519,47606
2018-12-16,3.31,3.38,0.1599999999999997,-0.1299999999999999,3.384,3.47,0.1900000000000004,-0.1900000000000004,3.232,3.35,0.25,-0.25,3.286,3.39,0.22999999999999998,-0.22999999999999998,352955,580545,440451,-9040
2018-12-23,3.1775,3.19,0.040000000000000036,0.0,3.22375,3.25,0.04999999999999982,-0.004999999999999893,3.1222499999999997,3.15,0.06000000000000005,0.06000000000000005,3.18,3.22,0.07000000000000028,-0.040000000000000036,309675,380919,169197,-9230
2018-12-30,3.2675,3.41,0.27,0.27,3.395,3.57,0.2799999999999998,0.2799999999999998,3.2475,3.4,0.29000000000000004,0.29000000000000004,3.34,3.47,0.2400000000000002,0.2400000000000002,197303,335514,205684,-178907
2019-01-06,3.4694,3.59,0.20299999999999985,-0.010000000000000231,3.522,3.6,0.16000000000000014,-0.14000000000000012,3.371,3.46,0.16999999999999993,-0.16999999999999993,3.442,3.57,0.23999999999999977,-0.23999999999999977,137002,238943,142860,-116551
2019-01-13,3.2875,3.38,0.1499999999999999,0.06999999999999984,3.3725,3.5,0.20000000000000018,0.18999999999999995,3.25,3.33,0.10999999999999988,0.10999999999999988,3.3200000000000003,3.43,0.18999999999999995,0.18999999999999995,125386,180352,112101,59708
2019-01-20,3.268,3.39,0.2200000000000002,-0.2200000000000002,3.298,3.39,0.16999999999999993,-0.16999999999999993,3.1590000000000003,3.24,0.29000000000000004,-0.2849999999999997,3.1999999999999997,3.28,0.27,-0.27,311060,566123,430171,361843
2019-01-27,2.9939999999999998,3.04,0.08000000000000007,-0.06000000000000005,3.036,3.06,0.06000000000000005,-0.029999999999999805,2.938,2.99,0.0900000000000003,-0.03000000000000025,2.9779999999999998,3.02,0.08000000000000007,-0.010000000000000231,194746,301420,181886,-12474
2019-02-03,3.032,3.07,0.08999999999999986,0.0,3.09,3.12,0.050000000000000266,-0.020000000000000018,2.9772000000000003,3.02,0.10999999999999988,-0.028999999999999915,3.04,3.08,0.08999999999999986,0.010000000000000231,298961,938762,879853,-67641
2019-02-10,3.1275,3.24,0.17000000000000037,0.010000000000000231,3.185,3.27,0.18999999999999995,-0.18999999999999995,3.0300000000000002,3.11,0.11999999999999966,-0.009999999999999787,3.11,3.23,0.20999999999999996,-0.20999999999999996,272757,329207,116150,-10235
2019-02-17,2.972,2.99,0.03000000000000025,-0.010000000000000231,3.04,3.05,0.020000000000000018,-0.009999999999999787,2.959,2.97,0.025000000000000355,-0.010000000000000231,3.004,3.03,0.06999999999999984,-0.020000000000000018,353958,901667,753893,-634473
2019-02-24,2.72,2.96,0.33999999999999986,-0.33999999999999986,2.779,2.99,0.33000000000000007,-0.27500000000000036,2.63,2.71,0.10999999999999988,-0.08999999999999986,2.658,2.72,0.11000000000000032,-0.07000000000000028,582323,1122188,949520,-949520
2019-03-03,2.578,2.66,0.20000000000000018,-0.20000000000000018,2.6258,2.71,0.1499999999999999,-0.1200000000000001,2.5118,2.63,0.22099999999999964,-0.16999999999999993,2.548,2.64,0.18999999999999995,-0.07000000000000028,409092,621297,416870,-105204
2019-03-10,2.642,2.71,0.14000000000000012,0.08000000000000007,2.714,2.75,0.1299999999999999,0.10999999999999988,2.608,2.65,0.1299999999999999,0.1299999999999999,2.672,2.73,0.1299999999999999,0.1299999999999999,314988,513676,318034,-16507
2019-03-17,2.712,2.74,0.050000000000000266,-0.040000000000000036,2.7520000000000002,2.78,0.03999999999999959,0.0,2.67,2.71,0.10000000000000009,-0.010000000000000231,2.72,2.73,0.020000000000000018,0.010000000000000231,237556,407365,280679,150935
2019-03-24,2.814,2.89,0.1499999999999999,0.08999999999999986,2.862,2.94,0.14000000000000012,0.1299999999999999,2.753,2.8,0.09999999999999964,0.09999999999999964,2.832,2.9,0.10000000000000009,0.10000000000000009,380694,740827,513173,-332034
2019-03-31,2.972,3.04,0.14000000000000012,0.14000000000000012,3.028,3.06,0.10999999999999988,0.10999999999999988,2.904,2.93,0.07000000000000028,0.03000000000000025,2.9819999999999998,3.03,0.10999999999999988,0.020000000000000018,251209,324014,158206,-158206
2019-04-07,3.022,3.13,0.22999999999999998,0.14000000000000012,3.1258,3.28,0.31999999999999984,0.31999999999999984,2.9739999999999998,3.05,0.21999999999999975,0.18999999999999995,3.068,3.21,0.29000000000000004,0.29000000000000004,330825,577128,497020,-107209
2019-04-14,3.165,3.24,0.1200000000000001,-0.0900000000000003,3.1875,3.24,0.0900000000000003,-0.0900000000000003,3.1225,3.13,0.009999999999999787,0.0,3.1375,3.14,0.010000000000000231,-0.010000000000000231,118381,181455,97887,-93596
2019-04-21,3.152,3.18,0.06000000000000005,0.06000000000000005,3.1910000000000003,3.24,0.07000000000000028,0.06000000000000005,3.138,3.16,0.040000000000000036,0.040000000000000036,3.162,3.21,0.06999999999999984,0.06999999999999984,144031,235514,176594,64826
2019-04-28,3.216,3.24,0.03000000000000025,0.0,3.272,3.32,0.07999999999999963,-0.020000000000000018,3.1992000000000003,3.22,0.040000000000000036,0.020000000000000018,3.22,3.25,0.06999999999999984,0.04999999999999982,207177,303100,177160,-69945
2019-05-05,3.18,3.22,0.0900000000000003,-0.07000000000000028,3.212,3.26,0.11999999999999966,-0.10999999999999988,3.142,3.21,0.22999999999999998,-0.2200000000000002,3.156,3.22,0.2200000000000002,-0.2200000000000002,190488,252928,179025,-36581
2019-05-12,3.26,3.3,0.11999999999999966,0.09999999999999964,3.325,3.33,0.015000000000000124,-0.015000000000000124,3.2359999999999998,3.27,0.1200000000000001,0.10999999999999988,3.3,3.31,0.020000000000000018,-0.010000000000000231,251946,379385,249684,-208235
2019-05-19,3.275,3.3,0.05999999999999961,-0.03999999999999959,3.3,3.32,0.04999999999999982,-0.04999999999999982,3.245,3.29,0.08999999999999986,-0.04999999999999982,3.27,3.3,0.07999999999999963,-0.07999999999999963,156468,277416,181515,-55732
2019-05-26,3.132,3.23,0.2200000000000002,-0.2200000000000002,3.136,3.24,0.23000000000000043,-0.23000000000000043,3.036,3.16,0.26000000000000023,-0.26000000000000023,3.0740000000000003,3.22,0.31000000000000005,-0.31000000000000005,119390,195423,122200,-12637
2019-06-02,3.004,3.07,0.1299999999999999,0.08999999999999986,3.072,3.09,0.040000000000000036,0.020000000000000018,2.9416,2.99,0.07000000000000028,-0.010000000000000231,2.996,3.04,0.08999999999999986,-0.06999999999999984,122601,155472,74534,12360
2019-06-09,3.044,3.2,0.22999999999999998,0.20000000000000018,3.074,3.2,0.2200000000000002,0.20000000000000018,2.994,3.1,0.18000000000000016,0.1499999999999999,3.04,3.17,0.20999999999999996,0.1499999999999999,147038,306603,240972,89147
2019-06-16,3.174,3.23,0.08999999999999986,0.06999999999999984,3.218,3.24,0.06000000000000005,0.06000000000000005,3.1486,3.19,0.10000000000000009,0.10000000000000009,3.188,3.23,0.10000000000000009,0.10000000000000009,110548,150361,66254,44403
2019-06-23,3.28,3.36,0.1499999999999999,0.1499999999999999,3.343,3.44,0.1499999999999999,0.1499999999999999,3.2596,3.298,0.08800000000000008,0.08800000000000008,3.326,3.43,0.15000000000000036,0.15000000000000036,266230,358593,182073,-89168
2019-06-30,3.54,3.65,0.21999999999999975,0.21999999999999975,3.635,3.72,0.14000000000000012,0.06000000000000005,3.505,3.56,0.14000000000000012,0.14000000000000012,3.5825,3.64,0.11000000000000032,0.020000000000000018,202253,309022,235281,-185937
2019-07-07,3.65,3.69,0.10999999999999988,0.10999999999999988,3.714,3.75,0.08999999999999986,0.04999999999999982,3.62,3.65,0.08999999999999986,0.08000000000000007,3.658,3.69,0.06000000000000005,0.03000000000000025,199382,284527,152925,-17469
2019-07-14,3.664,3.72,0.1200000000000001,0.03000000000000025,3.7084,3.742,0.07200000000000006,0.041999999999999815,3.607,3.68,0.14500000000000002,0.020000000000000018,3.662,3.72,0.15000000000000036,0.03000000000000025,243602,470383,384014,78265
2019-07-21,3.636,3.72,0.20000000000000018,-0.11000000000000032,3.696,3.74,0.07000000000000028,-0.06000000000000005,3.5867999999999998,3.7,0.2200000000000002,-0.0900000000000003,3.642,3.73,0.20999999999999996,-0.08000000000000007,130685,162887,56783,-743
2019-07-28,3.3810000000000002,3.585,0.36499999999999977,-0.36499999999999977,3.405,3.585,0.34499999999999975,-0.34499999999999975,3.2600000000000002,3.4,0.2599999999999998,-0.2599999999999998,3.306,3.49,0.31000000000000005,-0.31000000000000005,283470,468999,307425,198409
2019-08-04,3.154,3.2,0.16000000000000014,-0.16000000000000014,3.1734,3.237,0.16700000000000026,-0.16700000000000026,3.094,3.16,0.15000000000000036,-0.15000000000000036,3.12,3.19,0.16000000000000014,-0.16000000000000014,295121,333508,103854,54753
2019-08-11,3.086,3.21,0.18999999999999995,0.16000000000000014,3.17,3.35,0.29000000000000004,0.2200000000000002,3.0622,3.2039999999999997,0.22399999999999975,0.17399999999999993,3.128,3.33,0.31000000000000005,0.28000000000000025,355962,908863,798229,-762609
2019-08-18,3.388,3.48,0.18000000000000016,-0.050000000000000266,3.424,3.52,0.20999999999999996,-0.10999999999999988,3.314,3.41,0.16999999999999993,0.029999999999999805,3.372,3.45,0.17000000000000037,-0.08999999999999986,131017,230254,188968,-76905
2019-08-25,3.3025,3.35,0.1499999999999999,-0.020000000000000018,3.3575,3.41,0.10000000000000009,0.07000000000000028,3.243,3.32,0.1499999999999999,0.1499999999999999,3.3025,3.37,0.16000000000000014,0.16000000000000014,109673,176403,115094,67477
2019-09-01,3.424,3.5,0.1299999999999999,0.06000000000000005,3.486,3.52,0.06999999999999984,0.06999999999999984,3.38,3.42,0.08000000000000007,0.06999999999999984,3.426,3.48,0.1299999999999999,0.06000000000000005,185966,251587,140964,102580
2019-09-08,3.444,3.47,0.07000000000000028,-0.06000000000000005,3.49,3.5,0.020000000000000018,0.020000000000000018,3.412,3.45,0.08000000000000007,-0.050000000000000266,3.438,3.46,0.08000000000000007,-0.07000000000000028,214330,324807,198223,128569
2019-09-15,3.33,3.38,0.06999999999999984,-0.06999999999999984,3.378,3.41,0.050000000000000266,-0.050000000000000266,3.312,3.33,0.040000000000000036,-0.040000000000000036,3.328,3.34,0.029999999999999805,-0.009999999999999787,219299,286205,130606,-3436
2019-09-22,3.354,3.4,0.10000000000000009,0.10000000000000009,3.398,3.44,0.06999999999999984,0.06999999999999984,3.324,3.35,0.07000000000000028,0.07000000000000028,3.364,3.38,0.029999999999999805,0.029999999999999805,187045,344276,240015,156388
2019-09-29,3.432,3.46,0.04999999999999982,0.04999999999999982,3.477,3.51,0.04999999999999982,0.03000000000000025,3.4146,3.44,0.05699999999999994,0.05699999999999994,3.444,3.47,0.040000000000000036,0.040000000000000036,270750,449030,289192,28263
2019-10-06,3.462,3.52,0.1200000000000001,-0.07000000000000028,3.528,3.57,0.08999999999999986,0.06999999999999984,3.4208,3.46,0.1299999999999999,-0.08999999999999986,3.462,3.5,0.06999999999999984,-0.009999999999999787,269818,413398,220349,164114
2019-10-13,3.558,3.6,0.10000000000000009,0.06999999999999984,3.634,3.67,0.06999999999999984,-0.06999999999999984,3.52,3.59,0.1599999999999997,0.09999999999999964,3.596,3.61,0.029999999999999805,-0.009999999999999787,205800,296894,186444,-107123
2019-10-20,3.76,3.93,0.40000000000000036,0.2799999999999998,3.878,4.15,0.5600000000000005,0.38000000000000034,3.7079999999999997,3.86,0.33000000000000007,0.27,3.798,3.95,0.40000000000000036,0.3900000000000001,477744,914486,684212,163759
2019-10-27,3.85,3.95,0.30000000000000027,-0.11000000000000032,3.904,3.96,0.10000000000000009,-0.08000000000000007,3.76,3.88,0.22999999999999998,-0.10000000000000009,3.82,3.94,0.27,-0.14000000000000012,273899,337572,138407,-56884
2019-11-03,3.7686,3.94,0.33000000000000007,-0.16300000000000026,3.85,3.97,0.31000000000000005,-0.31000000000000005,3.6682,3.86,0.3599999999999999,-0.27300000000000013,3.728,3.93,0.4200000000000004,-0.4200000000000004,635823,1342710,1073491,-1023792
2019-11-10,3.57,3.63,0.10000000000000009,0.07000000000000028,3.642,3.73,0.1499999999999999,-0.1299999999999999,3.5,3.53,0.1499999999999999,-0.1499999999999999,3.546,3.63,0.18999999999999995,-0.18999999999999995,269712,611856,459700,362777
2019-11-17,3.44,3.47,0.07000000000000028,-0.010000000000000231,3.48,3.5,0.04999999999999982,-0.020000000000000018,3.396,3.45,0.0900000000000003,0.0,3.446,3.48,0.08999999999999986,-0.020000000000000018,222414,286841,123595,41611
2019-11-24,3.4299999999999997,3.48,0.08000000000000007,0.020000000000000018,3.46875,3.52,0.0950000000000002,-0.025000000000000355,3.3175,3.4,0.2999999999999998,-0.2999999999999998,3.415,3.48,0.18000000000000016,-0.13000000000000034,379037,876469,706670,706670
2019-12-01,3.326,3.35,0.0900000000000003,0.0900000000000003,3.367,3.39,0.050000000000000266,0.050000000000000266,3.278,3.3,0.05999999999999961,0.05999999999999961,3.34,3.38,0.06999999999999984,0.04999999999999982,298725,424129,230846,136454
2019-12-08,3.27,3.35,0.16999999999999993,-0.16999999999999993,3.3102,3.37,0.1299999999999999,-0.1299999999999999,3.192,3.3,0.17999999999999972,-0.13999999999999968,3.258,3.35,0.16999999999999993,-0.16000000000000014,314419,450825,222624,-222624
2019-12-15,3.102,3.2,0.17000000000000037,-0.10000000000000009,3.1324,3.205,0.15500000000000025,-0.09800000000000031,3.016,3.04,0.10000000000000009,0.010000000000000231,3.064,3.1,0.0900000000000003,0.020000000000000018,424037,736229,414748,-40595
2019-12-22,3.0725,3.11,0.06999999999999984,0.040000000000000036,3.11275,3.13,0.04999999999999982,0.04999999999999982,3.0300000000000002,3.04,0.040000000000000036,0.040000000000000036,3.0575,3.08,0.040000000000000036,0.0,231335,339620,170725,170725
2019-12-29,3.0633333333333335,3.14,0.13000000000000034,-0.03000000000000025,3.1333333333333333,3.14,0.020000000000000018,-0.020000000000000018,3.03,3.04,0.03000000000000025,-0.03000000000000025,3.083333333333333,3.11,0.040000000000000036,-0.040000000000000036,217351,303037,132476,132476
