Date,Fidelity NASDAQ Composite_Open_average,Fidelity NASDAQ Composite_Open_max,Fidelity NASDAQ Composite_Open_volatility,Fidelity NASDAQ Composite_Open_change,Fidelity NASDAQ Composite_High_average,Fidelity NASDAQ Composite_High_max,Fidelity NASDAQ Composite_High_volatility,Fidelity NASDAQ Composite_High_change,Fidelity NASDAQ Composite_Low_average,Fidelity NASDAQ Composite_Low_max,Fidelity NASDAQ Composite_Low_volatility,Fidelity NASDAQ Composite_Low_change,Fidelity NASDAQ Composite_Close_average,Fidelity NASDAQ Composite_Close_max,Fidelity NASDAQ Composite_Close_volatility,Fidelity NASDAQ Composite_Close_change
2019-08-04,310.96,310.96,0.0,0.0,311.5,311.5,0.0,0.0,308.08,308.08,0.0,0.0,309.0,309.0,0.0,0.0
2019-08-11,315.04,315.04,0.0,0.0,315.94,315.94,0.0,0.0,313.73,313.73,0.0,0.0,315.24,315.24,0.0,0.0
2019-08-18,307.73,307.73,0.0,0.0,308.99,308.99,0.0,0.0,306.34,306.34,0.0,0.0,308.79,308.79,0.0,0.0
2019-08-25,315.75,315.75,0.0,0.0,315.75,315.75,0.0,0.0,311.51,311.51,0.0,0.0,313.35,313.35,0.0,0.0
2019-09-01,319.68,319.68,0.0,0.0,320.02,320.02,0.0,0.0,317.18,317.18,0.0,0.0,318.01,318.01,0.0,0.0
2019-09-08,319.55,319.55,0.0,0.0,321.53,321.53,0.0,0.0,319.25,319.25,0.0,0.0,321.53,321.53,0.0,0.0
2019-09-15,318.52,318.52,0.0,0.0,319.22,319.22,0.0,0.0,317.79,317.79,0.0,0.0,318.37,318.37,0.0,0.0
2019-09-22,312.43,312.43,0.0,0.0,314.7,314.7,0.0,0.0,312.28,312.28,0.0,0.0,314.01,314.01,0.0,0.0
2019-09-29,312.42,312.42,0.0,0.0,314.98,314.98,0.0,0.0,312.02,312.02,0.0,0.0,312.63,312.63,0.0,0.0
2019-10-06,315.9,315.9,0.0,0.0,317.76,317.76,0.0,0.0,315.7,315.7,0.0,0.0,316.68,316.68,0.0,0.0
2019-10-13,319.14,319.14,0.0,0.0,321.43,321.43,0.0,0.0,319.14,319.14,0.0,0.0,320.83,320.83,0.0,0.0
2019-10-20,325.18,325.18,0.0,0.0,327.77,327.77,0.0,0.0,325.18,325.18,0.0,0.0,327.74,327.74,0.0,0.0
2019-10-27,331.44,331.44,0.0,0.0,332.27,332.27,0.0,0.0,331.13,331.13,0.0,0.0,331.41,331.41,0.0,0.0
2019-11-03,332.51,332.51,0.0,0.0,333.45,333.45,0.0,0.0,331.54,331.54,0.0,0.0,333.39,333.39,0.0,0.0
2019-11-10,336.0,336.0,0.0,0.0,336.97,336.97,0.0,0.0,334.91,334.91,0.0,0.0,336.34,336.34,0.0,0.0
2019-11-17,336.84,336.84,0.0,0.0,339.94,339.94,0.0,0.0,336.84,336.84,0.0,0.0,339.89,339.89,0.0,0.0
2019-11-24,341.97,341.97,0.0,0.0,341.97,341.97,0.0,0.0,335.58,335.58,0.0,0.0,337.88,337.88,0.0,0.0
2019-12-01,340.25,340.25,0.0,0.0,341.63,341.63,0.0,0.0,339.08,339.08,0.0,0.0,339.08,339.08,0.0,0.0
2019-12-08,346.68,346.68,0.0,0.0,348.0,348.0,0.0,0.0,345.89,345.89,0.0,0.0,347.98,347.98,0.0,0.0
2019-12-15,349.6,349.6,0.0,0.0,349.6,349.6,0.0,0.0,347.98,347.98,0.0,0.0,348.1,348.1,0.0,0.0
2019-12-22,351.13,351.13,0.0,0.0,351.19,351.19,0.0,0.0,346.95,346.95,0.0,0.0,347.98,347.98,0.0,0.0
2019-12-29,350.97,350.97,0.0,0.0,353.1,353.1,0.0,0.0,350.5,350.5,0.0,0.0,352.0,352.0,0.0,0.0
