Date,Global X Social Media_Open_average,Global X Social Media_Open_max,Global X Social Media_Open_volatility,Global X Social Media_Open_change,Global X Social Media_High_average,Global X Social Media_High_max,Global X Social Media_High_volatility,Global X Social Media_High_change,Global X Social Media_Low_average,Global X Social Media_Low_max,Global X Social Media_Low_volatility,Global X Social Media_Low_change,Global X Social Media_Close_average,Global X Social Media_Close_max,Global X Social Media_Close_volatility,Global X Social Media_Close_change
2019-09-01,33.89,33.89,0.0,0.0,33.89,33.89,0.0,0.0,33.45,33.45,0.0,0.0,33.46,33.46,0.0,0.0
2019-09-08,33.43,33.43,0.0,0.0,33.62,33.62,0.0,0.0,33.43,33.43,0.0,0.0,33.58,33.58,0.0,0.0
2019-09-15,33.28,33.28,0.0,0.0,33.39,33.39,0.0,0.0,33.23,33.23,0.0,0.0,33.31,33.31,0.0,0.0
2019-09-22,32.12,32.12,0.0,0.0,32.12,32.12,0.0,0.0,31.88,31.88,0.0,0.0,31.93,31.93,0.0,0.0
2019-09-29,31.95,31.95,0.0,0.0,32.1,32.1,0.0,0.0,31.85,31.85,0.0,0.0,32.08,32.08,0.0,0.0
2019-10-06,31.88,31.88,0.0,0.0,31.9,31.9,0.0,0.0,31.8,31.8,0.0,0.0,31.87,31.87,0.0,0.0
2019-10-13,32.08,32.08,0.0,0.0,32.46,32.46,0.0,0.0,32.08,32.08,0.0,0.0,32.46,32.46,0.0,0.0
2019-10-20,31.57,31.57,0.0,0.0,31.91,31.91,0.0,0.0,31.5,31.5,0.0,0.0,31.74,31.74,0.0,0.0
2019-10-27,32.39,32.39,0.0,0.0,32.69,32.69,0.0,0.0,32.39,32.39,0.0,0.0,32.66,32.66,0.0,0.0
2019-11-03,32.39,32.39,0.0,0.0,32.62,32.62,0.0,0.0,32.34,32.34,0.0,0.0,32.62,32.62,0.0,0.0
2019-11-10,32.6,32.6,0.0,0.0,32.86,32.86,0.0,0.0,32.5,32.5,0.0,0.0,32.77,32.77,0.0,0.0
2019-11-17,32.96,32.96,0.0,0.0,33.33,33.33,0.0,0.0,32.96,32.96,0.0,0.0,33.3,33.3,0.0,0.0
2019-11-24,33.03,33.03,0.0,0.0,33.03,33.03,0.0,0.0,32.64,32.64,0.0,0.0,32.78,32.78,0.0,0.0
2019-12-01,32.9,32.9,0.0,0.0,33.12,33.12,0.0,0.0,32.79,32.79,0.0,0.0,32.79,32.79,0.0,0.0
2019-12-08,33.42,33.42,0.0,0.0,33.77,33.77,0.0,0.0,33.42,33.42,0.0,0.0,33.75,33.75,0.0,0.0
2019-12-15,34.49,34.49,0.0,0.0,34.64,34.64,0.0,0.0,34.48,34.48,0.0,0.0,34.57,34.57,0.0,0.0
2019-12-22,34.99,34.99,0.0,0.0,34.99,34.99,0.0,0.0,34.56,34.56,0.0,0.0,34.68,34.68,0.0,0.0
2019-12-29,35.01,35.01,0.0,0.0,35.47,35.47,0.0,0.0,34.88,34.88,0.0,0.0,35.28,35.28,0.0,0.0
