Date,QRVO_Open_average,QRVO_Open_max,QRVO_Open_volatility,QRVO_Open_change,QRVO_High_average,QRVO_High_max,QRVO_High_volatility,QRVO_High_change,QRVO_Low_average,QRVO_Low_max,QRVO_Low_volatility,QRVO_Low_change,QRVO_Close_average,QRVO_Close_max,QRVO_Close_volatility,QRVO_Close_change,QRVO_Volume_average,QRVO_Volume_max,QRVO_Volume_volatility,QRVO_Volume_change
2018-01-28,76.182,82.41,14.929999999999993,12.719999999999999,79.626,85.24,13.289999999999992,6.890000000000001,74.228,80.62,13.219999999999999,7.949999999999989,76.426,83.34,12.670000000000002,4.909999999999997,5912707,10691401,6764364,-1390161
2018-02-04,77.586,78.75,3.760000000000005,3.3500000000000085,79.928,80.62,1.3700000000000045,0.7000000000000028,76.486,78.07,3.9599999999999937,3.8299999999999983,78.206,79.17,2.3200000000000074,0.10000000000000853,3028876,3857183,2241963,-2241963
2018-02-11,78.7375,78.97,0.5999999999999943,-0.4299999999999926,79.5175,79.83,1.0100000000000051,-0.8800000000000097,77.9325,78.51,1.2199999999999989,-1.2199999999999989,78.50999999999999,79.35,2.039999999999992,-2.039999999999992,1439836,1747980,563117,247667
2018-02-18,79.406,80.38,3.009999999999991,2.759999999999991,80.794,81.49,1.3299999999999983,0.6099999999999994,78.728,79.86,2.489999999999995,2.489999999999995,80.046,81.48,2.980000000000004,1.3100000000000023,1559826,2327999,1298573,-1298573
2018-02-25,80.436,81.58,3.7099999999999937,-0.9299999999999926,82.026,83.53,2.4399999999999977,1.25,79.602,81.18,3.3100000000000023,-0.5300000000000011,80.97,83.19,4.579999999999998,1.980000000000004,1396234,1692518,703264,548794
2018-03-04,84.048,86.0,3.1700000000000017,2.5400000000000063,85.036,86.84,2.6000000000000085,2.6000000000000085,83.312,83.96,1.259999999999991,0.7099999999999937,84.626,86.39,3.0700000000000074,2.7099999999999937,1544505,1861674,600351,600351
2018-03-11,81.718,86.56,7.269999999999996,-6.760000000000005,82.452,86.56,6.540000000000006,-6.25,79.104,83.07,8.279999999999987,-5.6499999999999915,80.762,83.42,5.0,-5.0,3057293,6756921,5365999,757336
2018-03-18,73.772,75.07,2.519999999999996,-2.5,74.788,76.66,3.259999999999991,-3.1299999999999955,72.3,73.92,3.3100000000000023,-2.259999999999991,73.358,75.07,3.519999999999996,-1.7299999999999898,2603771,4309590,2495748,-2495748
2018-03-25,70.6525,73.49,4.36999999999999,-3.4200000000000017,71.485,73.57,3.1299999999999955,-3.1299999999999955,68.5175,69.63,1.5699999999999932,-1.5699999999999932,69.4375,70.45,1.9200000000000017,-1.7000000000000028,1597771,1855867,580662,-580662
2018-04-01,69.938,71.66,3.4399999999999977,1.0899999999999892,71.378,72.4,2.469999999999999,1.509999999999991,69.26,70.94,3.1299999999999955,0.9199999999999875,70.388,71.51,1.9200000000000017,-0.11999999999999034,1279502,1622911,529147,63712
2018-04-08,72.016,72.9,2.1000000000000085,1.9500000000000028,72.732,73.39,1.75,1.269999999999996,71.138,72.02,1.6099999999999994,0.8100000000000023,72.156,72.55,1.3100000000000023,1.0400000000000063,1102165,1486408,656951,-17660
2018-04-15,71.702,73.26,3.0500000000000114,-2.6500000000000057,72.214,73.83,3.1599999999999966,-3.1599999999999966,70.248,72.56,4.260000000000005,-4.260000000000005,71.156,73.47,4.789999999999992,-4.789999999999992,1716492,2796749,1986472,1544391
2018-04-22,68.272,68.89,1.5499999999999972,-1.5499999999999972,68.856,69.46,1.019999999999996,-1.019999999999996,67.14,67.75,1.4500000000000028,-1.4500000000000028,67.796,68.48,1.1000000000000085,-0.6599999999999966,1702601,2218242,968074,-78116
2018-04-29,74.14,79.83,11.179999999999993,11.179999999999993,77.17,81.41,8.950000000000003,8.950000000000003,73.196,79.16,10.819999999999993,10.819999999999993,76.38,79.64,7.840000000000003,7.840000000000003,2886904,3987962,2226714,31240
2018-05-06,80.70400000000001,82.33,3.1299999999999955,3.1299999999999955,81.768,83.42,3.0,3.0,80.138,81.26,2.3800000000000097,2.1700000000000017,81.08,81.99,2.0999999999999943,1.7800000000000011,1242446,1702058,847893,-499728
2018-05-13,80.234,81.13,1.9599999999999937,-0.6599999999999966,81.134,81.83,1.6799999999999926,0.5699999999999932,79.478,80.2,1.4500000000000028,0.3500000000000085,80.5,81.15,1.5600000000000023,1.0500000000000114,1206173,1734369,1047954,185899
2018-05-20,81.3875,81.57,0.38999999999998636,-0.0899999999999892,81.9125,82.29,0.9500000000000028,-0.21000000000000796,80.6,81.27,1.269999999999996,0.6400000000000006,81.2,81.49,0.7099999999999937,0.7099999999999937,1189291,1370131,308949,5338
2018-05-27,80.842,82.0,2.0900000000000034,1.1400000000000006,81.526,82.0,0.9599999999999937,0.9500000000000028,79.974,80.92,1.9399999999999977,1.9399999999999977,80.924,81.81,1.8700000000000045,1.75,1171943,1582577,787997,-787997
2018-06-03,80.482,81.97,2.8799999999999955,-1.980000000000004,81.472,82.25,1.9500000000000028,-1.9500000000000028,79.596,81.24,2.819999999999993,-1.5999999999999943,80.568,81.72,1.8900000000000006,-1.8900000000000006,1403401,2314882,1715505,-136340
2018-06-10,82.074,85.01,5.170000000000002,5.170000000000002,83.688,86.5,5.260000000000005,5.260000000000005,81.432,84.22,4.670000000000002,4.670000000000002,83.138,85.79,5.390000000000001,5.060000000000002,1911729,2786950,1870522,1173902
2018-06-17,83.478,84.73,3.030000000000001,-3.030000000000001,83.69,85.22,3.25,-3.25,81.79599999999999,83.19,3.780000000000001,-3.4200000000000017,82.322,83.51,3.1500000000000057,-3.1500000000000057,1039494,1599582,895628,-53207
2018-06-24,80.488,81.81,2.1899999999999977,-0.6800000000000068,81.34,82.32,2.029999999999987,-1.8199999999999932,79.582,80.1,1.3399999999999892,-1.0999999999999943,80.472,81.72,1.8299999999999983,-1.6200000000000045,763603,981475,384134,-147765
2018-07-01,80.8725,82.01,2.5,1.8100000000000023,81.72749999999999,82.74,2.519999999999996,2.519999999999996,79.2,81.13,4.1299999999999955,4.1299999999999955,80.8425,82.58,5.140000000000001,5.140000000000001,1203308,2329261,1557785,-166654
2018-07-08,81.778,82.56,2.0900000000000034,-0.5799999999999983,82.598,83.41,1.3499999999999943,-1.0699999999999932,80.93599999999999,82.05,2.0,-0.8400000000000034,81.646,83.29,3.030000000000001,-1.960000000000008,742714,1184737,586199,-40660
2018-07-15,82.292,84.3,3.509999999999991,-0.4199999999999875,83.676,85.24,2.559999999999988,-0.06999999999999318,81.184,82.28,2.5900000000000034,-1.0700000000000074,82.524,83.76,2.5600000000000023,-0.1799999999999926,1166842,1618964,876767,385545
2018-07-22,81.884,83.24,2.219999999999999,-1.8399999999999892,82.486,83.73,2.1300000000000097,-2.0400000000000063,80.43599999999999,81.0,1.4000000000000057,-1.0499999999999972,81.444,82.2,1.3700000000000045,-0.39000000000000057,927763,1140057,426331,281591
2018-07-29,82.248,84.7,5.700000000000003,2.039999999999992,84.124,85.37,3.030000000000001,3.030000000000001,81.42,83.51,4.510000000000005,1.960000000000008,83.546,85.2,3.4399999999999977,3.4399999999999977,1550775,2660418,1891971,174126
2018-08-05,84.714,85.67,2.6700000000000017,-2.2099999999999937,85.55,86.5,2.450000000000003,-2.450000000000003,84.006,85.38,2.6999999999999886,-2.069999999999993,84.684,86.06,2.950000000000003,-2.950000000000003,943007,1310963,808647,-371045
2018-08-12,82.34599999999999,83.52,1.9500000000000028,-1.8100000000000023,82.564,83.96,2.0999999999999943,-2.0999999999999943,80.728,82.22,4.099999999999994,-4.099999999999994,81.316,82.79,4.609999999999999,-4.609999999999999,1503795,1933933,868557,172099
2018-08-19,79.818,80.75,2.030000000000001,1.0799999999999983,80.754,81.3,1.3100000000000023,-0.8100000000000023,79.226,79.97,1.3499999999999943,0.789999999999992,80.028,81.1,1.8999999999999915,-1.509999999999991,1123248,2007140,1304874,-865329
2018-08-26,79.82000000000001,80.04,0.6400000000000006,-0.5099999999999909,80.435,80.56,0.3500000000000085,0.27000000000001023,79.23,79.4,0.39000000000000057,0.39000000000000057,79.9025,80.29,0.8900000000000006,0.2600000000000051,804815,954812,291386,122458
2018-09-02,77.746,80.42,6.420000000000002,-5.0,78.528,80.84,5.939999999999998,-5.939999999999998,76.204,79.52,6.0,-6.0,76.804,80.28,6.299999999999997,-6.299999999999997,1408452,2422313,1756603,-538692
2018-09-09,74.416,75.75,2.8700000000000045,1.8599999999999994,75.174,76.4,2.8700000000000045,2.019999999999996,73.32000000000001,75.29,3.75,1.480000000000004,74.368,75.74,2.3699999999999903,0.5999999999999943,1213771,1632488,866014,-215202
2018-09-16,76.786,78.98,4.710000000000008,3.75,77.978,79.29,3.760000000000005,3.3299999999999983,76.28399999999999,78.12,4.02000000000001,2.719999999999999,77.518,78.67,3.6299999999999955,3.4099999999999966,1309415,2267916,1469277,-198867
2018-09-23,76.176,78.25,3.680000000000007,-1.0600000000000023,77.038,78.31,2.8400000000000034,0.060000000000002274,75.056,76.66,2.5900000000000034,1.3400000000000034,76.004,77.1,2.3799999999999955,0.8499999999999943,1032525,1188212,311587,35060
2018-09-30,75.838,77.37,4.88000000000001,-4.790000000000006,76.524,78.69,5.3700000000000045,-5.3700000000000045,74.194,77.24,5.949999999999989,-5.949999999999989,75.07600000000001,77.29,4.6000000000000085,-4.310000000000002,1077182,1466440,601327,-49928
2018-10-07,72.264,73.45,3.2900000000000063,-0.9899999999999949,73.626,74.66,1.5600000000000023,-1.5600000000000023,71.246,72.67,2.6099999999999994,-0.8599999999999994,72.266,74.34,4.049999999999997,-1.710000000000008,1290123,1899253,1203850,-413216
2018-10-14,74.052,75.67,3.0,-0.6400000000000006,74.884,76.14,2.8200000000000074,-2.230000000000004,72.984,74.77,2.9599999999999937,-1.2399999999999949,73.9,75.45,3.1000000000000085,-2.5700000000000074,784552,1070150,479644,-443651
2018-10-21,70.348,71.48,2.4000000000000057,-0.1700000000000017,71.662,72.76,1.6700000000000017,-1.6700000000000017,68.836,69.64,1.6400000000000006,-1.3400000000000034,70.104,72.3,4.11999999999999,-2.980000000000004,1273782,1511672,731832,731832
2018-10-28,73.11200000000001,77.4,7.990000000000009,2.7900000000000063,75.038,78.89,7.719999999999999,1.8299999999999983,70.878,74.33,7.539999999999992,-2.1400000000000006,73.254,78.49,9.170000000000002,-1.6300000000000097,2341042,2720266,1020880,855842
2018-11-04,68.748,70.52,5.670000000000002,-4.75,69.408,71.19,5.980000000000004,-5.75,67.194,69.36,6.969999999999999,-6.909999999999997,68.59400000000001,70.73,6.930000000000007,-6.210000000000008,1810086,2912608,1729915,1729915
2018-11-11,64.202,65.5,2.5900000000000034,1.6099999999999994,65.716,66.83,2.3499999999999943,0.6099999999999994,62.552,64.23,3.230000000000004,2.0600000000000023,64.232,66.32,3.4399999999999906,-0.5,2385599,3719825,2140915,-1818167
2018-11-18,63.2825,65.26,3.9200000000000017,3.9200000000000017,64.5875,66.05,3.0999999999999943,3.0999999999999943,62.955,64.61,3.3100000000000023,3.3100000000000023,63.85,65.47,3.4499999999999957,3.4499999999999957,1426072,2354487,1890042,-1261542
2018-11-25,65.964,67.68,2.8800000000000097,2.8800000000000097,67.0,68.53,2.780000000000001,2.780000000000001,65.32600000000001,67.21,2.589999999999989,2.4499999999999886,66.14,67.75,2.9200000000000017,2.9200000000000017,1194461,1711226,942780,671675
2018-12-02,63.005,67.48,7.380000000000003,-7.380000000000003,63.625,67.59,6.800000000000004,-6.800000000000004,61.1625,64.04,5.13000000000001,-5.13000000000001,61.8825,64.16,4.6399999999999935,-4.6399999999999935,1651081,2309770,1204833,10475
2018-12-09,60.662,61.25,1.25,-0.19999999999999574,61.89,62.31,0.7700000000000031,0.6200000000000045,59.782,60.37,1.1699999999999946,0.4799999999999969,60.370000000000005,60.77,1.1900000000000048,0.7600000000000051,1267003,1650705,585701,-90830
2018-12-16,59.808,61.32,4.210000000000001,-4.039999999999999,61.27,62.96,3.719999999999999,-3.719999999999999,58.48,60.97,4.509999999999998,-4.509999999999998,59.058,61.7,5.230000000000004,-5.230000000000004,1458167,2590467,1947129,-384739
2018-12-23,59.7125,61.34,4.140000000000001,4.140000000000001,61.115,62.22,2.1499999999999986,1.6799999999999997,58.5925,59.96,3.6300000000000026,3.510000000000005,60.4825,60.79,0.769999999999996,0.7099999999999937,943660,1108098,299016,-56758
2018-12-30,58.3575,59.62,3.1400000000000006,-0.23999999999999488,60.1925,62.0,3.549999999999997,-1.1300000000000026,57.375,59.62,4.890000000000001,-0.779999999999994,58.9925,61.18,5.539999999999999,-1.3999999999999986,1665122,2864286,2138513,367876
2019-01-06,61.082,62.8,2.9299999999999997,2.769999999999996,62.294,64.52,4.489999999999995,2.769999999999996,60.208,61.48,2.5799999999999983,2.1499999999999986,61.31,63.69,4.32,1.8100000000000023,1892114,3203042,1943344,-245462
2019-01-13,61.6075,62.55,1.6599999999999966,1.1699999999999946,62.72,63.57,1.3100000000000023,1.3100000000000023,61.17,62.16,2.1599999999999966,1.0,62.125,63.28,1.8700000000000045,1.7199999999999989,816172,998809,356841,246230
2019-01-20,63.064,64.34,2.240000000000002,1.6300000000000026,64.248,66.3,3.969999999999999,3.019999999999996,62.328,63.63,2.700000000000003,2.3599999999999994,63.616,65.76,3.8500000000000085,3.1500000000000057,975075,1463507,725631,183863
2019-01-27,65.276,65.78,1.2199999999999989,0.6800000000000068,65.92,66.42,1.230000000000004,1.230000000000004,64.536,65.36,1.990000000000002,1.9200000000000088,65.286,65.96,2.299999999999997,2.299999999999997,865383,1217625,628239,-326137
2019-02-03,65.37,67.78,6.969999999999999,-1.5300000000000011,67.172,70.69,5.609999999999999,-0.9099999999999966,64.67,67.73,8.170000000000002,-1.190000000000012,66.042,68.63,4.1299999999999955,-1.5400000000000063,1954463,3754395,2913768,334427
2019-02-10,65.11500000000001,65.31,0.6200000000000045,0.14000000000000057,65.5475,65.73,0.35999999999999943,-0.15000000000000568,64.67,64.81,0.46999999999999886,-0.010000000000005116,64.9775,65.18,0.5100000000000051,-0.020000000000010232,1557220,1671230,241923,-62547
2019-02-17,66.334,68.85,3.8499999999999943,3.8499999999999943,67.31,69.91,4.3799999999999955,4.3799999999999955,65.998,68.58,3.780000000000001,3.780000000000001,66.658,68.7,3.8299999999999983,3.8299999999999983,1605056,1781472,404047,115271
2019-02-24,69.668,70.84,2.430000000000007,2.430000000000007,70.4,71.24,1.6700000000000017,1.6700000000000017,68.752,69.55,1.519999999999996,1.0699999999999932,69.836,70.5,1.3599999999999994,0.9099999999999966,1142985,1282253,351997,-351997
2019-03-03,69.016,70.26,2.9000000000000057,-1.3900000000000006,69.628,70.56,1.730000000000004,-0.8100000000000023,68.388,69.32,2.3799999999999955,-0.44999999999998863,69.04599999999999,69.86,1.5100000000000051,-0.4899999999999949,1027429,1107597,167827,-70728
2019-03-10,69.41,69.75,0.6899999999999977,0.23999999999999488,69.866,70.3,0.8299999999999983,0.7800000000000011,68.52,69.42,1.7900000000000063,1.0900000000000034,69.294,69.83,1.1799999999999926,0.5900000000000034,1007955,1440340,749880,214887
2019-03-17,71.3,73.52,3.3299999999999983,1.1099999999999994,72.348,74.62,4.25,1.0,70.222,71.66,3.0900000000000034,0.23000000000000398,71.132,73.89,4.769999999999996,0.7600000000000051,1233899,2571451,1872193,-147887
2019-03-24,71.422,72.62,2.0400000000000063,1.1899999999999977,72.004,73.69,2.700000000000003,1.8299999999999983,70.696,72.62,3.1099999999999994,1.8299999999999983,71.378,73.21,2.9799999999999898,2.059999999999988,794619,939980,455216,131910
2019-03-31,74.666,75.08,0.730000000000004,-0.5699999999999932,75.152,75.54,1.1300000000000097,-0.14000000000000057,74.008,74.31,0.730000000000004,0.5900000000000034,74.532,75.25,1.2099999999999937,1.1800000000000068,929907,1178118,553985,-483534
2019-04-07,76.044,77.16,2.259999999999991,2.1700000000000017,76.806,77.26,1.480000000000004,1.480000000000004,75.528,76.08,1.25,1.1799999999999926,76.216,77.19,1.9699999999999989,1.1700000000000017,1028165,1352021,679173,-146576
2019-04-14,77.1125,78.81,2.5900000000000034,-0.5600000000000023,77.9,78.98,2.1200000000000045,-1.9000000000000057,76.33,76.78,0.8299999999999983,-0.8299999999999983,76.89,78.31,2.299999999999997,-2.299999999999997,1395172,2131521,1196912,-946006
2019-04-21,75.91799999999999,77.21,3.3599999999999994,-0.8200000000000074,76.798,78.51,3.3500000000000085,-1.3100000000000023,75.204,76.66,4.109999999999999,-1.2399999999999949,76.318,77.3,2.3100000000000023,-1.1499999999999915,1454819,2006267,943020,-413636
2019-04-28,75.562,76.81,3.6599999999999966,-2.4599999999999937,76.53,77.67,2.930000000000007,-1.5100000000000051,74.654,75.53,2.9200000000000017,-2.0600000000000023,75.49,76.75,2.4200000000000017,-1.2800000000000011,1393496,1743436,614938,-295929
2019-05-05,74.866,78.0,5.5,-1.1099999999999994,75.354,78.67,5.659999999999997,-1.4499999999999886,72.636,74.5,4.019999999999996,-2.219999999999999,74.226,76.18,5.13000000000001,-2.6300000000000097,2657454,4752625,2855468,-219470
2019-05-12,68.23,72.0,10.450000000000003,-10.14,69.362,73.97,11.089999999999996,-10.46,67.08,71.63,10.929999999999993,-10.920000000000002,67.904,73.35,12.079999999999991,-11.589999999999996,2369494,3384224,2394980,2081982
2019-05-19,61.595,64.98,5.700000000000003,-3.730000000000004,63.0525,67.95,7.18,-5.640000000000001,60.1625,61.48,2.9599999999999937,-0.29999999999999716,61.175,62.3,2.0999999999999943,0.759999999999998,3252295,4127067,1595204,-551347
2019-05-26,61.52,62.6,2.4299999999999997,-0.9500000000000028,62.814,63.73,1.6399999999999935,-0.1700000000000017,60.796,61.41,1.259999999999998,0.07000000000000028,61.548,62.08,1.3500000000000014,1.1500000000000057,1514717,1842762,581690,-223624
2019-06-02,63.692,65.03,2.8100000000000023,2.1499999999999986,64.706,65.76,1.9200000000000017,1.460000000000008,63.192,64.95,2.8900000000000006,2.1700000000000017,64.19,65.5,2.0600000000000023,1.3199999999999932,1362574,1886418,864346,243023
2019-06-09,63.064,65.88,4.949999999999996,-4.169999999999995,63.646,66.0,4.18,-3.6499999999999986,62.12,63.99,3.6200000000000045,-3.219999999999999,62.712,64.31,2.8100000000000023,-2.6500000000000057,1200098,1891408,1150190,-1150190
2019-06-16,64.712,66.82,4.3899999999999935,1.750000000000007,65.652,66.82,2.2299999999999898,0.04999999999999716,63.73,64.75,2.700000000000003,1.490000000000002,64.792,65.59,1.7000000000000028,-0.5400000000000063,1435372,2202775,1279546,-182544
2019-06-23,66.984,71.93,7.52000000000001,7.52000000000001,67.96,72.71,7.719999999999999,7.719999999999999,66.064,69.45,6.050000000000004,6.050000000000004,66.67,70.58,7.119999999999997,7.119999999999997,1530581,3086274,2162883,2162883
2019-06-30,69.34,70.37,1.8299999999999983,-1.8299999999999983,69.6825,70.5,1.3499999999999943,-1.3499999999999943,68.515,69.33,1.2399999999999949,-1.2399999999999949,69.13499999999999,69.62,0.6600000000000108,-0.6600000000000108,867236,1168081,541556,-381953
2019-07-07,69.67,70.56,2.0700000000000074,2.0700000000000074,70.354,71.28,1.5600000000000023,1.3900000000000006,69.216,70.1,1.6299999999999955,1.6299999999999955,69.852,70.69,1.3499999999999943,1.0600000000000023,914981,1367914,755858,555392
2019-07-14,71.07600000000001,71.76,1.1099999999999994,1.1099999999999994,71.646,73.23,2.510000000000005,2.510000000000005,70.334,71.6,2.299999999999997,2.299999999999997,71.28,72.8,2.280000000000001,2.25,1187357,1502147,529814,-529814
2019-07-21,74.552,75.2,2.010000000000005,1.9500000000000028,75.06,75.8,1.8999999999999915,1.3599999999999994,73.858,74.24,1.3699999999999903,1.2399999999999949,74.71000000000001,75.33,1.4399999999999977,0.7900000000000063,949369,1360089,621998,173976
2019-07-28,72.65,75.84,6.52000000000001,-4.8500000000000085,73.644,75.84,6.480000000000004,-6.189999999999998,70.548,73.1,5.36999999999999,-5.319999999999993,71.83200000000001,75.49,7.339999999999989,-7.339999999999989,1950969,2818939,1974906,878662
2019-08-04,69.848,71.33,2.3999999999999915,0.029999999999986926,71.002,72.12,1.9500000000000028,-0.12000000000000455,69.086,70.11,1.5400000000000063,0.21999999999999886,70.37,72.06,2.6700000000000017,-0.75,1392208,1598951,594642,-594642
2019-08-11,70.512,72.65,3.230000000000004,3.230000000000004,71.924,73.12,2.450000000000003,0.7600000000000051,69.986,71.72,2.700000000000003,2.700000000000003,71.044,72.02,2.239999999999995,0.3199999999999932,1165757,1359910,317377,204487
2019-08-18,73.084,74.85,3.3699999999999903,-0.9299999999999926,73.892,75.66,3.6299999999999955,-1.6400000000000006,71.936,73.83,3.7099999999999937,-1.3400000000000034,72.476,74.69,4.349999999999994,-2.260000000000005,1246174,1933329,1065340,-127712
2019-08-25,70.9875,71.91,2.030000000000001,0.5099999999999909,71.505,72.28,2.280000000000001,0.1599999999999966,69.845,70.76,2.0600000000000023,0.480000000000004,70.68,71.51,1.940000000000012,1.220000000000013,1353200,1707153,676485,276393
2019-09-01,73.352,75.98,5.359999999999999,5.359999999999999,74.212,76.35,5.409999999999997,5.409999999999997,72.794,75.53,6.590000000000003,6.590000000000003,73.854,76.0,5.719999999999999,5.719999999999999,964131,1122117,433566,78885
2019-09-08,76.798,77.41,1.5799999999999983,0.8599999999999994,77.722,78.69,1.7999999999999972,0.8499999999999943,76.028,77.14,1.9599999999999937,0.6699999999999875,77.12,77.8,1.5300000000000011,0.4200000000000017,1177838,1429158,586558,-555999
2019-09-15,76.492,77.48,1.6899999999999977,-1.3299999999999983,77.202,77.97,1.3100000000000023,0.3499999999999943,75.61200000000001,76.2,1.0900000000000034,-0.28000000000000114,76.316,77.36,2.1700000000000017,1.0100000000000051,1338001,2060900,1040647,-281100
2019-09-22,75.55,78.0,4.189999999999998,-4.189999999999998,76.168,78.0,3.6299999999999955,-3.6299999999999955,74.514,76.19,3.200000000000003,-3.0799999999999983,75.224,76.93,3.700000000000003,-2.5799999999999983,911464,1039043,251257,-134988
2019-09-29,73.376,74.5,3.1099999999999994,0.18000000000000682,74.318,75.55,2.5600000000000023,-0.6899999999999977,72.484,73.96,3.259999999999991,0.8900000000000006,73.242,74.88,3.509999999999991,0.789999999999992,990434,1281884,494139,456085
2019-10-06,75.33,77.5,4.400000000000006,3.7900000000000063,76.11,78.4,4.690000000000012,3.8400000000000034,74.684,77.1,5.140000000000001,4.75,75.45,77.36,4.900000000000006,4.88000000000001,1208073,1878782,1276957,-644596
2019-10-13,78.884,80.08,2.3799999999999955,0.5900000000000034,79.688,80.7,1.8900000000000006,-0.8100000000000023,78.074,78.87,1.9000000000000057,0.5999999999999943,78.842,79.84,2.25,-1.0900000000000034,1129057,1425165,589707,-387268
2019-10-20,79.116,79.8,2.1499999999999915,0.5,79.758,80.51,1.210000000000008,0.980000000000004,78.42999999999999,79.4,2.210000000000008,1.1000000000000085,79.152,80.32,1.9899999999999949,1.9899999999999949,772763,824537,147359,-5795
2019-10-27,86.13199999999999,98.32,18.349999999999994,18.129999999999995,88.382,101.93,21.49000000000001,21.03,85.236,97.06,18.269999999999996,17.450000000000003,87.858,101.51,21.66000000000001,21.66000000000001,3633031,8885289,8181759,3662386
2019-11-03,101.666,103.42,3.269999999999996,3.269999999999996,103.05199999999999,104.22,2.3700000000000045,2.1500000000000057,100.956,101.93,1.9300000000000068,1.9300000000000068,102.068,104.04,2.740000000000009,0.9900000000000091,2764053,3153326,970886,-951610
2019-11-10,102.944,104.4,3.760000000000005,1.1200000000000045,104.004,104.88,2.1599999999999966,1.4200000000000017,101.998,103.23,3.7700000000000102,0.75,103.434,103.89,1.3100000000000023,0.6700000000000017,1492666,2260849,1319309,-697375
2019-11-17,102.308,103.63,2.289999999999992,-1.769999999999996,103.41,104.67,2.4399999999999977,0.7800000000000011,101.538,102.34,1.6200000000000045,-0.480000000000004,102.33200000000001,104.31,3.4099999999999966,1.4699999999999989,1185471,1329864,380834,-249761
2019-11-24,104.2025,104.4,0.3400000000000034,-0.10999999999999943,105.32249999999999,106.38,1.8799999999999955,-0.060000000000002274,103.495,104.0,1.4699999999999989,-0.9200000000000017,104.08,105.03,2.0600000000000023,-1.1400000000000006,1174218,1435402,724899,121693
2019-12-01,104.984,109.85,8.659999999999997,8.659999999999997,106.306,111.34,9.040000000000006,9.040000000000006,104.438,108.4,8.080000000000013,8.080000000000013,105.406,108.44,6.299999999999997,6.299999999999997,1620075,2209481,1091077,304214
2019-12-08,112.622,115.3,6.230000000000004,5.690000000000012,114.69200000000001,116.81,6.299999999999997,6.299999999999997,111.934,114.76,6.480000000000004,6.480000000000004,113.492,115.35,5.489999999999995,5.140000000000001,2042515,2614127,1039218,502213
2019-12-15,116.154,118.3,3.8299999999999983,1.4500000000000028,117.212,118.36,2.549999999999997,1.8100000000000023,115.054,116.44,2.6099999999999994,2.1499999999999915,116.106,117.28,2.930000000000007,2.5900000000000034,1936002,2608483,1640243,-1037871
2019-12-22,117.51249999999999,118.1,1.2800000000000011,-0.4200000000000017,117.8425,118.49,1.5999999999999943,-1.1500000000000057,116.39,116.94,1.269999999999996,-0.75,117.1525,117.96,1.75,-1.75,606538,725125,236596,193470
2019-12-29,115.66333333333334,117.26,3.200000000000003,-1.6099999999999994,116.45,117.4,2.160000000000011,-1.4699999999999989,114.02333333333334,115.25,3.1899999999999977,-3.1899999999999977,114.84333333333333,116.23,3.8900000000000006,-3.8900000000000006,1770810,2695805,1949793,1949793
