Date,SIM_Open_average,SIM_Open_max,SIM_Open_volatility,SIM_Open_change,SIM_High_average,SIM_High_max,SIM_High_volatility,SIM_High_change,SIM_Low_average,SIM_Low_max,SIM_Low_volatility,SIM_Low_change,SIM_Close_average,SIM_Close_max,SIM_Close_volatility,SIM_Close_change,SIM_Volume_average,SIM_Volume_max,SIM_Volume_volatility,SIM_Volume_change
2018-02-04,9.8025,10.08,0.5400000000000009,-0.5400000000000009,9.879999999999999,10.08,0.2900000000000009,-0.23000000000000043,9.69725,9.87,0.33000000000000007,-0.33000000000000007,9.77975,9.89,0.30100000000000016,-0.040000000000000924,464,765,573,-265
2018-02-11,9.852500000000001,10.06,0.34999999999999964,0.22000000000000064,9.875,10.06,0.34999999999999964,0.21000000000000085,9.77725,9.818999999999999,0.10899999999999821,-0.0389999999999997,9.79975,9.88,0.16999999999999993,-0.028999999999999915,418,600,407,280
2018-02-18,9.77,10.07,0.47000000000000064,0.34999999999999964,9.8475,10.07,0.35999999999999943,0.34999999999999964,9.69875,9.9,0.3000000000000007,0.2900000000000009,9.77375,9.91,0.3000000000000007,0.3000000000000007,471,527,103,93
2018-02-25,9.775,9.91,0.2599999999999998,-0.17999999999999972,9.807500000000001,9.91,0.2599999999999998,-0.17999999999999972,9.725,9.79,0.1399999999999988,-0.09999999999999964,9.7675,9.83,0.17999999999999972,-0.15000000000000036,463,900,900,-900
2018-03-04,9.6775,9.75,0.1899999999999995,0.1899999999999995,9.75,9.87,0.21999999999999886,0.1399999999999988,9.6775,9.75,0.1899999999999995,0.1899999999999995,9.7325,9.87,0.21999999999999886,0.20999999999999908,204,415,415,12
2018-03-11,9.6795,10.0,0.6799999999999997,-0.6799999999999997,9.724499999999999,10.0,0.5,-0.5,9.624500000000001,9.9,0.5800000000000001,-0.5800000000000001,9.647,9.9,0.4900000000000002,-0.4900000000000002,200,400,400,-100
2018-03-18,9.456,9.58,0.27999999999999936,-0.27999999999999936,9.4916,9.58,0.16999999999999993,-0.14000000000000057,9.426,9.58,0.3200000000000003,-0.27999999999999936,9.461599999999999,9.58,0.3200000000000003,-0.14000000000000057,152,260,260,260
2018-03-25,9.215,9.34,0.2400000000000002,-0.16999999999999993,9.2375,9.4,0.3000000000000007,-0.20000000000000107,9.19,9.3,0.20000000000000107,-0.19000000000000128,9.215,9.4,0.3000000000000007,-0.2900000000000009,302,600,600,-100
2018-04-01,9.5724,9.9,0.7000000000000011,0.38200000000000145,9.8124,10.2,0.8599999999999994,0.24200000000000088,9.5284,9.74,0.5400000000000009,0.38200000000000145,9.7684,10.2,0.8599999999999994,0.24200000000000088,508,1123,1123,-400
2018-04-08,9.664,9.92,0.5299999999999994,0.33999999999999986,9.694,9.92,0.5299999999999994,0.33999999999999986,9.596,9.73,0.33999999999999986,0.33999999999999986,9.626,9.78,0.3899999999999988,0.33999999999999986,287,434,434,-200
2018-04-15,9.5928,9.89,0.47000000000000064,-0.1999999999999993,9.735,9.971,0.5470000000000006,0.19100000000000072,9.5368,9.81,0.40000000000000036,-0.1999999999999993,9.707,9.971,0.5470000000000006,0.19100000000000072,419,1280,1280,980
2018-04-22,10.34,10.9,1.1899999999999995,-1.0899999999999999,10.382,10.9,1.0600000000000005,-0.9600000000000009,9.8288,10.0,0.3360000000000003,-0.3360000000000003,9.8948,10.16,0.49600000000000044,-0.49600000000000044,1577,3154,2916,-2419
2018-04-29,9.814,10.35,1.0399999999999991,1.0399999999999991,9.8822,10.35,0.6999999999999993,0.6999999999999993,9.712,10.04,0.7299999999999986,0.7299999999999986,9.7826,10.046,0.516,0.516,1692,4625,4525,2525
2018-05-06,10.022,10.5,0.9000000000000004,0.5899999999999999,10.172,10.5,0.9000000000000004,0.5899999999999999,9.628,10.11,0.7799999999999994,0.40000000000000036,9.778,10.35,1.0199999999999996,0.40000000000000036,1212,2051,1430,72
2018-05-13,9.86,10.15,0.4800000000000004,-0.2699999999999996,9.868,10.15,0.4800000000000004,-0.22999999999999865,9.688,9.85,0.33000000000000007,0.02999999999999936,9.7304,9.85,0.33000000000000007,-0.10200000000000031,1126,2968,2968,-1514
2018-05-20,9.57,9.73,0.5099999999999998,0.030000000000001137,9.6975,9.83,0.1999999999999993,0.13000000000000078,9.40975,9.65,0.4299999999999997,0.10100000000000087,9.53725,9.75,0.5299999999999994,0.2010000000000005,767,2272,2136,220
2018-05-27,9.664,9.8,0.47000000000000064,-0.41000000000000014,9.696,9.8,0.3100000000000005,-0.25,9.426400000000001,9.55,0.25,-0.25,9.467,9.55,0.1570000000000018,-0.0600000000000005,470,939,862,-539
2018-06-03,9.186,9.38,0.4800000000000004,0.0600000000000005,9.276,9.53,0.379999999999999,0.20999999999999908,9.002,9.15,0.25,-0.16999999999999993,9.11,9.19,0.1899999999999995,-0.019999999999999574,1833,5950,5490,4940
2018-06-10,9.052,9.5,1.2400000000000002,-1.2400000000000002,9.116,9.5,0.9199999999999999,-0.9199999999999999,8.646,8.9,0.6400000000000006,-0.6400000000000006,8.742,8.9,0.40000000000000036,-0.3200000000000003,4116,9137,7792,-522
2018-06-17,8.548,8.76,0.4399999999999995,0.25,8.688,8.76,0.129999999999999,0.129999999999999,8.5214,8.7,0.379999999999999,0.22299999999999898,8.637400000000001,8.71,0.2530000000000001,0.22299999999999898,786,1233,933,408
2018-06-24,9.078,9.49,0.7100000000000009,0.7100000000000009,9.248000000000001,9.49,0.5199999999999996,0.5199999999999996,8.968,9.31,0.5300000000000011,0.27000000000000135,9.108,9.49,0.7000000000000011,0.2900000000000009,1320,2473,2065,708
2018-07-01,9.155,9.44,0.5099999999999998,0.5099999999999998,9.2925,9.44,0.2699999999999996,0.2400000000000002,9.117,9.288,0.35800000000000054,0.35800000000000054,9.19075,9.315,0.3249999999999993,0.29800000000000004,1722,4944,4644,-4521
2018-07-08,9.538,9.73,0.41999999999999993,-0.049999999999998934,9.634,9.73,0.28000000000000114,-0.14000000000000057,9.368,9.45,0.1399999999999988,-0.049999999999998934,9.518,9.7,0.3199999999999985,-0.1899999999999995,2656,8975,8564,1525
2018-07-15,9.802,10.21,0.7400000000000002,0.7400000000000002,9.922600000000001,10.21,0.4900000000000002,0.16000000000000014,9.704,9.88,0.41000000000000014,0.34999999999999964,9.8244,10.05,0.4400000000000013,-0.22100000000000009,1211,3493,3393,-3043
2018-07-22,10.032,10.22,0.4400000000000013,0.33999999999999986,10.072000000000001,10.22,0.33999999999999986,0.33999999999999986,9.916,10.09,0.3100000000000005,-0.05000000000000071,9.956,10.09,0.2599999999999998,-0.05000000000000071,481,1041,1040,616
2018-07-29,9.824,9.92,0.1999999999999993,-0.10999999999999943,9.856,9.92,0.16999999999999993,0.05000000000000071,9.7294,9.9,0.4529999999999994,-0.3829999999999991,9.7294,9.9,0.4529999999999994,-0.3829999999999991,549,1807,1807,1707
2018-08-05,9.7728,9.88,0.25,0.25,9.8108,9.88,0.13000000000000078,0.13000000000000078,9.7008,9.794,0.19400000000000084,0.08000000000000007,9.7108,9.84,0.2400000000000002,0.08000000000000007,591,1300,1300,-806
2018-08-12,9.3572,9.666,0.4060000000000006,-0.36599999999999966,9.4172,9.666,0.386000000000001,-0.36599999999999966,9.3172,9.666,0.5060000000000002,-0.4060000000000006,9.3192,9.666,0.5060000000000002,-0.3960000000000008,508,1018,1018,600
2018-08-19,9.126,9.38,0.7000000000000011,0.3800000000000008,9.3,9.38,0.2400000000000002,0.0600000000000005,9.040000000000001,9.18,0.5,0.3800000000000008,9.17,9.27,0.15000000000000036,-0.15000000000000036,1386,4840,4700,-4457
2018-08-26,8.95,9.11,0.29999999999999893,-0.29999999999999893,8.9825,9.11,0.29999999999999893,-0.29999999999999893,8.805,8.96,0.5,-0.5,8.8325,9.0,0.5399999999999991,-0.5,519,827,527,50
2018-09-02,8.534,8.7,0.34999999999999964,-0.08999999999999986,8.658,8.7,0.09999999999999964,-0.040000000000000924,8.388,8.46,0.21000000000000085,-0.21000000000000085,8.544,8.7,0.25,0.0,1684,3872,3485,3277
2018-09-09,8.528,8.73,0.40000000000000036,0.40000000000000036,8.622,8.75,0.3000000000000007,0.2400000000000002,8.4754,8.637,0.33699999999999974,0.33699999999999974,8.545,8.637,0.2870000000000008,0.12700000000000067,927,1300,779,-17
2018-09-16,8.78,8.88,0.3800000000000008,0.3200000000000003,8.942,8.99,0.15000000000000036,0.120000000000001,8.722,8.86,0.4299999999999997,0.34999999999999964,8.906,8.99,0.21000000000000085,-0.0600000000000005,779,1254,1039,-393
2018-09-23,9.174,9.49,0.5400000000000009,0.21000000000000085,9.3422,9.49,0.5099999999999998,0.3409999999999993,9.122,9.29,0.33999999999999986,0.21000000000000085,9.2102,9.43,0.4499999999999993,0.3409999999999993,667,1400,1100,100
2018-09-30,9.208,9.34,0.2400000000000002,0.1899999999999995,9.336,9.39,0.11000000000000121,0.019999999999999574,9.145999999999999,9.34,0.41000000000000014,0.22000000000000064,9.284,9.39,0.2599999999999998,0.0600000000000005,614,1112,1012,-800
2018-10-07,9.2525,9.28,0.06999999999999851,0.05999999999999872,9.342500000000001,9.58,0.3699999999999992,0.3699999999999992,9.1525,9.28,0.20999999999999908,0.09999999999999964,9.2525,9.58,0.5099999999999998,0.5,506,800,600,600
2018-10-14,9.290000000000001,9.53,0.5599999999999987,-0.4399999999999995,9.388,9.63,0.4800000000000004,-0.4800000000000004,9.212,9.49,0.5700000000000003,-0.4299999999999997,9.2358,9.5,0.5800000000000001,-0.4800000000000004,720,1144,844,-641
2018-10-21,8.8958,9.07,0.5899999999999999,-0.5899999999999999,8.9198,9.12,0.5699999999999985,-0.5699999999999985,8.7818,9.07,0.8599999999999994,-0.8599999999999994,8.7918,9.12,0.9099999999999984,-0.9099999999999984,349,843,843,-643
2018-10-28,8.118,8.21,0.14000000000000057,0.009999999999999787,8.25,8.47,0.3800000000000008,0.13000000000000078,8.088000000000001,8.13,0.0600000000000005,0.009999999999999787,8.22,8.47,0.40000000000000036,0.13000000000000078,287,586,458,446
2018-11-04,8.58,8.66,0.22000000000000064,0.16000000000000014,8.76325,8.843,0.17300000000000004,-0.13000000000000078,8.555,8.64,0.20000000000000107,0.08000000000000007,8.72575,8.843,0.3230000000000004,-0.28000000000000114,362,534,445,8
2018-11-11,8.822,9.0,0.4900000000000002,0.4900000000000002,8.92,9.0,0.16000000000000014,0.16000000000000014,8.7826,9.0,0.4900000000000002,0.4900000000000002,8.880600000000001,9.0,0.2679999999999989,0.16000000000000014,204,400,300,-178
2018-11-18,8.76,9.0,0.5999999999999996,0.4800000000000004,8.893333333333334,9.0,0.1999999999999993,0.08000000000000007,8.66,9.0,0.5999999999999996,0.17999999999999972,8.803333333333333,9.0,0.39000000000000057,-0.19000000000000128,478,1234,1234,-1034
2018-11-25,8.7775,9.0,0.33000000000000007,0.33000000000000007,9.026,9.304,0.4039999999999999,0.4039999999999999,8.7725,9.0,0.33000000000000007,0.33000000000000007,9.026,9.304,0.4039999999999999,0.4039999999999999,533,800,695,-346
2018-12-02,9.05,9.27,0.5399999999999991,0.16999999999999993,9.305,9.45,0.34999999999999964,0.3200000000000003,8.9575,9.1,0.3699999999999992,0.10000000000000142,9.27,9.45,0.3999999999999986,0.3699999999999992,2603,6700,6475,1159
2018-12-09,9.164,9.62,0.7699999999999996,-0.34999999999999964,9.298,9.62,0.6199999999999992,-0.17999999999999972,9.004,9.27,0.41999999999999993,0.25,9.126,9.44,0.4399999999999995,0.3699999999999992,1352,3306,3205,-3205
2018-12-16,9.482,9.79,0.5,0.5,9.638,9.8,0.2900000000000009,0.0600000000000005,9.326,9.46,0.4200000000000017,0.3500000000000014,9.638,9.8,0.2900000000000009,0.0600000000000005,831,1500,1287,-143
2018-12-23,9.6,9.73,0.23000000000000043,-0.11999999999999922,9.665,9.73,0.13000000000000078,0.02999999999999936,9.4425,9.49,0.08999999999999986,0.08000000000000007,9.55,9.6,0.1999999999999993,0.1999999999999993,855,1121,720,-301
2018-12-30,9.64,9.72,0.22000000000000064,0.22000000000000064,9.86,10.34,0.6600000000000001,0.6600000000000001,9.585,9.72,0.2599999999999998,0.22000000000000064,9.695,9.9,0.4399999999999995,0.22000000000000064,501,1100,1000,878
2019-01-06,10.165,10.64,0.6900000000000013,-0.15000000000000036,10.219999999999999,10.64,0.6000000000000014,0.0,9.927249999999999,9.959,0.10899999999999999,0.09999999999999964,9.96225,10.04,0.1899999999999995,0.15000000000000036,672,1095,771,268
2019-01-13,9.965,10.25,0.41000000000000014,-0.40000000000000036,10.0175,10.25,0.40000000000000036,-0.40000000000000036,9.8025,9.92,0.23000000000000043,-0.07000000000000028,9.840250000000001,9.92,0.23000000000000043,-0.21000000000000085,690,1362,1162,-962
2019-01-20,9.6025,9.67,0.16999999999999993,0.16999999999999993,9.6875,9.86,0.34999999999999964,0.34999999999999964,9.57,9.67,0.23000000000000043,0.16999999999999993,9.6375,9.7,0.1999999999999993,0.16999999999999993,1696,5157,4956,4956
2019-01-27,9.5725,9.76,0.41000000000000014,-0.25,9.61,9.76,0.2599999999999998,-0.09999999999999964,9.5025,9.63,0.28000000000000114,-0.25,9.54,9.63,0.20000000000000107,-0.09999999999999964,113,245,245,245
2019-02-03,9.494,9.63,0.26000000000000156,-0.26000000000000156,9.548,9.72,0.3500000000000014,-0.26000000000000156,9.491999999999999,9.63,0.27000000000000135,-0.27000000000000135,9.546,9.72,0.3600000000000012,-0.27000000000000135,62,200,200,200
2019-02-10,9.49,9.69,0.34999999999999964,0.25,9.54,9.69,0.25,0.25,9.393333333333333,9.49,0.15000000000000036,0.14000000000000057,9.473333333333333,9.58,0.23000000000000043,0.23000000000000043,340,500,422,364
2019-02-17,9.342,9.55,0.3200000000000003,-0.3100000000000005,9.3872,9.55,0.25,-0.15399999999999991,9.284,9.36,0.129999999999999,-0.019999999999999574,9.3292,9.396,0.136000000000001,0.136000000000001,532,1422,1422,-980
2019-02-24,9.334,9.42,0.16999999999999993,-0.15000000000000036,9.334,9.42,0.16999999999999993,-0.15000000000000036,9.0846,9.32,0.5999999999999996,-0.40300000000000047,9.1884,9.32,0.2900000000000009,-0.22300000000000075,928,2855,2755,2318
2019-03-03,8.746,9.0,0.5999999999999996,-0.22000000000000064,8.8114,9.0,0.34299999999999997,-0.15000000000000036,8.594,8.78,0.379999999999999,-0.1999999999999993,8.6654,8.84,0.3699999999999992,-0.2599999999999998,866,2000,1644,-858
2019-03-10,8.7446,8.96,0.3200000000000003,0.01699999999999946,8.812000000000001,8.96,0.2970000000000006,0.2569999999999997,8.6866,8.78,0.16000000000000014,0.01699999999999946,8.758000000000001,8.92,0.2569999999999997,0.2569999999999997,246,415,415,248
2019-03-17,8.614,8.75,0.25,-0.25,8.738,9.14,0.5700000000000003,-0.5400000000000009,8.581999999999999,8.69,0.1899999999999995,-0.11999999999999922,8.632,8.69,0.11999999999999922,-0.019999999999999574,864,2852,2852,-2850
2019-03-24,8.54,8.7,0.35999999999999943,0.1399999999999988,8.6206,8.704,0.20400000000000063,0.10500000000000043,8.514,8.7,0.35999999999999943,0.1399999999999988,8.5946,8.704,0.32399999999999984,0.10500000000000043,253,700,699,-59
2019-03-31,8.745,8.78,0.08000000000000007,0.08000000000000007,8.807500000000001,9.0,0.27999999999999936,0.27999999999999936,8.745,8.78,0.08000000000000007,0.08000000000000007,8.807500000000001,9.0,0.27999999999999936,0.27999999999999936,224,400,301,300
2019-04-07,9.121666666666668,9.335,0.45500000000000007,0.2699999999999996,9.185,9.335,0.26500000000000057,0.08000000000000007,9.121666666666668,9.335,0.45500000000000007,0.2699999999999996,9.185,9.335,0.26500000000000057,0.08000000000000007,44,121,121,110
2019-04-14,9.11,9.13,0.05000000000000071,0.030000000000001137,9.14,9.18,0.08000000000000007,0.08000000000000007,9.11,9.13,0.05000000000000071,0.030000000000001137,9.14,9.18,0.08000000000000007,0.08000000000000007,142,370,370,200
2019-04-21,8.77,9.07,0.5999999999999996,-0.5999999999999996,9.128,9.15,0.04400000000000048,0.04400000000000048,8.77,9.07,0.5999999999999996,-0.5999999999999996,9.128,9.15,0.04400000000000048,0.04400000000000048,76,146,140,140
2019-04-28,8.93,9.15,0.8499999999999996,0.0,9.124,9.28,0.379999999999999,0.129999999999999,8.692,9.15,1.1400000000000006,0.05000000000000071,8.944,9.23,0.8300000000000001,0.08999999999999986,1253,2755,2356,-111
2019-05-05,9.2825,9.45,0.48999999999999844,-0.41999999999999993,9.2925,9.45,0.4599999999999991,-0.39000000000000057,9.100000000000001,9.3,0.5800000000000001,-0.5099999999999998,9.100000000000001,9.3,0.5800000000000001,-0.5099999999999998,389,591,590,449
2019-05-12,8.9925,9.06,0.13000000000000078,0.13000000000000078,9.01,9.06,0.08000000000000007,0.0600000000000005,8.9775,9.0,0.07000000000000028,0.07000000000000028,8.98,9.0,0.0600000000000005,0.0600000000000005,278,564,464,-264
2019-05-19,9.225,9.44,0.47999999999999865,0.23999999999999844,9.32,9.44,0.1899999999999995,-0.03999999999999915,9.2,9.44,0.47999999999999865,0.23999999999999844,9.295,9.44,0.2400000000000002,-0.03999999999999915,111,224,218,201
2019-05-26,8.306000000000001,9.07,1.38,-1.38,8.336,9.14,1.4500000000000002,-1.4500000000000002,7.9802,8.35,0.9899999999999993,-0.79,7.9962,8.35,0.9899999999999993,-0.79,423,1025,922,-246
2019-06-02,7.635,7.75,0.23000000000000043,0.11000000000000032,7.7725,8.09,0.4500000000000002,0.4500000000000002,7.63,7.75,0.25,0.11000000000000032,7.7225,8.09,0.5899999999999999,0.4500000000000002,276,620,579,-183
2019-06-09,8.37,8.44,0.17999999999999972,0.17999999999999972,8.37,8.44,0.17999999999999972,0.17999999999999972,8.2875,8.41,0.17999999999999972,-0.02999999999999936,8.2875,8.41,0.17999999999999972,-0.02999999999999936,55,123,123,100
2019-06-16,8.091999999999999,8.17,0.20000000000000018,-0.20000000000000018,8.1144,8.17,0.08799999999999919,-0.08799999999999919,8.038,8.16,0.2999999999999998,-0.1900000000000004,8.0604,8.16,0.2999999999999998,-0.0779999999999994,102,400,400,103
2019-06-23,8.056,8.19,0.20999999999999908,0.1899999999999995,8.15,8.39,0.39000000000000057,0.25,7.976,8.11,0.2599999999999998,0.21999999999999975,8.058,8.39,0.5400000000000009,0.21999999999999975,201,434,427,252
2019-06-30,8.115,8.34,0.3700000000000001,-0.1299999999999999,8.31,8.39,0.20000000000000107,0.20000000000000107,8.115,8.34,0.3700000000000001,-0.1299999999999999,8.31,8.39,0.20000000000000107,0.20000000000000107,1024,3964,3961,-3961
2019-07-07,8.228,8.3,0.16000000000000014,0.010000000000001563,8.338,8.49,0.2900000000000009,0.2900000000000009,8.228,8.3,0.16000000000000014,0.010000000000001563,8.338,8.49,0.2900000000000009,0.2900000000000009,215,457,457,211
2019-07-14,8.438,8.52,0.11999999999999922,-0.05999999999999872,8.484,8.6,0.1899999999999995,-0.049999999999998934,8.436,8.52,0.11999999999999922,-0.07000000000000028,8.482,8.6,0.1899999999999995,-0.05999999999999872,142,482,482,431
2019-07-21,8.354,8.51,0.3100000000000005,0.10999999999999943,8.438,8.65,0.39000000000000057,0.25,8.331999999999999,8.51,0.3100000000000005,0.10999999999999943,8.416,8.65,0.39000000000000057,0.25,128,210,210,110
2019-07-28,8.564,8.88,0.8800000000000008,-0.6600000000000001,8.631400000000001,8.88,0.6800000000000015,-0.5200000000000014,8.5072,8.75,0.75,-0.5999999999999996,8.5826,8.807,0.6070000000000011,-0.5200000000000014,280,549,450,-124
2019-08-04,8.962,9.22,0.7100000000000009,0.7100000000000009,9.03,9.27,0.5499999999999989,0.5499999999999989,8.944,9.22,0.7100000000000009,0.7100000000000009,8.994,9.27,0.5599999999999987,0.5599999999999987,137,240,240,42
2019-08-11,9.59,9.69,0.3099999999999987,0.2699999999999996,9.6775,9.73,0.08999999999999986,-0.08000000000000007,9.370000000000001,9.6,0.5299999999999994,-0.3100000000000005,9.467500000000001,9.73,0.6600000000000001,-0.6600000000000001,180,309,308,97
2019-08-18,9.38,9.6,0.34999999999999964,-0.05000000000000071,9.408,9.6,0.34999999999999964,-0.05000000000000071,9.344,9.6,0.46999999999999886,-0.16999999999999993,9.382,9.6,0.46999999999999886,-0.16999999999999993,246,700,700,700
2019-08-25,9.0375,9.31,0.5300000000000011,0.3600000000000012,9.295,9.59,0.4800000000000004,0.33999999999999986,9.0175,9.31,0.5300000000000011,0.3600000000000012,9.26,9.59,0.5600000000000005,0.40000000000000036,1203,3748,3681,3117
2019-09-01,9.396,9.7,0.5999999999999996,-0.35999999999999943,9.464,9.7,0.35999999999999943,-0.35999999999999943,9.2612,9.38,0.28000000000000114,0.06400000000000006,9.3292,9.43,0.21999999999999886,0.06400000000000006,58,200,200,-59
2019-09-08,9.370000000000001,9.44,0.1399999999999988,-0.1399999999999988,9.41,9.44,0.05999999999999872,-0.05999999999999872,9.370000000000001,9.44,0.1399999999999988,-0.1399999999999988,9.385,9.44,0.10999999999999943,-0.10999999999999943,430,460,60,60
2019-09-15,9.1775,9.36,0.5,-0.4400000000000013,9.497499999999999,9.68,0.3200000000000003,-0.23000000000000043,9.1775,9.36,0.5,-0.4400000000000013,9.497499999999999,9.68,0.3200000000000003,-0.23000000000000043,122,264,243,-160
2019-09-22,9.314,9.56,0.7000000000000011,-0.11000000000000121,9.44,9.56,0.22000000000000064,-0.11000000000000121,9.28,9.56,0.7000000000000011,-0.25,9.406,9.56,0.25,-0.25,69,198,198,100
2019-09-29,9.463999999999999,9.59,0.3100000000000005,0.3100000000000005,9.554,9.84,0.47000000000000064,0.16000000000000014,9.443999999999999,9.54,0.2599999999999998,0.21000000000000085,9.533999999999999,9.84,0.47000000000000064,0.0600000000000005,240,600,600,500
2019-10-06,9.676,9.95,0.46999999999999886,-0.2699999999999996,9.7128,9.95,0.33000000000000007,-0.2699999999999996,9.565999999999999,9.68,0.23000000000000043,0.08000000000000007,9.6028,9.68,0.23000000000000043,0.08000000000000007,412,1577,1571,-1377
2019-10-13,9.404,9.64,0.6600000000000001,-0.5199999999999996,9.506,9.65,0.3000000000000007,-0.09999999999999964,9.278,9.64,0.6600000000000001,-0.4800000000000004,9.38,9.65,0.6100000000000012,-0.0600000000000005,621,2300,2200,205
2019-10-20,9.053333333333333,9.3,0.7300000000000004,-0.7300000000000004,9.28,9.3,0.05000000000000071,-0.05000000000000071,9.02,9.28,0.7099999999999991,-0.7099999999999991,9.246666666666666,9.28,0.06999999999999851,-0.02999999999999936,143,228,128,128
2019-10-27,9.418,9.57,0.23000000000000043,0.23000000000000043,9.426,9.57,0.22000000000000064,0.22000000000000064,9.370000000000001,9.57,0.35999999999999943,0.23000000000000043,9.378,9.57,0.35999999999999943,0.22000000000000064,193,350,350,-200
2019-11-03,9.508,9.53,0.03599999999999959,0.02999999999999936,9.508,9.53,0.03599999999999959,0.02999999999999936,9.508,9.53,0.03599999999999959,0.02999999999999936,9.508,9.53,0.03599999999999959,0.02999999999999936,66,200,200,-200
2019-11-10,9.153333333333332,9.3,0.4300000000000015,0.4300000000000015,9.183333333333334,9.38,0.5100000000000016,0.5100000000000016,9.153333333333332,9.3,0.4300000000000015,0.4300000000000015,9.183333333333334,9.38,0.5100000000000016,0.5100000000000016,129,300,300,88
2019-11-17,9.37,9.45,0.16000000000000014,-0.16000000000000014,9.37,9.45,0.16000000000000014,-0.16000000000000014,9.364999999999998,9.45,0.16999999999999993,-0.16999999999999993,9.364999999999998,9.45,0.16999999999999993,-0.16999999999999993,113,127,27,27
2019-11-24,8.64,8.64,0.0,0.0,9.27,9.27,0.0,0.0,8.64,8.64,0.0,0.0,9.27,9.27,0.0,0.0,510,510,0,0
2019-12-01,9.14,9.3,0.3000000000000007,0.11999999999999922,9.2474,9.43,0.37299999999999933,0.37299999999999933,9.082,9.13,0.13000000000000078,0.11999999999999922,9.1914,9.43,0.37299999999999933,0.37299999999999933,1100,4101,4100,99
2019-12-08,9.4475,9.5,0.17999999999999972,0.16000000000000014,9.4525,9.5,0.17999999999999972,0.17999999999999972,9.41375,9.49,0.17999999999999972,0.14499999999999957,9.425,9.5,0.1899999999999995,0.1899999999999995,268,615,615,314
2019-12-15,9.74,10.1,0.5600000000000005,0.5600000000000005,9.924,10.33,0.6400000000000006,0.41000000000000014,9.624,9.8,0.5400000000000009,0.5400000000000009,9.778,10.33,1.0700000000000003,0.5400000000000009,371,651,451,-92
2019-12-22,9.55,9.7,0.3999999999999986,-0.049999999999998934,9.663333333333332,9.95,0.6099999999999994,0.25,9.479000000000001,9.687000000000001,0.38700000000000045,-0.23700000000000188,9.659,9.95,0.6099999999999994,0.2629999999999981,975,2100,2076,777
2019-12-29,10.33,10.36,0.05999999999999872,-0.05999999999999872,10.363,10.369000000000002,0.009000000000002117,0.009000000000002117,10.256666666666666,10.33,0.16999999999999993,0.11999999999999922,10.296333333333333,10.369000000000002,0.2090000000000014,0.2090000000000014,855,2000,1854,1854
