Date,DRAD_Open_average,DRAD_Open_max,DRAD_Open_volatility,DRAD_Open_change,DRAD_High_average,DRAD_High_max,DRAD_High_volatility,DRAD_High_change,DRAD_Low_average,DRAD_Low_max,DRAD_Low_volatility,DRAD_Low_change,DRAD_Close_average,DRAD_Close_max,DRAD_Close_volatility,DRAD_Close_change,DRAD_Volume_average,DRAD_Volume_max,DRAD_Volume_volatility,DRAD_Volume_change
2018-05-20,17.0,17.5,1.0,-0.5,17.125,17.5,1.0,-1.0,16.3875,16.55,0.5500000000000007,-0.5500000000000007,16.875,17.5,1.0,-1.0,2835,3863,1539,-1539
2018-05-27,16.4,16.5,0.5,0.0,16.8,17.0,0.5,0.5,15.834,16.5,1.5,1.1700000000000017,16.2,17.0,2.0,1.5,4902,6003,3335,1185
2018-06-03,17.2,18.0,1.5,-0.5,17.6,18.0,0.5,0.0,16.6,16.95,0.4499999999999993,0.3999999999999986,17.05,17.5,1.0,0.25,4868,6969,3736,3106
2018-06-10,17.0,17.0,0.0,0.0,17.1,17.5,0.5,0.0,16.5,16.5,0.0,0.0,16.85,17.0,0.5,-0.25,4042,6475,3423,2635
2018-06-17,16.9,17.0,0.5,0.0,17.0,17.0,0.0,0.0,16.5,16.5,0.0,0.0,16.7,17.0,0.5,0.0,3488,7465,6098,-1418
2018-06-24,16.4,17.0,1.5,-1.5,16.7,17.0,1.0,-1.0,15.91,16.5,1.5,-1.4499999999999993,16.15,16.75,1.25,-1.0,4762,9523,7496,-700
2018-07-01,15.875,16.5,1.0,1.0,16.375,16.5,0.5,0.5,15.75,16.0,0.5,0.5,16.1875,16.5,0.5,0.0,1951,3574,2613,124
2018-07-08,16.6,17.0,0.5,0.0,16.7,17.0,0.5,-0.5,16.072,16.23,0.23000000000000043,0.0,16.36,16.5,0.25,-0.25,1791,3258,2517,-2248
2018-07-15,16.5,17.0,1.0,0.5,16.6,17.0,0.5,0.5,16.0,16.0,0.0,0.0,16.25,16.5,0.5,0.0,2328,3930,2718,2665
2018-07-22,16.8,17.0,0.5,0.0,17.0,17.0,0.0,0.0,16.5,16.5,0.0,0.0,16.7,17.0,0.5,0.0,5894,8342,6349,6349
2018-07-29,17.3,18.0,1.5,1.5,17.718,18.59,1.5899999999999999,1.5899999999999999,16.9,18.0,2.0,1.5,17.3,18.5,2.25,2.0,12255,30275,25792,9689
2018-08-05,18.9,19.0,0.5,0.5,19.1,19.5,0.5,0.0,18.3,18.5,0.5,0.5,18.59,19.0,0.5500000000000007,0.5500000000000007,7167,13056,8568,431
2018-08-12,18.6,19.0,1.0,-1.0,18.7,19.5,1.5,-1.5,17.9,18.5,1.0,-1.0,18.3,19.0,1.25,-1.0,5667,8751,7444,-7131
2018-08-19,17.6,18.0,0.5,0.5,18.0,18.0,0.0,0.0,17.4,17.5,0.5,-0.5,17.4,17.5,0.5,-0.5,4179,8717,6874,3431
2018-08-26,17.25,17.5,0.5,-0.5,17.48,17.5,0.0799999999999983,0.0,16.5,16.5,0.0,0.0,16.6875,17.0,0.5,0.0,5117,6144,2194,535
2018-09-02,17.5,18.0,1.0,1.0,17.7,18.5,1.0,1.0,17.0,17.5,1.0,1.0,17.4,17.75,0.75,0.25,11621,37039,34349,29993
2018-09-09,15.9,17.5,2.5,-2.0,16.2,18.0,2.5,-2.5,15.2,16.0,1.0,-1.0,15.5,16.0,1.0,-0.5,18865,32752,25640,-24127
2018-09-16,14.7,15.0,1.0,0.0,15.29,15.5,0.5,-0.4499999999999993,14.1,14.5,1.0,0.5,14.7,15.0,1.0,1.0,10563,19419,12849,-10334
2018-09-23,15.12,15.5,0.5,0.09999999999999964,15.58,15.9,0.40000000000000036,0.40000000000000036,14.8,15.0,0.5,0.0,15.14,15.5,0.8000000000000007,-0.3000000000000007,10981,20701,15602,-744
2018-09-30,14.76,15.4,1.5,-0.7999999999999989,15.24,15.4,0.40000000000000036,-0.3000000000000007,14.28,14.8,1.200000000000001,-0.5999999999999996,14.77,15.3,1.3000000000000007,-0.3000000000000007,7830,16171,12009,1096
2018-10-07,14.38,14.9,1.0,-0.3000000000000007,14.68,15.0,0.5,-0.40000000000000036,13.9,14.2,0.5999999999999996,-0.3999999999999986,14.12,14.5,0.6999999999999993,-0.29999999999999893,6144,11063,8169,7330
2018-10-14,13.64,14.0,1.0,-1.0,13.804,14.2,0.7999999999999989,-0.7999999999999989,13.242,13.81,0.9100000000000001,-0.9100000000000001,13.450000000000001,14.0,1.0999999999999996,-1.0999999999999996,10815,21244,15722,7697
2018-10-21,13.18,13.8,1.4000000000000004,-0.5,13.582,13.81,1.1100000000000012,-1.1100000000000012,12.36,13.2,1.6999999999999993,0.3000000000000007,12.94,13.6,1.299999999999999,-0.40000000000000036,20519,55451,46001,-45917
2018-10-28,13.08,13.4,0.5,-0.40000000000000036,13.200000000000001,13.4,0.40000000000000036,-0.40000000000000036,12.19,12.6,1.0,-0.8499999999999996,12.59,13.3,1.4000000000000004,-1.1999999999999993,15141,25865,21042,1906
2018-11-04,11.74,12.1,0.5999999999999996,-0.1999999999999993,11.916,12.3,0.8000000000000007,-0.8000000000000007,11.459999999999999,11.7,0.6999999999999993,-0.6999999999999993,11.58,12.1,1.0999999999999996,-1.0999999999999996,11513,17257,8532,1745
2018-11-11,10.86,11.2,0.6999999999999993,-0.29999999999999893,10.99,11.2,0.29999999999999893,-0.29999999999999893,10.36,10.5,0.3000000000000007,0.0,10.48,10.7,0.3999999999999986,0.29999999999999893,19742,29688,17617,15337
2018-11-18,10.0475,10.7,1.1099999999999994,-0.7999999999999989,10.28,10.7,0.6999999999999993,-0.6099999999999994,9.8,10.0,0.5,-0.1999999999999993,9.875,10.0,0.3000000000000007,-0.1999999999999993,9362,14154,8620,-6855
2018-11-25,9.2,9.8,1.0,-1.0,9.552,9.9,0.5,-0.5,8.741999999999999,9.2,0.7999999999999989,-0.5999999999999996,9.036,9.26,0.35999999999999943,-0.35999999999999943,11910,21952,17063,-6799
2018-12-02,7.85,9.0,1.7999999999999998,-1.7999999999999998,8.125,9.0,1.4500000000000002,-1.4500000000000002,7.35,8.2,1.6999999999999993,-1.6999999999999993,7.38,8.22,1.7200000000000006,-1.7200000000000006,16642,36212,32729,23963
2018-12-09,6.366,6.75,0.6500000000000004,-0.5499999999999998,6.566,6.75,0.5499999999999998,-0.5499999999999998,6.06,6.1,0.09999999999999964,-0.09999999999999964,6.232,6.6,0.5099999999999998,-0.009999999999999787,31537,86471,73131,-8375
2018-12-16,5.446,6.3,1.2000000000000002,-1.2000000000000002,5.518,6.3,1.0999999999999996,-1.0999999999999996,4.884,5.2,0.7000000000000002,-0.7000000000000002,5.054,5.2,0.4400000000000004,-0.4400000000000004,22422,30698,22283,-4087
2018-12-23,4.7475000000000005,5.67,1.4699999999999998,0.7699999999999996,5.525,6.4,1.7000000000000002,1.1999999999999993,4.4625,5.2,1.0,0.9699999999999998,5.05,5.75,1.4000000000000004,1.2999999999999998,27305,34708,13963,4203
2018-12-30,6.105,6.9,1.3000000000000007,1.2000000000000002,6.475,6.9,0.9000000000000004,0.9000000000000004,5.8,6.2,0.9000000000000004,0.7999999999999998,6.225,6.67,1.17,1.1100000000000003,10329,12381,5941,-5736
2019-01-06,7.094,7.4,0.7000000000000002,0.7000000000000002,7.56,8.5,1.4500000000000002,1.4500000000000002,6.778,7.09,0.79,0.79,7.188,7.49,0.79,0.79,10581,13655,8768,3435
2019-01-13,7.5925,7.8,0.39999999999999947,0.20000000000000018,7.8549999999999995,8.1,0.3799999999999999,-0.2999999999999998,7.3525,7.4,0.09000000000000075,0.040000000000000036,7.5625,7.78,0.3799999999999999,-0.20999999999999996,6485,8053,3212,-1015
2019-01-20,7.476,7.62,0.3200000000000003,-0.1200000000000001,7.532,7.7,0.2400000000000002,-0.20000000000000018,7.088,7.2,0.20000000000000018,0.1299999999999999,7.312,7.5,0.45999999999999996,-0.14999999999999947,4847,7069,3842,597
2019-01-27,7.072,7.21,0.45999999999999996,0.11000000000000032,7.346,7.5,0.2999999999999998,0.0,6.9479999999999995,7.21,0.4900000000000002,0.11000000000000032,7.2,7.49,0.4900000000000002,0.29000000000000004,3510,7965,6321,-1075
2019-02-03,7.212,7.49,0.6900000000000004,-0.20999999999999996,7.4,7.49,0.15000000000000036,-0.15000000000000036,6.996,7.3,0.5599999999999996,-0.09999999999999964,7.174,7.38,0.4299999999999997,-0.17999999999999972,5176,9306,7007,1639
2019-02-10,7.48,7.7,0.40000000000000036,-0.10000000000000053,7.6125,7.7,0.25,0.25,7.2475000000000005,7.3,0.09999999999999964,0.09999999999999964,7.4575,7.6,0.2999999999999998,0.07000000000000028,4491,5049,1541,1541
2019-02-17,7.498,7.8,0.8999999999999995,-0.09999999999999964,7.656,7.8,0.5099999999999998,-0.09999999999999964,7.04,7.25,0.4500000000000002,-0.25,7.258,7.5,0.7000000000000002,-0.03000000000000025,7238,11063,8043,-2593
2019-02-24,7.462000000000001,7.7,0.5,0.0,7.614,7.7,0.21999999999999975,-0.019999999999999574,7.148,7.3,0.39999999999999947,-0.2999999999999998,7.44,7.7,0.5,0.08000000000000007,8248,19039,16914,4501
2019-03-03,7.22,7.45,0.3799999999999999,0.27000000000000046,7.392,7.6,0.3199999999999994,0.20000000000000018,6.852,7.04,0.54,0.13999999999999968,7.192,7.45,0.5300000000000002,-0.07000000000000028,6696,14234,10711,-1197
2019-03-10,7.518,8.7,1.4999999999999991,1.4099999999999993,8.114,9.4,2.2,1.830000000000001,7.21,8.12,1.3199999999999994,0.8299999999999992,7.656,8.5,1.54,1.04,22535,76390,72854,8170
2019-03-17,10.18,11.2,2.5999999999999996,1.5999999999999996,11.04,11.4,0.9000000000000004,-0.7000000000000011,9.802,10.2,1.5999999999999996,1.5999999999999996,10.448,10.94,0.9399999999999995,0.5,33085,82520,74844,-74844
2019-03-24,9.498,10.5,1.6999999999999993,-1.6999999999999993,9.88,10.7,1.5999999999999996,-1.5999999999999996,8.984,9.8,1.6000000000000014,-1.6000000000000014,9.232,9.92,1.2300000000000004,-1.2300000000000004,6625,10217,6632,3010
2019-03-31,8.434,8.7,0.3999999999999986,-0.34999999999999964,8.632,8.8,0.33999999999999986,-0.33999999999999986,8.088,8.24,0.2400000000000002,-0.1999999999999993,8.358,8.5,0.3100000000000005,-0.3100000000000005,13044,34767,32378,-5936
2019-04-07,7.778,8.09,1.29,-1.29,7.9879999999999995,8.2,0.8999999999999995,-0.8999999999999995,7.46,8.0,1.5,-1.2000000000000002,7.522,8.05,1.3400000000000007,-1.2300000000000004,9873,36761,34751,1568
2019-04-14,7.1475,7.5,0.7699999999999996,0.33999999999999986,7.275,7.5,0.2999999999999998,0.2999999999999998,6.845,7.0,0.2699999999999996,0.20000000000000018,6.97,7.2,0.40000000000000036,0.40000000000000036,4154,5962,3783,-617
2019-04-21,7.532,7.8,0.4500000000000002,0.10000000000000053,7.652,7.8,0.33999999999999986,-0.2400000000000002,7.192,7.34,0.33999999999999986,0.33999999999999986,7.44,7.51,0.16999999999999993,-0.16999999999999993,2185,4490,3472,-3472
2019-04-28,6.924,7.41,1.0300000000000002,-1.0300000000000002,7.04,7.45,1.0700000000000003,-1.0700000000000003,6.348,7.2,1.67,-1.67,6.402,7.2,1.6600000000000001,-1.6600000000000001,9487,21055,15983,3287
2019-05-05,6.4079999999999995,7.0,1.2300000000000004,0.7300000000000004,6.868,7.24,1.2400000000000002,1.0999999999999996,6.128,6.54,0.9400000000000004,0.6000000000000005,6.626,7.0,1.0999999999999996,1.0999999999999996,12558,22640,19710,1560
2019-05-12,6.84,7.4,0.9000000000000004,-0.20000000000000018,7.124,7.5,0.71,-0.3099999999999996,6.44,6.9,0.8000000000000007,-0.5,6.844,7.5,1.0499999999999998,-0.3700000000000001,13827,22322,18059,-6529
2019-05-19,6.9350000000000005,7.24,0.54,0.20000000000000018,7.0825,7.24,0.35000000000000053,-0.20000000000000018,6.59,6.8,0.39999999999999947,-0.39999999999999947,6.67,7.1,0.6999999999999993,-0.6999999999999993,7324,11954,9233,-8403
2019-05-26,6.32,6.5,0.5,-0.40000000000000036,6.404,6.6,0.5,-0.4900000000000002,6.042,6.4,1.1000000000000005,-1.1000000000000005,6.206,6.4,0.40000000000000036,-0.40000000000000036,4768,12301,11694,11694
2019-06-02,5.876,6.37,0.7000000000000002,0.5200000000000005,6.444,6.95,0.9500000000000002,0.6799999999999997,5.698,6.35,1.0699999999999994,0.5999999999999996,6.07,6.64,0.8899999999999997,0.8499999999999996,28173,61854,50896,4129
2019-06-09,6.832,6.96,0.3099999999999996,0.20999999999999996,7.33,7.47,0.3700000000000001,-0.040000000000000036,6.608,6.85,0.47999999999999954,0.33999999999999986,6.966,7.15,0.3200000000000003,0.2400000000000002,27294,56919,49602,-43533
2019-06-16,7.012,7.21,0.34999999999999964,-0.27999999999999936,7.32,7.53,0.4300000000000006,-0.3000000000000007,6.886,7.0,0.1900000000000004,-0.13999999999999968,7.026,7.1,0.16999999999999993,0.009999999999999787,24516,45622,34598,1780
2019-06-23,7.076,7.2,0.2599999999999998,-0.2599999999999998,7.192,7.35,0.35999999999999943,-0.35999999999999943,6.946,7.05,0.33999999999999986,-0.33999999999999986,6.962,7.1,0.3899999999999997,-0.3899999999999997,9667,16029,14192,-5348
2019-06-30,6.3725,6.71,0.6100000000000003,-0.5,6.4325,6.75,0.54,-0.54,6.0874999999999995,6.35,0.5499999999999998,-0.5499999999999998,6.2125,6.46,0.40000000000000036,-0.40000000000000036,8901,12478,6207,-2322
2019-07-07,5.864,5.97,0.17999999999999972,-0.16999999999999993,5.888,5.97,0.17999999999999972,-0.16999999999999993,5.644,5.74,0.2999999999999998,0.17999999999999972,5.77,5.89,0.17999999999999972,0.08000000000000007,7968,12631,10147,-8749
2019-07-14,5.526,5.77,0.45999999999999996,-0.45999999999999996,5.574,5.77,0.33999999999999986,-0.2999999999999998,5.374,5.47,0.25,-0.2400000000000002,5.412,5.53,0.25,-0.1899999999999995,5739,7542,4457,481
2019-07-21,5.35,5.47,0.2599999999999998,0.15000000000000036,5.474,5.51,0.09999999999999964,-0.04999999999999982,5.302,5.41,0.20999999999999996,0.10999999999999943,5.402,5.51,0.20000000000000018,-0.20000000000000018,4921,11037,10503,-6554
2019-07-28,5.388,5.42,0.07000000000000028,0.040000000000000036,5.436,5.45,0.03000000000000025,-0.03000000000000025,5.276,5.36,0.34000000000000075,-0.3100000000000005,5.308,5.43,0.41000000000000014,-0.3700000000000001,7456,12465,10151,-3242
2019-08-04,4.9325,5.09,0.2999999999999998,-0.2999999999999998,4.984999999999999,5.14,0.33000000000000007,-0.33000000000000007,4.795,4.91,0.1900000000000004,-0.14000000000000057,4.835,4.99,0.27000000000000046,-0.22000000000000064,10126,28537,24900,-24804
2019-08-11,4.49,4.74,0.4300000000000006,-0.25,4.616,4.74,0.20999999999999996,-0.07000000000000028,4.398,4.49,0.1800000000000006,0.04999999999999982,4.526,4.73,0.4200000000000008,-0.09000000000000075,7537,15478,12786,5427
2019-08-18,4.576,4.65,0.15000000000000036,-0.15000000000000036,4.616,4.75,0.25,-0.16999999999999993,4.494,4.57,0.16000000000000014,-0.040000000000000036,4.534,4.69,0.28000000000000025,-0.1200000000000001,4214,10436,10011,-2196
2019-08-25,4.535,4.6,0.08999999999999986,-0.08999999999999986,4.555,4.6,0.08000000000000007,-0.08000000000000007,4.49,4.5,0.040000000000000036,-0.040000000000000036,4.5075,4.53,0.03000000000000025,0.0,3112,4589,3121,521
2019-09-01,4.514,4.57,0.10000000000000053,-0.010000000000000675,4.5200000000000005,4.57,0.10000000000000053,-0.010000000000000675,4.456,4.48,0.07000000000000028,-0.07000000000000028,4.486,4.57,0.16000000000000014,-0.07000000000000028,2011,3556,3556,2858
2019-09-08,4.914,5.6,1.13,0.9400000000000004,5.472,6.99,2.38,1.54,4.688,5.23,0.7800000000000002,0.29000000000000004,4.94,5.65,1.12,0.47999999999999954,492386,2119077,2114992,223251
2019-09-15,5.004,5.11,0.35000000000000053,0.040000000000000036,5.202,5.3,0.17999999999999972,-0.07000000000000028,4.856,5.05,0.39999999999999947,0.3699999999999992,5.052,5.18,0.33999999999999986,0.28000000000000025,43223,95782,71106,-11905
2019-09-22,4.906,5.12,0.3899999999999997,-0.3899999999999997,4.974,5.23,0.41000000000000014,-0.41000000000000014,4.598,4.75,0.4500000000000002,-0.2999999999999998,4.8100000000000005,5.05,0.5699999999999994,-0.5699999999999994,20852,46782,40032,-19475
2019-09-29,4.332,4.54,0.3899999999999997,-0.29000000000000004,4.416,4.55,0.21999999999999975,-0.1899999999999995,4.1899999999999995,4.26,0.1299999999999999,-0.040000000000000036,4.2379999999999995,4.35,0.1999999999999993,-0.04999999999999982,13184,23284,17929,-1973
2019-10-06,4.176,4.24,0.1900000000000004,0.0699999999999994,4.286,4.45,0.23000000000000043,0.20999999999999996,4.0120000000000005,4.04,0.06999999999999984,0.06999999999999984,4.192,4.41,0.40000000000000036,0.16999999999999993,24867,90450,86701,73912
2019-10-13,4.47,4.59,0.21999999999999975,-0.03000000000000025,4.676,5.2,0.8300000000000001,-0.8300000000000001,4.314,4.35,0.08999999999999986,0.08999999999999986,4.462,4.61,0.28000000000000025,-0.16000000000000014,38006,158784,158247,-158247
2019-10-20,4.134,4.41,0.45999999999999996,-0.41999999999999993,4.146,4.42,0.4299999999999997,-0.4299999999999997,3.9659999999999997,4.11,0.25000000000000044,-0.25000000000000044,4.0,4.11,0.20000000000000018,-0.20000000000000018,10027,24650,23779,4195
2019-10-27,4.046,4.16,0.31000000000000005,0.23999999999999977,4.26,4.5,0.3700000000000001,-0.04999999999999982,3.988,4.06,0.20999999999999952,0.20999999999999952,4.118,4.2,0.14000000000000057,0.08999999999999986,23156,51323,48032,-39011
2019-11-03,4.24,4.47,0.41000000000000014,-0.13000000000000078,4.462,4.64,0.5800000000000001,-0.5800000000000001,4.074,4.31,0.48999999999999977,-0.23999999999999977,4.204,4.5,0.5800000000000001,-0.5800000000000001,30620,62542,56982,-22242
2019-11-10,3.678,3.9,0.44999999999999973,-0.44999999999999973,3.77,3.9,0.29000000000000004,-0.29000000000000004,3.546,3.71,0.2999999999999998,-0.2599999999999998,3.654,3.77,0.20000000000000018,-0.20000000000000018,43940,92212,84111,-12011
2019-11-17,3.314,3.55,0.44999999999999973,-0.2999999999999998,3.406,3.57,0.3999999999999999,-0.16999999999999993,3.118,3.31,0.27,-0.27,3.158,3.37,0.3200000000000003,-0.2400000000000002,37607,90814,85323,1619
2019-11-24,3.0675,3.25,0.41999999999999993,0.06999999999999984,3.1825,3.25,0.1200000000000001,0.010000000000000231,2.94,3.01,0.17999999999999972,0.09999999999999964,3.0275,3.13,0.20999999999999996,0.10999999999999988,12860,17161,11272,-2782
2019-12-01,2.894,2.93,0.06000000000000005,0.0,3.02,3.15,0.16999999999999993,0.010000000000000231,2.834,2.91,0.20999999999999996,-0.17999999999999972,2.868,2.93,0.15000000000000036,-0.15000000000000036,15453,27428,23459,-10171
2019-12-08,2.796,2.91,0.2400000000000002,-0.07000000000000028,2.944,3.24,0.5,-0.5,2.7,2.85,0.3900000000000001,-0.28000000000000025,2.794,2.97,0.40000000000000036,-0.40000000000000036,47442,95622,91973,20532
2019-12-15,2.634,2.69,0.16999999999999993,0.10999999999999988,2.746,2.8,0.1499999999999999,-0.08000000000000007,2.57,2.6,0.08000000000000007,0.029999999999999805,2.616,2.64,0.06000000000000005,-0.06000000000000005,16237,24801,12543,-12297
2019-12-22,2.7199999999999998,2.87,0.28000000000000025,-0.03000000000000025,2.7975,2.96,0.33000000000000007,-0.16999999999999993,2.6125,2.75,0.22999999999999998,-0.029999999999999805,2.705,2.79,0.16000000000000014,-0.16000000000000014,64605,156252,131242,-237
2019-12-29,2.6533333333333333,2.69,0.10000000000000009,0.009999999999999787,2.6866666666666665,2.69,0.009999999999999787,0.009999999999999787,2.5433333333333334,2.58,0.06000000000000005,0.009999999999999787,2.5966666666666667,2.63,0.06999999999999984,-0.040000000000000036,11411,17442,10567,-7525
