Date,LHX_Open_average,LHX_Open_max,LHX_Open_volatility,LHX_Open_change,LHX_High_average,LHX_High_max,LHX_High_volatility,LHX_High_change,LHX_Low_average,LHX_Low_max,LHX_Low_volatility,LHX_Low_change,LHX_Close_average,LHX_Close_max,LHX_Close_volatility,LHX_Close_change,LHX_Volume_average,LHX_Volume_max,LHX_Volume_volatility,LHX_Volume_change
2018-02-04,150.47,154.44,9.759999999999991,9.099999999999994,153.54,155.3,6.0,5.199999999999989,147.92600000000002,150.61,7.5800000000000125,7.5800000000000125,151.416,153.02,4.380000000000024,4.150000000000006,1186877,1432363,603699,-389042
2018-02-11,153.9775,155.98,4.099999999999994,3.9099999999999966,155.68,157.23,3.9499999999999886,3.9499999999999886,152.8025,154.51,3.4399999999999977,3.4399999999999977,155.22,156.66,3.6399999999999864,3.6399999999999864,730052,928564,294648,-294648
2018-02-18,157.946,159.46,3.1500000000000057,3.1500000000000057,159.82,161.04,2.539999999999992,2.3300000000000125,157.158,158.62,2.8700000000000045,2.8700000000000045,158.302,159.54,2.530000000000001,2.530000000000001,587061,901363,478649,-87859
2018-02-25,156.028,159.88,8.289999999999992,-6.27000000000001,157.202,161.0,6.659999999999997,-6.659999999999997,153.42000000000002,159.0,8.949999999999989,-7.800000000000011,155.232,159.02,6.150000000000006,-4.760000000000019,776808,1140623,569386,177481
2018-03-04,155.692,158.14,5.1699999999999875,3.5,156.974,159.58,4.6200000000000045,4.6200000000000045,154.62800000000001,157.55,5.0400000000000205,3.7700000000000102,156.382,158.02,3.3500000000000227,3.3500000000000227,644482,876039,392611,348411
2018-03-11,157.90200000000002,159.06,3.009999999999991,-2.469999999999999,158.542,159.68,3.0200000000000102,-2.8400000000000034,156.202,157.6,2.8400000000000034,-2.8400000000000034,157.36,158.18,1.75,-1.6699999999999875,1047975,2300129,1690749,231077
2018-03-18,157.594,159.14,4.509999999999991,1.8800000000000239,160.58,162.37,3.469999999999999,3.469999999999999,156.564,158.83,4.570000000000022,2.450000000000017,158.492,162.07,7.5,3.25,812809,1035674,425498,260706
2018-03-25,161.06,162.88,2.9199999999999875,-1.9000000000000057,162.54250000000002,164.58,3.280000000000001,-2.710000000000008,158.645,159.44,1.759999999999991,-1.759999999999991,160.26,161.28,1.6500000000000057,-0.7199999999999989,1225891,1367633,349543,-200168
2018-04-01,161.278,163.29,5.579999999999984,1.9299999999999784,163.408,164.69,3.6899999999999977,3.6399999999999864,159.722,161.96,4.5,4.480000000000018,162.038,164.33,4.630000000000024,3.130000000000024,738020,903754,319462,-145851
2018-04-08,162.832,164.32,2.789999999999992,-1.0199999999999818,164.13400000000001,165.43,2.25,0.8100000000000023,161.498,162.34,1.509999999999991,1.1400000000000148,162.776,165.18,3.490000000000009,2.7900000000000205,625048,873987,448121,-283370
2018-04-15,167.788,168.65,2.719999999999999,2.719999999999999,168.822,169.53,1.9300000000000068,1.539999999999992,166.948,168.0,2.6500000000000057,2.6500000000000057,168.22,169.0,2.039999999999992,2.039999999999992,450293,495615,138441,-92454
2018-04-22,162.658,169.65,11.310000000000002,-11.310000000000002,163.442,170.54,11.70999999999998,-11.70999999999998,158.806,162.39,6.309999999999974,-6.309999999999974,160.06,164.82,8.400000000000006,-8.400000000000006,906084,1272783,612874,-15359
2018-04-29,150.578,157.16,11.219999999999999,-7.319999999999993,152.748,157.53,9.300000000000011,-6.810000000000002,147.036,151.02,7.760000000000019,-2.530000000000001,149.112,151.78,5.02000000000001,-1.9000000000000057,1067936,1298344,472758,-350395
2018-05-06,154.948,156.78,5.400000000000006,5.400000000000006,156.214,157.37,2.990000000000009,2.4000000000000057,153.954,155.86,4.850000000000023,3.4000000000000057,155.572,156.71,2.7700000000000102,1.2299999999999898,761116,1612499,1146864,-1112464
2018-05-13,153.972,155.1,2.3499999999999943,0.3599999999999852,154.732,155.8,2.3500000000000227,0.2600000000000193,152.97,153.81,1.8400000000000034,-0.6400000000000148,153.958,154.88,2.039999999999992,-0.4099999999999966,663782,942715,416557,32670
2018-05-20,152.8825,154.08,3.940000000000026,-0.18000000000000682,154.3175,154.52,0.4099999999999966,-0.2600000000000193,151.29,152.47,2.6299999999999955,1.789999999999992,152.8675,153.93,3.200000000000017,2.170000000000016,562412,622264,227908,-219841
2018-05-27,152.082,153.42,2.1299999999999955,1.1699999999999875,153.196,154.21,2.219999999999999,1.7199999999999989,150.86,152.28,2.1299999999999955,1.9300000000000068,151.934,152.9,2.430000000000007,2.039999999999992,590573,759118,339644,-236441
2018-06-03,153.284,154.42,1.9799999999999898,1.9799999999999898,154.486,156.2,3.009999999999991,3.009999999999991,152.588,153.87,2.5800000000000125,2.5800000000000125,153.658,154.65,1.700000000000017,1.2800000000000011,738140,1039788,605673,-132712
2018-06-10,151.502,154.96,6.390000000000015,-6.390000000000015,152.13,154.96,5.6200000000000045,-5.260000000000019,149.772,151.99,4.75,-3.880000000000024,150.61,152.36,3.130000000000024,-3.0900000000000034,785396,1513793,1058545,296905
2018-06-17,144.95,147.93,4.5400000000000205,-4.5400000000000205,145.76,148.16,4.02000000000001,-3.1200000000000045,143.528,145.0,2.5,-2.3000000000000114,144.32999999999998,145.45,2.299999999999983,-1.329999999999984,898142,1780894,1238580,-260567
2018-06-24,144.278,145.26,1.75,-0.6400000000000148,145.956,146.95,1.6999999999999886,0.789999999999992,143.546,144.38,1.4199999999999875,-0.6999999999999886,144.676,145.97,2.1500000000000057,1.6800000000000068,589120,722249,290322,-92401
2018-07-01,145.21,146.27,2.3500000000000227,-1.2700000000000102,146.21,147.03,2.009999999999991,-0.4199999999999875,144.1075,145.36,2.410000000000025,-0.6300000000000239,144.995,145.95,1.9799999999999898,0.18999999999999773,691830,934819,556092,556092
2018-07-08,146.744,149.46,4.310000000000002,3.0900000000000034,148.148,151.08,5.200000000000017,4.130000000000024,146.286,149.46,5.099999999999994,3.9399999999999977,147.442,149.57,4.799999999999983,3.1299999999999955,586723,652253,197007,-65755
2018-07-15,150.688,151.64,2.4499999999999886,1.6800000000000068,151.942,152.78,1.539999999999992,-0.7399999999999807,150.12199999999999,151.17,1.9799999999999898,0.6100000000000136,151.08,152.15,1.9699999999999989,-1.4599999999999795,561231,751586,327854,-327854
2018-07-22,151.984,153.75,3.2700000000000102,2.789999999999992,153.376,154.91,3.329999999999984,2.539999999999992,150.17,152.98,4.22999999999999,0.6599999999999966,151.972,153.88,3.490000000000009,-0.5900000000000034,653909,814562,301273,154675
2018-07-29,160.688,164.01,12.810000000000002,10.800000000000011,165.13,168.91,6.060000000000002,-2.990000000000009,159.418,163.68,12.480000000000018,9.200000000000017,163.468,164.95,2.569999999999993,-2.3100000000000023,1003937,1505645,967813,-830198
2018-08-05,163.64,164.42,1.6199999999999761,-0.13999999999998636,164.744,165.64,2.089999999999975,-1.2099999999999795,162.694,163.89,1.9799999999999898,-0.18999999999999773,163.798,164.57,2.019999999999982,-1.579999999999984,629613,1026224,595225,595225
2018-08-12,163.938,165.66,2.9199999999999875,2.9199999999999875,165.23,166.22,1.9300000000000068,0.7599999999999909,163.144,164.38,2.1299999999999955,1.6399999999999864,164.286,165.21,2.4099999999999966,0.3100000000000023,707877,1260433,758038,-4719
2018-08-19,164.256,165.54,2.8899999999999864,-1.3499999999999943,164.866,166.84,3.469999999999999,-2.1500000000000057,163.016,164.7,3.019999999999982,-1.0999999999999943,163.928,166.15,4.069999999999993,-1.670000000000016,603383,847186,573718,-191826
2018-08-26,164.1325,165.31,3.4499999999999886,-3.4499999999999886,164.8025,165.99,3.1500000000000057,-3.1500000000000057,162.9475,164.29,2.799999999999983,-2.4299999999999784,163.575,164.66,2.1899999999999977,-2.1500000000000057,492070,597455,258875,146019
2018-09-02,161.936,162.51,1.9399999999999977,-1.9399999999999977,162.796,163.86,2.0600000000000023,-0.75,160.838,161.98,2.280000000000001,-1.0500000000000114,161.586,162.68,2.5,-1.1899999999999977,775777,1033435,496163,145272
2018-09-09,162.484,165.05,4.300000000000011,4.219999999999999,163.886,166.83,5.010000000000019,4.730000000000018,161.828,164.02,3.8500000000000227,3.8500000000000227,163.528,166.45,5.1299999999999955,5.1299999999999955,465658,618300,256338,256338
2018-09-16,165.438,167.87,4.719999999999999,-3.460000000000008,166.532,168.7,5.060000000000002,-4.880000000000024,163.252,165.94,4.97999999999999,-4.590000000000003,164.55,168.03,5.77000000000001,-5.77000000000001,678594,1067609,636818,26168
2018-09-23,166.126,170.0,7.349999999999994,7.349999999999994,168.146,170.32,4.530000000000001,4.530000000000001,165.376,167.89,5.889999999999986,5.889999999999986,167.008,169.21,4.400000000000006,3.759999999999991,537041,704140,377044,-184947
2018-09-30,168.66400000000002,168.99,1.4300000000000068,-1.4300000000000068,169.476,170.72,2.8400000000000034,-1.740000000000009,167.496,168.3,2.3000000000000114,-2.259999999999991,168.222,169.09,1.75,-1.1599999999999966,473035,603961,232892,-54951
2018-10-07,162.622,166.53,10.099999999999994,-2.3600000000000136,165.132,174.29,17.069999999999993,7.069999999999993,159.078,165.61,13.730000000000018,-2.190000000000026,161.856,173.25,19.03,6.960000000000008,1524402,4727476,4288790,4288790
2018-10-14,171.774,174.27,4.5,-4.5,172.88,175.5,4.699999999999989,-3.430000000000007,169.162,170.57,2.4799999999999898,-2.4799999999999898,171.284,173.53,4.599999999999994,-1.8400000000000034,1558326,2450775,1310197,-1153380
2018-10-21,164.402,169.13,10.519999999999982,-5.969999999999999,166.274,172.87,10.939999999999998,-9.840000000000003,158.154,168.35,23.150000000000006,-23.150000000000006,159.974,169.11,22.420000000000016,-22.420000000000016,1408743,1918351,750831,521732
2018-10-28,149.334,152.33,6.140000000000015,1.6400000000000148,151.864,155.01,4.7099999999999795,-0.8100000000000023,146.606,148.61,5.450000000000017,2.680000000000007,149.23,150.85,3.819999999999993,-1.299999999999983,1651026,1979479,624269,124070
2018-11-04,151.59,153.28,3.8000000000000114,3.8000000000000114,153.25,153.77,0.7900000000000205,0.30000000000001137,149.34199999999998,150.46,2.0700000000000216,-0.7199999999999989,151.4,153.14,4.439999999999998,-1.8600000000000136,893895,1282204,643766,-416867
2018-11-11,150.174,151.53,3.430000000000007,0.5099999999999909,152.022,152.5,1.4000000000000057,-1.3799999999999955,148.422,149.81,2.6599999999999966,-1.9199999999999875,149.976,151.03,2.930000000000007,-2.3300000000000125,1121495,1441209,650579,171628
2018-11-18,145.6925,146.45,2.359999999999985,0.28999999999999204,147.07,147.46,0.7900000000000205,0.5500000000000114,144.1925,144.48,0.5199999999999818,0.5199999999999818,145.5525,146.49,1.700000000000017,-0.7300000000000182,776039,955066,620202,-40646
2018-11-25,143.786,145.33,3.990000000000009,0.2300000000000182,144.862,146.01,2.3100000000000023,0.29999999999998295,140.846,142.29,3.1399999999999864,2.4799999999999898,142.652,143.6,2.819999999999993,2.0200000000000102,1386079,2183018,1277979,-342777
2018-12-02,139.5825,142.13,4.889999999999986,-2.1299999999999955,142.0075,144.47,4.6200000000000045,1.1599999999999966,137.4925,138.93,4.6299999999999955,0.9900000000000091,140.41,143.45,4.409999999999997,4.409999999999997,1387767,1637293,457740,256276
2018-12-09,147.016,148.15,2.990000000000009,2.780000000000001,148.104,148.93,2.6599999999999966,2.259999999999991,145.54,146.65,3.0100000000000193,1.5900000000000034,146.964,148.47,3.490000000000009,0.9300000000000068,1673297,2473535,1198991,576056
2018-12-16,137.728,146.64,18.519999999999982,-18.519999999999982,138.45600000000002,146.9,17.680000000000007,-17.680000000000007,132.924,141.78,16.070000000000007,-16.070000000000007,134.364,142.95,15.689999999999984,-15.689999999999984,1365091,2141964,1115542,-271946
2018-12-23,129.7175,132.47,5.579999999999998,4.6299999999999955,131.9675,134.65,6.180000000000007,6.180000000000007,127.705,131.81,8.570000000000007,8.570000000000007,131.425,134.65,6.420000000000016,6.420000000000016,859603,1014900,318747,-203921
2018-12-30,132.20749999999998,133.03,1.7700000000000102,-0.30000000000001137,133.5575,134.4,1.700000000000017,-0.46000000000000796,130.035,130.57,1.1099999999999852,0.5999999999999943,132.475,133.79,3.7399999999999807,0.6500000000000057,1014952,1354091,613465,430341
2019-01-06,134.448,136.0,2.8700000000000045,0.7400000000000091,136.452,139.52,4.77000000000001,3.719999999999999,133.432,135.82,3.7299999999999898,3.7299999999999898,135.388,138.04,4.679999999999978,4.299999999999983,944982,1225707,662217,-241145
2019-01-13,138.0775,139.56,3.3000000000000114,1.789999999999992,140.14,143.31,4.5,4.210000000000008,137.04500000000002,139.27,3.490000000000009,2.4000000000000057,139.1975,142.78,6.210000000000008,3.990000000000009,1108739,1503537,689876,219579
2019-01-20,141.812,143.54,3.7099999999999795,-0.45000000000001705,142.9,144.43,2.4399999999999977,1.4699999999999989,140.238,143.02,4.909999999999997,2.769999999999982,141.894,143.48,4.22999999999999,3.4399999999999977,1023947,1362634,531304,240944
2019-01-27,153.612,155.82,4.6299999999999955,2.6200000000000045,155.87800000000001,157.33,2.6000000000000227,1.25,150.898,153.19,4.889999999999986,4.560000000000002,154.86,157.23,4.049999999999983,2.009999999999991,1962367,4115009,3247174,-3247174
2019-02-03,157.674,160.19,4.109999999999985,2.789999999999992,159.24,161.58,3.700000000000017,3.700000000000017,156.85999999999999,159.56,4.569999999999993,4.569999999999993,158.738,160.66,3.2299999999999898,2.859999999999985,1060790,1489544,762419,93029
2019-02-10,162.2275,163.66,2.780000000000001,1.6599999999999966,163.725,165.03,2.3799999999999955,2.3400000000000034,161.3675,163.37,3.140000000000015,3.140000000000015,162.77,164.8,2.8400000000000034,2.719999999999999,858410,1055681,341447,212760
2019-02-17,165.322,166.97,2.469999999999999,2.469999999999999,165.802,167.09,1.960000000000008,1.960000000000008,163.34799999999998,163.98,1.7199999999999989,1.3600000000000136,164.82399999999998,165.88,2.0,-0.710000000000008,740592,1066516,595318,-42265
2019-02-24,163.692,165.47,3.569999999999993,1.210000000000008,164.874,166.62,4.210000000000008,1.8799999999999955,162.242,163.63,2.609999999999985,0.28000000000000114,163.488,164.93,2.8799999999999955,0.9900000000000091,824207,1001336,287601,57864
2019-03-03,161.508,163.62,3.509999999999991,-2.8799999999999955,163.092,164.77,3.430000000000007,-0.7400000000000091,160.02800000000002,162.33,5.430000000000007,-1.7199999999999989,161.856,163.23,2.609999999999985,0.8100000000000023,860926,1158668,522053,401653
2019-03-10,161.462,163.82,3.799999999999983,-3.799999999999983,162.978,163.82,2.289999999999992,-0.10999999999998522,160.252,161.03,1.6599999999999966,-1.009999999999991,161.506,163.3,2.8600000000000136,1.960000000000008,966903,1379549,699316,-307396
2019-03-17,161.65,164.0,4.460000000000008,-4.460000000000008,162.608,165.37,4.980000000000018,-4.980000000000018,160.252,162.24,3.5100000000000193,-3.3000000000000114,161.028,162.96,3.680000000000007,-3.219999999999999,653336,838059,422540,-422540
2019-03-24,160.48,161.59,2.1100000000000136,1.3499999999999943,161.518,163.52,3.2600000000000193,2.3500000000000227,158.96,161.0,3.0,2.6399999999999864,160.316,163.3,4.390000000000015,3.5700000000000216,677266,966028,472507,226604
2019-03-31,162.776,164.49,4.1299999999999955,0.7800000000000011,163.952,164.76,1.75,0.8199999999999932,161.406,162.99,3.700000000000017,1.200000000000017,162.544,164.5,4.5,2.109999999999985,681276,832482,338380,107958
2019-04-07,164.484,168.13,5.719999999999999,4.990000000000009,165.752,168.29,5.1200000000000045,4.609999999999985,163.47,165.66,3.789999999999992,2.6699999999999875,164.928,167.84,5.150000000000006,2.530000000000001,659584,844872,363138,-120745
2019-04-14,165.87,166.35,1.2800000000000011,-0.9000000000000057,166.8175,167.35,1.8499999999999943,-1.7700000000000102,165.23,165.97,2.3499999999999943,-2.3499999999999943,165.6975,166.16,1.299999999999983,-1.259999999999991,532820,610871,132363,132363
2019-04-21,166.428,168.14,2.769999999999982,-0.3900000000000148,167.418,168.4,2.3799999999999955,-0.710000000000008,165.018,166.0,2.8400000000000034,-0.9199999999999875,166.06,167.52,2.7700000000000102,-2.3500000000000227,628569,848540,372144,-159454
2019-04-28,174.494,178.71,13.210000000000008,10.47999999999999,177.972,181.48,12.449999999999989,9.710000000000008,173.276,176.87,11.370000000000005,9.680000000000007,176.468,179.67,11.169999999999987,10.0,1520735,2548403,1653345,-361325
2019-05-05,178.328,180.44,3.4399999999999977,1.5600000000000023,180.762,183.12,5.550000000000011,4.110000000000014,177.556,179.66,4.1699999999999875,3.329999999999984,180.084,181.7,5.009999999999991,4.780000000000001,1160926,1232028,181686,41817
2019-05-12,182.41400000000002,183.52,2.5200000000000102,1.9899999999999807,184.946,185.73,2.7299999999999898,2.5800000000000125,181.764,183.12,3.4399999999999977,1.3499999999999943,183.34,184.38,2.259999999999991,0.9000000000000057,1029965,1461676,607976,110241
2019-05-19,187.1125,189.32,4.8700000000000045,4.8700000000000045,188.9525,189.49,1.4800000000000182,1.4800000000000182,186.0475,187.1,2.859999999999985,2.6999999999999886,187.9325,188.54,1.4599999999999795,-0.6899999999999977,1068299,1335421,507780,-252597
2019-05-26,186.582,187.22,1.3599999999999852,0.21999999999999886,188.376,190.17,2.609999999999985,2.2399999999999807,185.606,186.5,1.990000000000009,0.46000000000000796,187.268,189.86,3.780000000000001,3.380000000000024,1020767,1349404,558701,49180
2019-06-02,195.822,199.42,8.259999999999991,8.259999999999991,198.114,200.77,6.180000000000007,6.180000000000007,194.47,196.84,6.27000000000001,5.550000000000011,196.456,198.21,6.110000000000014,4.480000000000018,1197861,1375341,474751,154600
2019-06-09,191.11,196.58,7.810000000000002,-5.240000000000009,192.466,197.5,7.75,-4.639999999999986,187.802,189.56,3.719999999999999,1.6100000000000136,189.88,192.07,3.9000000000000057,3.9000000000000057,1017017,1501384,791166,-741251
2019-06-16,197.26,200.05,7.890000000000015,5.740000000000009,199.216,200.73,4.269999999999982,3.079999999999984,195.798,197.36,5.210000000000008,4.909999999999997,197.732,199.4,3.030000000000001,0.9199999999999875,1131098,1908278,1114201,-159321
2019-06-23,192.868,197.38,7.6200000000000045,-7.6200000000000045,193.618,198.08,7.0800000000000125,-7.0800000000000125,187.924,195.49,19.330000000000013,-19.330000000000013,188.726,195.67,17.519999999999982,-17.519999999999982,2961869,6712924,5785414,5785414
2019-06-30,184.0025,185.0,2.6100000000000136,2.030000000000001,185.6925,186.65,1.3700000000000045,-1.3700000000000045,181.6975,183.06,2.5600000000000023,1.5300000000000011,184.9275,185.77,1.4699999999999989,-1.0900000000000034,2039996,3959721,2886808,-2679234
2019-07-07,191.976,195.65,10.150000000000006,10.150000000000006,194.59799999999998,197.38,6.039999999999992,4.310000000000002,190.546,194.76,9.73999999999998,6.019999999999982,193.118,195.72,4.460000000000008,0.29000000000002046,1648142,2445255,1276281,-1004232
2019-07-14,193.448,194.84,3.3400000000000034,2.3300000000000125,194.844,196.45,3.259999999999991,3.259999999999991,191.814,193.33,2.7700000000000102,2.7700000000000102,193.814,194.91,2.3400000000000034,2.3400000000000034,1127258,1298053,313800,20388
2019-07-21,198.334,201.46,7.460000000000008,3.9099999999999966,200.206,202.96,6.710000000000008,5.680000000000007,196.092,199.83,8.890000000000015,8.890000000000015,198.876,201.39,6.849999999999994,6.849999999999994,1294583,1562025,734168,-19340
2019-07-28,202.3,205.0,5.099999999999994,2.3500000000000227,206.34,211.81,10.490000000000009,2.980000000000018,199.656,200.74,1.5800000000000125,-0.30000000000001137,203.652,207.6,7.599999999999994,1.3899999999999864,1788587,2582158,1448554,1030480
2019-08-04,208.78199999999998,213.56,9.710000000000008,5.72999999999999,211.59,214.99,8.29000000000002,5.260000000000019,206.66400000000002,210.28,8.419999999999987,7.269999999999982,209.592,214.45,9.329999999999984,4.199999999999989,1708327,2305330,1197743,-553447
2019-08-11,209.558,212.23,4.639999999999986,3.780000000000001,211.872,213.75,4.030000000000001,1.4099999999999966,208.156,211.58,6.0800000000000125,4.140000000000015,210.214,213.05,5.3300000000000125,3.219999999999999,1285324,1744289,844975,-263623
2019-08-18,212.968,214.72,5.180000000000007,-4.3799999999999955,214.43,215.36,3.030000000000001,-2.4199999999999875,209.988,212.0,4.740000000000009,-4.52000000000001,212.118,214.18,5.2900000000000205,-0.9699999999999989,1118675,1296822,388951,291867
2019-08-25,212.7225,214.36,4.380000000000024,2.1100000000000136,213.75,214.66,1.759999999999991,1.6099999999999852,210.1375,211.95,4.649999999999977,0.960000000000008,211.8275,213.3,2.8200000000000216,0.9300000000000068,1113957,1257470,318774,-36355
2019-09-01,212.632,215.0,5.490000000000009,5.1299999999999955,214.388,216.65,5.530000000000001,3.9399999999999977,210.32,213.16,5.219999999999999,0.3400000000000034,211.966,214.7,5.8799999999999955,-1.710000000000008,1479437,1822133,521643,-154440
2019-09-08,209.614,212.41,5.3799999999999955,5.3799999999999955,210.756,215.06,6.420000000000016,6.420000000000016,205.544,209.51,12.0,12.0,209.464,214.0,6.550000000000011,5.3799999999999955,1602453,2051215,813164,9842
2019-09-15,213.674,214.23,1.789999999999992,-1.789999999999992,215.228,215.92,2.0,-1.3800000000000239,211.472,213.32,2.829999999999984,-0.5900000000000034,213.66,214.7,2.719999999999999,-0.9599999999999795,2014735,3343786,2023710,526069
2019-09-22,212.41,213.82,4.079999999999984,-4.079999999999984,214.03,217.31,5.689999999999998,-5.689999999999998,210.216,212.7,4.839999999999975,-3.2700000000000102,211.058,213.22,4.5800000000000125,-3.2700000000000102,1367475,2433465,1539303,-1539303
2019-09-29,205.95600000000002,209.63,6.6299999999999955,-2.019999999999982,207.376,210.65,6.900000000000006,-2.5800000000000125,203.31,205.27,4.600000000000023,1.990000000000009,205.342,207.77,4.5,2.0800000000000125,1057559,1377467,693069,-382447
2019-10-06,208.87800000000001,212.43,7.25,3.4599999999999795,210.674,212.43,2.950000000000017,0.13000000000002387,206.528,208.02,3.8400000000000034,2.1999999999999886,208.74,209.93,3.2900000000000205,-2.6100000000000136,1273501,1733946,1042453,-1042453
2019-10-13,204.29999999999998,208.22,8.969999999999999,-8.039999999999992,205.804,208.56,6.890000000000015,-6.210000000000008,200.902,205.38,10.25,-6.650000000000006,202.196,206.78,8.699999999999989,-5.860000000000014,1323726,2112412,1245800,279026
2019-10-20,201.014,204.49,5.990000000000009,2.469999999999999,203.558,206.27,4.390000000000015,0.15000000000000568,198.864,199.93,2.8499999999999943,2.8499999999999943,201.34,204.1,3.719999999999999,-0.07999999999998408,1263691,1434229,295239,-293700
2019-10-27,204.566,207.38,6.3799999999999955,-0.2400000000000091,206.42,209.35,7.72999999999999,-2.3899999999999864,200.358,204.59,10.819999999999993,-6.5,202.692,207.82,12.889999999999986,-8.060000000000002,2052823,2417417,740738,622005
2019-11-03,194.492,197.0,4.939999999999998,0.28000000000000114,196.41,197.75,2.8799999999999955,0.8700000000000045,192.686,194.56,4.009999999999991,1.3999999999999773,195.01,196.02,2.980000000000018,2.1200000000000045,1764340,2653122,1278565,-1182922
2019-11-10,199.19,202.38,7.650000000000006,7.650000000000006,201.524,204.22,5.569999999999993,5.569999999999993,198.392,202.01,7.97999999999999,7.97999999999999,200.488,202.74,4.550000000000011,4.550000000000011,1324229,1951413,1092880,-666324
2019-11-17,202.142,204.0,5.3300000000000125,-5.27000000000001,203.608,206.2,5.649999999999977,-4.439999999999998,199.556,203.33,7.430000000000007,-6.3799999999999955,200.43,204.81,8.319999999999993,-6.659999999999997,1378276,1750900,850382,408787
2019-11-24,199.60500000000002,201.11,3.530000000000001,2.6399999999999864,200.88,201.66,1.3799999999999955,0.38999999999998636,197.0725,199.36,5.5,-2.6799999999999784,198.8925,201.09,6.819999999999993,-5.439999999999998,1146325,1932704,1446768,-568074
2019-12-01,193.95600000000002,195.78,3.280000000000001,-1.7700000000000102,195.168,196.45,2.6899999999999977,-1.8000000000000114,192.846,193.59,1.6599999999999966,-1.3899999999999864,193.624,194.94,2.4499999999999886,-1.3199999999999932,1174981,1333389,423532,-58716
2019-12-08,197.798,200.59,4.810000000000002,2.5200000000000102,200.182,202.45,3.8100000000000023,2.969999999999999,196.564,199.1,3.8700000000000045,2.549999999999983,198.648,201.34,5.060000000000002,4.3799999999999955,1330530,1626460,541047,-303752
2019-12-15,199.754,200.97,2.75,-0.19999999999998863,200.97,203.19,4.219999999999999,1.210000000000008,197.03,199.06,2.9099999999999966,2.780000000000001,199.186,201.73,4.319999999999993,2.6499999999999773,1453981,2304914,1175466,-110691
2019-12-22,201.9925,202.89,1.6599999999999966,-1.1199999999999761,202.5075,203.23,1.4499999999999886,-1.240000000000009,200.3675,201.25,2.25,-1.5999999999999943,201.155,201.71,1.6299999999999955,-1.1399999999999864,671977,881467,550851,507485
2019-12-29,201.50666666666666,206.17,7.739999999999981,6.25,204.92000000000002,210.83,10.27000000000001,10.27000000000001,200.42333333333332,206.17,9.129999999999995,9.129999999999995,203.88333333333333,210.47,12.599999999999994,12.599999999999994,1437018,2182367,1171484,1171484
