Date,MTRN_Open_average,MTRN_Open_max,MTRN_Open_volatility,MTRN_Open_change,MTRN_High_average,MTRN_High_max,MTRN_High_volatility,MTRN_High_change,MTRN_Low_average,MTRN_Low_max,MTRN_Low_volatility,MTRN_Low_change,MTRN_Close_average,MTRN_Close_max,MTRN_Close_volatility,MTRN_Close_change,MTRN_Volume_average,MTRN_Volume_max,MTRN_Volume_volatility,MTRN_Volume_change
2018-02-25,51.019999999999996,52.55,2.6499999999999986,-2.1499999999999986,51.62,52.65,1.75,-1.1499999999999986,50.22,51.55,2.3499999999999943,-1.4499999999999957,50.87,51.65,1.2999999999999972,-0.3999999999999986,88359,99889,26906,-15411
2018-03-04,52.65,53.7,2.450000000000003,2.450000000000003,53.629999999999995,54.3,2.0,2.0,52.114000000000004,53.25,2.299999999999997,2.25,53.06,53.7,1.9000000000000057,1.4500000000000028,107826,139308,74777,52055
2018-03-11,53.57,54.1,0.9500000000000028,0.6000000000000014,54.55,55.35,1.6499999999999986,0.0,53.03,53.45,1.0,0.25,53.65,54.25,1.25,0.75,173192,355413,249085,-27
2018-03-18,52.74,54.25,2.549999999999997,-2.549999999999997,53.354,54.27,1.9200000000000017,-1.9200000000000017,51.769999999999996,52.95,1.9500000000000028,-1.9500000000000028,52.269999999999996,53.3,2.1499999999999986,-0.8000000000000043,127868,171001,90645,40693
2018-03-25,50.675,52.2,3.200000000000003,-1.1500000000000057,51.425,52.2,1.4000000000000057,-0.8500000000000014,49.5875,50.4,1.75,-0.10000000000000142,50.3375,51.05,2.0999999999999943,0.05000000000000426,180373,266625,179731,102041
2018-04-01,51.71,52.65,1.8500000000000014,0.6499999999999986,52.71,53.35,1.6000000000000014,1.25,51.04,52.45,1.9500000000000028,0.5,52.019999999999996,53.05,1.7999999999999972,0.75,136275,173961,65436,65436
2018-04-08,52.97,53.05,0.25,-0.04999999999999716,53.27,53.4,0.3999999999999986,0.0,52.29,52.7,0.8000000000000043,-0.25,52.73,53.05,0.5999999999999943,-0.04999999999999716,124386,225023,161530,104365
2018-04-15,54.2,54.7,1.4000000000000057,1.0500000000000043,54.87,55.35,0.8000000000000043,-0.3500000000000014,53.854,54.45,1.1799999999999997,0.4299999999999997,54.41,54.6,0.5500000000000043,-0.3500000000000014,97265,168104,113695,-112150
2018-04-22,53.27,55.0,3.6499999999999986,-3.049999999999997,54.13,55.9,4.100000000000001,-2.6500000000000057,51.660000000000004,52.5,1.75,-1.4500000000000028,52.4,55.35,4.600000000000001,-1.9500000000000028,161953,216704,165275,120238
2018-04-29,51.660000000000004,53.35,2.75,2.75,52.48,53.8,2.9499999999999957,2.9499999999999957,51.27,53.2,3.8000000000000043,3.8000000000000043,52.2,53.4,2.799999999999997,2.799999999999997,124311,233257,163538,-163538
2018-05-06,54.68,55.3,1.9499999999999957,1.6000000000000014,55.35,55.9,1.5,1.0,54.376,55.1,1.8700000000000045,1.5200000000000031,54.91,55.3,0.9499999999999957,0.5499999999999972,98759,157679,111559,-55250
2018-05-13,55.949999999999996,56.75,2.25,2.25,56.69,57.45,1.7000000000000028,1.7000000000000028,55.778,56.75,2.5600000000000023,2.5600000000000023,56.34,57.2,1.7000000000000028,1.7000000000000028,88378,118219,57055,-57055
2018-05-20,56.0375,57.35,2.1000000000000014,-2.1000000000000014,56.300000000000004,57.45,2.1000000000000014,-2.1000000000000014,55.125,56.1,2.0500000000000043,-2.0500000000000043,55.425,56.2,1.8500000000000014,-1.8500000000000014,65837,78657,19779,-16371
2018-05-27,54.550000000000004,54.95,1.25,1.1999999999999957,55.21,55.5,0.9500000000000028,0.9000000000000057,54.33,54.6,0.9500000000000028,0.9500000000000028,54.64,55.3,1.3499999999999943,1.3499999999999943,96066,121789,42264,-16201
2018-06-03,56.24,56.7,1.3000000000000043,0.8500000000000014,56.769999999999996,56.9,0.5499999999999972,0.5499999999999972,56.019999999999996,56.25,0.8500000000000014,0.75,56.45,56.75,0.5499999999999972,0.5499999999999972,82226,146100,91429,19165
2018-06-10,56.12,56.6,0.9500000000000028,-0.9500000000000028,56.61,57.05,0.6999999999999957,-0.25,55.4,55.8,0.8499999999999943,-0.25,56.14,56.35,0.5500000000000043,0.0,83074,181080,136616,5282
2018-06-17,55.339999999999996,55.65,1.2999999999999972,-1.2999999999999972,55.69,56.3,1.8499999999999943,-1.8499999999999943,54.432,55.35,2.3999999999999986,-1.3599999999999994,54.89,55.35,1.6499999999999986,-1.6499999999999986,107541,164761,100287,12963
2018-06-24,53.99,54.3,0.5999999999999943,0.19999999999999574,54.76,55.35,1.1499999999999986,0.8000000000000043,53.64,54.0,0.75,0.05000000000000426,54.33,55.35,1.5,1.1000000000000014,106638,165829,98974,88763
2018-07-01,55.75,56.8,1.5499999999999972,1.25,56.3125,56.95,1.4500000000000028,0.9500000000000028,55.2125,56.05,1.3999999999999986,1.3999999999999986,55.8,56.5,1.6499999999999986,1.6499999999999986,65534,96173,65236,32564
2018-07-08,55.72,56.45,1.1000000000000014,-1.1000000000000014,56.094,56.7,1.0,-1.0,55.132,55.45,0.8700000000000045,-0.8100000000000023,55.48,55.95,0.8000000000000043,-0.8000000000000043,53752,72401,35365,-52
2018-07-15,55.74,56.1,0.8000000000000043,0.5,56.33,56.55,0.3999999999999986,0.25,55.434,55.7,0.5800000000000054,-0.17999999999999972,55.94,56.5,0.75,0.0,51773,98606,66769,66769
2018-07-22,58.96,62.05,5.699999999999996,5.350000000000001,60.834,63.45,5.450000000000003,4.019999999999996,58.29,61.2,5.150000000000006,5.150000000000006,59.910000000000004,61.5,4.0,3.8500000000000014,144642,234343,129189,-13288
2018-07-29,62.86,63.95,2.3500000000000014,1.8500000000000014,63.83,64.45,1.4000000000000057,1.4000000000000057,62.336,63.4,2.75,2.75,63.57,64.3,1.5999999999999943,1.5999999999999943,83546,101036,28375,-23548
2018-08-05,64.28,64.8,1.2999999999999972,-0.5999999999999943,64.67999999999999,65.1,0.6499999999999915,-0.6499999999999915,63.63,64.15,0.7000000000000028,-0.7000000000000028,64.18,64.45,0.5500000000000043,-0.3499999999999943,90102,130030,60323,38969
2018-08-12,62.9,64.0,2.049999999999997,-1.8500000000000014,63.33,64.9,2.750000000000007,-2.4000000000000057,61.72,63.6,3.25,-1.9500000000000028,62.48,64.2,2.4000000000000057,-1.8000000000000043,129679,226318,159771,29450
2018-08-19,62.96,63.8,1.3999999999999986,1.3999999999999986,63.68,64.8,1.75,1.5499999999999972,62.52,63.35,1.1499999999999986,1.0,63.11,63.6,1.0,0.8999999999999986,96456,109783,45006,2183
2018-08-26,63.625,63.95,0.7000000000000028,-0.3999999999999986,64.175,64.5,0.5499999999999972,-0.20000000000000284,63.1375,63.3,0.29999999999999716,-0.10000000000000142,63.7125,64.2,0.8000000000000043,0.3499999999999943,98586,120506,41928,41928
2018-09-02,62.08,63.5,3.1000000000000014,-3.1000000000000014,62.42,64.05,3.6499999999999986,-3.6499999999999986,60.9,62.15,3.3999999999999986,-3.3999999999999986,61.22,63.05,4.049999999999997,-4.049999999999997,146032,251371,167148,111031
2018-09-09,59.03,59.75,1.2000000000000028,0.8000000000000043,59.57,59.9,0.6499999999999986,0.20000000000000284,58.35,58.8,1.0999999999999943,1.0999999999999943,59.12,59.4,0.6000000000000014,0.4000000000000057,116031,148321,79550,79550
2018-09-16,59.27,59.5,0.5499999999999972,-0.25,59.78,60.0,0.3999999999999986,-0.04999999999999716,58.635999999999996,58.8,0.25,-0.19999999999999574,58.96,59.25,0.5,0.10000000000000142,101872,219747,169372,-38652
2018-09-23,59.34,60.8,2.3499999999999943,1.5999999999999943,60.288,61.1,1.4500000000000028,0.8900000000000006,58.788,59.89,1.740000000000002,0.8900000000000006,59.658,60.84,2.0900000000000034,1.6400000000000006,137704,222560,116483,-16226
2018-09-30,59.664,60.7,2.0800000000000054,-2.0800000000000054,60.082,61.07,2.030000000000001,-2.030000000000001,58.664,59.2,1.5,-1.5,59.402,59.97,1.3500000000000014,-0.9600000000000009,83996,96528,28277,-18804
2018-10-07,56.228,57.96,2.5900000000000034,-2.509999999999998,56.938,58.37,2.289999999999999,-2.289999999999999,55.312,56.66,1.8699999999999974,-1.8399999999999963,55.692,56.84,1.7800000000000011,-1.2100000000000009,111288,167377,110204,-71840
2018-10-14,55.436,56.49,1.9600000000000009,-1.4499999999999957,55.976,56.74,1.5700000000000003,-1.3900000000000006,54.705999999999996,55.79,2.229999999999997,-0.990000000000002,55.332,56.55,2.3699999999999974,-1.4299999999999997,82952,115345,64668,-8467
2018-10-21,55.302,59.48,6.8799999999999955,5.359999999999999,56.698,59.48,5.789999999999999,5.189999999999998,53.21,55.86,5.549999999999997,3.469999999999999,55.204,58.12,7.579999999999998,2.450000000000003,135295,187565,114287,56180
2018-10-28,57.77,58.96,2.6499999999999986,2.6499999999999986,58.584,59.63,1.8900000000000006,1.8900000000000006,56.984,57.68,1.3999999999999986,0.6999999999999957,57.634,58.52,1.6900000000000048,-0.0899999999999963,121859,212413,128230,-13796
2018-11-04,57.722,58.62,1.5999999999999943,-0.6399999999999935,58.042,59.3,2.1099999999999994,-0.490000000000002,56.558,57.77,2.260000000000005,-0.6400000000000006,57.352000000000004,58.81,2.9299999999999997,-1.6899999999999977,99347,157604,101384,-70476
2018-11-11,55.68,56.45,1.8100000000000023,0.6400000000000006,56.574,57.18,1.1499999999999986,0.35999999999999943,54.912,55.21,0.8299999999999983,-0.00999999999999801,55.722,56.65,1.9200000000000017,0.6599999999999966,106721,151649,80007,8154
2018-11-18,53.9275,55.12,2.4399999999999977,-1.8499999999999943,54.9425,56.44,2.9199999999999946,-2.1199999999999974,52.99,53.86,1.5700000000000003,-1.5,53.2575,53.94,1.3900000000000006,-1.3900000000000006,87755,110899,72668,-16689
2018-11-25,52.542,53.62,1.9600000000000009,1.6199999999999974,53.39,53.67,0.8000000000000043,0.8000000000000043,51.676,52.09,0.8900000000000006,0.8900000000000006,52.702000000000005,52.99,0.7199999999999989,0.1700000000000017,127489,168685,70926,34056
2018-12-02,50.129999999999995,52.26,3.780000000000001,-3.780000000000001,50.57,52.94,4.289999999999999,-4.289999999999999,48.3975,49.91,2.8999999999999986,-2.8999999999999986,48.9375,50.05,2.3399999999999963,-2.3399999999999963,114333,124833,25939,23570
2018-12-09,47.786,48.74,2.230000000000004,-2.010000000000005,48.412,49.31,1.9100000000000037,-1.9100000000000037,46.526,47.43,2.4099999999999966,-1.8099999999999952,46.864,48.0,2.759999999999998,-1.8999999999999986,101940,153546,79048,51513
2018-12-16,44.604,46.18,3.0799999999999983,-2.519999999999996,45.461999999999996,46.98,2.529999999999994,-2.529999999999994,43.562,45.62,2.960000000000001,-2.529999999999994,44.088,46.16,2.9499999999999957,-2.729999999999997,175869,463037,409371,-53872
2018-12-23,44.1675,44.98,1.8099999999999952,1.3999999999999986,44.947500000000005,45.58,1.5599999999999952,1.25,43.5225,44.16,1.3099999999999952,1.3099999999999952,44.625,44.99,1.0200000000000031,1.0200000000000031,93112,101332,19080,-19001
2018-12-30,43.9675,44.63,1.720000000000006,0.39000000000000057,45.13,45.77,1.1400000000000006,0.38000000000000256,43.39,44.18,1.6799999999999997,0.21000000000000085,44.425,45.75,3.1899999999999977,0.8200000000000003,137418,161112,50282,37754
2019-01-06,46.188,46.77,1.1900000000000048,1.1900000000000048,46.712,47.21,1.1000000000000014,0.6600000000000037,45.704,46.19,1.1699999999999946,1.0799999999999983,46.532000000000004,46.95,0.8500000000000014,0.28999999999999915,98972,150777,88488,-71766
2019-01-13,46.885000000000005,47.71,1.3200000000000003,1.3200000000000003,47.87,48.66,1.4299999999999997,1.4299999999999997,46.6275,47.29,1.1999999999999957,1.1999999999999957,47.2275,47.9,1.3599999999999994,1.3599999999999994,84536,121606,54539,13151
2019-01-20,47.23,47.55,1.029999999999994,0.17999999999999972,47.664,48.17,0.9200000000000017,-0.10000000000000142,46.586,47.2,1.0500000000000043,-0.6700000000000017,46.906,47.39,0.9100000000000037,-0.6000000000000014,71533,91471,41975,-13718
2019-01-27,46.978,47.25,0.6199999999999974,-0.6000000000000014,47.346,47.61,0.6700000000000017,0.21999999999999886,46.48,46.7,0.45000000000000284,-0.3999999999999986,47.026,47.39,0.7199999999999989,0.7199999999999989,91953,155728,97210,86985
2019-02-03,46.78,47.17,1.1799999999999997,-0.07000000000000028,47.269999999999996,48.48,1.9299999999999997,-1.4299999999999997,46.276,46.88,1.1000000000000014,-0.5800000000000054,46.74,46.97,0.6299999999999955,0.01999999999999602,77282,115525,58754,-31550
2019-02-10,50.4875,56.95,10.200000000000003,10.200000000000003,52.905,57.9,10.219999999999999,9.950000000000003,49.7125,55.08,8.5,8.5,51.765,56.74,9.43,9.43,166022,305216,263131,191149
2019-02-17,57.534,58.58,2.0799999999999983,2.0799999999999983,58.348,59.06,1.9400000000000048,1.9400000000000048,56.768,57.83,2.049999999999997,2.049999999999997,57.798,58.75,2.1199999999999974,2.1199999999999974,134730,213359,127932,59243
2019-02-24,58.206,58.5,0.7800000000000011,0.29999999999999716,58.948,59.87,1.269999999999996,1.269999999999996,57.582,58.35,1.0600000000000023,0.8299999999999983,58.486,59.69,1.9099999999999966,1.8799999999999955,130592,198645,116926,44879
2019-03-03,58.446,59.77,2.9000000000000057,-2.9000000000000057,58.796,59.85,2.0500000000000043,-2.0500000000000043,57.586,59.39,3.009999999999998,-3.009999999999998,58.048,59.56,2.8599999999999994,-1.8100000000000023,125814,145392,36294,-14116
2019-03-10,57.452,58.0,1.0499999999999972,-0.20000000000000284,57.932,58.44,0.9899999999999949,0.030000000000001137,56.704,57.32,1.5399999999999991,-0.29999999999999716,57.308,57.65,0.8500000000000014,-0.509999999999998,131916,217220,169777,-48222
2019-03-17,56.458,57.6,2.3599999999999994,-2.3599999999999994,57.236,58.12,1.9499999999999957,-1.4299999999999997,55.458,56.19,1.4199999999999946,-1.1799999999999997,56.012,57.36,2.3699999999999974,-1.1200000000000045,113585,154914,81496,63958
2019-03-24,56.624,57.93,2.3500000000000014,2.3500000000000014,57.126,58.2,2.220000000000006,2.0,55.98,57.15,2.3900000000000006,1.6799999999999997,56.644,57.66,1.9099999999999966,1.9099999999999966,80068,146528,90758,-4387
2019-03-31,57.398,58.28,1.9200000000000017,0.5799999999999983,57.92,58.77,1.5900000000000034,1.0700000000000003,56.754,57.21,0.9200000000000017,0.5600000000000023,57.364,58.29,1.519999999999996,1.519999999999996,105745,127479,53683,-53683
2019-04-07,58.13,58.75,1.1400000000000006,0.6099999999999994,58.656,59.06,0.9100000000000037,0.6400000000000006,57.632,57.88,0.6900000000000048,0.6099999999999994,58.23,58.6,1.1600000000000037,1.1600000000000037,68738,99168,50783,-17547
2019-04-14,59.1975,60.05,1.75,1.0600000000000023,59.8575,60.43,1.2000000000000028,0.13000000000000256,58.635,59.45,1.2600000000000051,-0.10999999999999943,59.3025,60.24,1.740000000000002,-0.39000000000000057,84945,115810,61931,-50509
2019-04-21,58.022,58.66,1.2899999999999991,-0.75,58.798,59.41,1.1399999999999935,-0.9699999999999989,57.688,58.63,1.7100000000000009,-1.1999999999999957,58.312,59.21,1.5900000000000034,-1.1700000000000017,95652,119530,63579,-63579
2019-04-28,63.065999999999995,69.07,10.989999999999995,10.320000000000007,66.54599999999999,71.97,13.57,13.04,62.642,68.48,11.130000000000003,11.050000000000004,65.166,70.96,12.929999999999993,12.929999999999993,303689,536355,359451,-16083
2019-05-05,69.264,71.66,4.609999999999999,-4.609999999999999,69.752,71.66,3.9399999999999977,-3.9399999999999977,67.788,69.46,3.529999999999987,-3.529999999999987,68.584,70.65,4.180000000000007,-4.180000000000007,118678,155119,78160,-63478
2019-05-12,66.22,66.94,1.3499999999999943,-1.269999999999996,67.074,68.07,2.1499999999999915,-2.1499999999999915,65.054,65.81,2.960000000000001,-2.509999999999998,65.832,66.47,2.6899999999999977,-2.6200000000000045,101355,168035,90636,78177
2019-05-19,64.59,65.21,1.0899999999999892,-0.11999999999999034,65.1875,65.88,1.759999999999991,-1.4200000000000017,63.567499999999995,64.32,1.4099999999999966,-0.8599999999999994,64.495,65.86,2.530000000000001,-1.0899999999999963,145947,201163,136831,-83538
2019-05-26,62.496,64.38,3.6899999999999977,-3.6899999999999977,63.242000000000004,64.9,3.1000000000000085,-2.930000000000007,61.606,63.8,3.9199999999999946,-3.8499999999999943,62.412,64.06,3.6099999999999994,-2.190000000000005,138223,156201,68411,-4445
2019-06-02,63.232,63.47,0.75,0.35999999999999943,64.24,64.94,1.3599999999999994,1.3599999999999994,62.524,63.04,0.9399999999999977,0.9399999999999977,63.36,63.96,1.1700000000000017,0.8000000000000043,121484,172003,101856,-98389
2019-06-09,64.272,65.29,2.520000000000003,-2.1799999999999997,65.13600000000001,65.36,0.519999999999996,-0.06999999999999318,63.276,64.26,1.710000000000008,-1.490000000000002,64.126,65.19,2.5,-0.519999999999996,93122,136597,75704,46510
2019-06-16,66.93,67.73,2.6000000000000085,2.0400000000000063,67.97,68.36,0.730000000000004,-0.5900000000000034,65.912,67.0,2.1599999999999966,-0.009999999999990905,66.78,67.84,2.6899999999999977,-2.6899999999999977,181777,250999,117132,6103
2019-06-23,65.95,67.91,2.569999999999993,2.3900000000000006,66.822,67.91,1.9200000000000017,1.7000000000000028,65.288,66.22,1.480000000000004,1.0100000000000051,66.04,67.81,2.8700000000000045,1.0500000000000114,199257,492666,387163,-74732
2019-06-30,66.445,67.2,1.1500000000000057,-0.980000000000004,66.77,67.2,0.6800000000000068,-0.6800000000000068,65.3675,65.74,0.8799999999999955,-0.8799999999999955,66.125,66.72,1.2600000000000051,-0.730000000000004,94287,119081,43459,43459
2019-07-07,64.726,65.05,0.6799999999999926,-0.3499999999999943,65.14,65.8,0.9200000000000017,-0.23999999999999488,63.634,64.3,1.5499999999999972,0.6499999999999986,64.214,64.37,0.3299999999999983,-0.20000000000000284,135976,184647,97463,-1287
2019-07-14,63.455999999999996,63.9,1.0399999999999991,-0.28000000000000114,64.124,64.6,1.5499999999999972,-0.38000000000000966,62.768,63.5,1.2199999999999989,-0.7700000000000031,63.192,64.15,1.3500000000000085,-1.3400000000000034,132976,175891,64940,-25825
2019-07-21,62.87,63.82,2.549999999999997,-0.35999999999999943,64.21600000000001,65.73,2.3400000000000034,-0.3400000000000034,61.714,62.88,2.470000000000006,0.5300000000000011,62.656,63.35,2.6200000000000045,0.44999999999999574,198315,267859,153678,80594
2019-07-28,61.26,62.97,4.229999999999997,-4.229999999999997,62.212,63.91,4.709999999999994,-4.709999999999994,60.288000000000004,62.2,4.609999999999999,-4.609999999999999,60.684,62.25,3.8800000000000026,-3.8800000000000026,174210,277457,159478,-68959
2019-08-04,58.83,59.22,0.740000000000002,0.5799999999999983,59.56,60.35,1.2100000000000009,0.00999999999999801,58.274,58.83,1.1299999999999955,0.17999999999999972,59.008,60.0,2.1099999999999994,-1.0899999999999963,138034,154169,41404,-18589
2019-08-11,58.38,59.68,1.9600000000000009,1.8100000000000023,59.384,60.77,2.710000000000001,0.8500000000000014,57.72,59.68,2.8900000000000006,1.9299999999999997,58.906,60.38,2.6200000000000045,0.9600000000000009,99918,131386,51957,-18979
2019-08-18,60.252,61.46,2.9399999999999977,-1.5,60.74,61.93,3.1000000000000014,-1.8700000000000045,59.24,60.5,2.729999999999997,-1.7299999999999969,59.71,61.3,3.3699999999999974,-1.8800000000000026,108474,135633,63249,-56553
2019-08-25,59.0,59.76,2.019999999999996,0.9799999999999969,59.582499999999996,59.91,1.0599999999999952,0.9099999999999966,58.072500000000005,58.78,1.259999999999998,0.8399999999999963,58.7525,59.28,1.4200000000000017,0.980000000000004,112899,167505,104813,84078
2019-09-01,60.104,61.69,3.3799999999999955,3.3799999999999955,61.26,62.79,3.8100000000000023,3.8100000000000023,59.744,61.42,3.770000000000003,3.770000000000003,60.67,62.77,4.720000000000006,4.720000000000006,118607,176830,91788,-42622
2019-09-08,65.416,67.14,4.170000000000002,4.170000000000002,66.64200000000001,68.75,4.159999999999997,3.1700000000000017,64.5,66.68,4.77000000000001,3.6899999999999977,65.962,67.27,3.1899999999999977,2.8100000000000023,148812,238165,149975,-21484
2019-09-15,65.006,66.31,3.1000000000000014,-3.1000000000000014,65.616,66.59,2.280000000000001,-2.280000000000001,64.146,65.47,2.259999999999998,-2.259999999999998,64.732,66.22,2.4099999999999966,-2.4099999999999966,110633,192991,141286,-50933
2019-09-22,61.94,63.62,2.6299999999999955,-2.0799999999999983,62.752,63.71,1.6300000000000026,-1.6300000000000026,60.712,61.1,1.0600000000000023,0.25,61.498,62.39,1.5600000000000023,0.14000000000000057,105133,143483,66566,-14985
2019-09-29,59.538,61.64,2.980000000000004,-2.980000000000004,59.864,61.94,2.9499999999999957,-2.6599999999999966,58.372,59.97,2.1799999999999997,-2.1199999999999974,59.076,60.14,1.480000000000004,-1.480000000000004,115213,141903,56203,-24973
2019-10-06,59.18,60.75,2.5700000000000003,2.5700000000000003,60.0,62.0,3.530000000000001,3.270000000000003,58.352,59.75,2.740000000000002,2.740000000000002,59.47,61.46,3.3999999999999986,3.1400000000000006,86314,101892,41279,24847
2019-10-13,61.922000000000004,62.42,1.0399999999999991,0.7999999999999972,62.938,63.19,0.44999999999999574,-0.3399999999999963,61.424,61.89,0.8100000000000023,-0.18999999999999773,61.836,62.28,0.8200000000000003,-0.4299999999999997,90251,139588,71748,-71748
2019-10-20,59.442,61.39,5.170000000000002,-4.990000000000002,60.172,61.91,3.9099999999999966,-3.5799999999999983,57.518,60.09,4.420000000000002,-3.6300000000000026,59.036,61.73,5.6399999999999935,-4.039999999999999,154110,414372,370494,73761
2019-10-27,57.556,58.55,1.2999999999999972,1.269999999999996,58.234,58.67,0.8900000000000006,0.21000000000000085,56.891999999999996,57.63,1.5100000000000051,0.8000000000000043,57.64,58.33,1.4899999999999949,0.6899999999999977,92293,108224,38812,3025
2019-11-03,59.08,60.17,1.7800000000000011,-0.3299999999999983,59.712,60.48,2.059999999999995,-1.1099999999999994,58.484,59.08,1.7199999999999989,-0.8599999999999994,58.972,59.7,2.220000000000006,-1.970000000000006,89262,146571,94376,-26180
2019-11-10,58.467999999999996,59.43,1.9200000000000017,1.9200000000000017,59.296,59.6,1.1000000000000014,0.00999999999999801,57.775999999999996,58.44,1.2299999999999969,1.019999999999996,58.7,59.58,1.4899999999999949,-0.36999999999999744,105787,194940,127140,-23651
2019-11-17,58.11,58.69,0.8399999999999963,-0.7999999999999972,58.95,59.79,1.519999999999996,0.6799999999999997,57.554,58.15,1.3999999999999986,-0.259999999999998,58.112,59.18,1.8100000000000023,0.9500000000000028,131871,209521,122466,-42466
2019-11-24,59.2025,59.52,0.6200000000000045,-0.45000000000000284,59.6225,59.88,0.6300000000000026,-0.5900000000000034,58.5475,58.73,0.5399999999999991,-0.5399999999999991,59.004999999999995,59.85,1.3700000000000045,-0.3500000000000014,74826,93496,63291,7119
2019-12-01,58.506,59.24,1.4500000000000028,1.4500000000000028,59.436,60.26,1.8200000000000003,1.8200000000000003,58.186,58.93,1.3800000000000026,1.2000000000000028,58.562,59.37,1.7199999999999989,1.7199999999999989,110551,141393,70729,58549
2019-12-08,60.086,60.85,1.5500000000000043,1.1099999999999994,60.734,61.19,1.2999999999999972,1.0899999999999963,59.118,59.5,0.8400000000000034,0.10999999999999943,59.874,60.84,1.5500000000000043,-0.10000000000000142,109539,147384,83772,75605
2019-12-15,59.33,59.96,1.1300000000000026,-0.5300000000000011,59.736,60.04,0.6499999999999986,-0.6499999999999986,58.856,59.36,1.0600000000000023,-0.8100000000000023,59.282,59.63,0.6300000000000026,-0.2600000000000051,143156,239203,176477,-33984
2019-12-22,59.4675,59.88,0.6700000000000017,-0.14999999999999858,59.9075,60.39,0.7899999999999991,-0.0799999999999983,58.912499999999994,59.08,0.46000000000000085,-0.46000000000000085,59.3975,59.71,0.490000000000002,-0.45000000000000284,53735,66450,24901,1682
2019-12-29,59.63666666666667,60.14,1.009999999999998,0.509999999999998,60.35,60.7,0.6000000000000014,0.14999999999999858,59.45,59.66,0.529999999999994,0.4299999999999997,59.97666666666667,60.69,1.2399999999999949,0.3399999999999963,103220,124340,56535,-6824
