Date,TREC_Open_average,TREC_Open_max,TREC_Open_volatility,TREC_Open_change,TREC_High_average,TREC_High_max,TREC_High_volatility,TREC_High_change,TREC_Low_average,TREC_Low_max,TREC_Low_volatility,TREC_Low_change,TREC_Close_average,TREC_Close_max,TREC_Close_volatility,TREC_Close_change,TREC_Volume_average,TREC_Volume_max,TREC_Volume_volatility,TREC_Volume_change
2018-02-18,11.96,12.15,0.5999999999999996,-0.15000000000000036,12.136,12.35,0.34999999999999964,-0.25,11.74,12.1,0.6999999999999993,-0.25,11.89,12.15,0.6500000000000004,-0.25,61020,104494,76996,33603
2018-02-25,11.28,12.0,1.1999999999999993,-1.1999999999999993,11.35,12.0,1.0500000000000007,-1.0500000000000007,11.004,11.7,1.049999999999999,-1.049999999999999,11.06,11.75,1.0,-1.0,84851,123037,100706,77574
2018-03-04,11.85,13.6,3.1500000000000004,2.8499999999999996,12.56,14.05,3.3000000000000007,3.3000000000000007,11.66,13.6,3.3499999999999996,3.1999999999999993,12.36,13.85,3.4000000000000004,3.4000000000000004,154892,427381,349096,9404
2018-03-11,13.62,13.9,0.5500000000000007,-0.5,13.776,13.95,0.5,-0.5,13.4,13.6,0.4499999999999993,-0.4499999999999993,13.45,13.7,0.5499999999999989,-0.5499999999999989,75623,135705,85818,8703
2018-03-18,13.11,13.25,0.34999999999999964,-0.25,13.414,13.62,0.3699999999999992,-0.05000000000000071,12.98,13.1,0.1999999999999993,0.0,13.17,13.35,0.4499999999999993,0.25,37225,71477,52131,-38356
2018-03-25,13.45,13.5,0.09999999999999964,0.09999999999999964,13.5625,13.62,0.08999999999999986,-0.02000000000000135,13.2075,13.38,0.33000000000000007,-0.129999999999999,13.3875,13.6,0.4499999999999993,-0.29999999999999893,44636,61646,33462,4888
2018-04-01,13.56,13.85,0.6500000000000004,0.5500000000000007,13.87,14.1,0.5999999999999996,0.4499999999999993,13.404,13.72,0.6699999999999999,0.4499999999999993,13.68,13.95,0.5,0.10000000000000142,36431,46273,16971,4719
2018-04-08,13.63,13.75,0.1999999999999993,0.05000000000000071,13.815999999999999,13.95,0.25,-0.019999999999999574,13.46,13.55,0.20000000000000107,0.15000000000000036,13.64,13.8,0.3000000000000007,0.10000000000000142,31953,59154,48059,-14682
2018-04-15,14.07,14.3,0.40000000000000036,0.09999999999999964,14.24,14.4,0.34999999999999964,-0.05000000000000071,13.95,14.1,0.29999999999999893,0.1999999999999993,14.11,14.2,0.25,0.0,26988,31343,11505,-11505
2018-04-22,13.58,14.3,1.1000000000000014,-0.9500000000000011,13.76,14.4,1.0,-1.0,13.31,13.95,1.0,-1.0,13.38,14.0,1.0500000000000007,-1.0500000000000007,33572,54860,29813,4725
2018-04-29,12.63,13.2,0.9499999999999993,-0.6500000000000004,12.848,13.3,0.8500000000000014,-0.8500000000000014,12.42,12.8,0.6000000000000014,-0.5500000000000007,12.58,13.3,1.0500000000000007,-0.9500000000000011,49114,80037,59790,55595
2018-05-06,12.58,13.25,0.9000000000000004,0.9000000000000004,12.76,13.25,0.9000000000000004,0.9000000000000004,12.47,12.95,0.6999999999999993,0.6999999999999993,12.71,13.25,0.9499999999999993,0.7000000000000011,42814,61010,40764,-40764
2018-05-13,13.3,13.65,0.7000000000000011,0.6000000000000014,13.494,13.65,0.5,0.5,13.23,13.5,0.5500000000000007,0.5500000000000007,13.41,13.55,0.45000000000000107,0.45000000000000107,23015,27247,11142,5007
2018-05-20,13.5125,13.65,0.20000000000000107,0.05000000000000071,13.675,13.75,0.15000000000000036,0.09999999999999964,13.424999999999999,13.45,0.09999999999999964,-0.09999999999999964,13.5375,13.65,0.15000000000000036,0.0,30915,41234,21235,21235
2018-05-27,13.82,14.0,0.5999999999999996,0.5999999999999996,14.058,14.29,0.5399999999999991,0.5399999999999991,13.77,14.0,0.5999999999999996,0.5999999999999996,13.98,14.2,0.5,0.5,47648,55430,18734,13866
2018-06-03,13.84,14.2,0.5499999999999989,-0.5499999999999989,13.9,14.2,0.5499999999999989,-0.5499999999999989,13.58,13.8,0.6000000000000014,-0.6000000000000014,13.64,13.85,0.5999999999999996,-0.5999999999999996,32250,43805,26318,-3382
2018-06-10,13.63,13.9,0.6500000000000004,0.5500000000000007,13.88,14.15,0.75,0.75,13.48,13.8,0.7000000000000011,0.7000000000000011,13.81,14.1,0.6999999999999993,0.6999999999999993,35246,40265,11807,-11807
2018-06-17,14.44,14.8,0.8000000000000007,0.6500000000000004,14.706,15.1,0.8200000000000003,0.370000000000001,14.21,14.5,0.6999999999999993,0.34999999999999964,14.52,14.75,0.6500000000000004,0.40000000000000036,76394,187196,147149,-8095
2018-06-24,14.68,14.95,0.5,0.3000000000000007,14.93,15.0,0.15000000000000036,0.09999999999999964,14.49,14.7,0.4499999999999993,0.34999999999999964,14.78,14.9,0.40000000000000036,-0.049999999999998934,37493,50222,21741,-3236
2018-07-01,14.8875,15.0,0.3000000000000007,0.15000000000000036,15.1175,15.5,0.5500000000000007,0.5299999999999994,14.725,14.9,0.40000000000000036,0.3000000000000007,14.975,15.45,0.7999999999999989,0.7999999999999989,27760,37329,23919,19112
2018-07-08,15.15,15.5,0.8000000000000007,-0.8000000000000007,15.33,15.6,0.6500000000000004,-0.6500000000000004,14.69,15.1,0.6999999999999993,-0.6500000000000004,15.01,15.3,0.6500000000000004,-0.34999999999999964,32291,44563,18940,-6480
2018-07-15,14.73,14.95,0.4499999999999993,0.09999999999999964,14.96,15.1,0.4499999999999993,0.0,14.59,14.8,0.45000000000000107,0.3500000000000014,14.8,15.05,0.5500000000000007,0.5,24559,34114,15675,-11685
2018-07-22,15.01,15.35,0.6999999999999993,-0.40000000000000036,15.198,15.45,0.4499999999999993,-0.07000000000000028,14.782,15.0,0.4399999999999995,-0.33999999999999986,14.97,15.3,0.6500000000000004,-0.09999999999999964,29852,38604,16715,16715
2018-07-29,14.15,14.95,2.049999999999999,-2.049999999999999,14.33,15.25,2.0500000000000007,-1.9000000000000004,13.65,14.95,2.299999999999999,-2.299999999999999,13.81,15.05,2.1000000000000014,-1.9499999999999993,72382,148031,113668,15851
2018-08-05,12.96,13.25,0.5999999999999996,0.1999999999999993,13.18,13.35,0.40000000000000036,0.25,12.76,13.05,0.6000000000000014,0.5,13.02,13.3,0.7000000000000011,0.5999999999999996,23339,35372,19294,-10283
2018-08-12,13.56,13.85,0.5999999999999996,0.5999999999999996,13.75,13.9,0.34999999999999964,0.25,13.36,13.55,0.3500000000000014,0.09999999999999964,13.66,13.8,0.40000000000000036,0.15000000000000036,35715,54278,30668,3738
2018-08-19,13.66,13.85,0.34999999999999964,-0.1999999999999993,13.87,14.0,0.25,0.05000000000000071,13.51,13.55,0.10000000000000142,0.0,13.67,13.9,0.40000000000000036,0.34999999999999964,23276,34523,22830,10925
2018-08-26,13.9375,14.0,0.15000000000000036,-0.09999999999999964,14.03,14.12,0.11999999999999922,-0.11999999999999922,13.75,13.9,0.40000000000000036,-0.40000000000000036,13.95,14.0,0.15000000000000036,0.05000000000000071,25242,34846,23411,12195
2018-09-02,13.8,13.95,0.3999999999999986,0.0,13.94,14.0,0.15000000000000036,0.0,13.61,13.75,0.25,0.09999999999999964,13.81,13.9,0.25,0.05000000000000071,16253,19216,8537,-5388
2018-09-09,13.99,14.05,0.25,0.25,14.209999999999999,14.35,0.25,-0.09999999999999964,13.934,14.0,0.1999999999999993,0.1999999999999993,14.07,14.15,0.15000000000000036,0.05000000000000071,21065,30356,16573,-10089
2018-09-16,14.2,14.3,0.3000000000000007,0.10000000000000142,14.37,14.45,0.1999999999999993,0.15000000000000036,14.074,14.15,0.15000000000000036,0.09999999999999964,14.26,14.35,0.29999999999999893,0.29999999999999893,42537,94871,76079,9732
2018-09-23,14.11,14.35,0.5,-0.29999999999999893,14.208,14.38,0.33000000000000007,-0.22000000000000064,13.912,14.1,0.4499999999999993,-0.1899999999999995,14.042,14.15,0.25,-0.03999999999999915,27572,41520,27869,-16001
2018-09-30,13.738,14.04,0.7299999999999986,-0.7299999999999986,13.964,14.4,0.8499999999999996,-0.8499999999999996,13.514,13.95,0.8199999999999985,-0.7699999999999996,13.596,13.96,0.6700000000000017,-0.6700000000000017,23256,36896,20375,-13972
2018-10-07,13.032,13.3,0.5500000000000007,-0.4800000000000004,13.28,13.55,0.6500000000000004,-0.5999999999999996,12.804,13.14,0.6300000000000008,-0.6300000000000008,12.856,13.32,0.8000000000000007,-0.8000000000000007,26974,46094,39639,-18464
2018-10-14,12.328,12.81,1.0300000000000011,-0.8000000000000007,12.56,13.03,0.9799999999999986,-0.9100000000000001,12.1,12.62,0.8999999999999986,-0.8000000000000007,12.238,12.84,1.0500000000000007,-0.8399999999999999,28843,42894,28696,-2301
2018-10-21,11.542,11.8,0.4400000000000013,-0.20000000000000107,11.696,11.86,0.2699999999999996,-0.20000000000000107,11.23,11.55,0.8900000000000006,-0.8900000000000006,11.34,11.61,0.7999999999999989,-0.7999999999999989,36394,63000,41269,25647
2018-10-28,10.372,10.98,1.2800000000000011,-1.0399999999999991,10.494,11.06,1.33,-1.2699999999999996,10.048,10.77,1.4499999999999993,-1.4499999999999993,10.114,10.89,1.5300000000000011,-1.5300000000000011,49771,71787,41557,13654
2018-11-04,9.298,9.45,0.41999999999999993,-0.3000000000000007,9.506,9.63,0.39000000000000057,-0.39000000000000057,9.208,9.41,0.40000000000000036,-0.3200000000000003,9.272,9.45,0.3999999999999986,-0.3699999999999992,48495,68465,35373,-35373
2018-11-11,8.526,9.09,0.9100000000000001,-0.6999999999999993,8.796,9.32,0.8399999999999999,-0.5899999999999999,8.299999999999999,8.45,0.2699999999999996,-0.08000000000000007,8.436,8.64,0.4299999999999997,0.120000000000001,65660,97452,73393,24493
2018-11-18,8.335,8.58,0.34999999999999964,-0.33000000000000007,8.485,8.73,0.5,-0.28000000000000114,8.1125,8.28,0.33999999999999897,0.08999999999999986,8.24,8.37,0.35999999999999943,0.02000000000000135,40937,54631,35682,-10358
2018-11-25,8.856,9.36,1.1099999999999994,1.1099999999999994,9.23,9.64,0.7300000000000004,0.46000000000000085,8.71,9.23,0.9800000000000004,0.9800000000000004,9.046000000000001,9.42,0.6099999999999994,0.5399999999999991,100460,174293,146370,88181
2018-12-02,8.9025,9.35,1.049999999999999,-1.049999999999999,8.9875,9.4,0.8900000000000006,-0.8900000000000006,8.5625,9.09,0.9399999999999995,-0.9399999999999995,8.6875,9.15,0.7900000000000009,-0.7900000000000009,60123,76773,29847,11318
2018-12-09,8.268,8.4,0.22000000000000064,-0.17999999999999972,8.386,8.57,0.33999999999999986,-0.1899999999999995,8.068,8.2,0.40999999999999925,-0.40999999999999925,8.16,8.3,0.45000000000000107,-0.370000000000001,107895,169256,126804,75933
2018-12-16,7.256,7.87,0.9199999999999999,-0.8700000000000001,7.508,7.87,0.6699999999999999,-0.5099999999999998,6.958,7.3,0.6099999999999994,-0.3899999999999997,7.106,7.31,0.35999999999999943,-0.08999999999999986,96528,148073,110272,-106789
2018-12-23,7.5375,7.72,0.47999999999999954,0.47999999999999954,7.9,8.02,0.2999999999999998,0.28000000000000025,7.38,7.57,0.3799999999999999,0.3799999999999999,7.6899999999999995,7.8,0.16999999999999993,0.16999999999999993,63838,77081,28498,-17239
2018-12-30,8.1075,8.32,0.5200000000000005,0.4500000000000002,8.33,8.41,0.13000000000000078,-0.13000000000000078,7.86,7.99,0.3600000000000003,0.3600000000000003,8.1675,8.35,0.40999999999999925,-0.2400000000000002,43233,67056,35186,-7393
2019-01-06,8.184,8.29,0.3099999999999987,-0.21999999999999886,8.31,8.49,0.27999999999999936,-0.06999999999999851,8.06,8.22,0.33000000000000096,-0.22999999999999954,8.168,8.36,0.40999999999999925,-0.27000000000000046,46801,90810,72241,56798
2019-01-13,8.2275,8.43,0.46999999999999975,0.46999999999999975,8.5225,8.73,0.4299999999999997,0.4299999999999997,8.2,8.41,0.4900000000000002,0.4900000000000002,8.3975,8.65,0.45000000000000107,0.45000000000000107,68486,138300,110065,-109262
2019-01-20,8.598,8.75,0.25,0.019999999999999574,8.796,8.88,0.15000000000000036,0.09999999999999964,8.526,8.62,0.17999999999999972,0.019999999999999574,8.638,8.75,0.21000000000000085,0.05000000000000071,54295,81476,45404,-1940
2019-01-27,8.658,8.7,0.11999999999999922,-0.009999999999999787,8.816,9.08,0.39000000000000057,0.39000000000000057,8.572,8.65,0.16999999999999993,0.16999999999999993,8.738,9.02,0.4299999999999997,0.4299999999999997,60696,139968,112329,-112329
2019-02-03,8.911999999999999,9.19,0.5700000000000003,-0.1899999999999995,9.046,9.24,0.41999999999999993,-0.15000000000000036,8.778,9.01,0.4399999999999995,-0.17999999999999972,8.924,9.18,0.5,-0.10999999999999943,31033,43645,25444,-15758
2019-02-10,9.195,9.26,0.129999999999999,0.08000000000000007,9.3125,9.42,0.17999999999999972,0.030000000000001137,9.135,9.2,0.14999999999999858,0.06999999999999851,9.205,9.24,0.120000000000001,-0.009999999999999787,28823,45007,23557,22278
2019-02-17,9.372,9.56,0.3600000000000012,0.3100000000000005,9.566,9.94,0.5599999999999987,0.5399999999999991,9.31,9.51,0.3200000000000003,0.3200000000000003,9.459999999999999,9.7,0.4599999999999991,0.34999999999999964,42606,71709,54750,-28455
2019-02-24,9.516,9.73,0.46000000000000085,0.39000000000000057,9.758,9.91,0.2599999999999998,0.14000000000000057,9.5,9.69,0.41999999999999993,0.34999999999999964,9.694,9.89,0.2900000000000009,0.2900000000000009,19481,24013,13180,661
2019-03-03,9.462,9.96,0.8600000000000012,-0.8000000000000007,9.596,10.16,0.9299999999999997,-0.6300000000000008,9.282,9.77,0.8300000000000001,-0.6800000000000015,9.408,9.85,0.75,-0.6999999999999993,41643,66089,45905,7159
2019-03-10,8.988,9.16,0.3800000000000008,-0.2900000000000009,9.12,9.34,0.33000000000000007,-0.3100000000000005,8.72,8.81,0.25,-0.15000000000000036,8.886,9.03,0.27999999999999936,0.1899999999999995,59196,124570,100366,10837
2019-03-17,9.014,9.06,0.11000000000000121,0.10000000000000142,9.234,9.32,0.15000000000000036,0.07000000000000028,8.956,9.06,0.17999999999999972,0.019999999999999574,9.07,9.16,0.14000000000000057,-0.009999999999999787,46400,88665,54921,3450
2019-03-24,9.064,9.21,0.26000000000000156,0.13000000000000078,9.208,9.37,0.33000000000000007,0.11999999999999922,8.952,9.15,0.3000000000000007,0.22000000000000064,9.081999999999999,9.25,0.25,0.22000000000000064,46113,70309,47726,28069
2019-03-31,9.232,9.35,0.2400000000000002,0.040000000000000924,9.358,9.48,0.23000000000000043,-0.11999999999999922,9.066,9.14,0.15000000000000036,0.030000000000001137,9.18,9.23,0.11000000000000121,-0.02999999999999936,56204,80401,44852,-23585
2019-04-07,9.142,9.23,0.28000000000000114,0.11000000000000121,9.344,9.6,0.4800000000000004,0.35999999999999943,9.016,9.08,0.13000000000000078,0.10999999999999943,9.156,9.35,0.35999999999999943,0.35999999999999943,37712,58717,35028,29086
2019-04-14,9.5275,9.61,0.22999999999999865,0.1899999999999995,9.7,9.82,0.21000000000000085,0.1899999999999995,9.4575,9.56,0.17999999999999972,0.0,9.56,9.65,0.23000000000000043,-0.15000000000000036,43846,65784,32784,27460
2019-04-21,9.282,9.56,0.5300000000000011,-0.46000000000000085,9.362,9.56,0.4800000000000004,-0.16999999999999993,9.152,9.37,0.3899999999999988,-0.2699999999999996,9.22,9.4,0.3800000000000008,-0.08999999999999986,27939,61190,54123,18666
2019-04-28,9.336,9.39,0.08000000000000007,0.0,9.454,9.67,0.3100000000000005,0.2699999999999996,9.268,9.32,0.09999999999999964,0.09999999999999964,9.414,9.64,0.3100000000000005,0.2900000000000009,49304,74166,50915,34658
2019-05-05,9.936,10.26,0.6600000000000001,0.25,10.212,10.53,0.5699999999999985,-0.5699999999999985,9.734,10.11,0.5800000000000001,-0.07000000000000028,9.96,10.26,0.7099999999999991,-0.7099999999999991,73095,134096,87848,-87848
2019-05-12,9.8,10.0,0.47000000000000064,0.20000000000000107,9.985999999999999,10.02,0.07000000000000028,0.05000000000000071,9.738,9.89,0.3600000000000012,0.20000000000000107,9.922,9.98,0.19000000000000128,0.0600000000000005,65660,115594,85667,81247
2019-05-19,9.817499999999999,10.08,0.5099999999999998,-0.46000000000000085,9.94,10.2,0.48999999999999844,-0.34999999999999964,9.605,9.84,0.4499999999999993,-0.28999999999999915,9.76,10.02,0.4800000000000004,-0.20999999999999908,64070,140217,110236,-108796
2019-05-26,9.592,9.75,0.2699999999999996,-0.25,9.66,9.79,0.2699999999999996,-0.1899999999999995,9.516,9.64,0.25,-0.2400000000000002,9.576,9.67,0.1899999999999995,-0.1899999999999995,33368,50452,22513,-20148
2019-06-02,9.638,9.79,0.20999999999999908,-0.05000000000000071,9.748,9.84,0.23000000000000043,-0.05000000000000071,9.544,9.63,0.16999999999999993,-0.05000000000000071,9.646,9.81,0.3000000000000007,-0.05000000000000071,31860,38358,12209,7981
2019-06-09,9.592,9.8,0.370000000000001,-0.370000000000001,9.654,9.81,0.23000000000000043,-0.22000000000000064,9.501999999999999,9.59,0.16000000000000014,-0.16000000000000014,9.552,9.69,0.22999999999999865,-0.1999999999999993,29465,70041,58815,-57312
2019-06-16,9.386,9.54,0.2699999999999996,-0.15999999999999837,9.458,9.55,0.16000000000000014,0.0,9.278,9.3,0.05000000000000071,-0.05000000000000071,9.324,9.38,0.13000000000000078,-0.13000000000000078,44777,100320,82517,24355
2019-06-23,9.348,9.65,0.4399999999999995,0.4299999999999997,9.512,9.8,0.41999999999999993,0.41999999999999993,9.312,9.54,0.34999999999999964,0.34999999999999964,9.392000000000001,9.57,0.35999999999999943,0.33999999999999986,77804,214412,191791,45844
2019-06-30,9.52,9.54,0.02999999999999936,-0.02999999999999936,9.64,9.67,0.05000000000000071,-0.010000000000001563,9.4,9.47,0.13000000000000078,-0.05000000000000071,9.51,9.57,0.120000000000001,-0.040000000000000924,32191,37629,12104,-5992
2019-07-07,9.478,9.5,0.07000000000000028,0.07000000000000028,9.554,9.62,0.1899999999999995,0.1899999999999995,9.416,9.49,0.25,0.25,9.498,9.62,0.21999999999999886,0.21999999999999886,34282,48072,27269,15113
2019-07-14,9.522,9.6,0.1399999999999988,-0.1399999999999988,9.6,9.64,0.0600000000000005,-0.040000000000000924,9.474,9.56,0.16000000000000014,-0.16000000000000014,9.526,9.58,0.08000000000000007,-0.07000000000000028,32010,51761,29582,21136
2019-07-21,9.774,10.54,1.0299999999999994,0.08999999999999986,9.812,10.54,0.9199999999999999,-0.010000000000001563,9.524000000000001,9.56,0.07000000000000028,-0.019999999999999574,9.597999999999999,9.62,0.02999999999999936,0.0,41886,61966,32617,14125
2019-07-28,9.426,9.63,0.5,-0.5,9.502,9.65,0.47000000000000064,-0.47000000000000064,9.226,9.5,0.9299999999999997,-0.9299999999999997,9.278,9.59,0.9000000000000004,-0.9000000000000004,57146,99298,64146,-4501
2019-08-04,9.13,9.4,0.47000000000000064,-0.17999999999999972,9.252,9.48,0.33999999999999986,-0.2599999999999998,8.972,9.11,0.2599999999999998,0.2599999999999998,9.048,9.19,0.3099999999999987,0.23000000000000043,34174,46802,26675,-26675
2019-08-11,8.866,9.15,0.46000000000000085,-0.3800000000000008,8.962,9.2,0.34999999999999964,-0.27999999999999936,8.694,8.79,0.21999999999999886,-0.019999999999999574,8.8,9.03,0.3899999999999988,-0.20999999999999908,36120,76682,56475,4830
2019-08-18,8.856,8.96,0.1800000000000015,0.009999999999999787,8.974,9.15,0.3000000000000007,0.3000000000000007,8.794,8.9,0.22000000000000064,0.0,8.884,9.1,0.40000000000000036,0.27999999999999936,30212,48627,29326,28843
2019-08-25,8.9925,9.16,0.3100000000000005,-0.16000000000000014,9.105,9.28,0.3099999999999987,-0.16000000000000014,8.842500000000001,8.96,0.28000000000000114,0.15000000000000036,8.932500000000001,9.05,0.20000000000000107,0.16999999999999993,34432,60842,37051,36472
2019-09-01,9.042,9.15,0.22000000000000064,0.21000000000000085,9.128,9.23,0.21000000000000085,0.07000000000000028,8.908,9.07,0.3100000000000005,0.11999999999999922,8.982,9.1,0.2599999999999998,0.08000000000000007,39326,64053,50567,30804
2019-09-08,9.114,9.27,0.2699999999999996,0.2699999999999996,9.22,9.32,0.3200000000000003,0.2699999999999996,8.996,9.09,0.16999999999999993,0.16999999999999993,9.136,9.26,0.2599999999999998,0.14000000000000057,73895,95846,39553,4996
2019-09-15,9.054,9.15,0.20000000000000107,-0.10999999999999943,9.132,9.2,0.129999999999999,-0.129999999999999,8.908,9.03,0.33000000000000007,-0.3200000000000003,9.048,9.13,0.16000000000000014,-0.15000000000000036,46507,73867,42964,-19028
2019-09-22,8.856,9.02,0.3899999999999988,0.08000000000000007,8.968,9.05,0.27000000000000135,0.10000000000000142,8.754,8.97,0.370000000000001,0.370000000000001,8.878,9.03,0.3999999999999986,0.3899999999999988,42134,58928,39837,22990
2019-09-29,8.796,9.03,0.47999999999999865,-0.1999999999999993,8.879999999999999,9.04,0.41999999999999993,-0.15999999999999837,8.674,8.8,0.2900000000000009,0.16000000000000014,8.728,8.86,0.34999999999999964,0.1899999999999995,56757,88219,67843,-20268
2019-10-06,8.922,9.05,0.2900000000000009,0.09999999999999964,8.99,9.13,0.26000000000000156,0.040000000000000924,8.846,8.96,0.20000000000000107,0.019999999999999574,8.904,8.97,0.120000000000001,-0.019999999999999574,43042,71259,42283,-63
2019-10-13,8.708,8.88,0.3200000000000003,-0.14000000000000057,8.822,8.95,0.28999999999999915,0.009999999999999787,8.620000000000001,8.76,0.2699999999999996,-0.049999999999998934,8.718,8.89,0.3000000000000007,0.10000000000000142,36133,58749,32101,-26070
2019-10-20,8.824,8.93,0.2400000000000002,-0.17999999999999972,8.904,9.0,0.1899999999999995,-0.15000000000000036,8.704,8.83,0.23000000000000043,-0.17999999999999972,8.772,8.91,0.2699999999999996,-0.129999999999999,24842,33010,21073,-3056
2019-10-27,8.784,8.88,0.16000000000000014,0.16000000000000014,8.905999999999999,9.0,0.15000000000000036,0.13000000000000078,8.722,8.88,0.27000000000000135,0.1800000000000015,8.844,8.98,0.21000000000000085,0.16000000000000014,27856,32951,12333,5278
2019-11-03,8.81,9.05,0.5600000000000005,-0.5600000000000005,8.918000000000001,9.07,0.34999999999999964,-0.34999999999999964,8.702,8.9,0.41000000000000014,-0.41000000000000014,8.78,8.97,0.39000000000000057,-0.3600000000000012,143596,436818,415506,-103808
2019-11-10,8.414,8.56,0.370000000000001,-0.370000000000001,8.466,8.6,0.41000000000000014,-0.41000000000000014,8.25,8.41,0.4800000000000004,-0.4800000000000004,8.306000000000001,8.48,0.4800000000000004,-0.4800000000000004,28944,36296,18576,-4953
2019-11-17,7.948,7.99,0.08999999999999986,-0.07000000000000028,8.002,8.01,0.019999999999999574,-0.019999999999999574,7.852,7.9,0.08000000000000007,0.08000000000000007,7.906,7.95,0.08000000000000007,0.040000000000000036,60925,100042,64316,3886
2019-11-24,7.805,7.99,0.33000000000000007,-0.33000000000000007,7.8175,7.99,0.29000000000000004,-0.28000000000000025,7.62,7.79,0.3700000000000001,-0.3700000000000001,7.665,7.8,0.33000000000000007,-0.33000000000000007,32880,45033,33928,2905
2019-12-01,7.3340000000000005,7.43,0.23999999999999932,0.02999999999999936,7.464,7.57,0.1900000000000004,0.08999999999999986,7.2540000000000004,7.32,0.1299999999999999,0.05999999999999961,7.302,7.43,0.21999999999999975,0.05999999999999961,102310,250915,215140,86182
2019-12-08,7.667999999999999,7.85,0.5,0.41999999999999993,7.803999999999999,7.92,0.3200000000000003,0.3200000000000003,7.593999999999999,7.77,0.4299999999999997,0.4299999999999997,7.734,7.84,0.28000000000000025,0.2600000000000007,73737,131302,93719,-92788
2019-12-15,7.5120000000000005,7.82,0.7200000000000006,-0.7200000000000006,7.548,7.82,0.6800000000000006,-0.6800000000000006,7.308,7.6,0.5899999999999999,-0.5899999999999999,7.34,7.71,0.6900000000000004,-0.6900000000000004,38584,84668,70956,941
2019-12-22,7.1925,7.33,0.29000000000000004,0.21999999999999975,7.279999999999999,7.35,0.23999999999999932,0.1999999999999993,7.1525,7.26,0.2400000000000002,0.17000000000000082,7.215,7.31,0.21999999999999975,0.10000000000000053,16477,23906,17487,7036
2019-12-29,7.24,7.33,0.17999999999999972,0.08999999999999986,7.373333333333333,7.41,0.0600000000000005,0.010000000000000675,7.113333333333333,7.12,0.009999999999999787,0.009999999999999787,7.23,7.39,0.23999999999999932,0.0,23154,28034,8662,-2686
