Date,SNOA_Open_average,SNOA_Open_max,SNOA_Open_volatility,SNOA_Open_change,SNOA_High_average,SNOA_High_max,SNOA_High_volatility,SNOA_High_change,SNOA_Low_average,SNOA_Low_max,SNOA_Low_volatility,SNOA_Low_change,SNOA_Close_average,SNOA_Close_max,SNOA_Close_volatility,SNOA_Close_change,SNOA_Volume_average,SNOA_Volume_max,SNOA_Volume_volatility,SNOA_Volume_change
2018-02-11,39.64,40.4,1.4299999999999997,1.0700000000000003,40.879999999999995,41.75,1.5900000000000034,-0.9500000000000028,39.0825,39.24,0.5399999999999991,0.5399999999999991,40.0275,40.32,0.7199999999999989,-0.44999999999999574,1546,3213,2907,-795
2018-02-18,39.098,39.51,0.7999999999999972,-0.35999999999999943,40.656,42.06,1.9200000000000017,1.6600000000000037,38.158,38.79,2.3399999999999963,-2.3399999999999963,38.738,39.51,1.5300000000000011,-0.8200000000000003,4278,12222,11317,11317
2018-02-25,35.352,38.7,6.300000000000004,-2.8800000000000026,36.88,39.24,4.780000000000001,-1.8900000000000006,32.67,34.65,3.1499999999999986,1.3500000000000014,34.074,36.72,5.219999999999999,-1.9799999999999969,25178,57423,51156,-9602
2018-03-04,35.226,36.0,1.7100000000000009,1.1700000000000017,36.548,37.33,1.6000000000000014,1.3500000000000014,34.338,35.55,2.1599999999999966,2.1599999999999966,35.604,36.45,2.1600000000000037,0.7199999999999989,7476,10401,5193,4891
2018-03-11,35.513999999999996,36.18,1.5300000000000011,-0.6299999999999955,36.292,36.9,1.1899999999999977,-1.1899999999999977,34.256,35.1,1.3500000000000014,-1.230000000000004,35.37,36.18,1.5300000000000011,-1.5300000000000011,7107,15803,14636,-6772
2018-03-18,34.536,35.28,1.5300000000000011,-0.39000000000000057,35.232,35.64,0.990000000000002,0.17999999999999972,33.378,34.02,1.4400000000000048,-0.990000000000002,34.506,35.46,1.6199999999999974,-0.2700000000000031,4767,9472,7215,6511
2018-03-25,33.8175,34.56,1.8900000000000006,-1.8900000000000006,34.8525,35.91,1.9799999999999969,-1.0799999999999983,33.0975,33.39,0.8100000000000023,-0.8100000000000023,33.93,34.74,1.6200000000000045,-1.0800000000000054,3657,6020,5381,-3704
2018-04-01,36.182,42.39,10.160000000000004,3.240000000000002,36.766,43.2,10.530000000000001,2.6500000000000057,34.092,36.54,4.409999999999997,2.520000000000003,35.01,37.44,4.859999999999999,2.8800000000000026,119856,527600,523490,9151
2018-04-08,35.082,35.64,1.3500000000000014,-0.09000000000000341,35.55,35.91,0.7199999999999989,-0.35999999999999943,34.22,35.01,1.8799999999999955,1.8799999999999955,34.974,35.28,0.6300000000000026,0.6300000000000026,6804,18266,15038,-15038
2018-04-15,35.254,36.63,1.980000000000004,-1.6600000000000037,35.908,36.99,1.7100000000000009,-0.990000000000002,34.588,35.1,0.8100000000000023,-0.13000000000000256,35.298,35.91,1.259999999999998,0.44999999999999574,5275,8256,3893,-68
2018-04-22,35.02,35.64,1.0799999999999983,-0.8999999999999986,35.456,36.0,1.0799999999999983,-0.9099999999999966,34.234,34.65,0.990000000000002,-0.990000000000002,34.578,35.46,1.3500000000000014,-1.3500000000000014,3877,5009,2463,-2463
2018-04-29,33.946,34.38,0.9000000000000057,0.6300000000000026,34.36,34.65,0.7199999999999989,0.7199999999999989,33.278,33.77,0.9200000000000017,0.9200000000000017,34.002,34.29,0.44999999999999574,0.0899999999999963,4492,7459,4904,-1708
2018-05-06,33.786,34.56,1.2600000000000051,-0.8100000000000023,34.702,35.63,1.3400000000000034,0.980000000000004,33.48,33.75,0.45000000000000284,0.2700000000000031,34.094,35.1,1.6200000000000045,1.1600000000000037,3322,5296,4692,2878
2018-05-13,34.418,35.37,1.6099999999999994,-0.8099999999999952,34.88,35.46,0.8999999999999986,-0.5399999999999991,34.038,34.29,0.5399999999999991,0.0,34.272,34.56,0.5399999999999991,0.2700000000000031,3650,6287,4955,596
2018-05-20,34.29,34.56,0.9000000000000057,0.17999999999999972,35.3825,36.0,1.1700000000000017,0.7199999999999989,33.8875,34.39,1.0900000000000034,0.7199999999999989,34.475,34.92,1.2600000000000051,1.1200000000000045,5128,6565,3245,-1235
2018-05-27,34.56,35.1,0.990000000000002,-0.17999999999999972,35.26,35.82,0.990000000000002,0.8999999999999986,34.056000000000004,34.47,0.6299999999999955,-0.269999999999996,34.416,34.74,0.6300000000000026,-0.35999999999999943,5121,11839,11154,11154
2018-06-03,34.892,35.55,1.259999999999998,-1.259999999999998,35.244,35.73,0.9899999999999949,-0.9899999999999949,34.308,34.65,0.6299999999999955,-0.5399999999999991,34.514,34.83,0.8099999999999952,-0.8099999999999952,11077,17306,11181,-3343
2018-06-10,31.23,35.55,9.269999999999996,-8.82,31.678,36.89,10.61,-9.36,29.196,34.84,11.350000000000005,-10.610000000000003,29.952,36.09,12.510000000000005,-11.880000000000003,34878,73585,66517,16651
2018-06-17,24.03,24.75,1.2600000000000016,1.0799999999999983,24.664,25.41,1.5700000000000003,1.5700000000000003,23.03,24.3,2.16,0.35999999999999943,23.94,24.48,0.8099999999999987,0.0,10333,19961,15984,-7590
2018-06-24,22.824,23.85,1.9800000000000004,-1.3500000000000014,23.218,23.93,1.4299999999999997,-0.620000000000001,21.638,22.59,1.4400000000000013,-0.9899999999999984,22.518,23.22,1.3499999999999979,0.2699999999999996,4281,6624,4388,-1947
2018-07-01,22.9525,23.41,0.9100000000000001,-0.8200000000000003,24.0425,24.75,1.3399999999999999,1.3399999999999999,22.025,22.59,0.9899999999999984,0.19000000000000128,22.7925,23.22,0.7199999999999989,0.35999999999999943,4223,9920,9473,9473
2018-07-08,22.644,23.04,1.0799999999999983,-0.5399999999999991,23.04,24.03,1.5300000000000011,-1.5300000000000011,21.744,22.14,1.2600000000000016,-0.8100000000000023,22.338,22.68,0.629999999999999,0.2699999999999996,6941,23507,22672,-17599
2018-07-15,21.726,22.32,1.0800000000000018,-1.0800000000000018,22.464,22.5,0.08999999999999986,-0.08999999999999986,21.27,21.6,0.6300000000000026,-0.45000000000000284,21.582,22.05,0.7200000000000024,-0.629999999999999,3391,4196,1933,406
2018-07-22,21.348,21.69,0.7200000000000024,-0.6300000000000026,22.112,22.5,0.6700000000000017,-0.22000000000000242,20.486,21.15,1.259999999999998,-0.8999999999999986,21.276,21.87,1.0800000000000018,-0.08999999999999986,4700,11548,10405,-870
2018-07-29,20.124,20.7,0.8999999999999986,-0.8999999999999986,20.826,21.15,0.5399999999999991,-0.08999999999999986,19.562,20.07,0.7199999999999989,-0.07000000000000028,20.07,20.88,1.4399999999999977,-0.17999999999999972,5198,8619,7916,-364
2018-08-05,18.504,20.79,4.949999999999999,1.4399999999999977,20.368000000000002,21.6,4.5,0.6300000000000026,16.434,19.35,5.310000000000002,-2.4299999999999997,18.252,20.7,5.039999999999999,-2.16,15308,37737,36685,7722
2018-08-12,17.506,18.05,1.129999999999999,-0.8099999999999987,18.296,19.62,2.3800000000000026,-2.3800000000000026,16.454,17.73,2.33,-2.33,17.262,18.09,2.16,-1.2600000000000016,4011,7635,6407,1737
2018-08-19,17.136,17.73,0.990000000000002,0.360000000000003,17.766000000000002,18.0,0.4499999999999993,-0.17999999999999972,16.426,16.91,1.4299999999999997,-0.240000000000002,16.812,17.73,2.25,-0.6300000000000026,1857,3074,2298,1579
2018-08-26,17.1225,18.0,1.8000000000000007,0.4499999999999993,17.5275,18.45,1.7100000000000009,-0.4499999999999993,16.155,17.1,1.3500000000000014,1.0800000000000018,16.627499999999998,17.1,1.0800000000000018,1.0800000000000018,3876,9608,8521,-7310
2018-09-02,16.468,17.1,1.3500000000000014,-0.45000000000000284,16.908,17.1,0.45000000000000284,-0.45000000000000284,15.974,16.56,0.8099999999999987,-0.6199999999999992,16.488,16.92,1.1700000000000017,-0.6300000000000026,900,1563,1288,371
2018-09-09,14.975999999999999,16.2,2.6999999999999993,-2.6999999999999993,15.25,16.21,1.9900000000000002,-1.8100000000000005,13.752,15.03,1.799999999999999,-1.5299999999999994,14.256,15.39,1.8900000000000006,-1.5299999999999994,6682,14281,12662,-2331
2018-09-16,13.536,13.77,0.5399999999999991,-0.2699999999999996,14.292,14.77,1.1799999999999997,0.09999999999999964,13.376,13.6,0.5399999999999991,-0.4399999999999995,13.608,13.95,0.8099999999999987,-0.7199999999999989,2624,3684,2112,2024
2018-09-23,13.482000000000001,14.13,0.9900000000000002,-0.08999999999999986,14.32,14.58,0.6300000000000008,-0.27000000000000135,13.23,13.5,0.4499999999999993,-0.17999999999999972,13.392,13.68,0.629999999999999,-0.629999999999999,1971,3338,2337,-2337
2018-09-30,13.842,16.11,3.959999999999999,3.24,17.334,25.2,12.33,5.67,13.446,15.39,3.6000000000000014,3.6000000000000014,14.652,16.65,4.499999999999998,3.33,78398,334468,330195,11748
2018-10-07,15.804,17.1,2.3400000000000016,-0.8100000000000005,16.41,17.73,2.610000000000001,-2.610000000000001,14.940000000000001,15.39,1.8000000000000007,-1.8000000000000007,15.606,17.01,2.9700000000000024,-2.9700000000000024,9220,19802,15202,11837
2018-10-14,13.59,14.04,0.9899999999999984,-0.629999999999999,14.34,14.76,0.8100000000000005,-0.27000000000000135,13.122,13.68,0.9900000000000002,-0.9900000000000002,13.392,13.86,0.9900000000000002,-0.8100000000000005,6482,11195,8586,-2650
2018-10-21,11.826,12.78,2.25,-2.25,12.154,13.05,1.8900000000000006,-1.8900000000000006,10.98,11.79,2.0699999999999985,-2.0699999999999985,11.394,11.97,1.4400000000000013,-1.4400000000000013,5650,12282,11571,5033
2018-10-28,10.566,11.34,1.709999999999999,0.5399999999999991,11.412,12.33,1.9800000000000004,0.9899999999999984,10.026,11.25,1.8000000000000007,0.5400000000000009,10.362,11.25,1.7100000000000009,0.35999999999999943,5069,8793,5697,-372
2018-11-04,11.16,12.6,2.16,0.27000000000000135,11.876,12.6,1.3499999999999996,-0.6300000000000008,10.414,11.07,0.9900000000000002,-0.2699999999999996,10.808,11.74,1.5700000000000003,-1.17,9906,15090,8491,3611
2018-11-11,9.768,10.71,2.7300000000000004,-2.7300000000000004,12.241999999999999,20.34,12.23,-3.0500000000000007,9.18,9.9,2.25,-2.25,9.73,10.8,2.6900000000000013,-1.790000000000001,180392,631591,624887,194616
2018-11-18,7.8375,8.01,0.33999999999999986,-0.33999999999999986,8.08,8.15,0.14000000000000057,-0.14000000000000057,7.3125,7.74,0.6500000000000004,-0.54,7.6899999999999995,8.01,0.7699999999999996,-0.5899999999999999,17226,24337,18243,-9977
2018-11-25,7.336,7.65,0.54,0.04999999999999982,7.558,7.65,0.27000000000000046,-0.08000000000000007,7.048,7.2,0.3600000000000003,0.08999999999999986,7.264,7.47,0.4500000000000002,-0.09000000000000075,9860,15981,12972,-2614
2018-12-02,6.895,7.02,0.22999999999999954,-0.17999999999999972,7.405,7.64,0.5299999999999994,0.16999999999999993,6.6525,6.89,0.40999999999999925,-0.13999999999999968,6.8774999999999995,7.2,0.5200000000000005,0.27000000000000046,26017,61117,47724,45775
2018-12-09,6.9559999999999995,7.06,0.3099999999999996,-0.17999999999999972,7.172,7.2,0.14000000000000057,0.0,6.832,6.97,0.21999999999999975,0.0,6.962,7.06,0.3099999999999996,0.0,13695,27587,21950,-11415
2018-12-16,6.564,7.02,1.0799999999999992,-1.0799999999999992,6.652,7.16,1.13,-1.13,6.21,6.84,0.9900000000000002,-0.9900000000000002,6.292,6.89,1.04,-1.04,11283,17164,13868,-13868
2018-12-23,5.99,6.12,0.3600000000000003,0.3600000000000003,6.49,6.84,0.5899999999999999,0.5899999999999999,5.9399999999999995,6.12,0.3600000000000003,0.3600000000000003,6.157500000000001,6.41,0.46999999999999975,0.29000000000000004,15174,19394,9224,9224
2018-12-30,6.64,6.93,0.7199999999999998,-0.4399999999999995,6.7725,6.93,0.35999999999999943,-0.2699999999999996,6.24,6.49,0.45999999999999996,0.28000000000000025,6.535,6.91,0.6100000000000003,-0.33999999999999986,8790,14453,10569,-10569
2019-01-06,6.584,6.75,0.3600000000000003,0.08999999999999986,6.858,7.02,0.2699999999999996,0.08999999999999986,6.41,6.58,0.28000000000000025,0.21999999999999975,6.564,6.74,0.35000000000000053,0.16000000000000014,5964,16629,14827,-4079
2019-01-13,7.085,7.47,0.7299999999999995,0.45999999999999996,7.38,7.56,0.4499999999999993,0.2699999999999996,6.84,7.11,0.54,0.54,7.0975,7.34,0.6899999999999995,0.6899999999999995,20994,44791,35173,-5990
2019-01-20,6.886,7.25,0.6799999999999997,-0.23000000000000043,7.152,7.25,0.3200000000000003,-0.08999999999999986,6.562,6.77,0.5499999999999998,-0.2699999999999996,6.808,6.86,0.20000000000000018,-0.020000000000000462,7481,14985,12496,-10549
2019-01-27,6.676,6.84,0.34999999999999964,-0.20000000000000018,6.892,6.99,0.16999999999999993,0.020000000000000462,6.5,6.52,0.03999999999999915,0.009999999999999787,6.736,6.83,0.2599999999999998,0.04999999999999982,3723,5732,3710,2434
2019-02-03,6.896,7.11,0.4500000000000002,0.0,7.074,7.2,0.3600000000000003,-0.08999999999999986,6.598,6.75,0.4500000000000002,0.0,6.694,6.84,0.25,-0.08999999999999986,4720,8468,5311,954
2019-02-10,6.7975,7.11,0.54,0.2600000000000007,6.9975,7.56,0.8999999999999995,0.6299999999999999,6.555,6.93,0.6099999999999994,0.4499999999999993,6.695,7.2,0.7700000000000005,0.54,19424,62666,60081,60081
2019-02-17,7.372,8.15,1.2200000000000006,0.9300000000000006,7.68,8.2,0.9099999999999993,0.7700000000000005,7.142,7.74,0.9900000000000002,0.9900000000000002,7.474,8.1,1.2399999999999993,0.9900000000000002,21508,45579,39422,4862
2019-02-24,8.17,8.38,0.46000000000000085,0.3000000000000007,8.478,8.64,0.5400000000000009,0.45000000000000107,7.938,8.19,0.5399999999999991,-0.08999999999999986,8.19,8.46,0.5900000000000007,-0.13999999999999968,17884,24883,14820,-5952
2019-03-03,8.248,9.0,1.3399999999999999,1.3399999999999999,8.792,10.35,1.9800000000000004,1.8899999999999988,8.042,8.86,1.1999999999999993,1.1999999999999993,8.454,9.72,1.7800000000000002,1.7800000000000002,28267,109479,106711,106711
2019-03-10,9.395999999999999,9.72,0.7200000000000006,-0.7200000000000006,9.612,9.9,0.5400000000000009,-0.3600000000000012,8.846,9.18,0.5899999999999999,-0.5899999999999999,9.318,9.54,0.5399999999999991,-0.33000000000000007,18411,27917,20315,-8631
2019-03-17,8.964,9.09,0.2699999999999996,0.17999999999999972,9.126,9.36,0.35999999999999943,-0.2699999999999996,8.806000000000001,8.82,0.07000000000000028,0.07000000000000028,8.898,9.0,0.17999999999999972,-0.16999999999999993,5831,10776,8597,-8597
2019-03-24,8.646,9.0,0.5899999999999999,-0.4900000000000002,8.772,9.0,0.4900000000000002,-0.4900000000000002,8.356,8.82,0.8100000000000005,-0.8100000000000005,8.522,8.82,0.5400000000000009,-0.5400000000000009,7777,15801,13335,8890
2019-03-31,8.488,8.91,0.8100000000000005,0.8100000000000005,8.886000000000001,9.56,1.0999999999999996,0.7199999999999989,8.294,8.66,0.6300000000000008,0.5600000000000005,8.6,8.91,0.5400000000000009,0.35999999999999943,9134,29955,27386,4965
2019-04-07,8.536,8.7,0.33000000000000007,-0.33000000000000007,8.716,9.0,0.6300000000000008,-0.5900000000000016,8.298,8.37,0.35999999999999943,-0.35999999999999943,8.388,8.53,0.41000000000000014,-0.41000000000000014,9076,14048,9306,4559
2019-04-14,8.059999999999999,8.12,0.10999999999999943,-0.019999999999999574,8.235,8.37,0.2699999999999996,-0.2699999999999996,7.7675,8.01,0.4500000000000002,-0.4500000000000002,7.9,8.01,0.2599999999999998,-0.2599999999999998,7898,14391,10973,10973
2019-04-21,7.902,8.46,0.9000000000000012,-0.17999999999999972,8.192,8.82,1.0100000000000007,-1.0100000000000007,7.56,7.92,0.7199999999999998,-0.3600000000000003,7.936,8.28,0.5199999999999996,-0.4899999999999993,14922,35879,33175,-33175
2019-04-28,7.768,8.01,0.35999999999999943,0.019999999999999574,8.036,8.1,0.08999999999999986,-0.040000000000000924,7.638,7.83,0.33999999999999986,0.08999999999999986,7.934,8.01,0.27999999999999936,-0.17999999999999972,3098,7588,6723,-5885
2019-05-05,7.72,7.92,0.3600000000000003,-0.27000000000000046,7.902,8.01,0.22999999999999954,-0.22999999999999954,7.492,7.7,0.45999999999999996,-0.27000000000000046,7.722,7.83,0.3200000000000003,-0.20000000000000018,5769,13351,11991,-2711
2019-05-12,7.566,7.74,0.4500000000000002,-0.4500000000000002,7.704,7.92,0.3600000000000003,-0.1800000000000006,7.288,7.47,0.6299999999999999,-0.6299999999999999,7.48,7.65,0.54,-0.54,8707,14294,10086,9842
2019-05-19,7.6025,8.01,0.8999999999999995,0.5299999999999994,7.7175,8.01,0.8099999999999996,0.6299999999999999,7.2675,7.47,0.6299999999999999,0.6299999999999999,7.49,7.83,0.7199999999999998,0.7199999999999998,9277,20421,17061,-6122
2019-05-26,7.598,7.74,0.35000000000000053,-0.1800000000000006,7.792,7.92,0.2699999999999996,0.16999999999999993,7.332,7.39,0.1899999999999995,-0.1899999999999995,7.54,7.63,0.2400000000000002,0.2400000000000002,2646,4560,3632,800
2019-06-02,7.474,7.83,0.7700000000000005,-0.4299999999999997,7.632,7.83,0.3600000000000003,-0.27000000000000046,7.134,7.39,0.6099999999999994,-0.6099999999999994,7.302,7.65,0.6300000000000008,-0.6300000000000008,3246,7197,5693,530
2019-06-09,6.868,7.2,0.6299999999999999,0.08999999999999986,7.022,7.2,0.3600000000000003,0.0,6.428,6.57,0.3600000000000003,0.08000000000000007,6.5440000000000005,6.66,0.17999999999999972,-0.02999999999999936,3957,8046,6536,-6012
2019-06-16,6.93,7.55,1.13,0.9700000000000006,7.5360000000000005,8.41,1.67,0.8500000000000005,6.658,7.09,0.8999999999999995,0.3600000000000003,7.136,7.84,1.4100000000000001,0.8199999999999994,66230,159281,158676,51294
2019-06-23,7.61,7.85,0.5199999999999996,0.5199999999999996,8.212,8.7,0.9799999999999995,0.3799999999999999,7.264,7.49,0.75,0.7299999999999995,7.732,7.92,0.5199999999999996,0.05999999999999961,50373,84575,48036,-1722
2019-06-30,7.585,7.79,0.5700000000000003,-0.5700000000000003,7.702500000000001,7.9,0.4300000000000006,-0.4300000000000006,7.2825,7.54,0.8499999999999996,-0.8499999999999996,7.5,7.8,0.6099999999999994,-0.6099999999999994,10649,17355,13055,-964
2019-07-07,6.814,7.0,0.3899999999999997,-0.13999999999999968,6.994,7.08,0.21999999999999975,-0.1999999999999993,6.626,6.68,0.08999999999999986,0.009999999999999787,6.812,6.98,0.33000000000000007,-0.15000000000000036,8872,22549,19012,-15949
2019-07-14,6.3839999999999995,6.6,0.4299999999999997,-0.16999999999999993,6.692,7.44,1.0500000000000007,0.8400000000000007,6.09,6.34,0.41999999999999993,0.2599999999999998,6.372,6.73,0.5500000000000007,0.3700000000000001,13277,17224,10269,-8770
2019-07-21,6.576,6.8,0.5,-0.5,6.668,6.86,0.39000000000000057,-0.1800000000000006,6.474,6.69,0.5300000000000002,-0.33999999999999986,6.534,6.69,0.40000000000000036,-0.3799999999999999,1895,4435,4435,2552
2019-07-28,6.2325,6.38,0.4299999999999997,-0.34999999999999964,6.34,6.56,0.46999999999999975,-0.46999999999999975,6.055,6.2,0.33999999999999986,-0.33999999999999986,6.2025,6.56,0.5,-0.46999999999999975,2617,4831,3514,2695
2019-08-04,5.838,6.0,0.34999999999999964,-0.3099999999999996,5.9639999999999995,6.06,0.20999999999999996,-0.20999999999999996,5.6,5.8,0.4500000000000002,-0.4500000000000002,5.724,6.0,0.4800000000000004,-0.4800000000000004,8031,12649,6228,5522
2019-08-11,5.516,6.08,0.9299999999999997,0.5300000000000002,5.816,6.49,0.9900000000000002,0.9400000000000004,5.27,6.0,1.1500000000000004,0.7000000000000002,5.67,6.45,1.4400000000000004,1.0499999999999998,16498,23555,20146,13510
2019-08-18,7.012,7.21,0.7599999999999998,0.6499999999999995,7.314,7.7,0.6000000000000005,0.1900000000000004,6.772,7.1,0.8599999999999994,-0.20999999999999996,6.984,7.41,1.1100000000000003,-0.6000000000000005,6924,17375,15860,2150
2019-08-25,6.6075,7.09,0.79,0.2400000000000002,6.86,7.09,0.54,0.0,6.59,7.02,0.7199999999999998,0.2400000000000002,6.8149999999999995,7.02,0.47999999999999954,-0.10000000000000053,3096,6720,6214,3393
2019-09-01,6.44,6.85,0.9399999999999995,-0.5300000000000002,6.694,6.9,0.5900000000000007,0.28000000000000025,6.238,6.62,0.79,-0.5300000000000002,6.404,6.7,0.7000000000000002,0.08000000000000007,3275,6894,6894,3040
2019-09-08,6.288,6.43,0.2999999999999998,-0.05999999999999961,6.468,6.68,0.47999999999999954,0.0699999999999994,6.158,6.32,0.3200000000000003,-0.05999999999999961,6.348,6.61,0.6000000000000005,-0.010000000000000675,5385,16127,15463,4634
2019-09-15,6.466,6.9,0.8300000000000001,0.29000000000000004,6.646,6.9,0.5,0.27000000000000046,6.282,6.41,0.33999999999999986,-0.21999999999999975,6.458,6.8,0.6099999999999994,-0.3099999999999996,2758,5222,4136,453
2019-09-22,5.9925,6.38,0.7999999999999998,-0.5499999999999998,6.3625,6.81,0.8599999999999994,-0.4299999999999997,5.925,6.28,0.7800000000000002,-0.5600000000000005,6.0175,6.35,0.5899999999999999,-0.5899999999999999,5516,9385,7583,3813
2019-09-29,5.684,6.18,0.7299999999999995,-0.3799999999999999,5.766,6.18,0.7299999999999995,-0.3799999999999999,5.318,5.76,0.8399999999999999,-0.45999999999999996,5.472,5.79,0.6799999999999997,-0.45999999999999996,4026,9092,7741,2021
2019-10-06,5.122,5.3,0.2999999999999998,-0.2699999999999996,5.152,5.35,0.34999999999999964,-0.27999999999999936,5.026,5.26,0.33000000000000007,-0.33000000000000007,5.134,5.32,0.3200000000000003,-0.3100000000000005,4555,15215,14749,-1326
2019-10-13,5.0125,5.1,0.14999999999999947,-0.08999999999999986,5.1225000000000005,5.22,0.13999999999999968,0.03000000000000025,4.93,4.95,0.04999999999999982,0.0,5.074999999999999,5.1,0.04999999999999982,0.04999999999999982,8909,13511,9479,6620
2019-10-20,5.1,5.2,0.1900000000000004,0.11000000000000032,5.286666666666667,5.7,0.6299999999999999,0.6100000000000003,5.003333333333333,5.03,0.0600000000000005,0.0600000000000005,5.243333333333333,5.7,0.7300000000000004,0.7300000000000004,6239,15593,14362,14362
2019-10-27,6.064,6.45,0.7599999999999998,0.4399999999999995,6.514,6.78,0.79,0.79,5.932,6.12,0.6200000000000001,0.6200000000000001,6.232,6.45,0.5499999999999998,0.4499999999999993,7374,10388,6190,966
2019-11-03,5.944,6.4,0.9700000000000006,-0.9700000000000006,6.126,6.4,0.4800000000000004,-0.40000000000000036,5.804,6.19,0.7600000000000007,-0.7600000000000007,5.964,6.19,0.47000000000000064,-0.47000000000000064,3932,6444,5721,4479
2019-11-10,5.85,5.98,0.22000000000000064,0.08999999999999986,5.9399999999999995,6.22,0.45999999999999996,0.040000000000000036,5.61,5.8,0.5199999999999996,-0.09999999999999964,5.708,6.05,0.5899999999999999,-0.14999999999999947,5403,16921,16542,783
2019-11-17,5.444,5.73,0.7300000000000004,-0.7199999999999998,5.65,5.99,0.6400000000000006,-0.6400000000000006,5.058,5.72,1.5999999999999996,-1.5999999999999996,5.12,5.72,1.5999999999999996,-1.5999999999999996,21889,72500,69913,69913
2019-11-24,3.88,4.2,0.8000000000000003,0.4500000000000002,4.23,4.3,0.22999999999999954,0.0,3.735,3.94,0.6099999999999999,0.52,4.0,4.09,0.1499999999999999,-0.08999999999999986,78071,225686,209872,-171104
2019-12-01,4.1,4.32,0.3600000000000003,0.1299999999999999,4.224,4.32,0.1900000000000004,-0.1200000000000001,3.984,4.01,0.05999999999999961,0.0,4.03,4.1,0.14999999999999947,-0.009999999999999787,16702,29592,25081,-25081
2019-12-08,4.264,4.4,0.40000000000000036,0.2400000000000002,4.39,4.6,0.39999999999999947,0.04999999999999982,4.186,4.37,0.3700000000000001,0.09999999999999964,4.296,4.4,0.23000000000000043,0.08000000000000007,27419,80090,74142,-11945
2019-12-15,4.084,4.11,0.09000000000000075,-0.08000000000000007,4.248,4.3,0.10999999999999943,0.04999999999999982,4.022,4.1,0.19999999999999973,-0.10000000000000009,4.1,4.2,0.1800000000000006,-0.1800000000000006,7362,16037,13342,11663
2019-12-22,4.3025,4.7,0.7000000000000002,0.2999999999999998,4.6275,4.78,0.2999999999999998,-0.0699999999999994,4.1825,4.27,0.2699999999999996,0.2699999999999996,4.395,4.62,0.41999999999999993,0.14999999999999947,53742,90829,76027,-76027
2019-12-29,4.533333333333333,4.6,0.1999999999999993,0.1999999999999993,4.58,4.7,0.2999999999999998,0.23999999999999932,4.37,4.41,0.11000000000000032,0.11000000000000032,4.44,4.55,0.1899999999999995,0.04999999999999982,21586,27944,9588,103
