Date,Morgan Stanley Market Vectors 2X Euro_Open_average,Morgan Stanley Market Vectors 2X Euro_Open_max,Morgan Stanley Market Vectors 2X Euro_Open_volatility,Morgan Stanley Market Vectors 2X Euro_Open_change,Morgan Stanley Market Vectors 2X Euro_High_average,Morgan Stanley Market Vectors 2X Euro_High_max,Morgan Stanley Market Vectors 2X Euro_High_volatility,Morgan Stanley Market Vectors 2X Euro_High_change,Morgan Stanley Market Vectors 2X Euro_Low_average,Morgan Stanley Market Vectors 2X Euro_Low_max,Morgan Stanley Market Vectors 2X Euro_Low_volatility,Morgan Stanley Market Vectors 2X Euro_Low_change,Morgan Stanley Market Vectors 2X Euro_Close_average,Morgan Stanley Market Vectors 2X Euro_Close_max,Morgan Stanley Market Vectors 2X Euro_Close_volatility,Morgan Stanley Market Vectors 2X Euro_Close_change
2019-07-21,24.0,24.0,0.0,0.0,32.0,32.0,0.0,0.0,21.6,21.6,0.0,0.0,30.29,30.29,0.0,0.0
2019-07-28,34.16,34.16,0.0,0.0,36.0,36.0,0.0,0.0,28.01,28.01,0.0,0.0,31.0,31.0,0.0,0.0
2019-08-04,23.18,23.18,0.0,0.0,36.34,36.34,0.0,0.0,23.18,23.18,0.0,0.0,31.35,31.35,0.0,0.0
2019-08-11,29.9,29.9,0.0,0.0,40.4,40.4,0.0,0.0,29.9,29.9,0.0,0.0,33.4,33.4,0.0,0.0
2019-08-18,39.0,39.0,0.0,0.0,44.59,44.59,0.0,0.0,35.5,35.5,0.0,0.0,36.49,36.49,0.0,0.0
2019-08-25,37.5,37.5,0.0,0.0,40.18,40.18,0.0,0.0,35.5,35.5,0.0,0.0,35.51,35.51,0.0,0.0
2019-09-01,28.3,28.3,0.0,0.0,28.3,28.3,0.0,0.0,28.3,28.3,0.0,0.0,28.3,28.3,0.0,0.0
2019-09-08,27.16,27.16,0.0,0.0,27.53,27.53,0.0,0.0,27.16,27.16,0.0,0.0,27.38,27.38,0.0,0.0
2019-09-15,25.28,25.28,0.0,0.0,26.05,26.05,0.0,0.0,24.8,24.8,0.0,0.0,25.65,25.65,0.0,0.0
2019-09-22,36.25,36.25,0.0,0.0,38.0,38.0,0.0,0.0,35.81,35.81,0.0,0.0,36.0,36.0,0.0,0.0
2019-09-29,27.08,27.08,0.0,0.0,27.08,27.08,0.0,0.0,25.5,25.5,0.0,0.0,25.5,25.5,0.0,0.0
2019-10-06,22.01,22.01,0.0,0.0,22.01,22.01,0.0,0.0,22.01,22.01,0.0,0.0,22.01,22.01,0.0,0.0
2019-10-13,22.9,22.9,0.0,0.0,23.3,23.3,0.0,0.0,22.9,22.9,0.0,0.0,23.3,23.3,0.0,0.0
2019-10-20,19.9,19.9,0.0,0.0,21.8,21.8,0.0,0.0,19.9,19.9,0.0,0.0,21.8,21.8,0.0,0.0
2019-10-27,20.5,20.5,0.0,0.0,20.5,20.5,0.0,0.0,20.5,20.5,0.0,0.0,20.5,20.5,0.0,0.0
2019-11-03,22.0,22.0,0.0,0.0,22.0,22.0,0.0,0.0,22.0,22.0,0.0,0.0,22.0,22.0,0.0,0.0
2019-11-10,24.99,24.99,0.0,0.0,24.99,24.99,0.0,0.0,22.32,22.32,0.0,0.0,22.32,22.32,0.0,0.0
2019-11-17,22.67,22.67,0.0,0.0,24.36,24.36,0.0,0.0,22.45,22.45,0.0,0.0,23.8,23.8,0.0,0.0
2019-11-24,22.1,22.1,0.0,0.0,24.39,24.39,0.0,0.0,22.1,22.1,0.0,0.0,23.35,23.35,0.0,0.0
2019-12-01,21.94,21.94,0.0,0.0,21.94,21.94,0.0,0.0,21.94,21.94,0.0,0.0,21.94,21.94,0.0,0.0
2019-12-08,23.2,23.2,0.0,0.0,34.58,34.58,0.0,0.0,23.2,23.2,0.0,0.0,31.5,31.5,0.0,0.0
2019-12-15,27.2,27.2,0.0,0.0,27.2,27.2,0.0,0.0,23.5,23.5,0.0,0.0,25.18,25.18,0.0,0.0
2019-12-22,24.86,24.86,0.0,0.0,27.0,27.0,0.0,0.0,24.38,24.38,0.0,0.0,24.88,24.88,0.0,0.0
2019-12-29,24.85,24.85,0.0,0.0,25.8,25.8,0.0,0.0,24.85,24.85,0.0,0.0,25.8,25.8,0.0,0.0
