Date,ELLO_Open_average,ELLO_Open_max,ELLO_Open_volatility,ELLO_Open_change,ELLO_High_average,ELLO_High_max,ELLO_High_volatility,ELLO_High_change,ELLO_Low_average,ELLO_Low_max,ELLO_Low_volatility,ELLO_Low_change,ELLO_Close_average,ELLO_Close_max,ELLO_Close_volatility,ELLO_Close_change,ELLO_Volume_average,ELLO_Volume_max,ELLO_Volume_volatility,ELLO_Volume_change
2018-05-27,7.9125,8.11,0.2999999999999998,0.22999999999999954,8.0375,8.2,0.3899999999999997,-0.08999999999999986,7.9075,8.11,0.3099999999999996,0.23999999999999932,8.004999999999999,8.11,0.3099999999999996,0.02999999999999936,465,1062,1062,-1062
2018-06-03,7.993333333333333,8.11,0.17999999999999972,-0.010000000000000675,8.273333333333333,8.4,0.20000000000000107,0.17999999999999972,7.973333333333334,8.05,0.120000000000001,-0.010000000000000675,8.223333333333333,8.25,0.05000000000000071,0.02999999999999936,3029,6182,4782,4782
2018-06-10,8.1325,8.3,0.26000000000000156,0.26000000000000156,8.59,8.8,0.5,-0.2599999999999998,8.1175,8.3,0.2900000000000009,0.2900000000000009,8.4175,8.7,0.3999999999999986,-0.049999999999998934,2912,4409,3809,-3132
2018-06-17,8.736,9.15,0.6899999999999995,0.2599999999999998,8.904,9.15,0.5899999999999999,0.16000000000000014,8.592,8.72,0.33999999999999986,0.2599999999999998,8.802,9.02,0.4599999999999991,0.16000000000000014,1159,3211,3006,-74
2018-06-24,8.7,8.8,0.20000000000000107,-0.20000000000000107,8.7,8.8,0.20000000000000107,-0.20000000000000107,8.7,8.8,0.20000000000000107,-0.20000000000000107,8.7,8.8,0.20000000000000107,-0.20000000000000107,203,406,406,406
2018-07-01,8.6,8.6,0.0,0.0,8.6,8.6,0.0,0.0,8.6,8.6,0.0,0.0,8.6,8.6,0.0,0.0,545,545,0,0
2018-07-08,8.135,8.52,0.7699999999999996,0.7699999999999996,8.15,8.55,0.8000000000000007,0.8000000000000007,8.135,8.52,0.7699999999999996,0.7699999999999996,8.15,8.55,0.8000000000000007,0.8000000000000007,940,1880,1880,1880
2018-07-15,8.66,8.9,0.6899999999999995,-0.030000000000001137,8.76,8.9,0.39000000000000057,-0.030000000000001137,8.266666666666667,8.54,0.48999999999999844,0.48999999999999844,8.386666666666667,8.54,0.4299999999999997,0.4299999999999997,342,700,575,-575
2018-07-22,8.9375,9.0,0.22000000000000064,-0.02999999999999936,8.9575,9.0,0.14000000000000057,-0.02999999999999936,8.9375,9.0,0.22000000000000064,-0.02999999999999936,8.9575,9.0,0.14000000000000057,-0.02999999999999936,523,1211,1030,-1030
2018-07-29,8.75,8.95,0.3999999999999986,0.3999999999999986,8.96,8.97,0.02000000000000135,-0.02000000000000135,8.75,8.95,0.3999999999999986,0.3999999999999986,8.805,8.95,0.28999999999999915,0.28999999999999915,160,320,320,-320
2018-08-05,8.79,8.79,0.0,0.0,8.79,8.79,0.0,0.0,8.02,8.02,0.0,0.0,8.02,8.02,0.0,0.0,1,1,0,0
2018-08-12,8.8,9.0,0.5199999999999996,0.5199999999999996,8.842500000000001,9.0,0.34999999999999964,0.34999999999999964,8.5475,8.78,0.5499999999999989,0.21999999999999886,8.59,8.78,0.5499999999999989,0.049999999999998934,186,306,303,-165
2018-08-19,8.8025,9.0,0.75,0.75,8.9475,9.0,0.16999999999999993,0.16999999999999993,8.557500000000001,8.8,0.5500000000000007,0.27999999999999936,8.75,8.91,0.3000000000000007,-0.22000000000000064,330,503,404,202
2018-08-26,8.74,8.91,0.3800000000000008,-0.11000000000000121,8.74,8.91,0.3800000000000008,-0.11000000000000121,8.505,8.88,0.6800000000000015,-0.33999999999999986,8.52,8.88,0.6800000000000015,-0.28000000000000114,428,776,673,430
2018-09-02,8.317499999999999,8.62,0.5199999999999996,0.5199999999999996,8.39,8.62,0.3699999999999992,0.22999999999999865,8.2875,8.5,0.40000000000000036,0.40000000000000036,8.29,8.5,0.39000000000000057,0.39000000000000057,1363,4700,4600,-4600
2018-09-09,7.9775,8.2,0.4999999999999991,0.25,7.9775,8.2,0.4999999999999991,0.25,7.93,8.2,0.4999999999999991,0.05999999999999961,7.93,8.2,0.4999999999999991,0.05999999999999961,102,214,214,214
2018-09-16,8.184999999999999,8.34,0.33999999999999986,-0.1999999999999993,8.305,8.41,0.21000000000000085,0.07000000000000028,8.02,8.2,0.29999999999999893,-0.040000000000000036,8.24,8.41,0.40000000000000036,0.2599999999999998,1429,4736,4631,4631
2018-09-23,8.103333333333333,8.28,0.35999999999999943,0.16999999999999993,8.103333333333333,8.28,0.35999999999999943,0.16999999999999993,8.086666666666666,8.28,0.35999999999999943,0.21999999999999886,8.086666666666666,8.28,0.35999999999999943,0.21999999999999886,186,258,158,-158
2018-09-30,8.128,8.27,0.21999999999999886,-0.20999999999999908,8.177999999999999,8.27,0.15000000000000036,-0.10999999999999943,8.024000000000001,8.14,0.22000000000000064,0.14000000000000057,8.118,8.22,0.27000000000000046,-0.0600000000000005,253,601,601,-333
2018-10-07,8.03,8.16,0.20000000000000018,-0.16000000000000014,8.092500000000001,8.21,0.21000000000000085,-0.16000000000000014,7.985,8.0,0.040000000000000036,0.019999999999999574,8.0475,8.21,0.23000000000000043,0.019999999999999574,146,350,350,-180
2018-10-14,7.6675,7.89,0.4899999999999993,-0.15999999999999925,7.7375,7.91,0.3100000000000005,-0.21999999999999975,7.63,7.89,0.4899999999999993,-0.009999999999999787,7.6850000000000005,7.91,0.3100000000000005,-0.009999999999999787,1154,4125,4125,-200
2018-10-21,7.63,8.0,0.7999999999999998,0.7999999999999998,7.9719999999999995,8.74,1.1400000000000006,0.40000000000000036,7.606,7.94,0.7400000000000002,0.7299999999999995,7.95,8.74,1.1800000000000006,0.33000000000000007,1693,4571,4567,238
2018-10-28,7.8525,8.17,0.6699999999999999,-0.6699999999999999,8.02,8.3,0.5700000000000003,-0.4399999999999995,7.7925,7.93,0.4299999999999997,-0.4299999999999997,7.95,8.26,0.5299999999999994,-0.1999999999999993,1099,3814,3814,3616
2018-11-04,8.116,8.6,0.7999999999999998,0.6499999999999995,8.26,8.6,0.5999999999999996,0.33999999999999986,7.846,8.12,0.4299999999999988,0.21999999999999975,8.054,8.33,0.40000000000000036,-0.0699999999999994,943,2489,2227,-1060
2018-11-11,8.16,8.3,0.25,0.15000000000000036,8.26,8.6,0.5499999999999989,0.5099999999999998,8.08,8.22,0.2400000000000002,0.15000000000000036,8.1625,8.53,0.5499999999999989,0.4399999999999995,1955,6455,6355,5875
2018-11-18,8.325,8.35,0.049999999999998934,0.049999999999998934,8.325,8.35,0.049999999999998934,0.049999999999998934,8.325,8.35,0.049999999999998934,0.049999999999998934,8.325,8.35,0.049999999999998934,0.049999999999998934,50,100,100,-100
2018-11-25,8.620000000000001,8.85,0.4599999999999991,-0.4599999999999991,8.8825,8.94,0.08999999999999986,0.08999999999999986,8.5175,8.85,0.4599999999999991,-0.4599999999999991,8.7875,8.94,0.4299999999999997,0.08999999999999986,599,1000,698,90
2018-12-02,8.52,8.75,0.6099999999999994,-0.1899999999999995,8.52,8.75,0.6099999999999994,-0.1899999999999995,8.43,8.67,0.5299999999999994,-0.16999999999999993,8.435,8.69,0.5499999999999989,-0.1899999999999995,218,372,272,-124
2018-12-09,8.4125,8.5,0.33000000000000007,-0.019999999999999574,8.43,8.55,0.3800000000000008,-0.03999999999999915,8.2625,8.5,0.6100000000000003,-0.6100000000000003,8.2925,8.52,0.5299999999999994,-0.5299999999999994,258,369,269,-107
2018-12-16,7.856,8.2,0.7499999999999991,-0.7399999999999993,7.93,8.2,0.6999999999999993,-0.3699999999999992,7.788,8.2,0.7499999999999991,-0.39999999999999947,7.866,8.2,0.6999999999999993,-0.04999999999999982,244,550,550,-267
2018-12-23,7.8,7.8,0.0,0.0,7.82,7.82,0.0,0.0,7.8,7.8,0.0,0.0,7.82,7.82,0.0,0.0,3586,3586,0,0
2018-12-30,7.965,8.3,0.620000000000001,-0.040000000000000036,8.299999999999999,8.75,0.79,0.3299999999999992,7.9125,8.09,0.41000000000000014,-0.040000000000000036,8.2075,8.51,0.5499999999999998,0.20000000000000018,424,1098,995,194
2019-01-06,8.354000000000001,8.79,0.7399999999999984,0.25,8.57,8.79,0.48999999999999844,-0.3999999999999986,8.188,8.35,0.29999999999999893,0.25,8.404,8.7,0.629999999999999,-0.3999999999999986,314,957,956,-399
2019-01-13,8.375,8.5,0.25,-0.25,8.43,8.61,0.35999999999999943,-0.35999999999999943,8.235,8.26,0.049999999999998934,-0.049999999999998934,8.41,8.61,0.3999999999999986,-0.3999999999999986,375,650,550,-550
2019-01-20,8.325,8.43,0.20999999999999908,0.20999999999999908,8.455,8.5,0.08999999999999986,0.08999999999999986,8.325,8.43,0.20999999999999908,0.20999999999999908,8.455,8.5,0.08999999999999986,0.08999999999999986,226,451,449,449
2019-01-27,8.474,8.7,0.3899999999999988,0.3899999999999988,8.504,8.71,0.40000000000000036,0.40000000000000036,8.47,8.7,0.3899999999999988,0.3899999999999988,8.472,8.71,0.40000000000000036,0.40000000000000036,525,1101,862,88
2019-02-03,9.045,9.18,0.379999999999999,0.379999999999999,9.215,9.7,0.75,0.75,9.0075,9.18,0.4299999999999997,0.4299999999999997,9.155,9.46,0.5100000000000016,0.5100000000000016,1583,3724,3524,948
2019-02-10,9.106666666666667,9.24,0.2599999999999998,-0.2599999999999998,9.176666666666666,9.4,0.370000000000001,-0.370000000000001,9.056666666666667,9.2,0.21999999999999886,-0.21999999999999886,9.073333333333332,9.2,0.20999999999999908,-0.16999999999999993,1123,2874,2777,-2474
2019-02-17,8.835,8.96,0.34000000000000163,-0.0600000000000005,8.955,9.17,0.3100000000000005,-0.2699999999999996,8.719999999999999,8.9,0.28000000000000114,0.20000000000000107,8.7725,8.9,0.2400000000000002,0.20000000000000107,993,1948,1948,-1948
2019-02-24,8.756666666666666,9.04,0.46999999999999886,-0.08999999999999986,8.973333333333333,9.04,0.10999999999999943,0.019999999999999574,8.55,8.66,0.2400000000000002,-0.08999999999999986,8.733333333333333,8.93,0.3100000000000005,-0.27999999999999936,891,1511,1311,764
2019-03-03,8.578,8.94,0.6399999999999988,-0.5199999999999996,8.668,9.04,0.6699999999999999,-0.5399999999999991,8.426,8.84,0.7300000000000004,-0.5800000000000001,8.568,8.84,0.47000000000000064,-0.33999999999999986,574,980,729,380
2019-03-10,8.348,8.47,0.2599999999999998,0.009999999999999787,8.44,8.58,0.3699999999999992,0.23999999999999844,8.304,8.47,0.2599999999999998,0.009999999999999787,8.396,8.58,0.3699999999999992,0.23999999999999844,607,1741,1741,7
2019-03-17,8.5125,8.67,0.33000000000000007,-0.0600000000000005,8.5125,8.67,0.33000000000000007,-0.0600000000000005,8.355,8.49,0.23000000000000043,-0.019999999999999574,8.355,8.49,0.23000000000000043,-0.019999999999999574,259,534,532,-532
2019-03-24,8.108,8.26,0.3099999999999996,0.10000000000000142,8.196,8.32,0.3700000000000001,0.040000000000000924,7.97,8.13,0.4900000000000011,0.10000000000000142,8.106,8.32,0.5200000000000005,0.040000000000000924,626,948,841,628
2019-03-31,8.77,9.26,0.9800000000000004,0.9800000000000004,8.77,9.26,0.9800000000000004,0.9800000000000004,8.545,8.87,0.6499999999999986,0.6499999999999986,8.545,8.87,0.6499999999999986,0.6499999999999986,303,538,469,469
2019-04-07,8.8525,8.99,0.40000000000000036,0.09000000000000163,9.0475,9.2,0.29999999999999893,0.29999999999999893,8.75,8.9,0.3100000000000005,0.11000000000000121,8.94,9.2,0.47999999999999865,0.41000000000000014,944,1621,1301,768
2019-04-14,9.004999999999999,9.04,0.06999999999999851,-0.06999999999999851,9.059999999999999,9.12,0.11999999999999922,-0.11999999999999922,8.77,9.04,0.5399999999999991,-0.5399999999999991,8.829999999999998,9.04,0.41999999999999993,-0.41999999999999993,1677,2551,1748,-1748
2019-04-21,8.424,8.72,0.5500000000000007,0.040000000000000924,8.472,8.96,0.7900000000000009,0.28000000000000114,8.338,8.51,0.33999999999999986,0.009999999999999787,8.358,8.6,0.4299999999999997,-0.08999999999999986,395,900,900,-26
2019-04-28,8.876666666666667,9.29,0.6899999999999995,-0.6899999999999995,8.886666666666667,9.29,0.6899999999999995,-0.6899999999999995,8.673333333333334,8.77,0.2599999999999998,-0.2599999999999998,8.683333333333334,8.77,0.2599999999999998,-0.2599999999999998,301,700,698,498
2019-05-05,8.62,8.62,0.0,0.0,8.62,8.62,0.0,0.0,8.62,8.62,0.0,0.0,8.62,8.62,0.0,0.0,500,500,0,0
2019-05-12,8.975,9.0,0.05000000000000071,0.05000000000000071,9.120000000000001,9.24,0.2400000000000002,-0.2400000000000002,8.79,8.95,0.3199999999999985,-0.3199999999999985,8.935,9.24,0.6099999999999994,-0.6099999999999994,1198,1419,441,-441
2019-05-19,8.943333333333333,8.99,0.08999999999999986,-0.03999999999999915,8.973333333333333,9.03,0.129999999999999,-0.129999999999999,8.833333333333334,8.9,0.20000000000000107,0.20000000000000107,8.95,9.03,0.129999999999999,-0.129999999999999,651,830,429,-321
2019-05-26,8.75,8.75,0.0,0.0,8.75,8.75,0.0,0.0,8.75,8.75,0.0,0.0,8.75,8.75,0.0,0.0,200,200,0,0
2019-06-02,8.69,8.69,0.0,0.0,8.69,8.69,0.0,0.0,8.69,8.69,0.0,0.0,8.69,8.69,0.0,0.0,0,0,0,0
2019-06-09,9.0,9.0,0.0,0.0,9.24,9.24,0.0,0.0,9.0,9.0,0.0,0.0,9.24,9.24,0.0,0.0,868,868,0,0
2019-06-16,10.14,11.4,2.3000000000000007,2.3000000000000007,10.41,11.83,2.5299999999999994,2.5299999999999994,9.932,10.71,1.6100000000000012,1.6100000000000012,10.128,10.8,1.5,1.5,2850,7597,7597,5108
2019-06-23,11.425,11.6,0.40000000000000036,0.29999999999999893,11.5725,11.8,0.3600000000000012,0.3500000000000014,10.955,11.4,1.3000000000000007,1.3000000000000007,11.2275,11.6,0.7300000000000004,0.7300000000000004,2560,3803,3204,-550
2019-06-30,12.5,13.14,1.540000000000001,1.25,12.5975,13.14,1.3399999999999999,1.049999999999999,12.2275,12.9,1.3000000000000007,0.41000000000000014,12.3475,13.0,1.1999999999999993,0.20999999999999908,2838,5759,4454,-4279
2019-07-07,12.3725,12.83,0.7599999999999998,0.5099999999999998,12.66,13.15,0.9900000000000002,-0.08999999999999986,12.34,12.7,0.629999999999999,0.379999999999999,12.434999999999999,12.87,0.7099999999999991,0.4299999999999997,762,1971,1971,928
2019-07-14,12.656,13.0,0.8599999999999994,0.2400000000000002,12.912,13.19,0.46999999999999886,0.28999999999999915,12.656,13.0,0.8599999999999994,0.2400000000000002,12.852,13.11,0.47999999999999865,0.20999999999999908,675,2188,2188,412
2019-07-21,13.04,13.04,0.0,0.0,13.04,13.04,0.0,0.0,13.04,13.04,0.0,0.0,13.04,13.04,0.0,0.0,0,0,0,0
2019-07-28,12.553333333333333,13.01,1.0099999999999998,-0.6500000000000004,12.886666666666667,13.01,0.35999999999999943,0.34999999999999964,12.546666666666667,13.0,1.0,-0.6400000000000006,12.88,13.0,0.35999999999999943,0.35999999999999943,769,1506,1206,202
2019-08-04,13.05,13.1,0.09999999999999964,0.09999999999999964,13.05,13.1,0.09999999999999964,0.09999999999999964,13.0,13.1,0.1999999999999993,0.1999999999999993,13.0,13.1,0.1999999999999993,0.1999999999999993,474,544,140,140
2019-08-11,13.02,13.15,0.3600000000000012,-0.030000000000001137,13.036666666666665,13.2,0.41000000000000014,-0.08000000000000007,12.773333333333333,13.15,0.8800000000000008,-0.25,12.79,13.2,0.9299999999999997,-0.29999999999999893,254,717,712,-712
2019-08-18,12.643333333333333,12.91,0.5,0.3000000000000007,12.8,12.91,0.3000000000000007,0.3000000000000007,12.576666666666666,12.91,0.5,0.5,12.653333333333334,12.91,0.5,0.5,366,800,700,-100
2019-08-25,13.536666666666667,13.86,0.8599999999999994,0.75,13.57,13.86,0.7599999999999998,0.6500000000000004,13.243333333333334,13.5,0.5,0.23000000000000043,13.276666666666667,13.5,0.40000000000000036,0.13000000000000078,807,1207,1192,-1185
2019-09-01,12.88,12.88,0.0,0.0,12.88,12.88,0.0,0.0,12.88,12.88,0.0,0.0,12.88,12.88,0.0,0.0,0,0,0,0
2019-09-08,13.0,13.0,0.0,0.0,13.016666666666667,13.05,0.05000000000000071,0.0,13.0,13.0,0.0,0.0,13.016666666666667,13.05,0.05000000000000071,0.0,1109,2040,1540,-287
2019-09-15,12.93,13.03,0.1999999999999993,0.1999999999999993,12.93,13.03,0.1999999999999993,0.1999999999999993,12.93,13.03,0.1999999999999993,0.1999999999999993,12.93,13.03,0.1999999999999993,0.1999999999999993,116,233,233,-233
2019-09-22,12.870000000000001,13.48,1.2200000000000006,1.2200000000000006,12.96,13.48,1.040000000000001,1.040000000000001,12.870000000000001,13.48,1.2200000000000006,1.2200000000000006,12.96,13.48,1.040000000000001,1.040000000000001,152,305,305,-305
2019-09-29,12.81,13.48,1.0600000000000005,-1.0600000000000005,12.863333333333333,13.48,1.0600000000000005,-1.0600000000000005,12.459999999999999,13.48,2.110000000000001,-2.110000000000001,12.513333333333334,13.48,2.110000000000001,-2.110000000000001,194,360,360,223
2019-10-06,11.656666666666666,11.86,0.3200000000000003,-0.030000000000001137,11.68,11.86,0.3200000000000003,-0.10000000000000142,11.656666666666666,11.86,0.3200000000000003,-0.030000000000001137,11.663333333333332,11.86,0.3200000000000003,-0.05000000000000071,134,303,303,-203
2019-10-13,11.76,11.76,0.0,0.0,11.83,11.83,0.0,0.0,11.76,11.76,0.0,0.0,11.83,11.83,0.0,0.0,101,101,0,0
2019-10-20,11.82,11.82,0.0,0.0,11.82,11.82,0.0,0.0,11.82,11.82,0.0,0.0,11.82,11.82,0.0,0.0,307,473,331,331
2019-10-27,11.84,12.22,0.75,-0.5099999999999998,12.125,12.22,0.2599999999999998,-0.02000000000000135,11.8325,12.19,0.7199999999999989,-0.47999999999999865,12.1175,12.2,0.23999999999999844,0.009999999999999787,266,560,560,-506
2019-11-03,12.4525,12.78,0.6600000000000001,0.0600000000000005,12.774999999999999,13.04,0.4599999999999991,0.11999999999999922,12.4525,12.78,0.6600000000000001,0.0600000000000005,12.682500000000001,12.82,0.33999999999999986,0.16999999999999993,1638,4000,3500,-702
2019-11-10,12.43,12.8,0.7400000000000002,0.7400000000000002,12.43,12.8,0.7400000000000002,0.7400000000000002,12.31,12.56,0.5,0.5,12.345,12.63,0.5700000000000003,0.5700000000000003,400,800,800,800
2019-11-17,12.8925,13.15,0.5700000000000003,-0.22000000000000064,13.0325,13.15,0.34999999999999964,-0.28999999999999915,12.85,13.04,0.4599999999999991,-0.22000000000000064,12.99,13.09,0.28999999999999915,-0.28999999999999915,1227,2051,2007,-1559
2019-11-24,12.8,12.8,0.0,0.0,12.8,12.8,0.0,0.0,12.8,12.8,0.0,0.0,12.8,12.8,0.0,0.0,715,715,0,0
2019-12-01,11.91,11.91,0.0,0.0,12.56,12.56,0.0,0.0,11.88,11.88,0.0,0.0,12.56,12.56,0.0,0.0,1355,1355,0,0
2019-12-08,12.91,13.15,0.4800000000000004,0.4800000000000004,12.91,13.15,0.4800000000000004,0.4800000000000004,12.91,13.15,0.4800000000000004,0.4800000000000004,12.91,13.15,0.4800000000000004,0.4800000000000004,231,362,262,262
2019-12-15,13.265,14.0,1.2899999999999991,1.2899999999999991,13.4575,14.24,1.2400000000000002,1.0,13.265,14.0,1.2899999999999991,1.2899999999999991,13.3975,14.0,1.0,0.7599999999999998,1159,2272,2163,2163
2019-12-22,16.8,17.79,3.299999999999999,2.9700000000000006,17.275000000000002,18.39,3.42,3.42,16.5225,17.46,2.9700000000000006,2.9700000000000006,16.9275,18.27,3.67,3.67,4686,9489,8100,-7643
2019-12-29,20.01,21.73,3.4299999999999997,1.6999999999999993,20.06,21.73,3.280000000000001,1.5500000000000007,19.330000000000002,20.0,1.6999999999999993,1.3900000000000006,19.55,20.2,1.75,1.5500000000000007,2807,5128,4194,1425
