Date,COLM_Open_average,COLM_Open_max,COLM_Open_volatility,COLM_Open_change,COLM_High_average,COLM_High_max,COLM_High_volatility,COLM_High_change,COLM_Low_average,COLM_Low_max,COLM_Low_volatility,COLM_Low_change,COLM_Close_average,COLM_Close_max,COLM_Close_volatility,COLM_Close_change,COLM_Volume_average,COLM_Volume_max,COLM_Volume_volatility,COLM_Volume_change
2018-02-11,74.86,76.34,3.1899999999999977,2.75,76.3925,77.25,2.299999999999997,1.5799999999999983,73.4325,75.79,5.430000000000007,4.209999999999994,75.44749999999999,76.24,1.5799999999999983,0.04000000000000625,365151,433609,160890,-153897
2018-02-18,74.89,76.09,2.260000000000005,1.710000000000008,75.828,77.68,2.8300000000000125,2.8300000000000125,74.128,75.56,2.549999999999997,1.960000000000008,75.288,77.4,3.6200000000000045,3.6200000000000045,215569,265077,108597,-26993
2018-02-25,76.256,77.0,1.5,-0.5100000000000051,77.342,78.07,1.5699999999999932,0.0899999999999892,75.212,76.16,2.1499999999999915,-0.04999999999999716,76.504,77.41,1.8299999999999983,0.5999999999999943,206961,252623,74797,31881
2018-03-04,78.054,79.33,2.480000000000004,1.6400000000000006,78.932,79.38,0.8799999999999955,0.8799999999999955,76.814,77.44,1.6400000000000006,0.7199999999999989,77.966,79.16,2.8100000000000023,-0.6700000000000017,234507,337078,154206,31567
2018-03-11,77.648,78.26,1.3000000000000114,-0.45000000000000284,78.334,79.02,1.0999999999999943,-0.769999999999996,76.944,77.46,0.7399999999999949,-0.7399999999999949,77.368,77.93,0.9300000000000068,-0.3299999999999983,236938,321365,120099,33340
2018-03-18,76.996,77.18,0.36000000000001364,-0.20000000000000284,78.002,78.16,0.36999999999999034,0.36999999999999034,76.458,77.18,2.0700000000000074,-0.18000000000000682,77.106,78.0,2.010000000000005,0.6800000000000068,184887,230897,118729,47305
2018-03-25,76.8925,78.0,1.7900000000000063,-1.7900000000000063,77.5775,78.2,1.210000000000008,-1.210000000000008,75.5925,76.34,2.0600000000000023,-1.8299999999999983,76.0,76.69,1.5499999999999972,-1.5499999999999972,240646,267903,50093,2767
2018-04-01,77.682,79.48,4.049999999999997,4.030000000000001,78.858,80.22,3.799999999999997,3.1099999999999994,76.836,78.5,3.2099999999999937,3.2099999999999937,78.322,79.79,3.490000000000009,2.230000000000004,211309,252830,68947,-68947
2018-04-08,80.612,82.46,3.3900000000000006,0.8400000000000034,81.78,83.13,2.569999999999993,-0.3100000000000023,79.742,80.65,2.3500000000000085,1.1899999999999977,80.632,82.01,2.1700000000000017,-0.8299999999999983,350452,458224,215346,-215346
2018-04-15,80.132,80.97,1.4500000000000028,-0.4099999999999966,80.664,81.1,1.0699999999999932,-0.03999999999999204,79.52,80.24,1.4200000000000017,-0.8799999999999955,79.996,80.57,1.5999999999999943,-0.04999999999999716,181263,223267,125488,-2287
2018-04-22,82.444,86.0,5.859999999999999,3.549999999999997,83.508,87.97,7.030000000000001,3.8800000000000097,80.756,83.7,4.460000000000008,2.4099999999999966,82.024,84.51,4.700000000000003,3.200000000000003,350444,505030,277927,222602
2018-04-29,81.814,82.88,2.049999999999997,-0.7900000000000063,82.32600000000001,83.51,2.3500000000000085,-0.6500000000000057,80.916,81.72,1.7600000000000051,0.46999999999999886,81.846,82.82,1.789999999999992,-0.7399999999999949,318030,395854,143790,-55061
2018-05-06,82.294,82.41,0.539999999999992,0.519999999999996,82.912,83.0,0.23000000000000398,-0.23000000000000398,82.002,82.17,0.3500000000000085,0.28000000000000114,82.372,82.52,0.29999999999999716,0.0899999999999892,208100,275622,117539,-91566
2018-05-13,84.34,85.81,3.3400000000000034,3.3400000000000034,85.54599999999999,86.88,3.089999999999989,3.089999999999989,84.02199999999999,85.61,3.3900000000000006,3.3900000000000006,85.062,86.21,3.219999999999999,3.219999999999999,289899,417599,243259,121972
2018-05-20,86.34,86.96,1.289999999999992,0.539999999999992,87.10249999999999,87.98,1.5600000000000023,1.5600000000000023,85.9125,86.78,1.3599999999999994,1.3299999999999983,86.645,87.52,1.8599999999999994,1.8599999999999994,204736,331015,204004,-21851
2018-05-27,88.2,89.19,1.8299999999999983,1.8299999999999983,89.208,89.79,0.9300000000000068,0.9300000000000068,87.69,88.83,1.8199999999999932,1.769999999999996,88.474,89.42,2.3100000000000023,0.960000000000008,265019,330857,128652,-75796
2018-06-03,91.186,92.45,2.8299999999999983,2.8299999999999983,92.076,93.22,2.25,2.25,90.77,91.91,3.0600000000000023,3.0600000000000023,91.532,92.15,1.3500000000000085,1.210000000000008,222374,282226,89469,-53839
2018-06-10,91.502,92.5,1.6599999999999966,-0.8599999999999994,92.388,93.2,1.7800000000000011,-0.5,90.916,91.34,0.7900000000000063,-0.5700000000000074,91.834,92.63,1.5899999999999892,0.009999999999990905,283596,390765,183249,66810
2018-06-17,92.42,93.24,2.3999999999999915,-1.3400000000000034,92.852,93.58,1.6299999999999955,-0.75,91.27,92.21,2.299999999999997,-0.8100000000000023,92.122,93.06,2.0400000000000063,-1.25,941966,3457185,3213476,131772
2018-06-24,91.836,92.96,2.1499999999999915,-0.980000000000004,92.57,94.33,2.980000000000004,-1.740000000000009,90.604,92.17,3.010000000000005,-3.010000000000005,91.322,93.08,2.8400000000000034,-2.8400000000000034,372366,649963,375557,366399
2018-07-01,90.85499999999999,91.56,1.2900000000000063,1.2900000000000063,91.6875,92.22,1.0100000000000051,0.7199999999999989,90.22749999999999,90.77,1.2299999999999898,0.6899999999999977,91.115,92.11,1.6200000000000045,1.6200000000000045,339745,496274,281372,281372
2018-07-08,91.382,92.31,1.9000000000000057,-1.9000000000000057,92.586,93.14,1.2800000000000011,0.0,90.642,91.2,1.3800000000000097,-0.7900000000000063,91.812,92.53,1.25,0.6599999999999966,338523,636253,450451,-401414
2018-07-15,93.33,94.34,2.1200000000000045,2.1200000000000045,94.572,95.58,2.0,0.5,92.814,93.85,1.6299999999999955,0.6899999999999977,93.824,94.32,0.8899999999999864,-0.10999999999999943,288555,422809,217933,84847
2018-07-22,91.538,94.85,9.569999999999993,-9.049999999999997,92.806,94.85,7.61999999999999,-7.179999999999993,87.822,91.4,9.260000000000005,-7.189999999999998,89.66799999999999,92.94,7.609999999999999,-6.840000000000003,659541,1296572,905454,285480
2018-07-29,86.97,87.91,1.7399999999999949,0.6400000000000006,87.898,88.34,0.8299999999999983,0.36999999999999034,86.204,86.64,0.9300000000000068,0.9300000000000068,87.21000000000001,87.8,1.2099999999999937,0.5300000000000011,410536,656907,448825,-236979
2018-08-05,89.078,90.22,1.9500000000000028,1.9500000000000028,90.208,91.53,2.680000000000007,1.6400000000000006,88.688,89.97,2.3299999999999983,1.6899999999999977,89.382,90.67,2.460000000000008,1.039999999999992,276381,445537,293214,-148073
2018-08-12,90.748,91.6,1.8999999999999915,1.0600000000000023,91.498,91.75,0.6200000000000045,0.4900000000000091,89.654,90.79,1.6000000000000085,1.480000000000004,90.72200000000001,91.55,2.009999999999991,1.0900000000000034,313092,484020,298984,33392
2018-08-19,90.96,91.73,1.2900000000000063,-1.0700000000000074,91.536,92.55,1.8499999999999943,-1.3599999999999994,90.22800000000001,91.15,1.8900000000000006,-1.8900000000000006,90.66199999999999,91.35,1.3499999999999943,-1.3499999999999943,220378,339889,175562,150527
2018-08-26,90.2825,90.88,1.1299999999999955,-0.0799999999999983,91.045,91.45,0.5700000000000074,-0.030000000000001137,89.565,89.83,0.519999999999996,-0.20000000000000284,90.5675,91.14,1.4000000000000057,0.010000000000005116,221493,288162,126476,-109112
2018-09-02,90.786,91.11,0.5499999999999972,0.5,91.712,92.92,2.0400000000000063,1.4099999999999966,90.39,91.11,1.2800000000000011,0.8900000000000006,91.082,92.57,2.4499999999999886,1.5699999999999932,249040,309225,120039,88380
2018-09-09,92.278,92.84,1.1099999999999994,-1.1099999999999994,92.494,93.0,1.269999999999996,-1.269999999999996,91.296,92.11,1.8100000000000023,-1.8100000000000023,91.798,92.37,1.8400000000000034,-1.8400000000000034,179647,227134,104008,20095
2018-09-16,91.612,92.17,1.2600000000000051,0.020000000000010232,92.298,93.3,1.9500000000000028,-1.9500000000000028,90.486,91.0,0.9000000000000057,-0.23000000000000398,91.502,92.32,1.9299999999999926,-1.9299999999999926,216432,287928,123394,-34468
2018-09-23,91.714,93.43,3.180000000000007,3.180000000000007,92.918,94.0,2.799999999999997,2.730000000000004,91.492,92.95,3.0700000000000074,3.0700000000000074,92.28,93.32,2.6699999999999875,2.6699999999999875,203526,223779,49677,20080
2018-09-30,90.908,93.07,3.6899999999999977,-3.4799999999999898,91.536,93.07,2.75,-2.75,89.35,90.54,2.3000000000000114,-2.0200000000000102,90.198,91.94,2.4099999999999966,-0.7600000000000051,223550,303028,110782,101513
2018-10-07,87.404,89.39,4.090000000000003,-2.180000000000007,88.526,90.4,3.3100000000000023,-2.1400000000000006,86.458,88.42,3.430000000000007,-1.2800000000000011,87.012,89.48,4.38000000000001,-1.960000000000008,291227,373884,225982,168509
2018-10-14,87.89,89.23,3.5400000000000063,-2.030000000000001,88.91,89.5,1.7099999999999937,-1.6599999999999966,86.532,87.87,2.180000000000007,-0.29000000000000625,87.81,89.24,3.3699999999999903,-2.009999999999991,260531,308839,136384,-7120
2018-10-21,87.43599999999999,89.23,3.1300000000000097,0.9699999999999989,89.142,91.28,3.3599999999999994,3.3599999999999994,85.892,86.94,2.989999999999995,1.2800000000000011,87.346,89.8,4.230000000000004,2.3499999999999943,456423,762682,486581,3844
2018-10-28,91.43599999999999,93.0,3.180000000000007,3.180000000000007,93.072,93.9,2.6000000000000085,0.4300000000000068,90.568,91.94,2.1200000000000045,2.1200000000000045,92.052,93.48,3.200000000000003,1.1099999999999994,377828,451865,161630,-132809
2018-11-04,93.00800000000001,93.73,1.0799999999999983,0.15000000000000568,93.78399999999999,94.32,1.1499999999999915,0.8299999999999983,91.836,92.55,1.0799999999999983,0.020000000000010232,92.79,93.69,2.049999999999997,-1.0300000000000011,321761,457482,269765,-151620
2018-11-11,91.368,91.87,1.3800000000000097,-1.1400000000000006,92.222,93.58,2.8299999999999983,-1.75,89.952,90.89,2.6500000000000057,-2.6500000000000057,90.86,92.06,3.430000000000007,-2.6300000000000097,337785,530480,265632,-20630
2018-11-18,88.9125,90.7,3.5900000000000034,3.5900000000000034,90.445,92.1,3.319999999999993,3.319999999999993,88.595,90.7,4.450000000000003,4.450000000000003,89.77,91.34,3.3400000000000034,3.3400000000000034,217677,316064,233723,55473
2018-11-25,90.844,92.48,4.160000000000011,1.3499999999999943,92.228,95.35,5.299999999999997,4.179999999999993,89.512,92.16,4.159999999999997,4.159999999999997,90.856,94.94,6.8999999999999915,6.8999999999999915,270264,329904,105598,26572
2018-12-02,91.82,95.22,7.150000000000006,-7.150000000000006,92.6,95.74,6.780000000000001,-6.780000000000001,88.3625,91.34,7.510000000000005,-7.510000000000005,90.1575,92.28,4.280000000000001,-4.280000000000001,447013,581251,215828,77426
2018-12-09,86.384,89.02,5.439999999999998,-5.25,88.43599999999999,92.75,6.6200000000000045,-3.1099999999999994,85.154,87.5,4.280000000000001,-4.040000000000006,85.532,87.74,4.3799999999999955,-4.25,408158,515454,236640,231119
2018-12-16,83.534,84.73,3.3299999999999983,-2.3699999999999903,84.636,85.82,4.069999999999993,-4.069999999999993,82.198,83.77,3.739999999999995,-3.739999999999995,82.896,84.72,4.420000000000002,-4.420000000000002,404810,572296,440571,-269587
2018-12-23,83.2975,84.68,4.0,4.0,85.0125,85.7,1.6300000000000097,1.480000000000004,82.4275,83.46,2.779999999999987,2.779999999999987,84.3,84.66,0.6400000000000006,0.07000000000000739,258553,302764,105716,34598
2018-12-30,82.89,83.03,0.4000000000000057,0.03999999999999204,83.86500000000001,84.59,1.5600000000000023,-0.39000000000000057,81.9225,82.92,1.9699999999999989,0.9399999999999977,83.0425,83.89,2.3599999999999994,0.12000000000000455,476925,634729,272182,266728
2019-01-06,83.028,84.55,3.219999999999999,-2.3299999999999983,84.4,85.29,2.6400000000000006,-0.6800000000000068,82.292,83.66,3.200000000000003,-1.8400000000000034,83.08,84.39,2.5600000000000023,-1.769999999999996,430781,575691,265081,122986
2019-01-13,82.9725,84.59,2.219999999999999,2.0600000000000023,84.56,87.0,3.6899999999999977,3.6299999999999955,82.4175,84.41,3.3999999999999915,2.289999999999992,83.845,86.09,3.3700000000000045,3.3599999999999994,259746,387517,188419,186118
2019-01-20,86.306,86.88,1.289999999999992,0.7800000000000011,87.26,88.55,2.1299999999999955,1.5900000000000034,85.742,86.88,2.0799999999999983,1.5799999999999983,86.578,87.65,2.0600000000000023,1.9500000000000028,285470,360234,154243,-51600
2019-01-27,88.674,89.8,2.0600000000000023,2.0600000000000023,89.642,91.49,3.259999999999991,3.259999999999991,87.918,89.59,2.8200000000000074,2.3100000000000023,89.354,91.15,3.2700000000000102,3.2700000000000102,250779,349125,194308,194308
2019-02-03,97.486,107.33,15.64,15.64,99.786,109.74,16.689999999999998,15.579999999999998,96.65599999999999,106.46,15.279999999999987,14.86,98.58200000000001,106.97,14.519999999999996,13.709999999999994,745285,1701234,1351247,400084
2019-02-10,105.275,107.27,3.700000000000003,-2.569999999999993,106.2675,107.54,2.160000000000011,-1.6200000000000045,104.095,104.55,0.980000000000004,-0.519999999999996,104.5275,105.15,1.190000000000012,-0.5,474196,636192,272946,-128278
2019-02-17,104.69,105.96,2.1400000000000006,1.759999999999991,105.668,106.7,1.5799999999999983,1.5799999999999983,104.03,104.98,1.8200000000000074,1.1800000000000068,104.708,105.29,1.5900000000000034,0.8000000000000114,357145,460561,170505,158425
2019-02-24,104.788,105.38,1.5300000000000011,-0.23999999999999488,105.626,106.12,1.3800000000000097,-0.2400000000000091,103.72,104.75,1.9399999999999977,-1.4500000000000028,104.4,105.23,2.280000000000001,-1.5,290356,346403,131814,-13409
2019-03-03,102.05199999999999,103.88,3.3799999999999955,-2.759999999999991,103.024,104.77,3.1899999999999977,-1.509999999999991,101.386,103.3,3.269999999999996,-2.1799999999999926,102.054,103.4,2.440000000000012,-0.6200000000000045,355594,563170,370862,264319
2019-03-10,103.64,104.27,1.2299999999999898,1.2299999999999898,104.334,105.24,1.6400000000000006,1.6400000000000006,102.964,103.83,2.030000000000001,2.030000000000001,103.792,105.01,2.0200000000000102,2.0200000000000102,298890,440478,248616,-17360
2019-03-17,103.874,105.39,4.310000000000002,-4.310000000000002,104.794,106.0,2.719999999999999,-2.719999999999999,102.296,104.77,4.459999999999994,-4.459999999999994,103.488,105.29,4.210000000000008,-2.4000000000000057,232344,328726,160070,160070
2019-03-24,103.942,104.91,2.019999999999996,1.2999999999999972,104.834,105.9,2.25,1.490000000000009,103.292,104.56,2.4099999999999966,1.8700000000000045,103.952,104.8,1.9099999999999966,1.8799999999999955,283652,397563,211854,-24665
2019-03-31,104.414,105.37,1.740000000000009,-0.6200000000000045,105.236,106.0,1.3199999999999932,0.2799999999999869,103.46,104.0,0.9699999999999989,0.010000000000005116,104.058,105.2,2.0,-0.8499999999999943,329021,473917,336599,270344
2019-04-07,102.876,103.97,2.049999999999997,1.4699999999999989,103.606,104.67,1.980000000000004,1.6800000000000068,102.31400000000001,103.2,1.7000000000000028,1.7000000000000028,102.866,103.97,2.069999999999993,1.4299999999999926,344423,524714,375915,-226632
2019-04-14,103.735,104.83,1.8999999999999915,-0.9499999999999886,104.28,105.17,1.6000000000000085,-1.1800000000000068,102.4675,103.66,2.3599999999999994,-2.3599999999999994,103.08,104.24,2.339999999999989,-2.339999999999989,223402,254210,72194,-72194
2019-04-21,103.692,106.0,4.840000000000003,-1.1400000000000006,104.626,107.0,5.340000000000003,-1.7600000000000051,101.232,103.96,5.609999999999999,-3.2700000000000102,102.528,105.04,6.510000000000005,-4.840000000000003,582397,979181,676110,357529
2019-04-28,99.164,100.04,1.5100000000000051,-0.4200000000000017,100.284,101.24,1.6799999999999926,-0.6400000000000006,98.44200000000001,99.34,1.4699999999999989,-0.5899999999999892,99.374,100.0,1.4699999999999989,-0.8199999999999932,399276,611553,365223,-253732
2019-05-05,96.834,98.47,3.469999999999999,-3.469999999999999,97.616,98.86,3.6799999999999926,-3.509999999999991,95.296,96.4,3.8500000000000085,-3.5400000000000063,96.116,98.14,5.420000000000002,-3.8700000000000045,467082,997207,796436,-93677
2019-05-12,95.03,97.29,4.470000000000013,3.760000000000005,97.042,98.86,3.780000000000001,2.8700000000000045,94.546,96.88,4.359999999999999,3.1899999999999977,96.356,97.77,3.4200000000000017,3.25,553333,832017,476716,98471
2019-05-19,97.50999999999999,98.02,0.9200000000000017,-0.9200000000000017,98.1,98.31,0.4300000000000068,-0.29000000000000625,96.7175,97.39,1.8700000000000045,-0.37999999999999545,97.5025,98.18,1.5400000000000063,-1.0600000000000023,227679,297409,131972,21050
2019-05-26,94.746,97.26,4.760000000000005,-3.3700000000000045,95.552,98.13,4.289999999999992,-2.759999999999991,93.878,96.28,4.049999999999997,-2.9399999999999977,94.508,96.36,2.5999999999999943,-1.9299999999999926,222264,273948,141137,67436
2019-06-02,96.458,97.6,2.3699999999999903,2.3699999999999903,97.574,98.59,2.5200000000000102,2.5200000000000102,95.42999999999999,96.66,2.009999999999991,2.009999999999991,96.42999999999999,97.39,1.6700000000000017,0.9199999999999875,198983,244027,75737,-34458
2019-06-09,97.274,98.78,2.8799999999999955,1.4500000000000028,98.278,99.31,1.8100000000000023,1.0799999999999983,96.262,98.19,3.1299999999999955,3.1299999999999955,97.478,98.72,2.799999999999997,1.4100000000000108,233035,330102,199717,12993
2019-06-16,99.884,100.74,1.5999999999999943,0.5400000000000063,100.638,101.02,0.6599999999999966,-0.6599999999999966,98.796,99.12,0.6099999999999994,0.010000000000005116,99.688,100.8,2.030000000000001,-2.030000000000001,307110,389848,176310,-8881
2019-06-23,99.092,101.0,2.8599999999999994,2.049999999999997,99.908,101.92,2.9099999999999966,2.6899999999999977,98.58,100.23,2.3599999999999994,2.3599999999999994,99.194,101.03,3.030000000000001,3.030000000000001,295388,475673,276157,-58950
2019-06-30,100.47749999999999,100.83,1.1400000000000006,-0.10999999999999943,101.42500000000001,101.9,0.8599999999999994,0.5900000000000034,99.6825,100.57,1.4099999999999966,1.4099999999999966,100.89,101.77,2.1499999999999915,2.1499999999999915,167951,178829,36443,-785
2019-07-07,100.962,102.62,2.6099999999999994,0.9900000000000091,101.726,103.22,3.049999999999997,1.3400000000000034,100.134,102.06,2.8400000000000034,2.030000000000001,100.844,102.27,2.5999999999999943,1.8000000000000114,183635,259621,115605,82680
2019-07-14,103.584,104.69,2.6799999999999926,2.1799999999999926,104.474,105.46,1.4699999999999989,0.4100000000000108,102.704,103.7,1.9500000000000028,0.3199999999999932,103.436,104.15,1.980000000000004,-0.9699999999999989,280720,546294,358764,336004
2019-07-21,105.054,106.66,2.819999999999993,-0.9299999999999926,106.676,107.0,0.7600000000000051,0.6899999999999977,103.644,104.79,4.310000000000002,-0.5999999999999943,105.164,106.7,2.780000000000001,1.740000000000009,462471,967724,696913,113874
2019-07-28,104.4,107.31,6.990000000000009,-5.720000000000013,105.492,109.44,8.469999999999999,-6.780000000000001,102.188,105.03,6.909999999999997,-6.909999999999997,103.456,107.47,8.579999999999998,-8.579999999999998,384672,613505,322055,-322055
2019-08-04,99.596,100.84,2.230000000000004,-0.22999999999998977,100.49,101.72,2.4000000000000057,-1.2999999999999972,98.46600000000001,99.5,2.549999999999997,-1.3400000000000034,99.216,100.81,3.740000000000009,-2.210000000000008,202207,244492,73199,64614
2019-08-11,94.988,97.11,4.409999999999997,-2.769999999999996,96.27199999999999,100.77,6.920000000000002,-5.810000000000002,93.396,95.9,4.320000000000007,-2.8300000000000125,94.584,98.99,6.890000000000001,-4.789999999999992,327627,531550,311585,272559
2019-08-18,94.792,95.72,1.6700000000000017,0.0,95.742,96.95,2.200000000000003,-0.04999999999999716,93.592,94.76,2.0900000000000034,-0.5900000000000034,94.658,96.28,3.1899999999999977,0.05999999999998806,290331,497302,289031,-94604
2019-08-25,94.51,95.24,1.7299999999999898,0.4899999999999949,95.2525,95.87,1.1500000000000057,0.480000000000004,93.6825,94.33,0.9299999999999926,-0.0800000000000125,94.105,94.93,1.3100000000000023,-0.28999999999999204,205703,259582,130304,50732
2019-09-01,94.182,96.31,4.439999999999998,2.6899999999999977,95.608,98.59,5.549999999999997,4.359999999999999,93.222,95.7,5.320000000000007,5.320000000000007,94.74,98.39,6.920000000000002,6.920000000000002,305677,475562,237422,-171466
2019-09-08,99.70400000000001,101.38,3.3999999999999915,0.25,100.816,102.02,2.8100000000000023,-0.5400000000000063,98.466,100.11,2.6700000000000017,0.25,99.746,101.13,2.8299999999999983,-0.9699999999999989,282416,348123,134130,-11858
2019-09-15,97.01,98.53,2.989999999999995,-2.989999999999995,97.604,99.06,2.799999999999997,-2.799999999999997,95.746,97.39,2.5600000000000023,-2.5600000000000023,96.27199999999999,98.05,2.7099999999999937,-2.6700000000000017,297325,446082,240348,22154
2019-09-22,96.858,98.58,3.069999999999993,1.0999999999999943,97.8,98.83,2.1599999999999966,0.75,96.046,97.01,2.0400000000000063,1.2199999999999989,96.91,98.18,2.6000000000000085,1.3100000000000023,284031,334497,95456,95456
2019-09-29,95.386,97.05,3.039999999999992,-1.5,96.08,98.32,4.11999999999999,-1.4099999999999966,93.612,96.74,4.929999999999993,-2.549999999999997,94.914,96.91,3.289999999999992,-0.769999999999996,269893,281338,24315,-3052
2019-10-06,97.036,99.09,3.460000000000008,3.460000000000008,97.81,99.83,3.6200000000000045,2.8800000000000097,96.376,97.81,3.0900000000000034,3.019999999999996,97.048,98.35,2.8799999999999955,2.719999999999999,160766,227232,108737,-108737
2019-10-13,99.744,101.12,2.780000000000001,2.740000000000009,100.93599999999999,102.88,3.7099999999999937,3.7099999999999937,99.324,100.45,2.4099999999999966,2.4099999999999966,100.3,101.22,2.4399999999999977,2.260000000000005,204109,259809,149751,149751
2019-10-20,98.036,101.23,6.109999999999999,-6.109999999999999,98.654,102.3,6.739999999999995,-5.519999999999996,95.948,100.74,6.719999999999999,-6.3799999999999955,96.784,101.37,7.010000000000005,-6.230000000000004,347696,495587,357790,77418
2019-10-27,92.586,95.01,4.1000000000000085,-4.1000000000000085,93.33200000000001,95.73,4.480000000000004,-4.480000000000004,90.796,94.15,6.52000000000001,-4.3500000000000085,91.854,94.19,3.789999999999992,-3.3499999999999943,668123,1212084,979460,335710
2019-11-03,93.012,93.57,2.1399999999999864,1.9599999999999937,94.104,94.88,1.5,1.4200000000000017,92.154,93.15,2.2700000000000102,2.2700000000000102,93.352,94.25,1.7000000000000028,1.0,305984,440935,252331,-155318
2019-11-10,93.406,94.54,2.1700000000000017,-2.1099999999999994,93.996,94.77,1.7800000000000011,-1.7800000000000011,92.422,93.11,1.3400000000000034,-1.2600000000000051,93.15599999999999,94.44,2.1299999999999955,-0.9599999999999937,330358,603225,374265,354557
2019-11-17,90.882,92.28,2.3299999999999983,-2.3299999999999983,91.428,92.31,1.6700000000000017,-0.8599999999999994,90.156,90.94,1.1700000000000017,-1.1700000000000017,90.79599999999999,91.44,1.1599999999999966,-0.4399999999999977,469054,641255,422855,422855
2019-11-24,92.675,93.58,2.5799999999999983,1.6400000000000006,93.675,94.38,1.5999999999999943,-1.1599999999999966,91.35,92.79,2.960000000000008,-1.019999999999996,92.15,93.24,3.25,-2.8800000000000097,361755,587754,430738,-253202
2019-12-01,90.556,92.24,3.6599999999999966,1.8399999999999892,91.58,92.75,3.3799999999999955,2.9599999999999937,89.838,91.19,3.5900000000000034,3.3700000000000045,90.792,91.91,3.569999999999993,3.569999999999993,382125,498208,199384,2616
2019-12-08,92.596,93.96,2.1699999999999875,1.8299999999999983,93.33,95.06,2.6500000000000057,2.6500000000000057,92.09400000000001,93.68,2.3700000000000045,2.1400000000000006,92.902,94.26,2.280000000000001,2.280000000000001,315102,361587,116663,4332
2019-12-15,99.47,101.24,6.97999999999999,6.97999999999999,100.28,102.05,7.489999999999995,6.679999999999993,98.42,100.01,6.560000000000002,6.060000000000002,99.456,101.3,6.8999999999999915,5.469999999999999,1730384,5350690,5011020,145896
2019-12-22,99.895,100.05,0.539999999999992,-0.4899999999999949,100.5425,100.84,0.7800000000000011,0.18000000000000682,99.3475,99.7,0.5700000000000074,-0.5700000000000074,99.9225,100.09,0.4300000000000068,-0.1599999999999966,253994,327837,188708,188708
2019-12-29,100.1,100.45,0.6000000000000085,0.15000000000000568,101.00333333333333,101.37,0.7199999999999989,0.7199999999999989,99.63666666666667,99.73,0.1600000000000108,-0.1600000000000108,100.78333333333333,101.24,1.0499999999999972,1.0499999999999972,307335,370285,133180,77512
