Date,YUMA_Open_average,YUMA_Open_max,YUMA_Open_volatility,YUMA_Open_change,YUMA_High_average,YUMA_High_max,YUMA_High_volatility,YUMA_High_change,YUMA_Low_average,YUMA_Low_max,YUMA_Low_volatility,YUMA_Low_change,YUMA_Close_average,YUMA_Close_max,YUMA_Close_volatility,YUMA_Close_change,YUMA_Volume_average,YUMA_Volume_max,YUMA_Volume_volatility,YUMA_Volume_change
2018-02-25,17.31,18.15,1.5,-1.0499999999999972,17.67,19.05,2.25,-1.5,16.62,17.1,0.9000000000000021,-0.15000000000000213,17.07,17.55,0.9000000000000021,0.4499999999999993,977,1750,1618,-716
2018-03-04,16.71,17.4,1.0499999999999972,-1.0499999999999972,17.04,17.7,1.0500000000000007,-0.75,16.29,16.65,0.5999999999999979,-0.29999999999999716,16.47,16.65,0.29999999999999716,-0.14999999999999858,876,1569,1242,-1099
2018-03-11,16.92,17.55,1.0500000000000007,0.75,17.46,18.0,1.1999999999999993,-0.4499999999999993,16.349999999999998,16.65,0.4499999999999993,-0.4499999999999993,16.77,17.85,1.6500000000000021,-0.75,636,873,477,206
2018-03-18,16.47,16.8,0.6000000000000014,0.3000000000000007,16.71,17.1,0.6000000000000014,0.3000000000000007,15.93,16.05,0.15000000000000036,-0.15000000000000036,16.29,16.65,0.5999999999999979,0.14999999999999858,438,661,424,88
2018-03-25,16.35,16.5,0.3000000000000007,0.15000000000000213,16.5,16.8,0.6000000000000014,0.4499999999999993,16.125,16.35,0.45000000000000107,0.15000000000000036,16.35,16.5,0.3000000000000007,0.3000000000000007,349,450,303,255
2018-04-01,16.5,16.8,0.9000000000000004,0.0,16.92,17.25,0.6000000000000014,0.4499999999999993,16.08,16.65,0.7499999999999982,0.7499999999999982,16.56,16.95,1.049999999999999,0.7499999999999982,841,1238,845,273
2018-04-08,17.009999999999998,17.4,0.5999999999999979,0.5999999999999979,17.16,17.4,0.4499999999999993,0.4499999999999993,16.53,16.65,0.29999999999999716,0.0,16.92,17.1,0.45000000000000284,0.45000000000000284,756,1368,982,982
2018-04-15,17.88,18.6,1.3500000000000014,0.8999999999999986,19.38,23.1,5.700000000000003,1.0500000000000007,17.733,18.315,1.0650000000000013,0.8999999999999986,18.063,18.45,1.1999999999999993,1.0500000000000007,1885,6966,6879,-636
2018-04-22,16.89,18.75,2.6999999999999993,-2.6999999999999993,17.01,18.75,2.5500000000000007,-2.5500000000000007,16.2,17.55,1.8000000000000007,-1.6500000000000004,16.32,17.55,1.8000000000000007,-1.5,669,1969,1918,-372
2018-04-29,15.66,16.2,0.8999999999999986,-0.5999999999999996,16.77,19.65,3.7499999999999982,3.4499999999999993,15.51,15.75,0.4499999999999993,-0.15000000000000036,15.84,16.2,0.75,-0.14999999999999858,2154,7879,7739,7739
2018-05-06,14.82,16.65,8.399999999999999,-8.25,14.9596,16.95,8.602,-8.152000000000001,14.073,16.35,10.035,-9.585,14.508,16.95,9.809999999999999,-9.059999999999999,2997,12146,11632,11309
2018-05-13,7.3702,8.1,1.1999999999999993,-0.5999999999999996,7.6202,8.55,1.5000000000000009,-1.5000000000000009,6.8366,7.485,0.8850000000000007,-0.8850000000000007,7.1368,7.575,0.6929999999999996,-0.6929999999999996,3176,6455,6081,-6081
2018-05-20,6.56525,6.9,0.7350000000000003,-0.7350000000000003,6.56525,6.9,0.7350000000000003,-0.7350000000000003,5.9662500000000005,6.3,1.0829999999999993,-1.0829999999999993,6.327500000000001,6.732,0.7469999999999999,-0.7469999999999999,1327,1888,1730,-211
2018-05-27,5.8456,6.152,0.45199999999999996,-0.2699999999999996,6.414199999999999,7.35,1.6499999999999995,-0.2699999999999996,5.5786,6.005,1.0519999999999996,-0.7319999999999993,5.7604,6.143,0.96,-0.5880000000000001,1973,3500,3218,2223
2018-06-03,5.5738,6.0,0.7410000000000005,0.6679999999999993,6.019,7.035,1.4910000000000005,1.2020000000000008,5.253,5.472,0.39000000000000057,0.14400000000000102,5.5606,6.032,0.923,0.48499999999999943,2335,6666,5852,5653
2018-06-10,6.179,6.45,0.9000000000000004,0.9000000000000004,6.4798,6.6,0.1509999999999998,-0.14999999999999947,5.7904,6.0,0.4500000000000002,0.15200000000000102,6.3836,6.494,0.3439999999999994,-0.3439999999999994,3357,4073,1456,1456
2018-06-17,5.904,6.0,0.16500000000000004,0.15000000000000036,6.0796,6.297999999999999,0.4629999999999992,-0.29799999999999915,5.4804,5.772,0.5220000000000002,-0.5220000000000002,5.7234,6.297999999999999,1.0459999999999985,-1.0459999999999985,2057,4072,3629,-2914
2018-06-24,8.2174,13.95,8.697999999999999,2.6979999999999995,9.9868,14.7,9.001,3.436,6.5520000000000005,7.95,2.6979999999999995,2.005,8.1166,10.8,5.250000000000001,2.55,16538,42849,40903,-274
2018-07-01,8.786249999999999,9.6,2.0549999999999997,0.9000000000000004,10.011,11.1,1.5029999999999983,-1.5,7.8515,8.37,1.169999999999999,0.08699999999999974,8.68525,9.338,1.7849999999999993,-0.02999999999999936,6385,8963,4992,-4371
2018-07-08,8.0264,9.0,1.718,-1.5149999999999997,8.2052,9.3,1.8150000000000004,-1.8150000000000004,7.3054,8.399,1.573999999999999,-1.573999999999999,7.5494,8.715,1.8149999999999995,-1.8149999999999995,3568,6638,4515,-1219
2018-07-15,6.8476,6.975,0.22499999999999964,-0.18799999999999972,7.1297999999999995,7.2,0.20999999999999996,-0.20999999999999996,6.5946,6.75,0.375,0.29799999999999915,6.8444,6.9,0.15000000000000036,0.05999999999999961,2549,3125,1356,-275
2018-07-22,6.8158,7.035,0.585,-0.35999999999999943,6.835,7.035,0.548,-0.3819999999999997,6.0882000000000005,6.66,1.6799999999999997,-1.6799999999999997,6.345,6.75,1.0499999999999998,-1.0499999999999998,2031,3798,2626,2155
2018-07-29,5.557,5.805,0.45699999999999985,-0.30400000000000027,5.5573999999999995,5.805,0.45699999999999985,-0.30299999999999994,5.1446,5.356,0.36099999999999977,-0.2110000000000003,5.333399999999999,5.544,0.399,-0.20399999999999974,890,1894,1571,-1571
2018-08-05,4.8344000000000005,5.4,1.7100000000000004,-1.7100000000000004,4.897,5.473,1.7640000000000002,-1.7640000000000002,4.4732,5.145,1.6949999999999994,-1.681,4.5778,5.324,1.7529999999999997,-1.56,1697,5734,5265,-147
2018-08-12,3.845,4.785,1.6350000000000002,0.9979999999999998,4.4686,6.141,2.991,0.9979999999999998,3.424,4.356,1.791,0.5330000000000004,3.8554,4.495,1.495,0.6760000000000002,4396,14936,14389,531
2018-08-19,4.4096,4.95,1.125,1.125,4.6406,4.95,0.9000000000000004,0.9000000000000004,4.0436,4.35,0.5849999999999995,0.5849999999999995,4.319,4.543,0.5300000000000002,0.4240000000000004,1136,2251,1677,1677
2018-08-26,4.54025,4.65,0.17600000000000016,0.06299999999999972,4.5965,4.699,0.19899999999999984,-0.16199999999999992,4.1434999999999995,4.29,0.24300000000000033,-0.24300000000000033,4.21875,4.29,0.17999999999999972,-0.17999999999999972,937,1556,1111,-495
2018-09-02,4.0148,4.335,0.4889999999999999,0.1499999999999999,4.195,4.335,0.28500000000000014,0.15000000000000036,3.816,3.908,0.15799999999999992,0.09100000000000019,3.9703999999999997,4.095,0.34499999999999975,0.34499999999999975,1177,1903,1311,-254
2018-09-09,4.2898,4.793,0.8780000000000001,0.016000000000000014,4.5044,4.793,0.5179999999999998,0.07499999999999929,3.944,4.237,0.42700000000000005,0.041999999999999815,4.0806,4.348,0.44799999999999995,-0.14399999999999968,1434,2308,1422,290
2018-09-16,4.0148,4.2,0.262,-0.0030000000000001137,4.6822,6.587000000000001,2.642000000000001,2.237000000000001,3.7401999999999997,3.889,0.26599999999999957,-0.0019999999999997797,4.4332,6.301,2.551,2.208,5747,24543,23855,23231
2018-09-23,5.757,8.7,4.004999999999999,-3.044999999999999,6.5866,8.835,3.825000000000001,-1.6350000000000007,4.5868,5.466,1.3860000000000001,0.9660000000000002,5.4082,7.11,2.7600000000000007,2.436000000000001,10084,24625,22189,-16664
2018-09-30,6.216600000000001,6.972,1.3470000000000004,-1.3470000000000004,6.5114,7.075,1.0750000000000002,-0.9720000000000004,5.4932,5.857,0.7510000000000003,-0.45699999999999985,6.2242,6.75,1.013,-0.6150000000000002,3456,5443,3851,-3851
2018-10-07,5.319,5.473,0.2209999999999992,0.1479999999999997,5.6916,5.985,0.5200000000000005,-0.4029999999999996,5.1444,5.325,0.4800000000000004,-0.4800000000000004,5.5952,5.985,0.8850000000000007,-0.8850000000000007,941,1643,1175,-585
2018-10-14,5.0308,5.622000000000001,0.7920000000000007,0.7920000000000007,5.4926,5.622000000000001,0.26700000000000035,0.08800000000000097,4.8956,5.055,0.33199999999999985,0.33199999999999985,5.3256000000000006,5.534,0.46199999999999974,-0.46199999999999974,1004,1195,489,20
2018-10-21,5.058,5.55,1.0350000000000001,-1.0350000000000001,5.209,5.55,0.835,-0.835,4.6288,4.986000000000001,0.7710000000000008,-0.7710000000000008,4.7028,4.986000000000001,0.6620000000000008,-0.6620000000000008,1143,1600,886,124
2018-10-28,4.8100000000000005,5.235,1.0350000000000001,0.7460000000000004,5.0578,5.235,0.3120000000000003,0.023000000000000576,4.275,4.465,0.2839999999999998,0.2839999999999998,4.5202,5.024,0.843,0.43900000000000006,2338,3949,2987,-2987
2018-11-04,4.4182,4.567,0.3330000000000002,-0.09000000000000075,4.644,4.8,0.2999999999999998,-0.2999999999999998,4.3328,4.425,0.19099999999999984,0.01499999999999968,4.541,4.8,0.4500000000000002,-0.36599999999999966,1421,2546,2264,-1623
2018-11-11,4.086,4.649,1.0110000000000001,-1.0110000000000001,4.193,4.649,0.7789999999999999,-0.7789999999999999,3.7872,4.423,1.2280000000000002,-1.2280000000000002,4.1026,4.485,0.7950000000000004,-0.7950000000000004,1642,3671,2980,714
2018-11-18,3.44675,3.6260000000000003,0.4900000000000002,0.4900000000000002,3.63875,3.72,0.1200000000000001,-0.09399999999999986,3.084,3.2969999999999997,0.4469999999999996,-0.28600000000000003,3.3617500000000002,3.72,0.782,-0.782,800,1289,829,599
2018-11-25,2.9672,3.285,0.4330000000000003,0.10699999999999976,3.0143999999999997,3.285,0.39700000000000024,-0.07100000000000017,2.7726,2.85,0.1200000000000001,0.0,2.878,3.0,0.2160000000000002,-0.17899999999999983,1716,3457,2872,-2034
2018-12-02,2.70075,2.925,0.32899999999999974,-0.3069999999999995,2.72625,2.925,0.2999999999999998,-0.2999999999999998,2.47575,2.542,0.1419999999999999,-0.1419999999999999,2.47925,2.549,0.14800000000000013,-0.14800000000000013,1401,2713,1869,-1697
2018-12-09,2.2978,2.474,0.3440000000000003,-0.08900000000000041,2.3952,2.542,0.2919999999999998,-0.08900000000000041,2.0664000000000002,2.115,0.0900000000000003,-0.015000000000000124,2.1462,2.281,0.22299999999999986,-0.18400000000000016,735,1115,862,8
2018-12-16,2.0286,2.1919999999999997,0.37399999999999967,-0.30799999999999983,2.0524,2.235,0.4169999999999998,-0.4169999999999998,1.815,1.98,0.30000000000000004,-0.22799999999999998,1.8354,1.99,0.2719999999999998,-0.20199999999999974,586,962,863,-708
2018-12-23,1.60375,1.798,0.403,-0.403,1.8787500000000001,2.25,0.6669999999999998,0.28800000000000003,1.43925,1.5830000000000002,0.2030000000000003,-0.0040000000000000036,1.728,2.25,0.81,0.611,3059,6192,5706,4977
2018-12-30,1.954,1.966,0.016000000000000014,0.0,2.09525,2.235,0.2849999999999999,-0.06099999999999994,1.74325,1.837,0.15700000000000003,0.15700000000000003,1.9497499999999999,2.235,0.44999999999999996,-0.2849999999999999,4516,6662,5001,1360
2019-01-06,2.2024,2.4,0.44999999999999996,0.14900000000000047,2.5174,3.15,1.056,0.15600000000000014,2.0014,2.2569999999999997,0.4339999999999995,-0.0259999999999998,2.3499999999999996,2.985,1.035,0.11999999999999988,19529,38721,34040,4762
2019-01-13,1.89625,1.95,0.07800000000000007,-0.07800000000000007,1.9260000000000002,1.995,0.12199999999999989,-0.049000000000000155,1.73575,1.827,0.17399999999999993,-0.05899999999999994,1.847,1.935,0.18699999999999983,-0.030000000000000027,3760,4727,1891,1102
2019-01-20,1.8522,1.98,0.23399999999999999,-0.1499999999999999,1.8776000000000002,1.98,0.1499999999999999,-0.1499999999999999,1.6858,1.734,0.08400000000000007,-0.03100000000000036,1.798,1.8730000000000002,0.14800000000000013,-0.0369999999999997,3850,6326,4492,-531
2019-01-27,1.7458,1.859,0.20799999999999996,0.1339999999999999,1.8056,1.89,0.1649999999999998,0.1339999999999999,1.6878,1.726,0.07600000000000007,0.07499999999999996,1.7782,1.815,0.09299999999999997,0.09299999999999997,4532,12600,10745,-1993
2019-02-03,1.8052,1.875,0.1030000000000002,-0.09599999999999986,1.8094,1.875,0.1030000000000002,-0.07499999999999996,1.6764,1.75,0.20500000000000007,-0.20500000000000007,1.705,1.75,0.07000000000000006,-0.07000000000000006,2540,5069,3400,3400
2019-02-10,1.68875,1.724,0.07400000000000007,-0.05899999999999994,1.80175,2.1,0.4330000000000003,0.3760000000000001,1.60025,1.6269999999999998,0.04999999999999982,0.04999999999999982,1.72825,1.9480000000000002,0.31300000000000017,0.31300000000000017,7820,21996,19392,18722
2019-02-17,2.042,2.25,0.30000000000000004,-0.11199999999999988,2.0976,2.325,0.3750000000000002,-0.3750000000000002,1.8756,1.984,0.19900000000000007,-0.19900000000000007,1.9942,2.175,0.32999999999999985,-0.32999999999999985,13705,28722,22405,-18370
2019-02-24,1.8168,1.95,0.20999999999999996,-0.16599999999999993,1.847,1.95,0.1499999999999999,-0.08999999999999986,1.713,1.77,0.127,-0.06900000000000017,1.8046,1.86,0.1050000000000002,0.04500000000000015,4345,6071,3732,-1150
2019-03-03,1.8238,1.86,0.07500000000000018,-0.07500000000000018,1.8274,1.86,0.07500000000000018,-0.07500000000000018,1.7066,1.758,0.10499999999999998,-0.05600000000000005,1.8036,1.8359999999999999,0.07599999999999985,-0.02400000000000002,3421,6003,3617,2747
2019-03-10,1.6978,1.7480000000000002,0.12700000000000022,0.0810000000000004,1.7454,1.756,0.04799999999999982,0.0,1.6454,1.695,0.07400000000000007,-0.03599999999999981,1.7454,1.756,0.04799999999999982,0.0,3346,5968,4025,1859
2019-03-17,1.6845999999999999,1.754,0.10400000000000009,0.0,1.7598,1.8119999999999998,0.08699999999999974,0.0,1.653,1.665,0.015000000000000124,0.0,1.7486,1.77,0.04499999999999993,0.0,3045,3790,1460,845
2019-03-24,1.6602,1.755,0.1649999999999998,0.09899999999999998,1.8588,2.4,0.706,0.698,1.632,1.689,0.1140000000000001,0.03300000000000014,1.819,2.22,0.5260000000000002,0.5180000000000002,11237,43313,42345,41848
2019-03-31,1.839,1.995,0.27,-0.19500000000000006,2.0324,2.678,0.8779999999999999,0.669,1.7296,1.7619999999999998,0.06699999999999973,0.021999999999999797,1.98,2.55,0.7499999999999998,0.6749999999999998,15082,48278,46350,32400
2019-04-07,3.33,4.2,1.5,-1.5,3.523,4.949,2.1079999999999997,-2.1079999999999997,2.7494,3.0839999999999996,0.45899999999999963,-0.4159999999999995,3.098,3.525,0.7930000000000001,-0.75,42759,112515,98281,-98281
2019-04-14,2.6014999999999997,2.804,0.5389999999999997,0.14500000000000002,3.079,3.66,0.96,0.96,2.398,2.6319999999999997,0.4119999999999995,0.4119999999999995,2.801,3.3,1.0499999999999998,1.0499999999999998,40713,56957,27513,17085
2019-04-21,5.022,5.685,1.8599999999999994,1.8599999999999994,6.5832,8.55,3.375000000000001,0.6049999999999995,4.6414,5.4,1.6960000000000006,1.6960000000000006,5.7638,7.946000000000001,3.7460000000000004,0.21799999999999908,97460,176440,143235,-101620
2019-04-28,4.5796,5.475,1.4249999999999998,-0.9669999999999996,4.9946,5.625,1.3479999999999999,-0.5309999999999997,4.0346,4.35,0.5139999999999993,0.1349999999999998,4.4608,4.74,0.754,-0.16000000000000014,37952,64722,48705,-7029
2019-05-05,4.4033999999999995,4.5,0.2469999999999999,-0.21699999999999964,4.5614,5.0280000000000005,0.6980000000000004,-0.11100000000000065,4.134,4.275,0.4350000000000005,-0.19500000000000028,4.2718,4.425,0.34499999999999975,-0.34499999999999975,10359,19207,12925,-5277
2019-05-12,4.3052,4.628,0.42799999999999994,-0.07500000000000018,4.4386,4.65,0.4500000000000002,-0.3149999999999995,4.0406,4.221,0.4540000000000002,-0.39300000000000024,4.1698,4.498,0.6880000000000002,-0.41100000000000003,13441,25877,17613,-4905
2019-05-19,3.3245,3.75,0.8169999999999997,-0.5639999999999996,3.7199999999999998,4.05,0.54,-0.2400000000000002,3.00225,3.429,0.7289999999999996,-0.2789999999999999,3.275,3.571,0.5220000000000002,-0.37600000000000033,33368,49356,30475,12833
2019-05-26,3.1698,3.3089999999999997,0.23499999999999988,-0.08099999999999952,3.613,4.348,1.1849999999999996,0.964,2.9776,3.105,0.2549999999999999,0.2549999999999999,3.23,3.6,0.5249999999999999,0.4849999999999999,13129,33328,28359,25343
2019-06-02,3.4478,3.6,0.30000000000000027,-0.30000000000000027,3.5776,3.975,0.6750000000000003,-0.6750000000000003,3.2384,3.375,0.2410000000000001,-0.16700000000000026,3.2763999999999998,3.4139999999999997,0.2639999999999998,-0.16199999999999992,9811,24059,20765,-18974
2019-06-09,3.2028,3.315,0.29300000000000015,-0.22199999999999998,3.3422,3.525,0.2769999999999997,0.020999999999999908,3.0724,3.1289999999999996,0.12899999999999956,-0.07500000000000018,3.1386,3.22,0.17500000000000027,0.11999999999999966,8600,20760,16950,1449
2019-06-16,3.1036,3.2030000000000003,0.20999999999999996,-0.20999999999999996,3.2146,3.45,0.45699999999999985,-0.26199999999999957,2.9768,3.114,0.33899999999999997,-0.2869999999999999,3.026,3.155,0.32299999999999995,-0.3140000000000005,9023,16536,14585,7506
2019-06-23,2.7598000000000003,3.0,0.5019999999999998,0.2250000000000001,2.9646,3.3,0.6869999999999998,0.4469999999999996,2.6134,2.925,0.6749999999999998,0.3599999999999999,2.799,3.15,0.7409999999999997,0.5169999999999999,12970,19520,10883,-517
2019-06-30,3.245,3.51,0.5399999999999996,-0.41999999999999993,3.34775,3.77,0.7999999999999998,-0.5009999999999999,2.89125,3.195,0.46499999999999986,-0.46499999999999986,3.075,3.3,0.5699999999999998,-0.5699999999999998,52407,161328,152451,9608
2019-07-07,2.992,3.36,0.6099999999999999,0.16999999999999993,3.414,4.08,1.04,-1.04,2.806,2.87,0.20000000000000018,0.20000000000000018,3.162,3.9,0.98,-0.96,120187,336662,315945,-315945
2019-07-14,2.794,2.92,0.2599999999999998,-0.2599999999999998,2.844,2.95,0.29000000000000004,-0.29000000000000004,2.6359999999999997,2.84,0.48,-0.48,2.692,2.91,0.5500000000000003,-0.5,26942,48801,37979,37979
2019-07-21,1.8519999999999999,2.34,0.7399999999999998,-0.7399999999999998,1.964,2.36,0.7,-0.7,1.622,1.85,0.3700000000000001,-0.3700000000000001,1.68,1.87,0.3900000000000001,-0.3900000000000001,63268,231287,216922,-11920
2019-07-28,1.522,1.62,0.18000000000000016,0.15000000000000013,1.616,1.81,0.3500000000000001,0.050000000000000044,1.386,1.45,0.1299999999999999,0.030000000000000027,1.468,1.56,0.18999999999999995,-0.18999999999999995,11323,26711,24476,-2833
2019-08-04,1.396,1.47,0.1499999999999999,0.050000000000000044,1.484,1.56,0.16000000000000014,0.14000000000000012,1.318,1.37,0.1200000000000001,0.06000000000000005,1.382,1.42,0.08999999999999986,0.04999999999999982,16631,44360,38480,1561
2019-08-11,1.766,3.4,2.09,2.04,2.382,6.4,5.04,5.0200000000000005,1.5838,2.73,1.5,1.391,1.6518,3.0,1.76,1.661,505603,2511762,2510570,2509846
2019-08-18,2.368,2.75,0.78,-0.78,2.66,3.5,1.37,-1.04,2.088,2.41,0.56,-0.56,2.246,2.62,0.6700000000000002,-0.41999999999999993,85778,179447,156471,-56181
2019-08-25,2.0949999999999998,2.22,0.26000000000000023,-0.26000000000000023,2.1425,2.22,0.2200000000000002,-0.2200000000000002,1.9275,2.05,0.19999999999999973,-0.030000000000000027,2.0,2.09,0.18999999999999995,-0.14000000000000012,34330,62815,57182,-57182
2019-09-01,1.96,2.11,0.24999999999999978,0.08999999999999986,2.028,2.11,0.17999999999999994,0.06000000000000005,1.852,1.91,0.11999999999999988,0.06000000000000005,1.91,1.95,0.09999999999999987,-0.05999999999999983,27855,42166,22794,9269
2019-09-08,3.38,6.4,4.44,4.44,4.152,6.55,4.59,4.59,2.91,4.72,2.9099999999999997,2.9099999999999997,3.298,5.25,3.4299999999999997,3.4299999999999997,766677,1989620,1969431,1303382
2019-09-15,4.906,5.35,0.9899999999999993,-0.6599999999999993,5.186,5.85,1.3599999999999994,-1.3599999999999994,4.526,4.9,0.9300000000000002,-0.5999999999999996,4.7540000000000004,5.14,0.9899999999999993,-0.6400000000000006,115480,254401,222082,-222082
2019-09-22,3.654,4.24,1.0300000000000002,-1.0300000000000002,3.688,4.24,1.0300000000000002,-1.0300000000000002,3.398,3.66,0.5800000000000001,-0.5800000000000001,3.52,3.87,0.7400000000000002,-0.7400000000000002,23923,44917,33619,-33619
2019-09-29,2.986,3.13,0.44999999999999973,-0.1599999999999997,3.236,3.72,0.7400000000000002,-0.1499999999999999,2.814,2.93,0.30000000000000027,-0.11000000000000032,3.052,3.44,0.56,0.0900000000000003,41053,110930,102297,-14226
2019-10-06,2.824,3.06,0.56,0.1299999999999999,3.392,5.14,2.3899999999999997,2.2099999999999995,2.69,3.06,0.56,0.31000000000000005,3.086,4.55,2.0,1.73,217674,975712,965491,965491
2019-10-13,3.692,4.0,0.5499999999999998,-0.3999999999999999,3.794,4.0,0.3999999999999999,-0.3999999999999999,3.408,3.54,0.3500000000000001,-0.31000000000000005,3.538,3.7,0.45999999999999996,-0.2899999999999996,54471,158821,139089,-120308
2019-10-20,3.236,3.38,0.2999999999999998,-0.21999999999999975,3.328,3.44,0.22999999999999998,-0.16999999999999993,3.106,3.15,0.10000000000000009,-0.020000000000000018,3.192,3.28,0.1599999999999997,-0.08999999999999986,33532,57703,44417,-11162
2019-10-27,3.16,3.59,0.6299999999999999,0.5699999999999998,3.316,3.81,0.73,0.52,3.042,3.3,0.3999999999999999,0.33999999999999986,3.162,3.37,0.3700000000000001,0.25,50934,89737,68511,22561
2019-11-03,3.21,3.3,0.19999999999999973,-0.1299999999999999,3.258,3.33,0.1200000000000001,-0.1200000000000001,3.116,3.2,0.15000000000000036,-0.0900000000000003,3.186,3.25,0.16999999999999993,-0.10999999999999988,9821,14169,8539,-8539
2019-11-10,3.168,3.23,0.1200000000000001,0.020000000000000018,3.36,3.57,0.33999999999999986,0.20999999999999996,3.132,3.16,0.06000000000000005,0.03000000000000025,3.23,3.31,0.10999999999999988,0.10000000000000009,16340,24041,15315,10515
2019-11-17,3.29,3.5,0.3999999999999999,-0.2799999999999998,3.37,3.5,0.18000000000000016,-0.18000000000000016,3.156,3.23,0.18000000000000016,0.15000000000000036,3.258,3.32,0.10999999999999988,-0.020000000000000018,15665,24372,19541,-19541
2019-11-24,3.19,3.23,0.08999999999999986,-0.029999999999999805,3.2025,3.26,0.11999999999999966,-0.07999999999999963,3.0875,3.16,0.16000000000000014,-0.16000000000000014,3.135,3.22,0.13000000000000034,-0.13000000000000034,8067,17610,14925,12524
2019-12-01,3.04,3.06,0.06000000000000005,-0.04999999999999982,3.114,3.25,0.18999999999999995,0.16000000000000014,2.986,3.03,0.07999999999999963,-0.019999999999999574,3.0664,3.2319999999999998,0.26199999999999957,0.21199999999999974,11797,15841,12733,12733
2019-12-08,3.314,3.45,0.22999999999999998,0.010000000000000231,3.48,3.77,0.5299999999999998,-0.3599999999999999,3.164,3.35,0.28000000000000025,0.03000000000000025,3.246,3.47,0.3500000000000001,-0.08999999999999986,37935,78277,68903,-52722
2019-12-15,3.082,3.11,0.06000000000000005,0.009999999999999787,3.146,3.18,0.07000000000000028,-0.020000000000000018,3.038,3.06,0.050000000000000266,0.03000000000000025,3.11,3.14,0.06000000000000005,0.009999999999999787,8744,13966,8823,-423
2019-12-22,3.07,3.1,0.0900000000000003,-0.03000000000000025,3.085,3.1,0.03000000000000025,-0.03000000000000025,3.02,3.05,0.04999999999999982,-0.04999999999999982,3.04,3.05,0.020000000000000018,-0.009999999999999787,5259,7827,4680,3230
2019-12-29,3.65,4.9,1.8800000000000003,1.8700000000000006,3.743333333333333,5.1,2.0599999999999996,2.0599999999999996,3.2133333333333334,3.62,0.6100000000000003,0.6100000000000003,3.3433333333333333,3.95,0.9400000000000004,0.9400000000000004,340362,1005167,1001635,1001635
