Date,KR_Open_average,KR_Open_max,KR_Open_volatility,KR_Open_change,KR_High_average,KR_High_max,KR_High_volatility,KR_High_change,KR_Low_average,KR_Low_max,KR_Low_volatility,KR_Low_change,KR_Close_average,KR_Close_max,KR_Close_volatility,KR_Close_change,KR_Volume_average,KR_Volume_max,KR_Volume_volatility,KR_Volume_change
2018-01-14,28.868000000000002,29.65,1.2999999999999972,1.2999999999999972,29.253999999999998,29.82,1.3500000000000014,1.25,28.628,29.16,1.1600000000000001,1.1600000000000001,29.066,29.72,1.4699999999999989,1.379999999999999,9115429,10559584,2988415,1507295
2018-01-21,30.064,30.64,1.1900000000000013,1.0199999999999996,30.452,31.41,1.7800000000000011,1.7800000000000011,29.692,30.54,1.5199999999999996,1.5199999999999996,30.254,31.34,2.030000000000001,2.030000000000001,12974247,16529239,5939051,2634083
2018-01-28,30.208000000000002,31.0,2.0199999999999996,-2.0199999999999996,30.58,31.45,1.9100000000000001,-1.9100000000000001,29.714,30.73,2.4800000000000004,-2.4800000000000004,29.842,30.83,2.3599999999999994,-2.3599999999999994,10047330,14262011,8795037,2958053
2018-02-04,28.292,29.05,1.2300000000000004,-0.05000000000000071,28.7,29.46,1.5800000000000018,-1.3399999999999999,27.438,28.84,2.210000000000001,-0.16000000000000014,28.08,29.07,1.870000000000001,-1.870000000000001,10657199,12340264,4789806,-1216209
2018-02-11,28.07,28.64,1.4699999999999989,1.4699999999999989,28.72,29.07,0.8599999999999994,0.8599999999999994,27.95,28.57,1.4299999999999997,1.4299999999999997,28.5,28.79,0.6699999999999982,0.5700000000000003,7165045,8715571,2729768,-1839463
2018-02-18,27.596,27.81,0.4499999999999993,-0.3099999999999987,27.864,28.09,0.5599999999999987,-0.07000000000000028,27.198,27.4,0.48999999999999844,0.17999999999999972,27.478,27.85,0.6300000000000026,0.360000000000003,9144834,12438732,6678456,-5394579
2018-02-25,27.442,27.9,0.6600000000000001,-0.6099999999999994,27.84,28.1,0.4800000000000004,-0.08999999999999986,27.144000000000002,27.27,0.3099999999999987,0.0,27.438,27.99,0.8699999999999974,0.7199999999999989,8399192,9747286,2987543,2987543
2018-03-04,25.386,27.88,4.779999999999998,-4.099999999999998,25.812,28.29,4.189999999999998,-4.129999999999999,24.588,27.79,4.939999999999998,-4.390000000000001,25.058,28.01,5.030000000000001,-4.020000000000003,26708435,61491716,52821721,9794747
2018-03-11,23.778,24.03,0.45000000000000284,-0.45000000000000284,24.052,24.39,0.4499999999999993,-0.41000000000000014,23.48,23.92,0.8100000000000023,-0.8100000000000023,23.586000000000002,24.01,0.8500000000000014,-0.8500000000000014,11458177,13766066,5318781,-599252
2018-03-18,23.546,24.27,0.9699999999999989,0.17999999999999972,23.816,24.31,0.7899999999999991,0.39000000000000057,23.212,23.37,0.3200000000000003,0.120000000000001,23.48,23.87,0.5899999999999999,0.46000000000000085,10156516,17847432,11763520,2010933
2018-03-25,23.7825,23.95,0.4800000000000004,-0.029999999999997584,24.045,24.14,0.19000000000000128,-0.19000000000000128,23.4425,23.73,0.5899999999999999,-0.28999999999999915,23.5775,23.94,0.6600000000000001,-0.18999999999999773,7602173,8651696,2005209,1375854
2018-04-01,23.656,24.17,0.9500000000000028,0.4399999999999977,24.06,24.26,0.4700000000000024,0.10000000000000142,23.474,23.76,0.610000000000003,0.2799999999999976,23.758,24.08,0.5399999999999991,-0.05000000000000071,7950132,8797966,1737575,982001
2018-04-08,23.638,23.93,0.5799999999999983,0.3299999999999983,23.913999999999998,24.42,0.7000000000000028,0.7000000000000028,23.476,23.83,0.5899999999999999,0.4599999999999973,23.688000000000002,24.17,0.7100000000000009,0.7100000000000009,7268854,8762180,3430543,-2789022
2018-04-15,24.416,24.59,0.3299999999999983,-0.029999999999997584,24.874,25.42,0.9500000000000028,0.40000000000000213,24.168,24.52,0.5300000000000011,-0.14999999999999858,24.38,24.79,0.6699999999999982,0.5599999999999987,9900351,16221106,10779259,6137547
2018-04-22,25.38,25.68,0.8599999999999994,0.8599999999999994,25.794,26.04,0.4299999999999997,0.4299999999999997,25.206,25.46,0.6400000000000006,0.3099999999999987,25.47,25.63,0.4399999999999977,-0.18999999999999773,10420561,13809934,5858302,-1704713
2018-04-29,24.358,25.06,1.259999999999998,-0.889999999999997,24.69,25.32,0.9299999999999997,-0.8300000000000018,23.856,24.3,0.6900000000000013,-0.41000000000000014,24.26,24.76,0.8900000000000006,-0.7800000000000011,9840976,12001176,5709331,-1363594
2018-05-06,24.332,24.75,0.6999999999999993,0.6900000000000013,24.61,24.8,0.5500000000000007,0.5100000000000016,24.19,24.47,0.5899999999999999,0.5899999999999999,24.422,24.73,0.6400000000000006,0.6400000000000006,5724062,6902188,2422170,-264209
2018-05-13,25.114,25.69,1.0,0.379999999999999,25.342,26.37,1.5600000000000023,0.2699999999999996,24.762,25.18,0.5700000000000003,0.03999999999999915,24.93,25.3,0.5500000000000007,0.019999999999999574,12915253,18087596,10722906,7078101
2018-05-20,24.6175,24.82,0.3500000000000014,-0.3500000000000014,24.825,25.04,0.36999999999999744,-0.16000000000000014,24.4075,24.69,0.4400000000000013,-0.3500000000000014,24.61,24.7,0.14000000000000057,-0.08999999999999986,15282810,23188120,12111163,7976139
2018-05-27,24.578,24.98,0.6500000000000021,-0.019999999999999574,24.834,25.12,0.5800000000000018,0.23000000000000043,24.346,24.45,0.21000000000000085,0.09999999999999787,24.596,24.98,0.6500000000000021,0.25,13205684,17992904,9628689,3365267
2018-06-03,24.962,25.48,0.8099999999999987,0.6600000000000001,25.348,25.99,1.0399999999999991,0.8599999999999994,24.874000000000002,25.45,0.8299999999999983,0.6699999999999982,25.094,25.54,0.8599999999999994,0.629999999999999,11781616,16035859,6414983,4228481
2018-06-10,25.854,26.28,0.6500000000000021,0.060000000000002274,26.218,26.48,0.6000000000000014,0.40000000000000213,25.74,26.16,0.6600000000000001,0.14999999999999858,25.95,26.16,0.46999999999999886,0.3200000000000003,12363175,15321777,6837715,-5517180
2018-06-17,27.622,28.98,3.1900000000000013,3.1900000000000013,28.35,30.0,3.870000000000001,3.6000000000000014,27.374,28.98,3.490000000000002,3.490000000000002,27.983999999999998,29.69,3.700000000000003,3.34,23270494,39946596,29654239,5686244
2018-06-24,28.894,29.36,0.9600000000000009,-0.9600000000000009,29.054,29.49,0.9699999999999989,-0.8500000000000014,28.432,28.86,1.0,-0.8900000000000006,28.622,29.01,0.7900000000000027,-0.7800000000000011,11059506,14987214,7635352,-3977553
2018-07-01,28.6925,29.07,0.7600000000000016,0.7600000000000016,29.09,29.23,0.3000000000000007,0.25,28.4975,28.66,0.3500000000000014,0.3500000000000014,28.7925,29.12,0.5199999999999996,0.05000000000000071,6459506,8165490,3524168,882189
2018-07-08,28.246,28.9,1.0399999999999991,-1.0299999999999976,28.462,29.04,1.0299999999999976,-1.0299999999999976,27.876,28.45,0.8099999999999987,-0.75,28.146,28.77,0.8200000000000003,-0.7800000000000011,7498910,10538252,4656196,1645637
2018-07-15,28.192,28.46,0.46000000000000085,0.25,28.586,28.91,0.6799999999999997,0.28000000000000114,28.04,28.18,0.23999999999999844,0.17999999999999972,28.222,28.42,0.3000000000000007,-0.13000000000000256,7669831,8201857,1527590,-125891
2018-07-22,28.532,28.83,0.7899999999999991,0.26000000000000156,28.94,29.84,1.5199999999999996,1.2199999999999989,28.3,28.71,0.9499999999999993,0.7899999999999991,28.66,29.72,1.759999999999998,1.759999999999998,8955218,12226574,6287511,3374916
2018-07-29,29.474,29.94,1.3200000000000003,0.240000000000002,29.849999999999998,30.2,0.8399999999999999,0.4800000000000004,29.13,29.86,1.2800000000000011,0.9699999999999989,29.454,29.93,1.2399999999999984,0.9100000000000001,7935793,9660478,3720072,-3160170
2018-08-05,30.124,30.6,0.9000000000000021,0.08999999999999986,30.458000000000002,30.66,0.35999999999999943,-0.029999999999997584,29.794,29.9,0.28999999999999915,-0.129999999999999,30.092,30.61,0.7899999999999991,-0.10999999999999943,6483612,7375160,2302468,-2302468
2018-08-12,30.48,31.49,1.5299999999999976,1.5299999999999976,31.036,31.7,1.3000000000000007,0.7300000000000004,30.222,31.3,1.5100000000000016,1.4000000000000021,30.758,31.4,1.3399999999999999,0.9499999999999993,9153585,10983839,5042612,-4849662
2018-08-19,31.626,32.28,0.9800000000000004,-0.1999999999999993,31.93,32.4,1.009999999999998,-0.17999999999999972,31.198,31.51,0.6000000000000014,-0.120000000000001,31.56,32.31,1.120000000000001,-0.16999999999999815,9051560,13289077,8177434,1572407
2018-08-26,31.035,31.22,0.4599999999999973,-0.2099999999999973,31.475,31.69,0.3500000000000014,0.1700000000000017,30.785,30.93,0.2699999999999996,0.10999999999999943,31.0825,31.5,0.8200000000000003,0.39000000000000057,6625263,7356711,1606865,1606865
2018-09-02,32.013999999999996,32.55,1.009999999999998,0.5799999999999983,32.33,32.74,0.8000000000000007,0.2099999999999973,31.828,32.34,0.8100000000000023,0.09999999999999787,32.108,32.56,0.8100000000000023,-0.14999999999999858,8232524,10614104,4126040,1839638
2018-09-09,29.658,31.83,4.079999999999998,-4.079999999999998,30.136,32.08,3.469999999999999,-3.099999999999998,29.212,31.37,3.830000000000002,-3.830000000000002,29.668,31.73,3.9299999999999997,-2.5500000000000007,18834363,32474376,20628332,2377858
2018-09-16,29.302,29.79,0.8399999999999999,0.8399999999999999,29.724,30.34,1.120000000000001,0.9100000000000001,28.898,29.45,1.0799999999999983,0.629999999999999,29.381999999999998,29.95,1.0700000000000003,0.3200000000000003,11375163,16765367,7737786,40521
2018-09-23,29.188,29.5,0.5700000000000003,-0.3500000000000014,29.474,29.87,0.6099999999999994,-0.6099999999999994,28.944,29.35,0.7800000000000011,-0.370000000000001,29.102,29.39,0.6400000000000006,-0.5100000000000016,8350395,9837559,3047383,-2144857
2018-09-30,29.02,29.31,0.7099999999999973,0.22000000000000242,29.402,29.61,0.46999999999999886,0.28999999999999915,28.782,29.09,0.6600000000000001,0.4499999999999993,29.132,29.38,0.5999999999999979,0.2700000000000031,7809433,9948387,5789904,-4489915
2018-10-07,27.616,28.65,1.8999999999999986,-1.8999999999999986,27.95,28.7,1.4899999999999984,-1.0399999999999991,27.042,27.67,1.0500000000000007,-0.6900000000000013,27.362000000000002,27.92,1.1800000000000033,-0.4200000000000017,10581746,14954875,8209363,-8209363
2018-10-14,27.416,27.58,0.389999999999997,0.11999999999999744,27.748,28.2,0.6799999999999997,0.6799999999999997,27.178,27.53,0.6099999999999994,0.5600000000000023,27.477999999999998,27.98,0.7800000000000011,0.7800000000000011,6865433,7857064,1796338,1308668
2018-10-21,27.894000000000002,28.34,0.6999999999999993,-0.07000000000000028,28.456,28.8,0.8100000000000023,0.3100000000000023,27.446,27.86,0.9199999999999982,-0.5700000000000003,28.038,28.43,0.8500000000000014,-0.1999999999999993,8470725,11926997,6123771,3692535
2018-10-28,29.542,30.05,1.6900000000000013,1.6500000000000021,30.37,30.69,0.6400000000000006,0.490000000000002,29.052,29.95,1.7300000000000004,1.7300000000000004,29.992,30.61,1.2800000000000011,0.5199999999999996,11953741,18527232,11512600,-11512600
2018-11-04,31.073999999999998,31.31,0.75,0.6500000000000021,31.6,31.98,1.0899999999999999,1.0899999999999999,30.914,31.11,0.6799999999999997,0.6799999999999997,31.252,31.39,0.5600000000000023,0.5400000000000027,6476316,7791465,2147418,-155083
2018-11-11,30.504,31.28,1.4100000000000001,-1.0400000000000027,30.854,31.64,1.3900000000000006,-0.8900000000000006,30.148,31.14,1.5300000000000011,-0.9200000000000017,30.5,31.38,1.3499999999999979,-0.8200000000000003,6317684,8510688,3979821,-926853
2018-11-18,29.7875,30.13,0.8099999999999987,-0.16000000000000014,30.1075,30.34,0.46000000000000085,-0.10999999999999943,29.3775,29.46,0.33000000000000185,0.0,29.595,29.69,0.16000000000000014,-0.019999999999999574,4610371,6564973,4778003,-1165746
2018-11-25,29.928,30.26,0.7800000000000011,-0.0799999999999983,30.317999999999998,30.63,0.7799999999999976,-0.22999999999999687,29.658,30.14,1.1000000000000014,-0.5199999999999996,30.014,30.36,0.6999999999999993,-0.2799999999999976,7239898,10031250,5465361,2384932
2018-12-02,29.2525,29.64,1.0399999999999991,-0.39000000000000057,29.675,29.97,0.6999999999999993,-0.6999999999999993,28.365,28.99,1.2199999999999989,-0.40000000000000213,29.04,29.56,0.9199999999999982,0.14999999999999858,12130116,16511884,9213554,-6577456
2018-12-09,29.508,29.75,0.629999999999999,0.4299999999999997,29.866,30.4,1.0199999999999996,0.240000000000002,29.188,29.46,0.7100000000000009,-0.129999999999999,29.444,29.76,0.8399999999999999,-0.31999999999999673,6816440,8012149,2516584,733319
2018-12-16,28.142,28.98,1.5899999999999999,-1.5899999999999999,28.496000000000002,29.35,1.870000000000001,-1.870000000000001,27.512,28.28,1.6900000000000013,-1.6900000000000013,27.692,28.55,1.9499999999999993,-1.9499999999999993,7883807,11553399,7949507,-3926913
2018-12-23,27.35,27.71,0.990000000000002,0.990000000000002,27.7325,27.91,0.3999999999999986,0.05000000000000071,26.8725,27.38,0.9499999999999993,0.5200000000000031,27.5475,27.73,0.3500000000000014,-0.23000000000000043,5509833,7415664,3361493,-323919
2018-12-30,27.4275,27.65,0.5199999999999996,0.259999999999998,27.942500000000003,28.21,0.6799999999999997,0.6600000000000001,27.2475,27.53,0.45000000000000284,0.1700000000000017,27.5575,27.92,0.620000000000001,0.620000000000001,8207599,10298986,4786808,2726374
2019-01-06,28.31,28.5,0.3500000000000014,0.22000000000000242,28.594,28.73,0.25,0.21999999999999886,28.044,28.24,0.34999999999999787,0.3099999999999987,28.344,28.48,0.4299999999999997,-0.16000000000000014,6271632,8318234,3870667,2255188
2019-01-13,28.627499999999998,29.0,0.6000000000000014,0.6000000000000014,29.0,29.55,0.8900000000000006,0.8900000000000006,28.485,29.0,0.8399999999999999,0.8399999999999999,28.92,29.43,0.8099999999999987,0.8099999999999987,4911095,5500062,1113493,907707
2019-01-20,28.956,29.41,1.4100000000000001,-1.4100000000000001,29.154,29.61,1.3499999999999979,-1.2899999999999991,28.492,29.18,1.4499999999999993,-1.4499999999999993,28.722,29.32,1.1999999999999993,-1.1000000000000014,6651205,9579173,5001995,1144746
2019-01-27,28.182,28.4,0.3299999999999983,-0.05000000000000071,28.262,28.41,0.28999999999999915,-0.019999999999999574,27.882,27.93,0.0799999999999983,-0.03999999999999915,28.172,28.33,0.259999999999998,0.0400000000000027,4844739,6217860,2212610,-146242
2019-02-03,28.1,28.33,0.5499999999999972,-0.2699999999999996,28.233999999999998,28.45,0.6400000000000006,-0.620000000000001,27.830000000000002,28.03,0.5100000000000016,-0.4400000000000013,28.03,28.3,0.75,-0.75,5002821,6587427,2471773,-1525701
2019-02-10,28.665,29.2,1.3299999999999983,1.3299999999999983,29.2075,29.51,0.7100000000000009,0.7100000000000009,28.595,29.12,1.3100000000000023,1.3100000000000023,29.0,29.5,0.9200000000000017,0.9200000000000017,6831456,8450913,3391877,-3391877
2019-02-17,28.98,29.59,1.120000000000001,-0.9299999999999997,29.176000000000002,29.72,1.0399999999999991,-0.6899999999999977,28.652,29.5,1.2100000000000009,-0.9299999999999997,28.85,29.55,1.0300000000000011,-0.6999999999999993,5701070,8916156,5236975,1757849
2019-02-24,29.032,29.73,1.629999999999999,-0.8299999999999983,29.492,29.97,1.2199999999999989,-0.28000000000000114,28.412,29.03,1.5899999999999999,-0.5799999999999983,28.942,29.8,1.7800000000000011,-0.28000000000000114,10605306,19034864,13790346,2698701
2019-03-03,26.532,28.9,4.349999999999998,-4.099999999999998,26.916,29.08,4.389999999999997,-4.32,25.982,28.54,4.300000000000001,-4.300000000000001,26.422,28.92,4.450000000000003,-4.25,20236677,45424696,36880433,7167857
2019-03-10,24.62,24.8,0.5199999999999996,-0.48999999999999844,24.836,24.98,0.370000000000001,-0.1999999999999993,24.306,24.65,0.6699999999999982,0.23000000000000043,24.574,24.75,0.39000000000000057,0.07000000000000028,10493753,15447214,8219005,-8219005
2019-03-17,24.272000000000002,24.58,0.7299999999999969,-0.2799999999999976,24.466,24.66,0.379999999999999,-0.2699999999999996,23.974,24.25,0.7300000000000004,-0.21000000000000085,24.226,24.34,0.3500000000000014,-0.17999999999999972,7080003,10318318,4603647,-4603647
2019-03-24,24.444,24.73,0.5,0.5,24.618,24.88,0.4299999999999997,0.39000000000000057,24.226,24.34,0.25,0.08999999999999986,24.452,24.6,0.33000000000000185,0.010000000000001563,7346492,10620095,5904419,5904419
2019-03-31,23.872,24.3,0.6799999999999997,-0.41000000000000014,24.086,24.37,0.5500000000000007,-0.240000000000002,23.642,23.74,0.21999999999999886,0.029999999999997584,23.8,23.9,0.21999999999999886,0.09999999999999787,7855265,10688738,5962745,-5560054
2019-04-07,24.855999999999998,25.77,1.9800000000000004,1.8300000000000018,25.31,25.97,1.9399999999999977,1.6499999999999986,24.732,25.52,1.8000000000000007,1.6700000000000017,25.16,25.74,1.7999999999999972,1.5299999999999976,10722781,18409862,13795997,-1339432
2019-04-14,25.625,25.75,0.25,0.10999999999999943,25.810000000000002,25.95,0.2799999999999976,0.0799999999999983,25.39,25.5,0.28999999999999915,-0.23000000000000043,25.5975,25.78,0.28000000000000114,-0.07000000000000028,5087854,6078311,1649615,604526
2019-04-21,25.328,25.57,0.46999999999999886,-0.35999999999999943,25.602,25.88,0.5799999999999983,0.13999999999999702,25.134,25.53,0.7800000000000011,0.030000000000001137,25.426,25.77,0.7699999999999996,0.3500000000000014,6577233,10233399,4929564,547150
2019-04-28,25.686,25.79,0.23000000000000043,-0.10000000000000142,25.934,26.1,0.370000000000001,-0.16000000000000014,25.464,25.58,0.259999999999998,-0.03999999999999915,25.718,25.78,0.20000000000000284,-0.07000000000000028,5768678,8698397,4330557,3457050
2019-05-05,25.484,25.69,0.5199999999999996,-0.05000000000000071,25.66,25.86,0.5,-0.16999999999999815,25.17,25.45,0.46999999999999886,-0.35999999999999943,25.526,25.83,0.5499999999999972,-0.379999999999999,6328734,7383506,2144721,-888586
2019-05-12,24.966,25.44,1.1300000000000026,-1.0,25.158,25.68,1.3099999999999987,-1.0899999999999999,24.51,25.14,1.2600000000000016,-1.2600000000000016,24.682,25.25,1.1799999999999997,-1.1799999999999997,9092222,16177025,11941991,3662072
2019-05-19,24.0275,24.44,0.8500000000000014,-0.8500000000000014,24.1575,24.62,0.8300000000000018,-0.8300000000000018,23.7175,24.08,0.6499999999999986,-0.629999999999999,23.8875,24.3,0.7699999999999996,-0.5800000000000018,8588997,15445774,10216535,-10216535
2019-05-26,23.122,23.77,1.0700000000000003,-1.0399999999999991,23.291999999999998,23.89,1.0300000000000011,-0.8100000000000023,22.864,23.6,1.1600000000000001,-1.0,23.04,23.62,0.8399999999999999,-0.6600000000000001,7915837,9705923,2990254,761094
2019-06-02,23.628,24.03,0.870000000000001,0.870000000000001,24.02,24.47,0.6499999999999986,0.5999999999999979,23.44,23.98,0.8599999999999994,0.8599999999999994,23.804,24.39,1.0199999999999996,0.7600000000000016,7281440,9762701,5535442,722219
2019-06-09,24.53,24.66,0.3500000000000014,-0.10000000000000142,24.882,24.98,0.1700000000000017,0.03999999999999915,24.354,24.53,0.3500000000000014,0.030000000000001137,24.506,24.66,0.3999999999999986,-0.3000000000000007,9798110,14319057,7514046,3121190
2019-06-16,23.18,24.28,2.1099999999999994,-2.1099999999999994,23.588,24.7,2.289999999999999,-2.289999999999999,22.806,23.92,1.870000000000001,-1.870000000000001,23.006,23.94,1.860000000000003,-1.860000000000003,17844166,28762876,19024138,-3372891
2019-06-23,21.72,22.1,0.6799999999999997,-0.26000000000000156,21.924,22.15,0.5299999999999976,-0.11999999999999744,21.376,21.47,0.16999999999999815,-0.04999999999999716,21.596,21.85,0.46000000000000085,-0.25,11608049,15903431,7938131,-7173979
2019-06-30,21.58,21.76,0.33999999999999986,0.20000000000000284,21.755,21.97,0.35999999999999943,0.35999999999999943,21.4225,21.63,0.4599999999999973,0.4599999999999973,21.635,21.8,0.35999999999999943,0.35999999999999943,7639003,10439410,5159819,-1404861
2019-07-07,21.778,21.83,0.08999999999999986,0.0799999999999983,21.945999999999998,22.14,0.3200000000000003,0.3100000000000023,21.605999999999998,21.83,0.5,0.23999999999999844,21.818,22.08,0.4299999999999997,0.36999999999999744,6541377,7953609,2752807,2198132
2019-07-14,21.830000000000002,22.09,0.4499999999999993,-0.35999999999999943,21.922,22.12,0.39000000000000057,-0.3100000000000023,21.51,21.92,1.0700000000000003,-1.0700000000000003,21.562,21.96,1.1000000000000014,-1.1000000000000014,7498985,10972981,5313255,5313255
2019-07-21,21.11,21.39,0.6000000000000014,0.46000000000000085,21.392,21.67,0.6700000000000017,0.5500000000000007,20.992,21.26,0.5600000000000023,0.5600000000000023,21.222,21.48,0.6600000000000001,0.6099999999999994,9752892,12400532,5800869,-2978461
2019-07-28,21.56,21.99,0.8399999999999999,0.5899999999999999,21.810000000000002,22.44,1.0899999999999999,0.629999999999999,21.344,21.75,0.8399999999999999,0.4800000000000004,21.654,22.24,1.0799999999999983,0.490000000000002,12572101,17253848,8510657,5049465
2019-08-04,22.872,23.8,1.7800000000000011,1.3200000000000003,23.424,23.95,1.5500000000000007,0.990000000000002,22.556,23.11,1.4100000000000001,1.2899999999999991,23.184,23.9,1.6199999999999974,0.7899999999999991,14915442,30946498,23125733,-4418171
2019-08-11,22.628,23.0,0.7699999999999996,-0.16000000000000014,22.892,23.38,0.8599999999999994,-0.3200000000000003,22.332,22.9,1.0799999999999983,-0.23999999999999844,22.608,23.05,0.9400000000000013,-0.060000000000002274,7935229,9670287,3645219,-273228
2019-08-18,23.302,23.59,0.5700000000000003,0.40000000000000213,23.584,23.93,0.75,0.75,23.15,23.41,0.5599999999999987,0.5599999999999987,23.426000000000002,23.92,1.0100000000000016,1.0100000000000016,6709215,7963552,2336291,-2336291
2019-08-25,23.645,24.0,0.870000000000001,-0.28999999999999915,23.91,24.09,0.46999999999999886,-0.14000000000000057,23.325,23.59,0.5700000000000003,0.48999999999999844,23.495,23.68,0.5599999999999987,0.5599999999999987,7229477,10237359,4764897,-4065857
2019-09-01,24.478,24.95,1.4600000000000009,1.2700000000000031,24.878,25.22,1.0899999999999999,1.0899999999999999,24.276,24.72,1.4199999999999982,1.4199999999999982,24.678,25.19,1.1799999999999997,1.1799999999999997,10536842,11940947,3785774,1928616
2019-09-08,25.637999999999998,26.1,0.990000000000002,0.990000000000002,26.198,26.77,0.9800000000000004,0.5,25.09,25.88,2.039999999999999,0.8299999999999983,25.838,26.23,0.6600000000000001,0.16000000000000014,15127970,30230544,23235701,-4618270
2019-09-15,25.642,25.88,0.5899999999999999,-0.26000000000000156,25.924,26.04,0.379999999999999,-0.05999999999999872,25.394,25.62,0.5300000000000011,-0.07000000000000028,25.618,25.82,0.6000000000000014,0.07000000000000028,7967249,10140117,4836406,-2806825
2019-09-22,25.796,25.86,0.21000000000000085,0.15000000000000213,26.014,26.13,0.21999999999999886,-0.16000000000000014,25.658,25.76,0.20000000000000284,0.07000000000000028,25.776,25.81,0.07000000000000028,-0.029999999999997584,5992790,8904298,4248837,1047082
2019-09-29,25.116,25.85,1.3200000000000003,-1.0,25.284,25.97,1.1699999999999982,-0.9199999999999982,24.804,25.38,0.9699999999999989,-0.5700000000000003,24.972,25.59,1.0,-0.75,8579169,11216251,3377783,274649
2019-10-06,24.312,24.71,0.6500000000000021,-0.5600000000000023,24.512,24.81,0.5799999999999983,-0.5799999999999983,24.07,24.48,0.7699999999999996,-0.41000000000000014,24.236,24.53,0.6900000000000013,-0.35999999999999943,8012299,14047229,9575414,-4238215
2019-10-13,24.282,24.51,0.5100000000000016,-0.1999999999999993,24.518,24.72,0.379999999999999,-0.010000000000001563,24.112,24.33,0.41999999999999815,-0.060000000000002274,24.26,24.51,0.5700000000000003,-0.1999999999999993,5960614,7776871,3693689,-3186362
2019-10-20,24.892,25.3,1.0500000000000007,1.0500000000000007,25.198,25.4,0.4799999999999969,0.4799999999999969,24.722,25.11,1.0,1.0,25.074,25.33,0.4799999999999969,0.4799999999999969,6450365,7378631,2223494,-1187539
2019-10-27,24.81,25.15,0.6499999999999986,0.28999999999999915,25.072,25.47,0.6499999999999986,0.5599999999999987,24.51,24.88,0.7899999999999991,0.7899999999999991,24.798,24.99,0.35999999999999943,0.35999999999999943,7818048,11876175,6838964,-2834096
2019-11-03,26.906,28.0,2.3999999999999986,1.3699999999999974,27.512,28.08,1.0299999999999976,-1.0299999999999976,26.472,26.89,1.3500000000000014,0.8800000000000026,27.064,27.83,1.2199999999999989,-1.2199999999999989,12840424,26559952,19945341,-19556480
2019-11-10,26.904,27.05,0.370000000000001,-0.14999999999999858,27.086,27.21,0.21000000000000085,0.010000000000001563,26.726,26.81,0.16000000000000014,-0.030000000000001137,26.946,27.06,0.3099999999999987,0.010000000000001563,6409151,8600381,4450359,1423411
2019-11-17,26.977999999999998,27.23,0.5199999999999996,-0.010000000000001563,27.073999999999998,27.24,0.3999999999999986,-0.019999999999999574,26.664,26.85,0.370000000000001,0.0400000000000027,26.842,27.05,0.46000000000000085,0.129999999999999,4928034,5536047,1255039,-557461
2019-11-24,27.235,27.42,0.25,0.25,27.47,27.74,0.5599999999999987,0.5599999999999987,27.064999999999998,27.3,0.4400000000000013,0.4400000000000013,27.3375,27.74,0.6999999999999993,0.6999999999999993,5849582,9023196,5320192,2244169
2019-12-01,27.344,27.55,0.6500000000000021,-0.120000000000001,27.733999999999998,27.89,0.3200000000000003,0.240000000000002,26.954,27.34,1.0899999999999999,0.240000000000002,27.432,27.84,1.0399999999999991,0.4499999999999993,9944645,14336536,7579890,-1731746
2019-12-08,28.034,28.27,0.6799999999999997,0.5599999999999987,28.24,28.58,0.5799999999999983,0.370000000000001,27.822,28.14,0.5899999999999999,0.3999999999999986,28.098,28.31,0.4399999999999977,0.4399999999999977,6445354,7431732,2171308,-787897
2019-12-15,28.696,29.07,0.7300000000000004,0.7300000000000004,28.982,29.21,0.4299999999999997,0.4299999999999997,28.492,28.86,0.629999999999999,0.629999999999999,28.736,29.0,0.6700000000000017,0.19000000000000128,8328685,10595606,6271964,-6271964
2019-12-22,28.875,29.05,0.28999999999999915,0.00999999999999801,29.125,29.21,0.1999999999999993,0.03999999999999915,28.7675,28.81,0.05999999999999872,-0.010000000000001563,28.9525,29.1,0.33999999999999986,-0.0400000000000027,3370019,4604435,2963335,2963335
2019-12-29,28.836666666666666,29.03,0.5500000000000007,-0.5199999999999996,29.03,29.16,0.33999999999999986,-0.28999999999999915,28.55,28.89,0.5300000000000011,-0.490000000000002,28.78333333333333,28.99,0.3299999999999983,-0.28999999999999915,5139811,6224928,2472434,1689519
