Date,CEVA_Open_average,CEVA_Open_max,CEVA_Open_volatility,CEVA_Open_change,CEVA_High_average,CEVA_High_max,CEVA_High_volatility,CEVA_High_change,CEVA_Low_average,CEVA_Low_max,CEVA_Low_volatility,CEVA_Low_change,CEVA_Close_average,CEVA_Close_max,CEVA_Close_volatility,CEVA_Close_change,CEVA_Volume_average,CEVA_Volume_max,CEVA_Volume_volatility,CEVA_Volume_change
2018-03-04,39.410000000000004,41.05,2.8499999999999943,2.8499999999999943,40.17,41.5,2.700000000000003,2.700000000000003,39.23,40.9,3.049999999999997,3.049999999999997,39.96,41.2,2.6000000000000014,2.6000000000000014,134306,174625,67266,-17325
2018-03-11,39.19,41.35,3.1000000000000014,-2.700000000000003,39.47,41.5,2.8500000000000014,-2.8500000000000014,37.86,38.4,1.4499999999999957,-1.4499999999999957,38.440000000000005,38.95,1.3500000000000014,-1.25,185780,284424,170642,-161587
2018-03-18,37.46,37.95,1.2000000000000028,-0.7999999999999972,38.046,38.82,1.3200000000000003,-0.5499999999999972,36.902,37.4,1.3500000000000014,-0.9499999999999957,37.44,38.45,2.4000000000000057,-0.25,108775,138270,44789,12128
2018-03-25,36.3125,37.65,2.299999999999997,-1.5,36.8,37.65,1.25,-1.1999999999999957,35.4625,36.05,0.9499999999999957,-0.44999999999999574,35.8625,36.2,1.0,-0.25,156153,200785,95078,47092
2018-04-01,36.14,37.15,1.6999999999999957,-0.5500000000000043,36.809999999999995,37.3,1.25,-0.8000000000000043,35.54,36.3,1.1999999999999957,-0.75,35.99,36.85,1.6499999999999986,-0.9499999999999957,139821,182925,83524,-33873
2018-04-08,36.39,36.75,0.7999999999999972,0.6000000000000014,36.7,36.95,0.6000000000000014,0.44999999999999574,35.800000000000004,36.25,1.1499999999999986,0.7999999999999972,36.39,36.55,0.3999999999999986,0.20000000000000284,130970,158573,45487,-39382
2018-04-15,36.24,37.2,2.0,-1.2999999999999972,36.58,37.65,2.3500000000000014,-2.0500000000000043,35.54,36.7,2.3000000000000043,-2.0,35.9,37.2,2.6000000000000014,-2.6000000000000014,129743,221738,139809,-118048
2018-04-22,33.78,34.85,2.0500000000000043,-2.0500000000000043,34.03,35.1,2.1499999999999986,-2.1499999999999986,33.09,33.85,1.5,-1.4500000000000028,33.27,33.95,1.3500000000000014,-1.3500000000000014,221774,254249,45860,-37880
2018-04-29,33.38,34.1,1.5,1.5,34.29,34.95,1.4000000000000057,1.4000000000000057,33.22,34.1,1.8000000000000043,1.8000000000000043,33.85,34.5,1.2000000000000028,1.2000000000000028,170849,248895,153958,-153958
2018-05-06,31.77,34.45,4.7500000000000036,-1.8500000000000014,32.263999999999996,34.65,3.879999999999999,-2.049999999999997,30.37,33.85,6.5,-2.8000000000000007,31.39,34.25,4.199999999999999,-2.6499999999999986,370282,702190,442668,5865
2018-05-13,32.79,34.0,2.6499999999999986,2.6499999999999986,33.42,34.3,1.8499999999999943,1.8499999999999943,32.5,33.15,1.8999999999999986,1.8999999999999986,33.15,33.8,1.5999999999999943,1.5999999999999943,188653,235455,94539,-43180
2018-05-20,33.975,34.25,0.5,-0.3500000000000014,34.45,34.75,0.5,-0.25,33.6125,33.75,0.45000000000000284,-0.10000000000000142,34.0625,34.3,0.5499999999999972,0.14999999999999858,170518,214950,109900,-96711
2018-05-27,34.089999999999996,34.3,0.3999999999999986,-0.25,34.36,34.55,0.3499999999999943,0.09999999999999432,33.754,33.9,0.25,0.04999999999999716,34.04,34.4,0.6999999999999957,0.25,109198,145322,59895,59895
2018-06-03,34.28,34.9,1.0,-1.0,34.45,34.9,0.6999999999999957,-0.6499999999999986,33.694,33.95,0.4299999999999997,-0.17999999999999972,34.04,34.35,0.5,0.0,120614,212841,151663,-151663
2018-06-10,34.38,34.8,0.8499999999999943,0.5499999999999972,34.766,35.0,0.6700000000000017,0.5700000000000003,33.85,34.5,1.75,-0.7999999999999972,34.24,35.0,2.049999999999997,-1.1499999999999986,141042,239055,158687,158687
2018-06-17,31.73,32.6,1.5500000000000007,-1.5500000000000007,31.85,32.6,1.5,-1.5,30.95,31.45,1.0500000000000007,-0.7000000000000028,31.39,31.8,0.9000000000000021,-0.9000000000000021,157006,222961,113389,-111517
2018-06-24,30.52,31.05,0.9499999999999993,-0.75,31.25,32.7,2.2500000000000036,1.3000000000000043,30.1,30.8,1.3000000000000007,-1.3000000000000007,30.43,31.1,0.9000000000000021,-0.8000000000000007,130329,226468,135065,132544
2018-07-01,30.7625,31.75,1.75,1.4499999999999993,31.2875,31.75,1.1000000000000014,1.1000000000000014,30.375,31.0,1.0500000000000007,1.0500000000000007,31.025,31.6,1.6500000000000021,1.6500000000000021,88466,157725,119630,40152
2018-07-08,31.66,31.85,0.3500000000000014,-0.10000000000000142,31.97,32.1,0.3000000000000007,0.15000000000000213,31.434,31.55,0.40000000000000213,-0.05000000000000071,31.76,32.05,0.49999999999999645,0.24999999999999645,68191,92881,49156,24053
2018-07-15,32.3,32.8,0.8499999999999979,0.5000000000000036,32.62,32.95,0.5500000000000043,0.04999999999999716,31.94,32.2,0.6500000000000021,-0.3999999999999986,32.43,32.9,0.7999999999999972,0.25,78784,102526,44457,9108
2018-07-22,31.51,32.55,1.6999999999999957,-1.6999999999999957,31.94,32.9,1.5999999999999979,-1.5999999999999979,30.84,31.65,1.5,-1.5,31.09,31.75,1.5500000000000007,-1.5500000000000007,123032,219983,151411,37004
2018-07-29,30.71,31.5,1.5,1.0500000000000007,31.44,32.6,2.150000000000002,1.7000000000000028,30.45,31.45,1.6499999999999986,1.3999999999999986,31.16,32.55,2.4499999999999957,2.4499999999999957,114134,178496,118436,-105188
2018-08-05,29.169999999999998,31.0,3.6000000000000014,-1.5500000000000007,29.884,31.25,2.3999999999999986,-1.5500000000000007,27.69,29.2,3.099999999999998,3.099999999999998,28.95,29.7,2.099999999999998,1.6999999999999993,361768,926098,809883,-809883
2018-08-12,28.77,29.25,1.1000000000000014,-0.4499999999999993,29.240000000000002,30.05,1.3000000000000007,-1.3000000000000007,28.07,29.2,1.9499999999999993,-1.5,28.59,29.6,1.5500000000000007,-1.5500000000000007,128548,154214,53157,-26865
2018-08-19,29.37,30.6,2.5500000000000007,2.5500000000000007,29.99,30.95,1.5999999999999979,1.5999999999999979,29.14,30.0,2.1000000000000014,2.1000000000000014,29.73,30.3,1.0500000000000007,1.0500000000000007,120708,156684,49611,-47903
2018-08-26,30.3625,30.45,0.14999999999999858,0.14999999999999858,30.75,31.1,0.5500000000000007,0.5,30.174999999999997,30.45,0.5,0.5,30.462500000000002,30.6,0.3000000000000007,0.3000000000000007,102884,123970,58291,44386
2018-09-02,30.44,30.7,0.5999999999999979,0.10000000000000142,30.746,30.9,0.21999999999999886,-0.1999999999999993,30.086,30.4,0.5499999999999972,0.23000000000000043,30.49,30.75,0.6000000000000014,-0.14999999999999858,90943,108024,38719,-38719
2018-09-09,29.31,30.65,2.1499999999999986,-2.1499999999999986,29.37,30.65,2.099999999999998,-2.099999999999998,28.240000000000002,29.5,1.9499999999999993,-1.9499999999999993,28.73,29.7,1.8000000000000007,-1.8000000000000007,133235,170578,59278,16019
2018-09-16,28.48,28.95,1.0500000000000007,1.0500000000000007,29.0,29.25,0.8000000000000007,0.6999999999999993,28.27,28.8,1.1000000000000014,1.1000000000000014,28.73,29.1,0.9500000000000028,0.5500000000000007,121982,294026,230114,-10434
2018-09-23,28.848,29.35,0.8000000000000007,-0.10999999999999943,29.236,29.5,0.6000000000000014,0.029999999999997584,28.592,28.85,0.40000000000000213,-0.240000000000002,28.838,29.35,0.8000000000000007,-0.41000000000000014,85283,105544,55883,1515
2018-09-30,27.836,28.86,3.09,-3.09,28.08,29.01,2.6300000000000026,-2.6300000000000026,26.944,28.54,3.41,-3.41,27.152,28.62,3.4700000000000024,-3.4700000000000024,110994,193373,129913,68951
2018-10-07,25.058,25.61,0.8299999999999983,-0.23000000000000043,25.708000000000002,26.04,0.5799999999999983,-0.5799999999999983,24.516,25.01,1.2000000000000028,-1.2000000000000028,24.992,25.74,1.0799999999999983,-0.7799999999999976,129837,163590,68910,-29514
2018-10-14,26.506,27.39,1.5399999999999991,0.33999999999999986,27.018,27.93,1.6999999999999993,-1.6999999999999993,25.996,26.89,1.3500000000000014,-0.19000000000000128,26.418,27.36,1.6899999999999977,-1.6899999999999977,107500,160190,91260,-30325
2018-10-21,24.586,26.0,2.3599999999999994,-1.110000000000003,25.137999999999998,26.47,2.2399999999999984,-2.0599999999999987,23.708000000000002,24.9,1.889999999999997,-1.889999999999997,24.2,26.13,2.719999999999999,-2.719999999999999,148419,177338,79792,-79792
2018-10-28,25.073999999999998,26.49,3.129999999999999,2.990000000000002,25.734,26.92,2.7600000000000016,2.4499999999999993,24.43,25.91,2.84,2.039999999999999,25.342,26.41,2.3599999999999994,1.5599999999999987,141360,182469,77032,-11262
2018-11-04,26.714,28.8,3.16,1.0199999999999996,27.622,29.56,3.129999999999999,0.0,25.868,26.5,1.1099999999999994,-0.21000000000000085,26.588,29.35,3.91,-0.5399999999999991,200826,361551,245911,50251
2018-11-11,26.106,27.16,1.6600000000000001,1.6600000000000001,26.974,27.43,1.0700000000000003,1.0700000000000003,25.77,26.17,0.8100000000000023,0.740000000000002,26.324,27.26,1.620000000000001,0.5300000000000011,195986,224886,88097,-62575
2018-11-18,25.865000000000002,26.32,0.7600000000000016,0.7199999999999989,26.41,26.58,0.4299999999999997,0.15000000000000213,25.6875,26.03,0.6500000000000021,0.6500000000000021,25.9175,26.28,0.6300000000000026,0.6300000000000026,104794,186997,152422,-81955
2018-11-25,26.282,26.62,0.75,0.6600000000000001,26.554,26.83,0.7899999999999991,0.1700000000000017,25.776,26.2,0.8499999999999979,0.4499999999999993,26.29,26.6,0.610000000000003,0.33999999999999986,118576,151874,69529,69529
2018-12-02,24.8975,26.11,2.370000000000001,-2.370000000000001,25.18,26.32,2.34,-2.34,24.0975,25.03,1.740000000000002,-1.740000000000002,24.35,25.12,1.7100000000000009,-1.6699999999999982,141683,182661,78669,78669
2018-12-09,23.334,23.81,1.2899999999999991,-1.1600000000000001,23.592,24.11,1.0599999999999987,-1.0599999999999987,22.782,23.36,1.3200000000000003,-0.9800000000000004,22.904,23.39,1.25,-1.1600000000000001,152449,224797,125016,98592
2018-12-16,21.526,22.41,1.9100000000000001,-1.8599999999999994,22.169999999999998,23.83,2.669999999999998,-2.669999999999998,20.924,22.1,1.7000000000000028,-1.7000000000000028,21.242,22.52,1.879999999999999,-1.879999999999999,285391,851152,753670,-43883
2018-12-23,21.7,22.3,1.4499999999999993,1.2299999999999969,22.2525,22.67,0.7300000000000004,0.2099999999999973,21.3575,22.08,1.6599999999999966,1.2399999999999984,22.0825,22.18,0.23999999999999844,0.14999999999999858,140837,155724,28974,23953
2018-12-30,21.9825,22.58,0.9799999999999969,0.9799999999999969,22.5975,22.86,0.5799999999999983,0.08999999999999986,21.53,21.79,0.6199999999999974,0.18999999999999773,22.275,22.79,1.259999999999998,0.36999999999999744,205798,327539,210290,164884
2019-01-06,23.492,24.11,1.1799999999999997,0.870000000000001,23.96,24.37,0.990000000000002,0.6000000000000014,23.218,23.84,1.1999999999999993,0.509999999999998,23.598,24.15,0.9899999999999984,-0.10999999999999943,217764,368860,249977,-219717
2019-01-13,25.0675,26.04,2.66,2.66,26.1925,27.34,1.9600000000000009,1.9600000000000009,25.052500000000002,26.04,2.669999999999998,2.669999999999998,25.9225,26.74,1.3599999999999994,1.3599999999999994,213323,281666,125996,-86029
2019-01-20,26.654,27.39,1.490000000000002,0.75,27.228,28.16,1.7100000000000009,1.5199999999999996,26.19,27.02,1.5199999999999996,1.2399999999999984,26.936,28.09,2.3900000000000006,2.039999999999999,118749,167428,63909,-63909
2019-01-27,28.192,28.43,0.41000000000000014,0.21000000000000085,28.464,28.69,0.5400000000000027,0.46000000000000085,27.916,28.15,0.5799999999999983,0.28999999999999915,28.282,28.6,0.8900000000000006,0.8900000000000006,99163,139518,71272,-13849
2019-02-03,29.228,29.77,1.2199999999999989,0.9199999999999982,29.878,30.46,1.120000000000001,0.46999999999999886,29.05,29.37,0.8200000000000003,0.7300000000000004,29.55,29.99,0.8499999999999979,0.620000000000001,105662,142994,74210,-31799
2019-02-10,28.5775,30.06,2.6499999999999986,-2.2799999999999976,29.7075,31.13,2.8299999999999983,-2.129999999999999,28.145,30.02,2.6099999999999994,-2.5199999999999996,29.0625,31.07,3.41,-2.1400000000000006,237337,423474,254336,-3367
2019-02-17,28.918,29.5,0.9100000000000001,0.7100000000000009,29.256,29.88,1.0500000000000007,1.0500000000000007,28.574,29.19,0.9500000000000028,0.9500000000000028,28.874,29.25,0.6799999999999997,0.6799999999999997,127019,180632,96063,-61113
2019-02-24,28.346,29.04,1.1400000000000006,-0.6799999999999997,28.612,29.38,1.3399999999999999,-0.8000000000000007,27.908,28.42,0.8100000000000023,-0.5100000000000016,28.136,28.5,0.6799999999999997,-0.379999999999999,107984,132278,43979,-8057
2019-03-03,27.712,28.15,1.0499999999999972,-0.4299999999999997,28.034,28.42,0.7800000000000011,-0.2900000000000027,27.34,28.0,1.4100000000000001,-0.4800000000000004,27.746,28.21,0.8800000000000026,-0.13000000000000256,96044,122440,63009,-47935
2019-03-10,28.084,28.45,0.620000000000001,0.35999999999999943,28.4,28.85,0.8100000000000023,0.5899999999999999,27.78,27.89,0.3100000000000023,-0.030000000000001137,27.986,28.52,0.759999999999998,-0.0799999999999983,116819,198092,144583,78862
2019-03-17,27.336,28.06,1.879999999999999,-1.879999999999999,27.618,28.06,1.5199999999999996,-1.5199999999999996,26.728,27.6,1.8100000000000023,-1.8100000000000023,27.052,27.73,1.4200000000000017,-1.3399999999999999,96604,197229,139861,-30755
2019-03-24,26.732,27.23,1.0399999999999991,0.5199999999999996,27.07,27.51,0.9300000000000033,0.46999999999999886,26.456,26.95,1.1799999999999997,0.4800000000000004,26.756,27.29,1.1099999999999994,0.5999999999999979,61660,84079,48088,-2735
2019-03-31,27.714,27.9,0.5999999999999979,0.46999999999999886,28.176,28.93,1.4400000000000013,1.4400000000000013,27.424,27.79,0.8399999999999999,0.26000000000000156,27.964,28.87,1.4600000000000009,1.4600000000000009,108526,245031,192139,192139
2019-04-07,28.594,28.99,1.129999999999999,0.030000000000001137,28.86,29.07,0.4499999999999993,0.03999999999999915,28.17,28.67,0.8100000000000023,0.40000000000000213,28.436,28.78,0.8800000000000026,0.41000000000000014,79549,166190,121708,-121708
2019-04-14,25.02,28.53,5.32,-5.32,25.635,28.98,5.109999999999999,-5.109999999999999,24.122500000000002,27.65,4.889999999999997,-4.619999999999997,24.715,27.78,4.48,-4.0,488456,1211183,1020340,-32568
2019-04-21,24.201999999999998,24.58,0.7399999999999984,0.7399999999999984,24.662,24.97,0.879999999999999,0.879999999999999,23.926,24.58,0.9499999999999993,0.9499999999999993,24.406000000000002,24.69,0.6799999999999997,0.6799999999999997,145728,240662,156680,-17492
2019-04-28,24.628,25.29,2.099999999999998,-1.4399999999999977,25.426000000000002,25.56,0.29999999999999716,0.029999999999997584,24.406,24.9,1.7999999999999972,-1.4399999999999977,25.134,25.3,0.40000000000000213,0.09999999999999787,247769,464330,334424,-101931
2019-05-05,24.114,24.4,0.8499999999999979,-0.6999999999999993,24.618,25.08,1.259999999999998,-1.2399999999999984,23.706,24.2,1.6799999999999997,-1.6099999999999994,24.082,24.81,2.1099999999999994,-1.6500000000000021,147305,240974,166761,-74827
2019-05-12,22.887999999999998,23.7,1.3900000000000006,-0.5500000000000007,23.276,23.85,1.490000000000002,-1.0,22.582,23.06,1.1199999999999974,-0.8599999999999994,22.886,23.7,1.629999999999999,-0.9299999999999997,83299,114714,66963,-35809
2019-05-19,22.2725,22.46,0.38000000000000256,-0.21000000000000085,22.5225,22.72,0.509999999999998,0.10999999999999943,22.125,22.32,0.5100000000000016,-0.1999999999999993,22.2975,22.5,0.379999999999999,-0.33999999999999986,75259,112170,66312,-66312
2019-05-26,22.176000000000002,22.85,1.1400000000000006,0.6000000000000014,22.712,23.11,0.8599999999999994,0.5799999999999983,22.036,22.8,1.1099999999999994,0.9100000000000001,22.412,23.02,1.1099999999999994,1.1099999999999994,131053,253698,200451,188624
2019-06-02,23.814,24.26,0.870000000000001,0.4800000000000004,24.154,24.59,0.7399999999999984,0.41000000000000014,23.386,23.87,0.7699999999999996,0.620000000000001,23.898,24.22,0.6799999999999997,0.08999999999999986,97399,143121,85538,-47657
2019-06-09,24.396,25.18,1.2199999999999989,-0.41000000000000014,24.734,25.44,1.240000000000002,-0.3000000000000007,23.8,24.4,1.3299999999999983,-0.75,24.17,25.02,1.879999999999999,-0.9100000000000001,106712,139433,64992,13881
2019-06-16,23.848,24.27,1.0599999999999987,0.46999999999999886,24.27,24.54,0.5700000000000003,-0.240000000000002,23.578,23.98,0.7699999999999996,0.05999999999999872,23.838,24.34,0.9499999999999993,-0.5300000000000011,117565,177107,76655,-3238
2019-06-23,24.05,24.96,1.5899999999999999,1.5899999999999999,24.422,25.42,1.490000000000002,1.490000000000002,23.82,24.32,0.9800000000000004,0.9800000000000004,24.032,24.65,1.259999999999998,1.259999999999998,94359,124955,50787,3959
2019-06-30,24.8125,25.0,0.35999999999999943,0.09999999999999787,25.0075,25.22,0.3999999999999986,0.0799999999999983,24.4025,24.71,0.6400000000000006,0.14000000000000057,24.63,24.8,0.5700000000000003,-0.509999999999998,113647,139783,54135,909
2019-07-07,24.98,25.4,1.1999999999999993,1.1999999999999993,25.428,25.76,1.0300000000000011,1.0300000000000011,24.74,25.09,0.9400000000000013,0.9400000000000013,25.08,25.4,0.7799999999999976,0.7799999999999976,86680,144139,95256,-31113
2019-07-14,25.34,25.59,0.4299999999999997,0.28999999999999915,25.580000000000002,25.71,0.3200000000000003,0.2699999999999996,25.16,25.32,0.3200000000000003,0.3200000000000003,25.334,25.59,0.48999999999999844,0.3099999999999987,69768,87944,34260,9104
2019-07-21,27.89,29.25,3.4800000000000004,2.2699999999999996,28.824,29.78,2.4299999999999997,0.8299999999999983,27.412,28.73,2.960000000000001,1.6500000000000021,28.316,29.18,2.039999999999999,0.9800000000000004,152037,216198,145145,-143691
2019-07-28,27.326,28.16,2.289999999999999,-1.9699999999999989,27.648,28.48,2.6099999999999994,-2.3200000000000003,26.804,27.71,2.4200000000000017,-2.41,27.052,28.18,2.6099999999999994,-2.6099999999999994,80647,106345,44409,18257
2019-08-04,28.822,32.15,6.439999999999998,4.75,29.622,32.15,5.869999999999997,4.890000000000001,28.06,30.16,4.52,3.889999999999997,29.206,31.4,5.149999999999999,4.870000000000001,144285,289823,232772,61091
2019-08-11,31.456,32.07,1.1400000000000006,1.1400000000000006,32.132,32.4,0.7199999999999989,0.1700000000000017,31.2,32.01,1.1199999999999974,1.0799999999999983,31.688,32.14,1.25,0.0799999999999983,122715,181778,109843,-23633
2019-08-18,32.08,32.67,0.9600000000000009,-0.28999999999999915,32.482,32.91,1.1999999999999957,-0.8699999999999974,31.532,32.13,1.1800000000000033,-0.879999999999999,31.822,32.51,1.2799999999999976,-0.5400000000000027,112772,173465,111822,-67966
2019-08-25,30.925,31.61,1.4699999999999989,-0.6699999999999982,31.325,31.78,0.8900000000000006,-0.240000000000002,30.4125,30.81,0.7099999999999973,0.5899999999999999,30.735,31.41,1.0800000000000018,1.0800000000000018,76862,115704,69034,19812
2019-09-01,31.226,31.42,0.5,0.14000000000000057,31.574,32.13,0.7600000000000016,0.020000000000003126,30.594,31.01,0.9800000000000004,0.759999999999998,30.958,31.31,0.879999999999999,0.879999999999999,143977,272664,191610,-44761
2019-09-08,32.102,32.89,1.870000000000001,1.379999999999999,32.692,33.16,1.3699999999999974,1.1600000000000037,31.546,32.48,2.5899999999999963,2.0,32.282,32.82,1.6600000000000001,1.0800000000000018,81679,104817,43159,-29856
2019-09-15,32.07,32.3,0.519999999999996,-0.28000000000000114,32.32,32.53,0.620000000000001,-0.4400000000000013,31.490000000000002,31.76,0.5300000000000011,-0.3999999999999986,31.834,32.27,0.9400000000000048,-0.9400000000000048,111866,239100,185853,41599
2019-09-22,30.522,31.41,1.5899999999999999,-1.5899999999999999,30.83,31.75,1.7199999999999989,-1.7199999999999989,29.698,30.21,1.0100000000000016,-0.6900000000000013,30.2,30.91,1.2300000000000004,-0.33999999999999986,110139,186733,119837,-119404
2019-09-29,29.13,30.06,1.3200000000000003,-0.8499999999999979,29.53,30.6,1.5899999999999999,-1.1700000000000017,28.628,29.02,0.7699999999999996,-0.120000000000001,29.01,29.33,0.5499999999999972,-0.06999999999999673,71624,91603,41825,-31569
2019-10-06,28.528,28.84,0.7199999999999989,0.21999999999999886,28.836000000000002,29.47,1.0299999999999976,0.33999999999999986,28.14,28.74,1.0299999999999976,0.46999999999999886,28.34,28.96,1.0199999999999996,0.3999999999999986,58984,73519,28850,-21893
2019-10-13,28.36,28.56,0.5999999999999979,-0.48999999999999844,28.592,28.77,0.4299999999999997,-0.41000000000000014,27.992,28.35,0.75,-0.120000000000001,28.214,28.63,0.9299999999999997,-0.6999999999999993,55324,69092,23804,-14351
2019-10-20,27.855999999999998,28.33,1.259999999999998,0.05000000000000071,28.332,28.75,0.9200000000000017,0.740000000000002,27.468,28.02,1.120000000000001,0.759999999999998,27.9,28.6,1.2600000000000016,1.2600000000000016,67099,108151,57932,9814
2019-10-27,28.073999999999998,28.7,1.370000000000001,0.23000000000000043,28.354,28.88,1.4299999999999997,-0.16999999999999815,27.426,28.13,1.4199999999999982,-0.4299999999999997,27.816,28.27,1.0500000000000007,-0.28999999999999915,96550,158063,93681,40158
2019-11-03,28.476,30.91,4.390000000000001,-1.620000000000001,28.698,30.91,3.780000000000001,-1.5100000000000016,27.268,28.75,2.5799999999999983,-1.8699999999999974,27.554000000000002,28.75,1.9499999999999993,-1.1999999999999993,221884,404399,305033,116628
2019-11-10,27.188,27.6,0.6700000000000017,0.15000000000000213,27.72,28.15,0.8499999999999979,-0.8499999999999979,26.784000000000002,27.01,0.9600000000000009,-0.9600000000000009,26.998,27.39,1.2699999999999996,-0.9800000000000004,152709,198432,105244,-90734
2019-11-17,25.924,26.28,0.6500000000000021,-0.35999999999999943,26.294,26.77,0.9899999999999984,-0.3200000000000003,25.634,26.07,0.7199999999999989,-0.3200000000000003,25.918,26.41,0.9200000000000017,0.10000000000000142,93093,125461,51970,-22048
2019-11-24,26.105,26.44,0.7600000000000016,-0.45000000000000284,26.265,26.64,0.6500000000000021,-0.6500000000000021,25.75,26.0,0.5799999999999983,-0.5799999999999983,25.945,26.12,0.490000000000002,-0.4800000000000004,78038,124050,76103,48651
2019-12-01,25.998,26.42,1.240000000000002,1.240000000000002,26.402,26.7,0.8099999999999987,0.6499999999999986,25.844,26.2,1.0999999999999979,1.0499999999999972,26.086,26.43,0.6999999999999993,0.5,160903,342372,246755,-243928
2019-12-08,26.55,26.96,0.8100000000000023,0.8100000000000023,27.082,27.63,0.9899999999999984,0.9599999999999973,26.488,26.91,0.8300000000000018,0.8300000000000018,26.688,26.99,0.7099999999999973,0.7099999999999973,94764,134595,71165,55839
2019-12-15,27.148,27.39,0.5199999999999996,-0.2799999999999976,27.408,27.68,0.4800000000000004,0.28999999999999915,26.812,26.93,0.3000000000000007,-0.2900000000000027,27.132,27.34,0.5100000000000016,0.25,136113,242678,171149,-53857
2019-12-22,27.3825,27.66,0.75,-0.4800000000000004,27.53,27.66,0.3999999999999986,-0.36999999999999744,27.03,27.32,0.7199999999999989,-0.5999999999999979,27.317500000000003,27.62,0.5300000000000011,-0.5199999999999996,47783,64132,34950,25406
2019-12-29,27.306666666666665,27.49,0.41000000000000014,0.41000000000000014,27.586666666666666,28.0,0.7399999999999984,0.23999999999999844,26.973333333333333,27.09,0.21999999999999886,0.08999999999999986,27.35,27.83,0.8699999999999974,0.3000000000000007,94914,114643,39950,39950
