Date,LYTS_Open_average,LYTS_Open_max,LYTS_Open_volatility,LYTS_Open_change,LYTS_High_average,LYTS_High_max,LYTS_High_volatility,LYTS_High_change,LYTS_Low_average,LYTS_Low_max,LYTS_Low_volatility,LYTS_Low_change,LYTS_Close_average,LYTS_Close_max,LYTS_Close_volatility,LYTS_Close_change,LYTS_Volume_average,LYTS_Volume_max,LYTS_Volume_volatility,LYTS_Volume_change
2018-01-28,8.04,8.28,0.46999999999999975,-0.379999999999999,8.206,8.45,0.47999999999999954,-0.33000000000000007,7.818,8.11,0.5199999999999996,-0.5199999999999996,7.926,8.23,0.6200000000000001,-0.6200000000000001,117168,147572,49643,4273
2018-02-04,8.228,8.78,1.2799999999999994,1.0600000000000005,8.586,8.88,1.040000000000001,0.9299999999999997,8.004,8.5,1.1799999999999997,1.0099999999999998,8.392,8.69,0.9699999999999998,0.8199999999999994,286611,745500,636972,54261
2018-02-11,8.4725,8.62,0.25,-0.09000000000000163,8.64,8.7,0.11999999999999922,-0.11999999999999922,8.344999999999999,8.42,0.14000000000000057,0.07000000000000028,8.4925,8.57,0.16999999999999993,-0.0799999999999983,87696,117176,60899,-60899
2018-02-18,8.298,8.41,0.1999999999999993,-0.08000000000000007,8.416,8.49,0.15000000000000036,-0.07000000000000028,8.161999999999999,8.2,0.11999999999999922,-0.03999999999999915,8.256,8.32,0.120000000000001,0.05999999999999872,56803,70554,26038,7621
2018-02-25,7.936,8.3,0.5900000000000007,-0.5900000000000007,8.054,8.35,0.4899999999999993,-0.4399999999999995,7.706,8.05,0.6300000000000008,-0.5100000000000007,7.846,8.08,0.33999999999999986,-0.33999999999999986,96176,187323,133845,26595
2018-03-04,7.930000000000001,8.22,0.5700000000000003,0.46000000000000085,8.104,8.34,0.5599999999999996,0.5599999999999996,7.784,8.07,0.4400000000000004,0.4400000000000004,8.004,8.22,0.4900000000000002,0.3699999999999992,53127,75550,46343,-25682
2018-03-11,7.964,8.15,0.3800000000000008,-0.28000000000000025,8.042,8.34,0.4500000000000002,-0.4399999999999995,7.78,8.07,0.4800000000000004,-0.4800000000000004,7.898,8.1,0.2999999999999998,-0.2699999999999996,62558,118444,89511,49345
2018-03-18,7.896,7.98,0.15000000000000036,0.10000000000000053,7.998,8.04,0.09999999999999876,-0.05999999999999961,7.748,7.84,0.2400000000000002,0.08000000000000007,7.86,7.92,0.1299999999999999,-0.1299999999999999,80418,95949,38579,30530
2018-03-25,7.975,8.1,0.29000000000000004,0.28000000000000025,8.15,8.33,0.2699999999999996,0.049999999999998934,7.81,8.04,0.3699999999999992,-0.0699999999999994,7.9725,8.11,0.3199999999999994,-0.1299999999999999,89957,120818,73968,-64510
2018-04-01,7.79,7.87,0.20000000000000018,-0.16999999999999993,7.868,7.93,0.21999999999999975,-0.20999999999999996,7.688,7.79,0.27000000000000046,-0.2400000000000002,7.748,7.87,0.35000000000000053,-0.35000000000000053,51212,58561,18234,-9486
2018-04-08,7.652,7.71,0.1200000000000001,0.11000000000000032,7.782,7.92,0.2400000000000002,0.10000000000000053,7.602,7.65,0.1200000000000001,0.10999999999999943,7.676,7.71,0.05999999999999961,0.05999999999999961,31123,39019,14981,-14981
2018-04-15,7.708,7.81,0.20999999999999996,-0.14000000000000057,7.798,7.92,0.29000000000000004,-0.23000000000000043,7.3759999999999994,7.74,1.4700000000000006,-1.4700000000000006,7.452,7.81,1.5099999999999998,-1.5099999999999998,109578,337233,303009,303009
2018-04-22,5.874,6.3,0.7000000000000002,-0.34999999999999964,6.066,6.31,0.5699999999999994,-0.11999999999999922,5.5200000000000005,5.9,0.7800000000000002,0.5199999999999996,5.814,6.13,0.6899999999999995,0.6899999999999995,320303,408616,202575,-65528
2018-04-29,5.93,6.15,0.35000000000000053,-0.35000000000000053,5.9879999999999995,6.18,0.33000000000000007,-0.33000000000000007,5.744,5.91,0.29000000000000004,-0.09999999999999964,5.844,5.99,0.28000000000000025,-0.28000000000000025,131845,236410,160478,-150463
2018-05-06,5.612,5.72,0.1899999999999995,-0.1899999999999995,5.682,5.78,0.20000000000000018,-0.20000000000000018,5.524,5.6,0.09999999999999964,-0.09999999999999964,5.5680000000000005,5.69,0.16000000000000014,-0.14000000000000057,109757,132444,44206,24127
2018-05-13,5.602,5.66,0.11000000000000032,0.07000000000000028,5.714,5.79,0.17999999999999972,0.13999999999999968,5.558,5.61,0.15000000000000036,0.15000000000000036,5.62,5.7,0.14000000000000057,0.14000000000000057,120866,141629,68562,-68562
2018-05-20,5.605,5.69,0.16000000000000014,-0.16000000000000014,5.66,5.74,0.16000000000000014,-0.08000000000000007,5.51,5.64,0.23999999999999932,-0.13999999999999968,5.6,5.65,0.11000000000000032,0.0,100532,137539,65945,25973
2018-05-27,5.582,5.65,0.1200000000000001,-0.1200000000000001,5.684,5.82,0.27000000000000046,0.10000000000000053,5.496,5.6,0.1999999999999993,-0.11999999999999922,5.57,5.65,0.15000000000000036,0.020000000000000462,104563,131560,72448,46314
2018-06-03,5.648,5.75,0.25,-0.1299999999999999,5.712,5.8,0.2599999999999998,-0.21999999999999975,5.564,5.66,0.20999999999999996,-0.09999999999999964,5.624,5.73,0.2400000000000002,-0.20999999999999996,141241,183433,102633,28467
2018-06-10,5.378,5.53,0.25,-0.20000000000000018,5.438,5.55,0.16000000000000014,-0.16000000000000014,5.288,5.35,0.13999999999999968,-0.05999999999999961,5.356,5.41,0.08999999999999986,-0.07000000000000028,126799,163251,64801,-64365
2018-06-17,5.258,5.4,0.2600000000000007,-0.15000000000000036,5.344,5.48,0.2600000000000007,-0.2600000000000007,5.126,5.26,0.34999999999999964,-0.29000000000000004,5.22,5.41,0.29000000000000004,-0.28000000000000025,822902,2912502,2762306,411784
2018-06-24,5.282,5.36,0.23000000000000043,0.16999999999999993,5.462,5.56,0.1999999999999993,-0.010000000000000675,5.2,5.26,0.20999999999999996,0.20000000000000018,5.35,5.41,0.1299999999999999,0.020000000000000462,299128,678502,529497,-529497
2018-07-01,5.470000000000001,5.61,0.29000000000000004,0.20999999999999996,5.62,5.69,0.16000000000000014,0.13999999999999968,5.3774999999999995,5.49,0.20000000000000018,0.20000000000000018,5.51,5.62,0.3200000000000003,0.28000000000000025,104675,120577,27952,-9911
2018-07-08,5.4399999999999995,5.58,0.23000000000000043,-0.1900000000000004,5.4959999999999996,5.63,0.2400000000000002,-0.2400000000000002,5.32,5.49,0.27000000000000046,-0.27000000000000046,5.388,5.58,0.28000000000000025,-0.28000000000000025,84527,150095,101392,71040
2018-07-15,5.276,5.32,0.10000000000000053,-0.04999999999999982,5.338,5.41,0.1299999999999999,-0.04999999999999982,5.236,5.26,0.05999999999999961,-0.05999999999999961,5.272,5.32,0.1200000000000001,-0.09999999999999964,46935,58752,27546,-5168
2018-07-22,5.0,5.21,0.3099999999999996,-0.2699999999999996,5.062,5.26,0.27999999999999936,-0.2699999999999996,4.882,5.02,0.21999999999999975,-0.21999999999999975,4.908,5.03,0.20999999999999996,-0.20999999999999996,113652,148736,63993,-31176
2018-07-29,4.826,4.89,0.1299999999999999,-0.0600000000000005,4.902,4.97,0.10999999999999943,-0.0699999999999994,4.7459999999999996,4.82,0.1800000000000006,-0.04999999999999982,4.843999999999999,4.91,0.14000000000000057,-0.040000000000000036,69822,93923,37136,5260
2018-08-05,4.71,4.86,0.34000000000000075,-0.3200000000000003,4.752,4.92,0.40000000000000036,-0.40000000000000036,4.598,4.8,0.3899999999999997,-0.3899999999999997,4.644,4.87,0.41999999999999993,-0.41999999999999993,101915,172364,103654,-162
2018-08-12,4.6659999999999995,5.22,1.0199999999999996,0.79,4.992,5.42,0.8899999999999997,0.8200000000000003,4.562,5.18,1.04,0.75,4.824,5.33,1.13,0.8300000000000001,298640,765204,664965,130313
2018-08-19,5.384,5.42,0.07000000000000028,-0.05000000000000071,5.518,5.59,0.14999999999999947,-0.04999999999999982,5.338,5.39,0.09999999999999964,-0.04999999999999982,5.378,5.4,0.07000000000000028,-0.05999999999999961,122396,163788,113421,-113421
2018-08-26,5.235,5.33,0.21999999999999975,-0.21999999999999975,5.2725,5.37,0.15000000000000036,-0.15000000000000036,5.1325,5.22,0.16999999999999993,-0.16999999999999993,5.1825,5.24,0.1299999999999999,-0.07000000000000028,108924,163702,107516,49707
2018-09-02,5.11,5.25,0.25,0.1299999999999999,5.182,5.28,0.20999999999999996,0.1299999999999999,5.03,5.14,0.17999999999999972,0.10999999999999943,5.118,5.2,0.1900000000000004,0.1299999999999999,68423,85409,35308,25445
2018-09-09,4.992,5.16,0.33999999999999986,-0.33999999999999986,5.05,5.2,0.27000000000000046,-0.27000000000000046,4.89,5.0,0.23000000000000043,-0.23000000000000043,4.934,5.03,0.2600000000000007,-0.2600000000000007,98744,157888,105365,80587
2018-09-16,4.73,4.77,0.10999999999999943,0.009999999999999787,4.84,4.9,0.10000000000000053,0.02999999999999936,4.662,4.73,0.10000000000000053,0.03000000000000025,4.71,4.76,0.08999999999999986,-0.03000000000000025,84630,110372,60216,-60216
2018-09-23,4.622,4.69,0.11000000000000032,-0.0600000000000005,4.67,4.7,0.07000000000000028,-0.07000000000000028,4.562,4.6,0.09999999999999964,-0.09999999999999964,4.584,4.61,0.10000000000000053,-0.08999999999999986,73866,146663,111841,40021
2018-09-30,4.54,4.6,0.09999999999999964,0.040000000000000036,4.626,4.7,0.15000000000000036,0.08000000000000007,4.502,4.52,0.04999999999999982,0.009999999999999787,4.556,4.58,0.0600000000000005,0.05000000000000071,75767,128720,74913,-2751
2018-10-07,4.372,4.58,0.3799999999999999,-0.33000000000000007,4.4719999999999995,4.64,0.35999999999999943,-0.21999999999999975,4.256,4.47,0.3099999999999996,-0.23999999999999932,4.32,4.51,0.33000000000000007,-0.1299999999999999,112381,185194,122914,13418
2018-10-14,4.314,4.41,0.23000000000000043,-0.23000000000000043,4.374,4.53,0.35000000000000053,-0.3200000000000003,4.158,4.39,0.3799999999999999,-0.3799999999999999,4.266,4.47,0.4399999999999995,-0.4399999999999995,83540,146129,85968,-83121
2018-10-21,4.076,4.17,0.16000000000000014,0.02999999999999936,4.208,4.35,0.2699999999999996,-0.11999999999999922,4.012,4.03,0.050000000000000266,0.020000000000000462,4.082,4.17,0.1299999999999999,-0.09999999999999964,95050,160387,110921,-49550
2018-10-28,4.334,4.47,0.39999999999999947,0.39999999999999947,4.422,4.55,0.2699999999999996,0.20000000000000018,4.296,4.43,0.35999999999999943,0.35999999999999943,4.376,4.45,0.1800000000000006,0.17000000000000082,64354,88915,39975,-1819
2018-11-04,4.538,4.62,0.1299999999999999,0.0,4.64,4.8,0.2699999999999996,-0.07000000000000028,4.418,4.53,0.22000000000000064,-0.1800000000000006,4.482,4.63,0.3200000000000003,-0.3200000000000003,95237,213017,185003,-56544
2018-11-11,4.324,4.36,0.0600000000000005,0.0,4.452,4.54,0.23000000000000043,-0.1200000000000001,4.236,4.29,0.08999999999999986,-0.0699999999999994,4.36,4.51,0.2699999999999996,-0.1299999999999999,63617,92651,61364,-48358
2018-11-18,4.1525,4.2,0.08999999999999986,-0.08000000000000007,4.2325,4.27,0.07999999999999918,-0.07999999999999918,4.1,4.1,0.0,0.0,4.135,4.17,0.07000000000000028,0.03000000000000025,44675,70233,46511,22440
2018-11-25,4.312,4.5,0.33999999999999986,0.33999999999999986,4.444,4.62,0.33000000000000007,0.33000000000000007,4.258,4.43,0.29000000000000004,0.2699999999999996,4.38,4.57,0.35000000000000053,0.35000000000000053,77127,109988,56563,-44920
2018-12-02,4.325,4.52,0.2999999999999998,-0.2999999999999998,4.4,4.56,0.25,-0.25,4.1625,4.29,0.21999999999999975,-0.21999999999999975,4.24,4.36,0.23000000000000043,-0.23000000000000043,50278,68496,32921,26283
2018-12-09,4.108,4.21,0.2599999999999998,-0.17999999999999972,4.166,4.24,0.2400000000000002,-0.20999999999999996,4.002,4.1,0.3299999999999996,-0.3299999999999996,4.026,4.12,0.3200000000000003,-0.3100000000000005,55598,73513,36620,21011
2018-12-16,3.616,3.81,0.45999999999999996,-0.45999999999999996,3.724,3.97,0.54,-0.54,3.496,3.76,0.48,-0.48,3.54,3.79,0.5100000000000002,-0.5100000000000002,103044,188591,114305,-12140
2018-12-23,3.19,3.25,0.10000000000000009,-0.10000000000000009,3.2824999999999998,3.35,0.10000000000000009,0.07000000000000028,3.1425,3.15,0.029999999999999805,0.0,3.1825,3.21,0.06000000000000005,-0.03000000000000025,295723,364012,231619,-30357
2018-12-30,3.5700000000000003,3.79,0.6000000000000001,0.4500000000000002,3.7475,3.86,0.19999999999999973,0.17999999999999972,3.435,3.57,0.3799999999999999,0.31000000000000005,3.67,3.86,0.33000000000000007,0.18999999999999995,63296,84380,49467,-49467
2019-01-06,3.7279999999999998,3.82,0.2799999999999998,-0.2799999999999998,3.842,3.95,0.30000000000000027,-0.30000000000000027,3.646,3.75,0.27,-0.2400000000000002,3.6719999999999997,3.8,0.29000000000000004,-0.26000000000000023,27126,53862,41738,-6277
2019-01-13,3.6625,3.74,0.2200000000000002,0.2200000000000002,3.775,3.8,0.040000000000000036,0.0,3.595,3.66,0.16000000000000014,0.1200000000000001,3.7,3.73,0.06999999999999984,-0.06999999999999984,31401,45020,26370,1949
2019-01-20,3.364,3.66,0.4700000000000002,-0.43000000000000016,3.46,3.83,0.54,-0.48,3.262,3.62,0.52,-0.41999999999999993,3.358,3.76,0.5699999999999998,-0.5299999999999998,71323,139429,107354,9406
2019-01-27,3.2359999999999998,3.3,0.11999999999999966,-0.11999999999999966,3.296,3.33,0.08000000000000007,-0.04999999999999982,3.164,3.2,0.07000000000000028,-0.03000000000000025,3.212,3.27,0.10000000000000009,-0.020000000000000018,48397,68007,38759,-30947
2019-02-03,3.192,3.24,0.11000000000000032,0.0,3.276,3.35,0.1200000000000001,0.020000000000000018,3.15,3.19,0.06000000000000005,0.020000000000000018,3.204,3.26,0.1299999999999999,0.050000000000000266,46783,62949,31787,-20118
2019-02-10,3.2075,3.25,0.10000000000000009,-0.0900000000000003,3.2425,3.29,0.08999999999999986,-0.08999999999999986,3.15,3.17,0.040000000000000036,-0.040000000000000036,3.1574999999999998,3.18,0.050000000000000266,-0.050000000000000266,31741,52273,30873,25725
2019-02-17,3.298,3.39,0.22999999999999998,0.22999999999999998,3.39,3.5,0.18000000000000016,0.16999999999999993,3.25,3.36,0.2599999999999998,0.2599999999999998,3.334,3.46,0.20999999999999996,0.1299999999999999,91214,233768,194858,-176126
2019-02-24,3.378,3.47,0.2400000000000002,-0.2400000000000002,3.4,3.48,0.25,-0.25,3.268,3.4,0.33000000000000007,-0.33000000000000007,3.31,3.47,0.3700000000000001,-0.33000000000000007,35698,49579,31448,21827
2019-03-03,3.05,3.14,0.20999999999999996,-0.03000000000000025,3.084,3.14,0.08000000000000007,-0.020000000000000018,2.934,2.97,0.0900000000000003,0.0,2.998,3.04,0.10999999999999988,0.020000000000000018,65125,89456,45615,-45615
2019-03-10,2.972,3.03,0.13999999999999968,-0.13999999999999968,2.9859999999999998,3.05,0.1599999999999997,-0.13999999999999968,2.886,2.95,0.16000000000000014,-0.16000000000000014,2.918,2.98,0.16999999999999993,-0.16999999999999993,69379,94292,56846,36293
2019-03-17,2.798,2.86,0.11999999999999966,-0.11999999999999966,2.83,2.9,0.1599999999999997,-0.11999999999999966,2.696,2.75,0.20000000000000018,-0.20000000000000018,2.738,2.81,0.20999999999999996,-0.18999999999999995,79702,117221,71679,63868
2019-03-24,2.574,2.67,0.1499999999999999,0.040000000000000036,2.654,2.72,0.18000000000000016,-0.020000000000000018,2.512,2.57,0.08999999999999986,0.04999999999999982,2.562,2.63,0.1200000000000001,0.06000000000000005,157817,262874,180432,10630
2019-03-31,2.802,3.05,0.44999999999999973,0.4299999999999997,2.912,3.08,0.43999999999999995,0.43999999999999995,2.77,3.0,0.41999999999999993,0.41999999999999993,2.868,3.04,0.4500000000000002,0.41000000000000014,176689,507362,490694,-170684
2019-04-07,2.998,3.04,0.06999999999999984,0.04999999999999982,3.044,3.1,0.0900000000000003,0.0900000000000003,2.968,3.04,0.14000000000000012,0.08000000000000007,3.026,3.1,0.10999999999999988,0.0900000000000003,46350,76634,63944,-17113
2019-04-14,3.2575,3.55,0.43999999999999995,0.43999999999999995,3.4025,3.65,0.45999999999999996,0.45999999999999996,3.19,3.43,0.40000000000000036,0.3500000000000001,3.3375,3.52,0.3900000000000001,0.3500000000000001,74372,110319,70081,-15474
2019-04-21,3.344,3.5,0.29000000000000004,-0.16999999999999993,3.44,3.54,0.20999999999999996,-0.08999999999999986,3.232,3.44,0.3599999999999999,-0.18999999999999995,3.338,3.47,0.22999999999999998,-0.07000000000000028,77152,104142,60490,40878
2019-04-28,3.454,3.47,0.040000000000000036,0.029999999999999805,3.4939999999999998,3.53,0.08999999999999986,0.08000000000000007,3.408,3.46,0.08000000000000007,0.020000000000000018,3.464,3.53,0.1299999999999999,0.0900000000000003,39329,53683,33233,6188
2019-05-05,3.494,3.52,0.06999999999999984,0.029999999999999805,3.538,3.6,0.10000000000000009,-0.009999999999999787,3.418,3.47,0.17000000000000037,-0.10000000000000009,3.456,3.52,0.18000000000000016,-0.11000000000000032,33200,47736,27670,20833
2019-05-12,3.376,3.42,0.06999999999999984,-0.020000000000000018,3.438,3.46,0.04999999999999982,0.04999999999999982,3.34,3.35,0.050000000000000266,0.050000000000000266,3.414,3.45,0.08000000000000007,0.08000000000000007,86509,135998,120109,-38321
2019-05-19,3.5525,3.61,0.1599999999999997,0.09999999999999964,3.62,3.68,0.10000000000000009,0.029999999999999805,3.495,3.54,0.10000000000000009,0.06000000000000005,3.58,3.61,0.06999999999999984,-0.029999999999999805,48393,75248,39054,3027
2019-05-26,3.552,3.57,0.040000000000000036,-0.020000000000000018,3.59,3.61,0.040000000000000036,0.0,3.53,3.54,0.020000000000000018,0.0,3.552,3.58,0.050000000000000266,0.03000000000000025,30370,39413,18384,-3401
2019-06-02,3.646,3.69,0.08999999999999986,0.08000000000000007,3.68,3.73,0.1299999999999999,0.1200000000000001,3.61,3.66,0.0900000000000003,0.0900000000000003,3.64,3.69,0.10999999999999988,0.10000000000000009,42499,76145,65570,-64153
2019-06-09,3.688,3.73,0.08999999999999986,-0.050000000000000266,3.748,3.77,0.040000000000000036,-0.009999999999999787,3.636,3.65,0.04999999999999982,-0.04999999999999982,3.664,3.72,0.1200000000000001,-0.06999999999999984,61170,193845,173431,-16828
2019-06-16,3.636,3.66,0.050000000000000266,-0.010000000000000231,3.708,3.74,0.06000000000000005,0.040000000000000036,3.606,3.62,0.020000000000000018,0.0,3.644,3.67,0.04999999999999982,0.009999999999999787,66696,159927,135995,-111646
2019-06-23,3.652,3.76,0.21999999999999975,0.040000000000000036,3.7159999999999997,3.76,0.1599999999999997,-0.009999999999999787,3.484,3.62,0.33000000000000007,0.16999999999999993,3.562,3.65,0.18999999999999995,0.16999999999999993,249229,592811,544725,-223058
2019-06-30,3.8325,4.04,0.45999999999999996,0.45999999999999996,4.0125,4.15,0.3400000000000003,0.3400000000000003,3.81,3.95,0.3700000000000001,0.3700000000000001,3.9325,4.07,0.30000000000000027,0.20000000000000018,55416,67982,29707,-22969
2019-07-07,4.022,4.07,0.1200000000000001,0.08000000000000007,4.132000000000001,4.23,0.20000000000000018,0.08999999999999986,3.978,4.05,0.1499999999999999,0.08999999999999986,4.022,4.06,0.09999999999999964,0.07999999999999963,51909,90411,70336,-6099
2019-07-14,3.892,4.06,0.2599999999999998,-0.2599999999999998,4.024,4.1,0.1599999999999997,-0.08999999999999986,3.832,3.9,0.10000000000000009,-0.10000000000000009,3.848,3.91,0.10000000000000009,-0.07000000000000028,58276,88908,49960,-45239
2019-07-21,3.88,3.98,0.23999999999999977,-0.10999999999999988,3.968,4.04,0.16999999999999993,-0.16999999999999993,3.784,3.85,0.18000000000000016,-0.14000000000000012,3.826,3.95,0.26000000000000023,-0.1499999999999999,57658,84933,59212,7728
2019-07-28,3.996,4.23,0.4100000000000006,0.4100000000000006,4.214,4.6,0.6099999999999994,0.2599999999999998,3.866,4.0,0.29000000000000004,0.2400000000000002,4.016,4.1,0.14999999999999947,0.08999999999999986,61449,108116,70475,22931
2019-08-04,4.154,4.38,0.3099999999999996,0.04999999999999982,4.256,4.42,0.2999999999999998,0.09999999999999964,3.992,4.05,0.21999999999999975,0.03000000000000025,4.086,4.18,0.17999999999999972,0.08999999999999986,39664,63254,54163,-54163
2019-08-11,4.082,4.28,0.41000000000000014,-0.28000000000000025,4.158,4.28,0.27000000000000046,-0.0600000000000005,3.896,3.97,0.13000000000000034,-0.0900000000000003,3.952,4.08,0.18000000000000016,-0.1499999999999999,22862,30469,20480,-5200
2019-08-18,4.046,4.25,0.3900000000000001,0.25,4.252,4.45,0.41999999999999993,0.33999999999999986,3.968,4.16,0.41999999999999993,0.26000000000000023,4.08,4.26,0.4299999999999997,0.3299999999999996,72384,173518,142436,27952
2019-08-25,4.305,4.46,0.34999999999999964,0.20999999999999996,4.6575,4.97,0.6499999999999995,0.34999999999999964,4.18,4.3,0.2400000000000002,0.1900000000000004,4.33,4.47,0.3199999999999994,0.3199999999999994,90654,174989,142845,40559
2019-09-01,4.484,4.6,0.2699999999999996,0.16999999999999993,4.672,4.88,0.3600000000000003,0.0600000000000005,4.432,4.59,0.2699999999999996,0.009999999999999787,4.566,4.66,0.1900000000000004,0.08000000000000007,117423,322348,282559,282559
2019-09-08,4.654,4.76,0.17999999999999972,0.1299999999999999,4.822,5.09,0.41000000000000014,0.29000000000000004,4.546,4.69,0.3600000000000003,0.3600000000000003,4.676,4.84,0.2400000000000002,0.22999999999999954,119849,207856,168762,-53980
2019-09-15,4.934,5.0,0.1200000000000001,0.11000000000000032,5.092,5.22,0.1899999999999995,0.17999999999999972,4.894,4.97,0.1299999999999999,0.09999999999999964,5.0,5.15,0.25,0.1900000000000004,59757,89132,51463,-23078
2019-09-22,5.038,5.22,0.3700000000000001,-0.14999999999999947,5.2139999999999995,5.43,0.3700000000000001,-0.14999999999999947,4.906,5.0,0.15000000000000036,0.11000000000000032,5.004,5.22,0.33000000000000007,0.33000000000000007,110334,322315,289562,-222417
2019-09-29,5.0,5.22,0.3700000000000001,-0.21999999999999975,5.096,5.37,0.40000000000000036,-0.2999999999999998,4.912,4.99,0.1900000000000004,-0.040000000000000036,4.986,5.03,0.1299999999999999,0.020000000000000462,76286,125693,85852,3428
2019-10-06,5.078,5.15,0.1800000000000006,0.1200000000000001,5.198,5.27,0.1999999999999993,0.1200000000000001,5.032,5.1,0.14999999999999947,0.1299999999999999,5.078,5.13,0.16000000000000014,0.16000000000000014,49473,62676,32248,25487
2019-10-13,5.258,5.43,0.3099999999999996,0.2699999999999996,5.358,5.5,0.33000000000000007,0.2999999999999998,5.194,5.33,0.27000000000000046,0.20000000000000018,5.3,5.4,0.25,0.23999999999999932,55809,120430,113350,60058
2019-10-20,5.1979999999999995,5.4,0.34000000000000075,-0.13000000000000078,5.302,5.43,0.33000000000000007,-0.09999999999999964,5.096,5.19,0.1900000000000004,-0.010000000000000675,5.152,5.23,0.17000000000000082,0.019999999999999574,56144,79368,55784,-29160
2019-10-27,5.164,5.25,0.20000000000000018,0.0,5.268,5.33,0.13999999999999968,0.03000000000000025,5.11,5.19,0.16000000000000014,0.05999999999999961,5.18,5.32,0.2600000000000007,0.20000000000000018,38481,54401,35513,28300
2019-11-03,5.458,5.68,0.39999999999999947,0.16999999999999993,5.542,5.68,0.3700000000000001,0.2400000000000002,5.32,5.5,0.3600000000000003,0.21999999999999975,5.4559999999999995,5.55,0.33000000000000007,0.33000000000000007,88631,237809,216643,16738
2019-11-10,5.398,5.55,0.2999999999999998,-0.2999999999999998,5.498,5.65,0.29000000000000004,-0.29000000000000004,5.278,5.39,0.1899999999999995,-0.04999999999999982,5.364,5.47,0.22999999999999954,-0.040000000000000036,43539,60278,28602,-25396
2019-11-17,5.308,5.34,0.08000000000000007,-0.04999999999999982,5.432,5.5,0.1200000000000001,0.07000000000000028,5.274,5.3,0.05999999999999961,-0.020000000000000462,5.352,5.42,0.1299999999999999,0.1299999999999999,35015,69122,53109,13419
2019-11-24,5.4575,5.49,0.0600000000000005,-0.03000000000000025,5.5125,5.55,0.04999999999999982,0.04999999999999982,5.395,5.43,0.0699999999999994,0.02999999999999936,5.4725,5.55,0.1200000000000001,0.08999999999999986,34867,59740,36764,27191
2019-12-01,5.8340000000000005,6.15,0.6000000000000005,0.6000000000000005,6.014,6.26,0.5099999999999998,0.5099999999999998,5.806,6.11,0.6100000000000003,0.6100000000000003,5.942,6.15,0.45999999999999996,0.45999999999999996,116899,152636,65427,21078
2019-12-08,6.146,6.4,0.40000000000000036,0.20999999999999996,6.2379999999999995,6.46,0.40000000000000036,0.2699999999999996,5.974,6.04,0.1299999999999999,0.1200000000000001,6.086,6.3,0.34999999999999964,0.1299999999999999,73993,100330,54599,54599
2019-12-15,6.048,6.21,0.22999999999999954,-0.04999999999999982,6.1659999999999995,6.25,0.23000000000000043,0.07000000000000028,5.92,5.98,0.11000000000000032,-0.08999999999999986,6.038,6.18,0.23999999999999932,0.07000000000000028,90386,201537,152789,-27078
2019-12-22,6.13,6.18,0.08000000000000007,0.020000000000000462,6.1775,6.2,0.04999999999999982,-0.04999999999999982,6.0649999999999995,6.1,0.09999999999999964,-0.09999999999999964,6.09,6.17,0.16000000000000014,-0.16000000000000014,29598,53006,46833,46833
2019-12-29,6.02,6.05,0.04999999999999982,-0.009999999999999787,6.173333333333334,6.19,0.040000000000000036,-0.02999999999999936,6.003333333333333,6.01,0.009999999999999787,-0.009999999999999787,6.086666666666667,6.12,0.07000000000000028,0.07000000000000028,47551,68925,44215,-24310
