Date,KMPR_Open_average,KMPR_Open_max,KMPR_Open_volatility,KMPR_Open_change,KMPR_High_average,KMPR_High_max,KMPR_High_volatility,KMPR_High_change,KMPR_Low_average,KMPR_Low_max,KMPR_Low_volatility,KMPR_Low_change,KMPR_Close_average,KMPR_Close_max,KMPR_Close_volatility,KMPR_Close_change,KMPR_Volume_average,KMPR_Volume_max,KMPR_Volume_volatility,KMPR_Volume_change
2018-02-25,57.02,58.85,2.75,-2.3999999999999986,58.24,59.55,2.3999999999999986,-0.5,56.13,56.95,1.6500000000000057,-0.75,57.18,58.75,2.3500000000000014,1.7999999999999972,362473,468182,211548,84951
2018-03-04,58.75,59.0,0.75,-0.29999999999999716,59.19,59.6,0.6499999999999986,-0.25,57.86,58.3,0.75,0.5500000000000043,58.74,59.2,1.25,-0.4000000000000057,344988,472862,247281,-73902
2018-03-11,57.44,59.05,2.5,-2.5,57.95,59.5,2.5,-2.5,56.45,57.9,2.049999999999997,-2.049999999999997,56.92,58.0,1.5,-1.3500000000000014,310217,767235,630373,-98499
2018-03-18,56.9,57.65,1.6999999999999957,-0.25,57.84,59.25,2.75,0.3500000000000014,56.11,57.45,2.200000000000003,-0.3500000000000014,57.0,58.3,2.8999999999999986,0.25,289322,339338,166131,40487
2018-03-25,56.75,57.8,1.8999999999999986,-1.0999999999999943,57.3125,57.8,1.0,-0.5499999999999972,55.45,56.2,1.4500000000000028,-0.8500000000000014,56.125,57.0,1.7999999999999972,-0.6499999999999986,242406,324026,175981,-29629
2018-04-01,56.65,58.1,2.450000000000003,0.3500000000000014,57.52,58.2,1.4000000000000057,-0.8000000000000043,55.88,56.95,1.8000000000000043,-0.5,56.76,57.7,2.0,-1.5999999999999943,215105,364096,203425,-158525
2018-04-08,57.339999999999996,58.15,1.8500000000000014,1.5,57.93,58.45,1.5500000000000043,1.5500000000000043,56.84,57.7,2.1000000000000014,2.1000000000000014,57.56,58.1,1.3000000000000043,1.3000000000000043,196950,255376,161313,11207
2018-04-15,58.29,58.9,1.2999999999999972,0.6000000000000014,58.92,59.4,0.8999999999999986,0.25,57.93,58.55,1.0,0.6999999999999957,58.44,59.0,1.3500000000000014,0.7000000000000028,177847,205309,40008,-31626
2018-04-22,60.839999999999996,65.85,6.599999999999994,6.549999999999997,61.980000000000004,68.25,8.399999999999999,8.399999999999999,60.25,64.2,5.450000000000003,5.450000000000003,61.6,67.5,8.149999999999999,8.0,348645,676331,462687,462687
2018-04-29,69.63,72.65,4.450000000000003,4.450000000000003,70.98,74.5,5.25,4.950000000000003,68.95,71.7,3.8500000000000085,3.8500000000000085,70.61,74.15,5.1000000000000085,5.0,379496,478661,233636,-78509
2018-05-06,73.89,74.7,1.4000000000000057,-0.3499999999999943,74.38,74.75,0.9000000000000057,-0.6000000000000085,73.14,73.55,0.75,-0.5499999999999972,73.72,74.35,1.0499999999999972,-0.4000000000000057,298715,329014,45004,41426
2018-05-13,74.87,77.0,3.8499999999999943,3.8499999999999943,76.01,78.8,5.1499999999999915,5.1499999999999915,74.562,77.0,4.099999999999994,4.099999999999994,75.83,78.6,5.099999999999994,5.099999999999994,280130,370670,148180,48622
2018-05-20,77.5875,78.8,2.299999999999997,-2.299999999999997,77.8,78.8,1.7999999999999972,-1.7999999999999972,76.5125,77.95,2.450000000000003,-2.1000000000000085,77.1,77.95,1.7999999999999972,-1.7999999999999972,301162,413230,171927,-171927
2018-05-27,77.8,79.2,3.450000000000003,1.9500000000000028,78.89,80.05,2.5999999999999943,1.6499999999999915,76.96000000000001,77.4,1.8500000000000085,1.7000000000000028,78.09,79.4,2.3000000000000114,1.9000000000000057,245166,281317,55262,13795
2018-06-03,80.1,81.6,2.5,2.5,81.236,82.53,2.530000000000001,2.1500000000000057,79.48,80.5,2.5,2.3499999999999943,80.37,81.5,2.3499999999999943,1.25,278949,400893,172185,169016
2018-06-10,78.08,80.25,4.549999999999997,-4.549999999999997,78.63000000000001,81.15,4.200000000000003,-4.200000000000003,76.484,78.35,3.4499999999999886,-3.4499999999999886,77.27,78.65,3.3500000000000085,-1.8000000000000114,327869,626446,437062,137462
2018-06-17,77.35,79.1,3.1999999999999886,-0.3999999999999915,78.34,79.55,2.8999999999999915,-2.5,76.04,78.0,3.8499999999999943,-1.9499999999999886,76.96,78.85,3.799999999999997,-3.799999999999997,428407,815891,586630,-74600
2018-06-24,74.67,75.5,2.25,-0.3499999999999943,75.56,76.35,1.6499999999999915,0.6499999999999915,73.986,75.2,2.5,0.12999999999999545,74.88,75.75,2.5,1.25,338872,453810,209458,159078
2018-07-01,74.225,76.05,4.0,-3.700000000000003,74.775,76.55,3.299999999999997,-3.299999999999997,72.5425,75.1,3.6999999999999886,-3.3499999999999943,73.3125,75.7,3.9000000000000057,-3.299999999999997,1004222,2781323,2523532,217342
2018-07-08,71.8,73.25,2.700000000000003,0.7999999999999972,73.288,75.2,3.5900000000000034,2.450000000000003,71.27,73.25,3.0,2.3499999999999943,72.33,75.15,4.6000000000000085,3.8500000000000085,613230,906385,479371,35242
2018-07-15,75.13,76.0,1.9000000000000057,-1.1500000000000057,75.964,76.6,1.6499999999999915,-0.6700000000000017,74.23,75.2,1.7000000000000028,-0.7999999999999972,75.08,75.95,2.0,-1.5499999999999972,398346,556790,277448,-25608
2018-07-22,74.5,75.55,1.5,0.25,76.11,79.0,4.5,4.349999999999994,73.78399999999999,74.85,2.1299999999999955,-0.10000000000000853,75.38000000000001,78.15,4.3500000000000085,4.3500000000000085,327860,482936,258670,258670
2018-07-29,79.59,80.1,1.5499999999999972,-0.19999999999998863,80.36,81.05,1.1499999999999915,-1.1499999999999915,77.96,79.2,2.0,0.6499999999999915,79.27,79.8,1.5499999999999972,-1.5499999999999972,402681,635587,420789,-319950
2018-08-05,77.07,78.0,1.75,-1.2000000000000028,77.8,78.5,1.2999999999999972,-1.0499999999999972,76.21,76.8,1.0999999999999943,0.5,76.83,77.4,1.25,0.7999999999999972,204084,336843,208992,-95374
2018-08-12,77.8,78.85,1.8999999999999915,1.8999999999999915,78.854,79.6,1.5999999999999943,1.5,77.53,78.2,1.4500000000000028,1.4500000000000028,78.21,78.95,1.3500000000000085,1.2999999999999972,202616,266376,108559,19954
2018-08-19,79.19,80.0,1.2999999999999972,1.25,80.166,81.05,1.4699999999999989,0.7000000000000028,78.646,79.65,1.9000000000000057,0.9000000000000057,79.53,80.55,2.049999999999997,1.1499999999999915,186123,246593,95241,33801
2018-08-26,80.82499999999999,81.1,0.5,-0.15000000000000568,81.6875,81.95,0.5499999999999972,0.14999999999999147,80.475,80.8,0.7000000000000028,0.09999999999999432,81.075,81.4,0.8500000000000085,0.7999999999999972,249789,431776,294160,294160
2018-09-02,83.05,84.6,3.0999999999999943,3.0999999999999943,84.48,87.0,4.650000000000006,4.650000000000006,82.67999999999999,84.35,3.5999999999999943,3.5999999999999943,83.89,85.9,3.8000000000000114,3.8000000000000114,281652,412759,235454,201160
2018-09-09,84.75,85.8,2.0999999999999943,-0.5999999999999943,85.404,86.35,1.8799999999999955,-0.8999999999999915,83.244,84.45,2.549999999999997,-2.549999999999997,83.86,85.4,3.4000000000000057,-2.950000000000003,277547,365303,148494,82427
2018-09-16,80.86,81.95,1.6500000000000057,-1.4000000000000057,81.2,82.25,1.5499999999999972,-1.5499999999999972,79.94,80.9,2.3000000000000114,-2.3000000000000114,80.25999999999999,81.05,2.450000000000003,-2.450000000000003,411033,755518,509570,-37713
2018-09-23,79.824,80.92,1.9699999999999989,1.9699999999999989,80.574,80.92,0.7199999999999989,0.7199999999999989,78.734,79.28,1.7399999999999949,-1.259999999999991,79.516,80.45,2.719999999999999,-2.269999999999996,240277,336048,171089,81900
2018-09-30,78.82600000000001,79.62,1.8400000000000034,1.7199999999999989,79.964,81.83,3.319999999999993,3.319999999999993,78.48400000000001,79.5,2.2099999999999937,2.2099999999999937,79.532,81.28,3.019999999999996,3.019999999999996,219192,399736,271518,232101
2018-10-07,78.488,81.38,8.11,-7.760000000000005,79.032,82.17,8.269999999999996,-8.269999999999996,75.96600000000001,80.59,8.870000000000005,-7.799999999999997,76.866,81.94,8.899999999999991,-8.899999999999991,501190,818686,534871,44222
2018-10-14,74.108,75.16,1.509999999999991,0.3999999999999915,74.848,75.46,1.2099999999999937,-0.6099999999999994,72.916,73.32,0.6699999999999875,-0.0899999999999892,74.088,75.3,2.1099999999999994,-2.1099999999999994,266367,323254,121151,37654
2018-10-21,72.468,74.42,3.730000000000004,1.460000000000008,73.87,75.78,3.8900000000000006,1.2600000000000051,71.28,73.5,4.170000000000002,0.8100000000000023,72.666,74.45,3.5600000000000023,1.1300000000000097,276401,352143,116016,-73867
2018-10-28,76.122,79.11,4.640000000000001,4.640000000000001,77.176,82.1,6.449999999999989,6.109999999999999,74.374,75.49,2.9200000000000017,1.4799999999999898,75.622,76.51,1.4100000000000108,0.6000000000000085,300922,414021,227257,225595
2018-11-04,76.366,77.21,1.2299999999999898,0.060000000000002274,77.734,78.44,1.3700000000000045,-0.20000000000000284,75.636,76.41,1.3999999999999915,0.21999999999999886,76.536,77.41,1.8400000000000034,-1.1700000000000017,342115,401679,135532,-99740
2018-11-11,74.572,76.03,4.430000000000007,0.12000000000000455,76.004,76.45,1.5300000000000011,-0.3299999999999983,73.118,75.07,3.6699999999999875,-1.3199999999999932,74.642,76.02,4.079999999999998,-0.23000000000000398,310739,360049,90054,10628
2018-11-18,73.72749999999999,74.61,1.7000000000000028,-0.6099999999999994,74.6275,75.26,1.1300000000000097,0.6200000000000045,73.065,73.15,0.2600000000000051,0.030000000000001137,73.525,73.7,0.3200000000000074,0.21999999999999886,146977,205862,140215,-32740
2018-11-25,74.308,76.72,3.8400000000000034,3.489999999999995,75.688,77.36,3.280000000000001,3.280000000000001,73.358,74.28,2.1700000000000017,1.480000000000004,74.896,76.1,3.2299999999999898,2.969999999999999,244420,366987,218421,22869
2018-12-02,72.195,75.94,6.1499999999999915,-6.1499999999999915,72.4925,75.94,6.1499999999999915,-6.1499999999999915,69.575,72.48,5.790000000000006,-5.790000000000006,70.465,72.67,4.939999999999998,-4.939999999999998,339334,448378,193531,152597
2018-12-09,66.988,68.9,3.5900000000000034,-2.930000000000007,67.95,69.43,2.4000000000000057,-2.1200000000000045,65.62,67.03,2.8200000000000074,-2.280000000000001,66.096,67.05,2.3299999999999983,-2.019999999999996,282696,321787,102361,-16095
2018-12-16,64.608,65.27,1.7399999999999949,-1.6700000000000017,66.032,66.75,2.549999999999997,-1.9099999999999966,63.612,64.37,2.200000000000003,-2.200000000000003,64.218,65.45,3.0500000000000043,-2.039999999999999,542732,1174816,859557,-4157
2018-12-23,64.6525,66.23,4.080000000000005,3.990000000000002,66.3375,67.1,1.7299999999999898,1.2199999999999989,64.1,65.52,3.9499999999999957,3.6499999999999986,65.8725,66.38,1.2199999999999989,1.2199999999999989,322858,445929,174613,8195
2018-12-30,65.8575,66.38,0.9799999999999898,0.9799999999999898,66.8625,67.64,1.5300000000000011,1.3400000000000034,65.4625,66.22,1.3100000000000023,1.1599999999999966,66.2475,67.06,2.030000000000001,1.0799999999999983,247961,313613,107239,-107239
2019-01-06,69.982,70.84,2.8400000000000034,2.8400000000000034,70.912,71.97,2.3900000000000006,2.3900000000000006,69.52,70.66,2.8599999999999994,2.8599999999999994,70.56400000000001,71.06,1.5400000000000063,1.2600000000000051,274834,494331,357478,-94666
2019-01-13,71.86749999999999,73.96,3.4099999999999966,3.4099999999999966,73.1,75.41,4.3999999999999915,4.3999999999999915,71.675,73.52,3.25,3.25,72.8075,74.59,3.6700000000000017,3.6700000000000017,207754,266584,115551,115551
2019-01-20,74.44,75.47,1.8100000000000023,-0.7199999999999989,75.064,75.6,1.009999999999991,-0.37999999999999545,73.762,74.14,0.8900000000000006,-0.8599999999999994,74.476,74.88,0.6599999999999966,0.14999999999999147,182794,228796,104729,-41083
2019-01-27,74.804,75.72,1.6599999999999966,1.2199999999999989,75.556,76.66,1.9799999999999898,1.9799999999999898,74.404,75.56,2.240000000000009,1.7800000000000011,75.242,76.6,2.6400000000000006,2.6400000000000006,152599,192892,79944,-34824
2019-02-03,76.17,76.67,1.0499999999999972,-0.10000000000000853,77.254,80.01,3.760000000000005,3.230000000000004,75.634,76.44,1.5900000000000034,0.6599999999999966,76.276,77.77,2.339999999999989,1.519999999999996,292024,535032,397114,346228
2019-02-10,79.4525,80.13,1.4799999999999898,1.4599999999999937,80.58500000000001,81.34,2.0400000000000063,2.0400000000000063,78.8475,79.77,2.1199999999999903,2.1199999999999903,79.89750000000001,80.96,2.3999999999999915,2.3999999999999915,324475,464444,215782,-177324
2019-02-17,82.002,82.98,2.4000000000000057,2.4000000000000057,82.786,84.09,2.0200000000000102,2.0200000000000102,81.52,82.53,1.980000000000004,1.980000000000004,82.324,82.98,1.3900000000000006,1.0600000000000023,202536,231018,76266,64435
2019-02-24,83.324,85.1,3.9399999999999977,2.6199999999999903,84.084,85.36,2.4299999999999926,2.1699999999999875,82.268,83.6,2.809999999999988,1.6600000000000108,83.19200000000001,84.9,3.530000000000001,2.1099999999999994,223200,336155,169468,-22078
2019-03-03,81.104,83.62,5.060000000000002,-4.030000000000001,81.426,83.62,4.420000000000002,-3.4399999999999977,79.752,82.65,5.1200000000000045,-3.700000000000003,80.376,82.74,3.739999999999995,-2.6099999999999994,193706,245584,123636,111338
2019-03-10,79.908,80.25,0.9099999999999966,-0.7299999999999898,80.656,81.04,0.5300000000000011,-0.11999999999999034,79.322,79.63,0.5699999999999932,-0.45999999999999375,79.732,80.15,0.9200000000000017,-0.5300000000000011,310012,573785,384579,19744
2019-03-17,76.93,79.37,3.980000000000004,-3.980000000000004,77.992,79.41,2.6799999999999926,-1.759999999999991,76.012,77.06,2.1000000000000085,-2.1000000000000085,76.712,77.11,1.5100000000000051,-0.10999999999999943,314253,464825,296027,211938
2019-03-24,77.382,77.83,1.1099999999999994,-0.7199999999999989,78.104,78.43,1.0,0.09000000000000341,76.628,77.24,1.2399999999999949,-0.5,77.33,77.99,1.8499999999999943,-0.22999999999998977,319011,506505,305766,-147313
2019-03-31,78.496,79.0,1.2800000000000011,1.2800000000000011,79.06400000000001,79.73,1.9399999999999977,1.4599999999999937,77.762,78.64,1.9899999999999949,1.4099999999999966,78.48,79.01,1.490000000000009,1.2000000000000028,340134,475839,331172,-196780
2019-04-07,81.028,83.2,4.780000000000001,4.780000000000001,81.84400000000001,83.41,4.259999999999991,4.259999999999991,80.78,82.78,4.549999999999997,4.549999999999997,81.602,82.94,3.8499999999999943,3.8499999999999943,234716,316719,138517,-72802
2019-04-14,84.675,85.35,1.7800000000000011,1.7800000000000011,85.39,85.75,0.730000000000004,0.5700000000000074,83.6,84.25,0.9399999999999977,0.0,84.8675,85.58,1.1700000000000017,-0.519999999999996,212703,265006,89032,53654
2019-04-21,86.1,88.97,4.3700000000000045,4.3700000000000045,87.264,89.96,3.6999999999999886,3.6999999999999886,85.474,87.37,3.3000000000000114,3.3000000000000114,86.68599999999999,89.1,3.4499999999999886,3.4499999999999886,265455,458225,303602,170475
2019-04-28,89.52199999999999,90.14,1.8200000000000074,-0.5700000000000074,90.842,91.97,2.450000000000003,-1.0,88.762,89.58,1.769999999999996,0.6099999999999994,89.538,90.69,2.5999999999999943,0.020000000000010232,263065,314715,103032,-103032
2019-05-05,87.58800000000001,89.26,2.8700000000000045,-2.6500000000000057,88.29,89.9,3.190000000000012,-3.190000000000012,86.332,87.87,3.3000000000000114,-3.3000000000000114,87.272,88.41,3.0999999999999943,-3.0999999999999943,196422,222535,52454,-12428
2019-05-12,86.064,87.12,1.7900000000000063,-0.1599999999999966,87.686,89.01,2.200000000000003,0.46000000000000796,85.674,86.67,1.769999999999996,0.4299999999999926,86.672,88.1,2.259999999999991,0.6400000000000006,203185,243175,103385,49937
2019-05-19,86.815,87.31,1.1500000000000057,-1.1500000000000057,87.65,87.97,0.6799999999999926,-0.6400000000000006,86.015,86.32,0.9699999999999989,-0.23999999999999488,86.9675,87.95,2.219999999999999,0.1700000000000017,171719,204999,64599,20431
2019-05-26,84.454,86.96,4.659999999999997,-3.789999999999992,85.164,87.16,3.4299999999999926,-2.6199999999999903,83.212,85.39,3.5700000000000074,-3.1500000000000057,84.198,85.44,2.450000000000003,-0.980000000000004,239406,281495,77606,22039
2019-06-02,84.152,85.43,2.9200000000000017,-0.8100000000000023,85.358,86.69,2.6799999999999926,0.3499999999999943,83.516,84.69,2.5600000000000023,-0.06999999999999318,84.602,85.82,2.089999999999989,0.7199999999999989,535544,1215126,964644,58743
2019-06-09,86.68599999999999,87.04,1.0800000000000125,0.6099999999999994,87.81400000000001,88.34,0.9399999999999977,0.4300000000000068,86.13,86.81,1.1500000000000057,0.07000000000000739,86.664,87.12,1.3700000000000045,-0.6499999999999915,343386,583483,344079,-264963
2019-06-16,88.38,89.27,2.6299999999999955,1.0600000000000023,89.812,91.4,3.230000000000004,-1.3799999999999955,87.56,88.43,1.7900000000000063,0.35999999999999943,88.474,89.58,2.3999999999999915,-2.1299999999999955,520700,785867,411181,-158157
2019-06-23,86.992,88.43,3.410000000000011,0.37000000000000455,88.11,89.04,2.470000000000013,-0.12000000000000455,85.8,86.89,2.2099999999999937,-0.4200000000000017,86.836,88.79,3.950000000000003,0.9900000000000091,1452233,5737102,5422451,-110464
2019-06-30,89.4075,89.85,0.7399999999999949,0.7399999999999949,89.9475,90.26,0.7800000000000011,0.37000000000000455,88.78999999999999,89.25,1.0600000000000023,1.0600000000000023,89.495,90.14,1.0600000000000023,0.5600000000000023,304274,367208,102141,-102141
2019-07-07,88.998,90.16,1.9699999999999989,-0.480000000000004,89.674,91.34,2.7900000000000063,-0.8199999999999932,87.848,89.03,2.0,-1.7999999999999972,88.586,89.99,2.1499999999999915,-2.1499999999999915,291536,404260,171680,-75493
2019-07-14,87.178,87.87,1.2199999999999989,-1.2199999999999989,87.518,88.78,2.1299999999999955,-2.1299999999999955,86.306,87.32,1.6799999999999926,-1.6799999999999926,86.736,87.72,1.789999999999992,-1.789999999999992,246359,308134,171070,65599
2019-07-21,86.866,87.64,1.7399999999999949,1.4500000000000028,87.31,87.98,1.7000000000000028,1.7000000000000028,85.984,86.64,1.4000000000000057,1.1099999999999994,86.934,87.75,1.5499999999999972,0.7099999999999937,253029,379009,205404,205404
2019-07-28,86.872,87.86,1.8499999999999943,0.5499999999999972,87.818,89.31,2.980000000000004,0.9000000000000057,83.826,87.1,12.009999999999991,-11.069999999999993,84.858,88.02,11.209999999999994,-10.230000000000004,430216,1001896,780785,780785
2019-08-04,78.008,79.71,3.1400000000000006,2.1299999999999955,79.204,80.62,2.5700000000000074,1.019999999999996,76.878,78.56,3.2900000000000063,0.4299999999999926,78.33200000000001,80.09,3.430000000000007,-0.8400000000000034,370521,555896,355353,-316267
2019-08-11,75.982,76.53,1.3599999999999994,-0.030000000000001137,76.832,78.91,3.259999999999991,-2.4099999999999966,74.916,76.53,2.530000000000001,-0.9699999999999989,75.856,78.37,3.3800000000000097,-2.719999999999999,317319,415528,187174,-72806
2019-08-18,73.364,75.59,8.13000000000001,-8.13000000000001,73.754,75.74,6.989999999999995,-6.840000000000003,71.468,74.73,8.27000000000001,-7.549999999999997,71.994,75.31,8.420000000000002,-6.490000000000009,496066,1194921,1070626,566537
2019-08-25,69.13250000000001,71.0,3.9599999999999937,2.4599999999999937,70.1,71.0,2.3900000000000006,2.3900000000000006,67.7775,69.31,3.0600000000000023,2.510000000000005,69.25,70.6,3.289999999999992,2.6700000000000017,683979,834184,278116,115531
2019-09-01,72.196,75.16,5.679999999999993,5.679999999999993,73.802,77.18,6.730000000000004,6.730000000000004,71.726,74.8,6.280000000000001,6.280000000000001,73.10000000000001,77.08,7.8799999999999955,7.8799999999999955,739110,878786,302617,-17842
2019-09-08,76.024,77.2,1.960000000000008,-1.960000000000008,76.59,77.2,1.3900000000000006,-0.8599999999999994,75.004,75.95,1.6400000000000006,-0.710000000000008,75.724,76.37,1.240000000000009,-0.7600000000000051,533920,853642,636354,-119895
2019-09-15,76.902,78.0,1.9200000000000017,1.0799999999999983,77.868,78.49,1.6799999999999926,1.3299999999999983,76.416,77.11,1.8499999999999943,1.8499999999999943,77.37,77.9,1.5400000000000063,1.1700000000000017,379464,650331,394737,-107819
2019-09-22,78.176,78.61,1.0400000000000063,0.7700000000000102,78.756,79.33,1.1200000000000045,0.8000000000000114,77.338,77.6,0.6099999999999994,0.6000000000000085,78.132,78.81,0.960000000000008,0.10000000000000853,318008,398488,131486,90633
2019-09-29,75.394,78.59,5.38000000000001,-3.1899999999999977,76.166,78.67,4.109999999999999,-2.3900000000000006,74.13,76.16,3.8900000000000006,-1.3199999999999932,75.01,76.17,2.719999999999999,-0.7000000000000028,303319,480375,285350,-55352
2019-10-06,74.294,74.84,0.8400000000000034,-0.09000000000000341,74.98400000000001,76.11,1.519999999999996,-0.1599999999999966,73.818,74.28,0.7900000000000063,0.3500000000000085,74.092,74.4,0.6700000000000017,0.6700000000000017,182612,257154,140060,-124936
2019-10-13,74.532,75.7,2.1500000000000057,0.9900000000000091,75.254,75.96,1.5699999999999932,0.3999999999999915,74.056,74.86,1.3100000000000023,0.519999999999996,74.706,75.4,1.490000000000009,0.38000000000000966,226031,297954,168681,-78382
2019-10-20,73.78,75.14,2.0999999999999943,-1.0700000000000074,74.18,75.19,1.9099999999999966,-0.20999999999999375,72.916,73.77,1.3399999999999892,0.6099999999999994,73.376,73.81,0.9699999999999989,0.4300000000000068,178432,194316,33641,-3450
2019-10-27,73.136,74.44,2.700000000000003,-0.09999999999999432,73.772,75.04,2.730000000000004,-1.5100000000000051,72.058,73.58,2.3299999999999983,-1.9299999999999926,72.804,74.82,2.9399999999999977,-2.6399999999999864,270224,346601,152579,152579
2019-11-03,74.214,75.17,1.480000000000004,-1.480000000000004,75.274,77.27,3.1799999999999926,-2.759999999999991,73.136,73.78,2.219999999999999,-0.03999999999999204,74.078,74.52,0.8199999999999932,0.20000000000000284,407343,619149,389831,-389831
2019-11-10,73.932,74.25,0.9200000000000017,-0.9200000000000017,74.586,75.12,1.1700000000000017,-1.1700000000000017,73.57600000000001,73.83,0.7199999999999989,-0.7199999999999989,74.148,74.8,1.2199999999999989,-1.2199999999999989,261865,301540,79389,64474
2019-11-17,73.654,74.21,1.0499999999999972,-0.769999999999996,73.96600000000001,74.7,1.4099999999999966,-0.7800000000000011,73.032,73.95,1.4200000000000017,-0.6800000000000068,73.41,74.17,1.3599999999999994,-0.6700000000000017,250590,422712,301398,-114100
2019-11-24,74.1875,74.63,1.0499999999999972,0.5499999999999972,74.46000000000001,74.92,0.7900000000000063,-0.12000000000000455,73.5925,74.27,1.3499999999999943,-0.5100000000000051,74.03999999999999,74.57,0.9699999999999989,-0.46999999999999886,155444,216496,130635,26256
2019-12-01,73.866,74.59,1.8400000000000034,1.3700000000000045,74.514,75.02,1.8199999999999932,1.3499999999999943,73.412,74.12,1.8000000000000114,1.490000000000009,73.902,74.44,1.4500000000000028,1.1300000000000097,291880,385340,176614,-148641
2019-12-08,74.632,76.25,2.769999999999996,2.489999999999995,75.67,77.7,3.6700000000000017,3.6700000000000017,74.302,75.87,2.700000000000003,2.480000000000004,75.244,77.01,3.430000000000007,3.430000000000007,345633,505044,272936,224498
2019-12-15,77.91,78.75,1.8400000000000034,1.0400000000000063,78.288,78.75,0.7999999999999972,-0.21999999999999886,76.928,77.68,2.3200000000000074,-1.0300000000000011,77.736,78.22,1.7199999999999989,-1.5499999999999972,428293,837919,615059,-204151
2019-12-22,76.8275,77.13,0.5799999999999983,0.18999999999999773,77.325,77.46,0.22999999999998977,0.14000000000000057,76.46000000000001,76.56,0.18999999999999773,0.060000000000002274,76.89,77.21,0.5299999999999869,0.46999999999999886,116483,145417,66796,24931
2019-12-29,77.20666666666666,77.87,1.0600000000000023,-0.12999999999999545,77.81,77.95,0.23000000000000398,-0.04000000000000625,76.58,76.94,0.75,-0.75,77.58,77.69,0.18999999999999773,0.04999999999999716,202093,228664,57709,-35705
