Date,EXPO_Open_average,EXPO_Open_max,EXPO_Open_volatility,EXPO_Open_change,EXPO_High_average,EXPO_High_max,EXPO_High_volatility,EXPO_High_change,EXPO_Low_average,EXPO_Low_max,EXPO_Low_volatility,EXPO_Low_change,EXPO_Close_average,EXPO_Close_max,EXPO_Close_volatility,EXPO_Close_change,EXPO_Volume_average,EXPO_Volume_max,EXPO_Volume_volatility,EXPO_Volume_change
2018-02-11,36.614999999999995,37.33,1.5,1.5,37.410000000000004,38.49,2.1099999999999994,2.1099999999999994,36.41,37.33,1.7100000000000009,1.7100000000000009,37.144999999999996,37.75,1.4500000000000028,1.4500000000000028,183003,272532,175270,115376
2018-02-18,38.294000000000004,38.9,1.2999999999999972,1.2999999999999972,38.86,39.48,1.4799999999999969,1.4799999999999969,38.184,38.67,1.0900000000000034,1.0900000000000034,38.574,39.4,1.6499999999999986,1.6499999999999986,152725,195030,83810,-29310
2018-02-25,38.642,39.4,1.7999999999999972,-1.3000000000000043,39.186,40.48,2.0799999999999983,-1.1299999999999955,38.153999999999996,38.85,1.25,-0.7199999999999989,38.508,39.23,1.3999999999999986,-0.8999999999999986,172860,253050,130834,-22732
2018-03-04,39.226,40.2,1.8200000000000003,1.8200000000000003,39.68,40.38,1.6500000000000057,1.6500000000000057,38.872,39.56,1.5800000000000054,1.5200000000000031,39.428,40.12,1.5,1.0300000000000011,121314,155520,70100,31380
2018-03-11,39.89,40.27,0.6200000000000045,0.47000000000000597,40.160000000000004,40.58,0.6599999999999966,0.3200000000000003,39.418,39.75,0.6099999999999994,0.27999999999999403,39.864,40.33,0.9499999999999957,0.5999999999999943,212426,502874,379602,9674
2018-03-18,39.47,40.23,1.4599999999999937,-1.1499999999999986,39.994,40.42,1.1200000000000045,-0.5900000000000034,39.07,39.92,1.5700000000000003,-1.5200000000000031,39.28,40.17,1.7700000000000031,-1.0500000000000043,173544,235512,137092,100960
2018-03-25,39.105000000000004,39.27,0.39000000000000057,0.15000000000000568,39.582499999999996,39.88,0.480000000000004,-0.04999999999999716,38.68,39.15,0.9799999999999969,-0.5300000000000011,38.9875,39.33,0.7299999999999969,-0.29999999999999716,145302,181486,90996,-29490
2018-04-01,39.51,40.1,1.4299999999999997,1.3299999999999983,40.092,40.44,0.8200000000000003,0.46000000000000085,39.158,39.71,1.2100000000000009,0.7700000000000031,39.74,40.2,0.9000000000000057,-0.28000000000000114,178592,230210,95290,4230
2018-04-08,40.263999999999996,40.67,1.0200000000000031,0.9699999999999989,40.628,41.25,1.1300000000000026,1.1300000000000026,39.986,40.49,1.0900000000000034,1.0900000000000034,40.502,41.23,1.1799999999999997,1.1799999999999997,144736,155124,28204,11218
2018-04-15,42.254000000000005,43.27,1.75,1.75,42.73,43.4,1.6000000000000014,1.6000000000000014,41.89,42.62,1.4699999999999989,1.4699999999999989,42.44,42.92,1.2199999999999989,1.1999999999999957,173289,228818,93556,-52420
2018-04-22,43.284,43.52,0.5700000000000003,0.25,43.572,43.76,0.4099999999999966,0.3999999999999986,42.984,43.2,0.5800000000000054,0.5800000000000054,43.204,43.45,0.6000000000000014,0.3500000000000014,162831,312176,213054,-201540
2018-04-29,43.476,44.02,0.7900000000000063,0.7900000000000063,43.988,44.55,1.0,1.0,43.206,43.85,1.2700000000000031,1.2700000000000031,43.686,44.2,0.8000000000000043,0.75,124182,140894,35202,-12700
2018-05-06,44.336,44.7,0.720000000000006,0.720000000000006,44.92,46.12,1.8699999999999974,1.8699999999999974,43.897999999999996,44.45,1.7900000000000063,-1.3200000000000003,44.614,45.52,1.4000000000000057,1.4000000000000057,211867,307828,195148,36110
2018-05-13,46.49,47.25,1.9500000000000028,1.9500000000000028,47.056000000000004,47.36,1.259999999999998,1.259999999999998,46.268,46.98,1.8599999999999994,1.8599999999999994,46.712,47.1,1.1000000000000014,1.1000000000000014,253749,293544,87080,-41502
2018-05-20,47.3375,47.9,0.9799999999999969,0.8200000000000003,47.7375,48.27,0.9400000000000048,0.9400000000000048,47.15,47.8,1.0499999999999972,1.0499999999999972,47.625,48.25,1.2999999999999972,1.2999999999999972,214081,269376,115066,-88332
2018-05-27,49.34,50.9,2.799999999999997,2.799999999999997,50.126,50.92,2.039999999999999,2.039999999999999,48.98,49.65,1.5499999999999972,1.5499999999999972,49.634,50.7,2.1000000000000014,1.4200000000000017,251493,358016,174266,174266
2018-06-03,51.214,52.15,2.030000000000001,0.23000000000000398,52.086,52.62,1.0700000000000003,0.15000000000000568,50.577999999999996,51.73,2.269999999999996,0.37999999999999545,51.466,52.3,2.0999999999999943,0.20000000000000284,378577,470894,209242,51584
2018-06-10,49.92,51.25,2.049999999999997,-1.1499999999999986,50.69,51.85,1.8000000000000043,-0.9500000000000028,49.03,49.4,0.7999999999999972,0.3999999999999986,49.88,50.85,1.6000000000000014,1.3999999999999986,378273,520572,222727,-101463
2018-06-17,50.34,50.7,0.6000000000000014,-0.10000000000000142,50.7,51.1,0.9500000000000028,-0.45000000000000284,49.41,50.0,1.3500000000000014,-1.0,50.03,50.55,1.2999999999999972,-1.25,265528,413373,241535,-22244
2018-06-24,48.98,49.55,1.25,-1.0,49.449999999999996,49.8,0.6499999999999986,-0.3999999999999986,48.39,48.9,1.0,-0.8500000000000014,49.07,49.75,1.4500000000000028,-0.3500000000000014,176039,200131,43990,3584
2018-07-01,49.7375,50.7,1.8000000000000043,1.3500000000000014,50.35,50.85,1.1000000000000014,1.0499999999999972,49.1125,49.95,1.8000000000000043,1.8000000000000043,49.8125,50.5,2.049999999999997,1.8499999999999943,182339,248374,105440,-1081
2018-07-08,49.93,50.25,1.0499999999999972,-0.29999999999999716,50.26,50.5,0.45000000000000284,-0.20000000000000284,49.39,49.65,0.5499999999999972,0.10000000000000142,49.85,50.05,0.5,0.5,145895,167307,49213,-29930
2018-07-15,49.85,50.6,2.200000000000003,-1.6000000000000014,50.47,50.7,0.720000000000006,-0.6700000000000017,49.05,50.05,2.299999999999997,-1.3500000000000014,49.85,50.45,1.6000000000000014,-0.6000000000000014,251507,339614,189081,111612
2018-07-22,49.97,50.55,1.1999999999999957,-0.44999999999999574,50.37,51.2,1.7000000000000028,-0.7000000000000028,49.33,50.1,1.8000000000000043,-1.25,49.699999999999996,50.5,2.1000000000000014,-1.6499999999999986,182700,285510,160751,-160751
2018-07-29,49.55,50.4,1.6999999999999957,0.8999999999999986,50.46,51.05,1.4699999999999989,1.4699999999999989,49.1,49.9,1.6499999999999986,1.1499999999999986,49.86,50.45,1.5500000000000043,1.5500000000000043,218710,279518,125102,4124
2018-08-05,50.4,50.7,0.5500000000000043,0.10000000000000142,50.9,51.15,0.6000000000000014,-0.19999999999999574,49.842,50.2,0.7000000000000028,0.3400000000000034,50.354,50.62,0.5700000000000003,-0.21999999999999886,128441,204920,117252,26478
2018-08-12,50.81,51.35,0.8500000000000014,0.3999999999999986,51.404,52.15,1.25,-0.7999999999999972,50.199999999999996,50.35,0.5500000000000043,-0.05000000000000426,50.9,51.55,1.1999999999999957,-0.5,168358,260911,136751,-106333
2018-08-19,52.08,52.95,1.75,1.75,52.78,53.35,1.1000000000000014,1.1000000000000014,51.496,52.0,1.1000000000000014,0.9500000000000028,52.22,52.8,0.8999999999999986,0.05000000000000426,137389,179478,83925,-71002
2018-08-26,51.625,52.15,0.9499999999999957,-0.5,52.045,52.45,0.8700000000000045,0.25,50.865,51.2,0.740000000000002,0.15000000000000568,51.650000000000006,52.35,1.1499999999999986,1.1499999999999986,166357,192648,55999,18031
2018-09-02,52.83,53.4,1.4499999999999957,1.4499999999999957,53.54,54.05,1.0999999999999943,1.0999999999999943,52.46,53.35,1.9500000000000028,1.9500000000000028,53.089999999999996,53.5,0.8500000000000014,0.8500000000000014,158718,180590,38482,-18535
2018-09-09,53.66,54.55,1.3499999999999943,1.25,54.01,54.58,1.0599999999999952,1.0,52.744,53.22,1.3699999999999974,0.45000000000000284,53.51,54.5,1.9500000000000028,1.1000000000000014,162556,214330,86726,-13413
2018-09-16,52.96,53.75,1.4500000000000028,-1.0500000000000043,53.508,54.55,1.6299999999999955,-1.6299999999999955,52.26,52.85,0.8500000000000014,-0.8500000000000014,52.68,53.8,1.5999999999999943,-1.2999999999999972,212246,374434,239629,71288
2018-09-23,52.884,53.77,1.6200000000000045,1.0700000000000003,53.644,54.27,1.1200000000000045,0.5700000000000003,52.224,52.37,0.36999999999999744,0.01999999999999602,52.806,53.6,1.4500000000000028,-1.0200000000000031,203957,264900,113245,113245
2018-09-30,51.924,52.58,1.9600000000000009,-1.8000000000000043,52.228,52.93,1.6400000000000006,-1.240000000000002,51.024,52.0,2.3200000000000003,-2.3200000000000003,51.596,52.66,1.8999999999999986,-1.3300000000000054,180976,236878,124941,87490
2018-10-07,49.496,51.16,3.1699999999999946,-2.6400000000000006,49.876,51.58,3.25,-3.25,48.512,50.51,3.059999999999995,-3.059999999999995,48.794000000000004,51.1,3.280000000000001,-3.25,221301,319152,171385,-62709
2018-10-14,47.818,49.09,4.080000000000005,1.240000000000002,49.348,50.66,2.219999999999999,1.759999999999998,47.164,48.84,4.400000000000006,1.1400000000000006,48.602,49.72,2.3999999999999986,1.0399999999999991,253919,440353,298293,89038
2018-10-21,48.897999999999996,49.73,1.8999999999999986,0.5700000000000003,49.814,50.24,0.7100000000000009,0.46999999999999886,47.872,48.72,1.4299999999999997,-0.29999999999999716,48.762,49.29,1.9399999999999977,-0.240000000000002,222387,327335,160790,36553
2018-10-28,50.226,50.81,1.7199999999999989,1.5499999999999972,51.058,51.6,1.3999999999999986,1.3999999999999986,49.748,50.42,1.9500000000000028,1.730000000000004,50.446,51.54,1.8100000000000023,1.7299999999999969,287276,448596,310167,308090
2018-11-04,52.63,53.09,1.6900000000000048,1.4299999999999997,53.376,53.74,0.8000000000000043,0.21999999999999886,52.148,52.6,1.2000000000000028,0.7700000000000031,52.966,53.3,0.6599999999999966,-0.11999999999999744,207355,269197,109185,51541
2018-11-11,52.972,53.27,0.6400000000000006,0.37999999999999545,53.668,54.18,1.1700000000000017,-0.490000000000002,52.212,52.58,1.0599999999999952,-0.7199999999999989,52.9,53.82,1.7199999999999989,-0.5499999999999972,327863,537972,343271,-205711
2018-11-18,50.84,51.58,1.4899999999999949,-0.5399999999999991,51.46,51.78,0.5799999999999983,0.17999999999999972,49.645,50.07,0.7899999999999991,0.7899999999999991,50.7425,51.63,1.470000000000006,1.470000000000006,251123,517758,435648,-291586
2018-11-25,50.806,51.29,0.9399999999999977,-0.5399999999999991,51.202,51.85,1.1000000000000014,-0.5399999999999991,50.032,50.28,0.7199999999999989,-0.7199999999999989,50.556000000000004,51.1,0.8299999999999983,-0.4799999999999969,214444,362177,227263,-46591
2018-12-02,48.6325,50.17,2.8000000000000043,-1.980000000000004,49.3025,50.18,1.5399999999999991,-1.5399999999999991,47.595,47.9,1.0399999999999991,-0.14000000000000057,48.317499999999995,48.69,0.6400000000000006,0.2700000000000031,212641,250309,67240,-18163
2018-12-09,49.748,50.5,1.7000000000000028,0.9299999999999997,50.414,51.22,1.8799999999999955,0.8099999999999952,48.65,49.84,2.5600000000000023,0.39000000000000057,49.730000000000004,50.5,1.6799999999999997,-0.21000000000000085,214626,305696,127656,127656
2018-12-16,48.686,49.69,2.8699999999999974,-2.509999999999998,49.202,50.59,3.1000000000000014,-2.489999999999995,47.74,48.9,2.8999999999999986,-2.8999999999999986,48.205999999999996,49.73,3.029999999999994,-3.029999999999994,303420,614350,425744,-42317
2018-12-23,48.7125,50.14,3.1700000000000017,3.1700000000000017,49.9025,50.87,1.9899999999999949,1.9899999999999949,48.2825,50.14,3.6499999999999986,3.6499999999999986,49.705,50.71,1.8900000000000006,1.8900000000000006,195718,224194,64497,10303
2018-12-30,50.0975,50.64,0.8900000000000006,0.4399999999999977,50.54,50.98,1.0700000000000003,0.030000000000001137,48.855000000000004,49.43,0.9600000000000009,0.9600000000000009,49.957499999999996,50.65,1.3200000000000003,-0.1699999999999946,215187,234760,61171,61171
2019-01-06,51.408,52.17,1.8500000000000014,1.1499999999999986,52.230000000000004,52.68,0.8299999999999983,0.25,50.958,51.29,1.3200000000000003,1.0600000000000023,51.688,52.37,1.269999999999996,-0.6799999999999997,206509,414405,295563,-23016
2019-01-13,52.1475,53.08,1.6799999999999997,1.6799999999999997,52.8875,53.33,0.8299999999999983,0.8299999999999983,51.6125,52.55,1.8200000000000003,1.8200000000000003,52.545,53.01,1.1400000000000006,0.6199999999999974,174302,204078,71786,39203
2019-01-20,51.228,52.67,2.5700000000000003,-2.5700000000000003,51.65,53.32,3.049999999999997,-3.049999999999997,50.3,51.33,2.009999999999998,-2.009999999999998,50.525999999999996,51.54,2.1599999999999966,-2.1599999999999966,185264,260770,142837,-133731
2019-01-27,49.824,50.58,1.6599999999999966,0.6700000000000017,50.174,50.85,1.1600000000000037,1.1600000000000037,48.488,50.14,3.039999999999999,1.5799999999999983,49.894,50.72,1.8799999999999955,1.8799999999999955,239763,307938,168912,53040
2019-02-03,51.194,51.82,1.2199999999999989,1.2199999999999989,52.068,52.56,0.990000000000002,0.990000000000002,50.822,51.79,1.7199999999999989,1.1899999999999977,51.68,52.52,1.2800000000000011,1.230000000000004,168868,189146,44475,-44475
2019-02-10,53.7725,55.29,2.4299999999999997,2.4299999999999997,54.695,55.97,2.6000000000000014,2.6000000000000014,53.5775,54.97,2.5600000000000023,2.5600000000000023,54.472500000000004,55.77,2.780000000000001,2.780000000000001,193941,245138,96588,39241
2019-02-17,56.574,57.89,2.4299999999999997,2.4299999999999997,57.138,58.29,2.299999999999997,2.299999999999997,56.09,57.28,2.0500000000000043,2.0500000000000043,56.826,57.68,1.8599999999999994,1.5399999999999991,168217,180851,24719,14982
2019-02-24,56.702,57.35,1.3100000000000023,-0.1600000000000037,57.0,57.45,1.0800000000000054,-0.2600000000000051,55.85,56.24,0.9699999999999989,-0.3300000000000054,56.33,56.99,1.2199999999999989,-0.3299999999999983,143075,155239,30884,-24367
2019-03-03,56.132,56.73,0.9899999999999949,0.28000000000000114,56.696,56.93,0.46000000000000085,-0.25,55.508,55.77,0.6100000000000065,0.1700000000000017,56.214,56.56,0.8100000000000023,0.010000000000005116,181339,304582,166853,38503
2019-03-10,56.776,57.17,0.7700000000000031,0.6099999999999994,57.406,57.76,0.9600000000000009,0.8900000000000006,56.52,56.87,0.7299999999999969,0.7299999999999969,56.936,57.25,0.8599999999999994,0.8599999999999994,257028,474786,286965,11677
2019-03-17,57.168,57.52,0.6200000000000045,-0.3500000000000014,57.842,58.2,0.6500000000000057,-0.15000000000000568,56.746,56.9,0.5399999999999991,-0.39000000000000057,57.228,57.74,0.8900000000000006,-0.1700000000000017,181176,236590,123267,-58692
2019-03-24,57.728,58.19,0.8299999999999983,0.5499999999999972,58.008,58.42,0.7700000000000031,0.28000000000000114,56.972,57.32,0.9299999999999997,0.14999999999999858,57.66,58.01,0.5799999999999983,0.259999999999998,150532,223625,111221,-30252
2019-03-31,56.86,57.72,1.5,-1.5,57.059999999999995,57.9,1.2800000000000011,-1.2800000000000011,56.186,56.74,1.0500000000000043,-1.0500000000000043,56.56,56.89,0.5300000000000011,-0.5200000000000031,214044,273993,135222,-17581
2019-04-07,56.588,57.1,0.8900000000000006,0.1599999999999966,57.02,57.45,0.8800000000000026,0.240000000000002,56.186,56.65,0.75,-0.020000000000003126,56.498,57.05,0.9799999999999969,0.25,306088,410064,221824,38429
2019-04-14,56.7425,57.94,1.9699999999999989,1.4299999999999997,57.5975,59.8,3.239999999999995,2.5899999999999963,55.4075,55.82,0.9100000000000037,0.5500000000000043,56.155,56.45,0.7700000000000031,-0.6700000000000017,263210,488624,305211,305211
2019-04-21,56.754,57.99,2.210000000000001,0.9399999999999977,57.368,57.99,1.1700000000000017,0.13000000000000256,56.156,56.6,1.3999999999999986,1.0599999999999952,56.782000000000004,57.77,1.740000000000002,0.5499999999999972,232798,302181,113000,-113000
2019-04-28,56.466,56.75,0.8200000000000003,-0.09999999999999432,57.31,57.52,0.46000000000000085,0.0,55.910000000000004,56.14,0.4200000000000017,-0.21999999999999886,56.67,57.32,1.3999999999999986,0.7000000000000028,238703,357269,214047,-80076
2019-05-05,55.636,56.96,2.1600000000000037,-2.1600000000000037,56.068,57.08,1.8799999999999955,-1.8799999999999955,54.81,55.8,1.4199999999999946,-1.3900000000000006,55.47,56.1,1.1200000000000045,-1.1200000000000045,188414,246835,105611,49390
2019-05-12,55.304,55.77,0.8400000000000034,0.529999999999994,56.266,57.3,1.7899999999999991,1.5799999999999983,55.12,55.5,0.9500000000000028,0.6799999999999997,56.02,57.25,2.0,2.0,187429,223572,80445,-33772
2019-05-19,57.065,57.64,1.2899999999999991,-1.0799999999999983,57.3825,58.13,1.470000000000006,-1.470000000000006,56.394999999999996,57.11,1.4500000000000028,-1.2100000000000009,56.8725,57.64,1.480000000000004,-1.259999999999998,150121,251526,154800,-154800
2019-05-26,56.364,57.26,1.6799999999999997,-0.2600000000000051,57.066,58.02,1.9500000000000028,-1.4200000000000017,55.652,56.42,1.3400000000000034,-1.3400000000000034,56.24,57.58,2.239999999999995,-2.239999999999995,242485,375547,241410,-32424
2019-06-02,57.266,58.13,2.3599999999999994,1.9899999999999949,58.106,58.88,1.9400000000000048,1.6200000000000045,57.008,57.76,2.4399999999999977,2.3800000000000026,57.757999999999996,58.25,1.3599999999999994,1.3599999999999994,133993,163862,58320,-45775
2019-06-09,58.414,58.93,0.9200000000000017,-0.5,58.952,59.23,0.6399999999999935,0.6399999999999935,57.629999999999995,57.87,0.46000000000000085,0.20000000000000284,58.252,58.92,1.0,-0.3300000000000054,196156,275234,189785,37033
2019-06-16,59.03,59.88,1.6200000000000045,1.1000000000000014,59.536,60.0,1.2000000000000028,0.9500000000000028,58.577999999999996,58.91,0.75,0.3100000000000023,59.042,59.44,0.9799999999999969,0.240000000000002,170226,228460,104954,56175
2019-06-23,58.068,58.88,1.6400000000000006,0.2600000000000051,58.758,59.54,1.5499999999999972,0.8200000000000003,57.4,58.02,1.3000000000000043,0.759999999999998,57.9,58.54,1.5300000000000011,0.980000000000004,263973,443227,280967,-156620
2019-06-30,58.555,59.1,1.0500000000000043,0.6400000000000006,59.03,59.49,0.980000000000004,0.4299999999999997,58.1325,58.25,0.4399999999999977,0.4299999999999997,58.64,59.38,1.2800000000000011,0.22999999999999687,118003,156201,84992,16466
2019-07-07,59.064,60.18,1.9699999999999989,1.9699999999999989,59.692,60.52,1.740000000000002,1.740000000000002,58.686,59.8,1.8299999999999983,1.8299999999999983,59.424,60.38,1.7600000000000051,1.7600000000000051,175657,255201,153021,5223
2019-07-14,62.472,66.29,5.940000000000005,5.940000000000005,63.958,68.12,7.460000000000008,7.430000000000007,62.26,66.29,6.030000000000008,6.030000000000008,63.25,66.87,6.350000000000001,6.350000000000001,289914,700647,564033,140083
2019-07-21,67.604,68.35,1.0499999999999972,0.9199999999999875,68.146,69.02,1.5499999999999972,1.5499999999999972,67.184,68.11,1.5,1.5,67.8,68.51,1.2000000000000028,1.2000000000000028,218172,268458,105560,19052
2019-07-28,67.96000000000001,69.07,2.4499999999999886,-1.8100000000000023,68.934,70.19,2.259999999999991,-1.210000000000008,67.29599999999999,68.11,2.0900000000000034,-2.030000000000001,67.95599999999999,68.82,2.049999999999997,-2.049999999999997,268810,333023,127076,68258
2019-08-04,68.632,70.31,3.4200000000000017,2.780000000000001,69.746,70.91,3.3999999999999915,2.9399999999999977,68.104,69.91,3.989999999999995,3.319999999999993,69.314,70.66,3.319999999999993,2.5999999999999943,184091,279333,175202,-175202
2019-08-11,70.18,71.95,2.6000000000000085,2.25,70.934,72.15,2.5,1.230000000000004,69.616,70.61,1.8100000000000023,1.1299999999999955,70.336,71.39,2.1099999999999994,0.480000000000004,204593,304324,162353,119189
2019-08-18,70.18599999999999,70.94,2.039999999999992,-1.5899999999999892,70.692,71.48,1.6500000000000057,-1.269999999999996,69.424,70.51,2.3700000000000045,-1.5,69.86,70.89,2.530000000000001,-0.730000000000004,202636,235592,61309,9827
2019-08-25,70.14,70.9,1.3900000000000006,0.5300000000000011,71.0,71.28,0.769999999999996,0.769999999999996,69.5775,70.33,1.25,0.9599999999999937,70.2975,70.89,1.3799999999999955,1.3799999999999955,192013,238595,97136,-79098
2019-09-01,70.736,70.88,0.3399999999999892,0.3399999999999892,71.276,71.91,1.25,0.1699999999999875,70.096,70.73,1.3900000000000006,-0.5699999999999932,70.454,70.83,0.8999999999999915,-0.1699999999999875,139549,174297,70910,10967
2019-09-08,69.69800000000001,70.33,1.0999999999999943,-0.05999999999998806,70.334,70.92,1.2199999999999989,0.8500000000000085,68.914,69.55,1.4200000000000017,1.0799999999999983,69.57,69.96,1.1499999999999915,1.1499999999999915,361433,567081,409439,163850
2019-09-15,71.366,72.28,2.1200000000000045,0.710000000000008,72.114,72.7,1.1800000000000068,-0.27000000000001023,70.322,71.5,3.069999999999993,1.7299999999999898,71.194,71.81,1.6299999999999955,-1.5,556512,1358146,1193539,-268375
2019-09-22,70.13,70.65,1.0500000000000114,-0.7000000000000028,71.078,71.3,0.3400000000000034,0.060000000000002274,69.354,69.63,0.4399999999999977,-0.30000000000001137,70.02,70.68,1.0400000000000063,0.23000000000000398,553841,862067,713716,57978
2019-09-29,69.346,70.13,1.6099999999999994,0.1599999999999966,70.082,70.78,1.6700000000000017,-0.10999999999999943,68.73,69.52,1.509999999999991,1.0499999999999972,69.476,70.55,2.030000000000001,2.030000000000001,423303,972167,839642,90323
2019-10-06,70.084,70.56,0.9200000000000017,0.29999999999999716,70.572,71.45,1.3100000000000023,0.21999999999999886,69.54599999999999,70.39,1.0900000000000034,0.030000000000001137,69.822,70.42,1.0400000000000063,0.15000000000000568,151074,207665,120761,-120761
2019-10-13,68.178,69.8,4.200000000000003,-4.190000000000012,68.86,70.9,4.6200000000000045,-3.5999999999999943,66.842,69.33,6.079999999999998,-4.840000000000003,67.964,70.8,6.170000000000002,-4.689999999999998,386366,593544,466102,311943
2019-10-20,64.364,65.32,2.2299999999999898,-1.269999999999996,65.2,65.95,1.2600000000000051,-1.210000000000008,63.742,64.27,1.259999999999998,-1.0999999999999943,64.168,65.19,2.1499999999999986,-0.5100000000000051,252709,287020,107411,18949
2019-10-27,64.126,64.49,0.8099999999999952,0.39000000000000057,64.594,64.81,0.5900000000000034,-0.29000000000000625,63.434,63.66,0.4799999999999969,-0.060000000000002274,64.13,64.52,0.9899999999999949,-0.4099999999999966,202959,261571,96813,19706
2019-11-03,63.766000000000005,64.67,1.8299999999999983,-1.3599999999999994,64.122,64.75,1.5900000000000034,-1.2700000000000102,63.116,63.95,1.490000000000002,-1.3699999999999974,63.456,64.34,1.4200000000000017,-1.1599999999999966,162539,223124,104662,-77104
2019-11-10,62.886,63.29,0.8200000000000003,0.36999999999999744,63.338,63.68,0.6199999999999974,0.6199999999999974,62.338,62.78,0.7100000000000009,-0.13000000000000256,62.762,63.45,1.0500000000000043,-0.30000000000000426,175042,210796,73812,22140
2019-11-17,62.426,62.91,1.2099999999999937,-1.0,63.3,64.13,1.8999999999999986,-0.36999999999999744,61.826,62.66,1.4699999999999989,-1.0599999999999952,62.466,62.97,1.490000000000002,-0.00999999999999801,183664,244535,127454,107526
2019-11-24,63.8325,64.56,1.5600000000000023,0.4799999999999969,64.2925,64.61,0.6400000000000006,-0.3299999999999983,63.1625,63.82,1.1700000000000017,0.12000000000000455,63.7375,64.31,1.3200000000000003,-1.1099999999999923,246918,460947,406776,37678
2019-12-01,64.242,65.4,2.8300000000000054,2.8300000000000054,65.114,66.04,2.3200000000000074,2.1500000000000057,64.08,65.2,2.6300000000000026,2.6300000000000026,64.796,65.55,2.019999999999996,1.8700000000000045,211166,294515,161697,74412
2019-12-08,66.086,66.86,1.6099999999999994,1.6099999999999994,66.836,67.61,1.6500000000000057,1.6500000000000057,65.656,66.86,1.7999999999999972,1.7999999999999972,66.498,67.24,1.4599999999999937,1.4599999999999937,304292,433060,232420,232420
2019-12-15,68.94,70.08,2.6200000000000045,2.6200000000000045,69.6,70.57,1.8299999999999983,1.1799999999999926,68.25,69.45,2.25,1.1099999999999994,69.392,70.15,1.5300000000000011,0.8599999999999994,375168,673107,469156,-66692
2019-12-22,69.58500000000001,69.72,0.28999999999999204,-0.28999999999999204,69.7975,70.0,0.519999999999996,-0.23999999999999488,68.9425,69.39,0.730000000000004,-0.3200000000000074,69.44,69.65,0.5400000000000063,-0.5400000000000063,105376,152167,102443,102443
2019-12-29,69.38333333333334,69.56,0.4099999999999966,0.4099999999999966,70.24,70.91,1.0499999999999972,1.0499999999999972,68.97333333333333,69.35,0.7099999999999937,0.4199999999999875,69.79,70.46,1.4499999999999886,1.4499999999999886,225091,254775,70238,18813
