Date,MTRX_Open_average,MTRX_Open_max,MTRX_Open_volatility,MTRX_Open_change,MTRX_High_average,MTRX_High_max,MTRX_High_volatility,MTRX_High_change,MTRX_Low_average,MTRX_Low_max,MTRX_Low_volatility,MTRX_Low_change,MTRX_Close_average,MTRX_Close_max,MTRX_Close_volatility,MTRX_Close_change,MTRX_Volume_average,MTRX_Volume_max,MTRX_Volume_volatility,MTRX_Volume_change
2018-02-18,15.42,15.6,0.29999999999999893,0.0,15.64,15.85,0.5,-0.25,15.206,15.43,0.4800000000000004,-0.3500000000000014,15.34,15.55,0.40000000000000036,-0.1999999999999993,163380,214862,91496,-30248
2018-02-25,14.73,15.3,0.9500000000000011,-0.7000000000000011,15.172,15.55,0.6400000000000006,-0.20000000000000107,14.44,14.85,0.6500000000000004,-0.25,14.746,15.25,0.9499999999999993,0.3200000000000003,190548,289413,176379,84519
2018-03-04,15.31,15.45,0.34999999999999964,0.14999999999999858,15.56,15.75,0.40000000000000036,0.09999999999999964,14.99,15.3,0.6500000000000004,0.5499999999999989,15.290000000000001,15.55,0.5500000000000007,-0.20000000000000107,186364,332540,211398,-112217
2018-03-11,15.469999999999999,15.7,0.5,0.25,15.734,15.85,0.40000000000000036,-0.3500000000000014,15.040000000000001,15.3,0.75,-0.6499999999999986,15.41,15.55,0.40000000000000036,-0.40000000000000036,201010,399317,259296,-17174
2018-03-18,15.07,15.4,0.75,-0.5499999999999989,15.39,15.75,0.8000000000000007,-0.40000000000000036,14.57,14.95,1.1999999999999993,-1.1999999999999993,14.87,15.7,1.5,-0.9500000000000011,155174,175084,47585,38043
2018-03-25,13.7,14.2,0.8999999999999986,-0.5999999999999996,14.1,14.4,0.5,-0.45000000000000107,13.275,13.65,0.6500000000000004,-0.5,13.6375,13.9,0.6500000000000004,0.20000000000000107,280550,391822,244345,58870
2018-04-01,14.31,14.6,0.6500000000000004,0.5499999999999989,14.6,14.85,0.5499999999999989,0.5499999999999989,13.966000000000001,14.3,0.5,0.5,14.43,14.65,0.45000000000000107,0.3000000000000007,122315,140151,28996,13286
2018-04-08,15.2,15.5,0.75,0.75,15.49,15.65,0.25,0.15000000000000036,14.97,15.25,0.5,0.5,15.32,15.45,0.29999999999999893,0.29999999999999893,129279,153338,48694,-4199
2018-04-15,15.95,16.2,0.6999999999999993,0.40000000000000036,16.28,16.6,0.5500000000000007,0.09999999999999787,15.8,16.05,0.5500000000000007,0.1999999999999993,16.09,16.25,0.40000000000000036,0.14999999999999858,101128,123863,36457,-26894
2018-04-22,16.09,16.25,0.25,-0.25,16.256,16.4,0.29999999999999716,-0.29999999999999716,15.762,16.0,0.6899999999999995,-0.5399999999999991,15.92,16.15,0.7499999999999982,-0.5999999999999996,120543,150928,60563,-16131
2018-04-29,15.76,16.05,0.6500000000000004,0.6500000000000004,16.16,16.7,1.0,1.0,15.58,16.05,0.8500000000000014,0.8500000000000014,15.96,16.3,0.6500000000000004,0.6500000000000004,114741,136221,44262,-26301
2018-05-06,16.86,18.0,1.8000000000000007,1.6999999999999993,17.41,18.05,1.1999999999999993,1.1999999999999993,16.13,17.2,3.4499999999999993,1.0999999999999979,17.13,18.0,1.25,0.4499999999999993,175301,341846,234799,58033
2018-05-13,17.92,18.55,1.4000000000000021,1.4000000000000021,18.444,18.85,1.2000000000000028,1.2000000000000028,17.75,18.3,1.3500000000000014,1.3500000000000014,18.233999999999998,18.65,1.3499999999999979,1.3499999999999979,167160,207696,88056,-23704
2018-05-20,18.35,18.7,0.6499999999999986,-0.4499999999999993,18.6625,18.8,0.3000000000000007,-0.25,17.9875,18.15,0.3999999999999986,-0.3500000000000014,18.35,18.5,0.3500000000000014,0.3500000000000014,172581,202365,67651,-12546
2018-05-27,19.18,19.6,1.3000000000000007,1.3000000000000007,19.58,19.9,0.9499999999999993,0.8000000000000007,18.990000000000002,19.38,1.0799999999999983,0.8200000000000003,19.28,19.55,0.8500000000000014,0.6000000000000014,196204,271672,119523,-46992
2018-06-03,19.04,19.45,0.75,-0.5,19.27,19.65,0.6499999999999986,-0.5500000000000007,18.602,19.2,1.1400000000000006,-0.5,18.95,19.5,0.8500000000000014,-0.6000000000000014,144172,169661,49068,24516
2018-06-10,18.98,19.2,0.3999999999999986,0.0,19.36,19.45,0.25,0.1999999999999993,18.742,19.15,0.8499999999999979,0.08000000000000185,19.09,19.3,0.40000000000000213,0.1999999999999993,214283,336480,232066,232066
2018-06-17,18.79,19.1,0.5500000000000007,-0.3500000000000014,18.88,19.15,0.5499999999999972,-0.3999999999999986,18.514,18.82,0.5199999999999996,-0.5199999999999996,18.67,18.9,0.5,-0.25,239973,365269,245598,101978
2018-06-24,18.669999999999998,18.9,0.5999999999999979,-0.34999999999999787,18.994,19.2,0.379999999999999,-0.379999999999999,18.400000000000002,18.6,0.5,-0.4499999999999993,18.68,18.9,0.5499999999999972,-0.09999999999999787,191027,237421,74877,17002
2018-07-01,19.1375,19.7,0.8000000000000007,0.8000000000000007,19.5175,20.45,1.4299999999999997,1.3999999999999986,19.015,19.7,1.0899999999999999,0.9499999999999993,19.4375,20.3,1.4000000000000021,1.4000000000000021,178044,239255,155063,94917
2018-07-08,20.3,20.5,0.3000000000000007,-0.15000000000000213,20.48,20.65,0.3999999999999986,-0.3999999999999986,20.016,20.15,0.3999999999999986,-0.3200000000000003,20.2,20.3,0.3000000000000007,-0.25,164051,210497,116015,-108617
2018-07-15,19.5,19.9,0.7999999999999972,-0.7999999999999972,19.759999999999998,20.05,0.6500000000000021,-0.6500000000000021,19.19,19.7,0.8499999999999979,-0.8499999999999979,19.39,19.8,0.6000000000000014,-0.5500000000000007,134387,223718,123091,19536
2018-07-22,19.49,19.85,0.6000000000000014,0.3999999999999986,19.792,20.05,0.6000000000000014,0.3500000000000014,19.34,19.65,0.6499999999999986,0.3999999999999986,19.57,19.8,0.5,0.3999999999999986,124162,147766,36158,12898
2018-07-29,20.07,20.55,0.8000000000000007,0.6000000000000014,20.28,20.55,0.6000000000000014,0.3999999999999986,19.732,20.18,0.7800000000000011,0.6000000000000014,20.13,20.4,0.6499999999999986,0.3000000000000007,136888,179023,69253,-69253
2018-08-05,20.26,20.35,0.25,0.0,20.316,20.4,0.16999999999999815,0.0,20.009999999999998,20.15,0.3999999999999986,-0.10000000000000142,20.22,20.35,0.20000000000000284,-0.05000000000000071,203202,348502,244176,121162
2018-08-12,19.88,20.25,1.25,-0.05000000000000071,20.248,20.48,0.629999999999999,0.10000000000000142,19.556,20.2,1.3000000000000007,-0.1999999999999993,19.919999999999998,20.4,1.4499999999999993,0.14999999999999858,169909,197538,47354,7360
2018-08-19,21.3,21.75,1.3500000000000014,1.0500000000000007,21.68,21.95,0.6499999999999986,0.6499999999999986,21.06,21.45,1.0500000000000007,1.0500000000000007,21.46,21.65,0.4499999999999993,0.40000000000000213,166974,307223,214017,-182599
2018-08-26,21.275,21.6,0.7000000000000028,-0.7000000000000028,21.375,21.75,0.7300000000000004,-0.7300000000000004,20.9375,21.2,0.5,-0.4499999999999993,21.1175,21.32,0.4200000000000017,-0.3500000000000014,108884,145182,74052,-18117
2018-09-02,20.86,21.05,0.3000000000000007,0.1999999999999993,21.14,21.45,0.5,0.5,20.53,21.05,0.8000000000000007,0.8000000000000007,20.97,21.3,0.5,0.5,149229,221165,123738,99756
2018-09-09,22.849999999999998,25.65,6.599999999999998,6.599999999999998,24.55,25.75,3.75,3.6799999999999997,22.52,24.75,5.75,5.449999999999999,24.05,25.75,4.300000000000001,3.1000000000000014,422829,536883,306540,-303441
2018-09-16,24.74,25.15,0.6499999999999986,0.25,25.08,25.25,0.25,0.0,24.322,24.48,0.379999999999999,-0.3299999999999983,24.69,25.1,0.6000000000000014,-0.05000000000000071,251968,457177,345793,-123468
2018-09-23,24.444,24.72,0.7699999999999996,0.019999999999999574,24.663999999999998,24.95,0.5,-0.23000000000000043,24.012,24.5,0.75,-0.7100000000000009,24.31,24.65,0.75,-0.6000000000000014,182927,248116,115192,-99040
2018-09-30,24.076,24.29,0.6499999999999986,-0.509999999999998,24.392,24.75,0.7699999999999996,-0.3999999999999986,23.744,23.99,0.509999999999998,-0.33000000000000185,24.062,24.54,0.8099999999999987,-0.36999999999999744,187910,216118,63406,42298
2018-10-07,23.16,24.44,2.59,-1.9199999999999982,23.462,24.62,2.530000000000001,-2.530000000000001,22.492,23.71,2.1099999999999994,-2.1099999999999994,22.738,24.46,2.6000000000000014,-2.5700000000000003,213699,278350,111397,-63729
2018-10-14,21.982,22.29,0.8399999999999999,-0.629999999999999,22.314,22.54,0.7699999999999996,-0.7699999999999996,21.614,22.02,0.8999999999999986,-0.759999999999998,21.94,22.49,1.0899999999999999,-0.9599999999999973,169851,251078,133955,-62809
2018-10-21,20.548,21.16,1.3500000000000014,-0.4299999999999997,20.872,21.16,0.7300000000000004,-0.26000000000000156,19.992,20.61,0.9899999999999984,-0.5,20.362,21.0,1.1099999999999994,-0.6799999999999997,175363,242863,132017,64991
2018-10-28,20.586,21.07,0.7600000000000016,0.38000000000000256,21.006,21.21,0.38000000000000256,0.0,20.238,20.57,0.6799999999999997,0.4200000000000017,20.544,20.79,0.46000000000000085,-0.09999999999999787,163273,282299,188702,188702
2018-11-04,22.31,24.39,3.75,1.259999999999998,22.628,24.47,2.8699999999999974,0.29999999999999716,21.328,22.51,1.9000000000000021,0.370000000000001,21.946,23.28,2.2900000000000027,-0.5800000000000018,201310,220441,40745,-40041
2018-11-11,20.733999999999998,21.08,0.8999999999999986,-0.08999999999999986,21.164,21.92,1.3100000000000023,0.21999999999999886,20.272,20.82,1.0700000000000003,0.9499999999999993,20.732,21.09,0.8200000000000003,0.6600000000000001,162410,236271,107439,-107439
2018-11-18,20.33,20.73,0.7300000000000004,-0.7300000000000004,20.57,20.77,0.509999999999998,-0.46999999999999886,19.884999999999998,20.11,0.33999999999999986,0.05999999999999872,20.215,20.55,0.7100000000000009,-0.07000000000000028,142869,230375,146056,-122175
2018-11-25,20.148,20.77,1.009999999999998,0.75,20.536,21.18,1.0799999999999983,1.0799999999999983,19.766,20.41,1.0199999999999996,0.8599999999999994,20.332,21.15,1.3999999999999986,1.3999999999999986,142863,192491,107365,-13462
2018-12-02,19.7025,21.14,2.280000000000001,-2.280000000000001,19.9425,21.14,2.1000000000000014,-2.1000000000000014,18.9375,19.88,1.3499999999999979,-1.3399999999999999,19.17,19.95,1.1099999999999994,-1.0199999999999996,192665,304725,201171,57262
2018-12-09,18.694,19.12,1.0800000000000018,-1.0800000000000018,18.962,19.57,1.2600000000000016,-0.8100000000000023,18.06,18.54,0.9100000000000001,-0.3000000000000007,18.512,19.14,1.0600000000000023,-0.490000000000002,208623,262726,125512,12648
2018-12-16,16.75,18.15,2.6499999999999986,-2.5299999999999994,17.118000000000002,18.44,2.3900000000000006,-2.0,16.128,17.82,2.3900000000000006,-2.3900000000000006,16.387999999999998,17.93,2.2799999999999994,-1.9399999999999995,310195,596198,413025,-76842
2018-12-23,16.802500000000002,17.53,1.4400000000000013,1.4400000000000013,17.3675,17.94,1.0800000000000018,0.9299999999999997,16.52,17.11,1.33,1.33,17.2825,17.94,1.0800000000000018,0.9299999999999997,239602,299069,106756,-70386
2018-12-30,18.15,18.86,1.2800000000000011,1.2800000000000011,18.625,19.32,1.2100000000000009,1.1799999999999997,17.747500000000002,18.48,1.1099999999999994,1.1099999999999994,18.5675,19.29,1.2899999999999991,1.1999999999999993,161271,177501,33584,-6152
2019-01-06,19.354,19.52,0.3099999999999987,-0.1999999999999993,19.61,19.75,0.23000000000000043,-0.17999999999999972,19.13,19.29,0.23999999999999844,-0.03999999999999915,19.426,19.54,0.21000000000000085,-0.020000000000003126,125035,181429,78934,65768
2019-01-13,19.6075,20.25,0.9600000000000009,0.7899999999999991,19.945,20.52,1.0199999999999996,1.0199999999999996,19.29,19.85,0.9200000000000017,0.9200000000000017,19.835,20.49,1.1799999999999997,1.1799999999999997,187743,321045,197017,-52173
2019-01-20,20.4,21.05,1.0899999999999999,0.7600000000000016,20.706,21.33,1.0399999999999991,0.8100000000000023,20.058,20.57,0.990000000000002,0.7300000000000004,20.542,21.21,1.2200000000000024,0.870000000000001,130100,215011,121383,113156
2019-01-27,21.378,21.68,0.5500000000000007,0.5300000000000011,21.676,22.33,1.1799999999999997,1.1799999999999997,21.134,21.49,0.6199999999999974,0.6199999999999974,21.592,22.28,1.2800000000000011,1.2800000000000011,118866,161918,62074,-1767
2019-02-03,21.072,22.22,2.799999999999997,-2.3599999999999994,21.482,22.45,2.3099999999999987,-1.620000000000001,20.02,22.07,4.600000000000001,-2.5700000000000003,20.892,22.25,2.7699999999999996,-1.6400000000000006,193733,438135,357777,49815
2019-02-10,20.6875,20.87,0.4299999999999997,-0.120000000000001,20.905,21.21,0.4700000000000024,0.33999999999999986,20.435,20.75,0.5300000000000011,0.5300000000000011,20.6675,20.95,0.5599999999999987,0.5599999999999987,150084,221542,112057,-112057
2019-02-17,20.733999999999998,21.08,0.6899999999999977,-0.3200000000000003,21.058,21.42,0.860000000000003,-0.4700000000000024,20.408,20.74,0.629999999999999,-0.370000000000001,20.666,21.15,0.75,-0.38000000000000256,114138,170480,85795,-25562
2019-02-24,20.74,21.01,0.6300000000000026,0.5500000000000007,21.144,21.41,0.7300000000000004,0.5700000000000003,20.504,20.72,0.46999999999999886,0.46999999999999886,20.872,21.03,0.5300000000000011,0.5199999999999996,157824,288147,203948,171229
2019-03-03,20.44,21.02,1.0700000000000003,-1.0700000000000003,20.834,21.89,1.5800000000000018,-1.3399999999999999,20.146,20.57,0.6999999999999993,-0.6999999999999993,20.36,20.65,0.7699999999999996,-0.14999999999999858,156805,236311,124871,-46035
2019-03-10,20.664,20.97,0.5199999999999996,-0.08000000000000185,21.08,21.48,0.6500000000000021,0.6500000000000021,20.522000000000002,20.69,0.3000000000000007,-0.08999999999999986,20.8,21.21,0.7699999999999996,0.4800000000000004,249606,393497,284036,-9878
2019-03-17,21.072,21.35,0.9200000000000017,-0.8300000000000018,21.464,21.83,1.0199999999999996,-0.5700000000000003,20.796,21.32,1.1700000000000017,-0.7700000000000031,21.038,21.48,0.8900000000000006,-0.41000000000000014,162987,212185,83078,20912
2019-03-24,20.076,20.79,1.1499999999999986,-1.0999999999999979,20.348,21.13,1.25,-1.009999999999998,19.66,20.22,0.7999999999999972,-0.6600000000000001,19.858,20.25,0.6700000000000017,-0.25,152326,233850,166378,99368
2019-03-31,19.588,19.97,0.6799999999999997,-0.11999999999999744,19.772000000000002,20.03,0.4800000000000004,-0.17999999999999972,19.236,19.41,0.3200000000000003,0.1999999999999993,19.498,19.77,0.509999999999998,0.35999999999999943,129098,269633,193392,14442
2019-04-07,19.63,20.09,0.8000000000000007,-0.16000000000000014,19.842000000000002,20.09,0.5799999999999983,-0.08999999999999986,19.248,19.64,0.7800000000000011,0.19000000000000128,19.51,19.94,0.8300000000000018,-0.240000000000002,111919,198745,138129,-133595
2019-04-14,19.6,19.93,0.7399999999999984,0.4800000000000004,19.985,20.38,0.8099999999999987,0.8099999999999987,19.405,19.61,0.5199999999999996,0.3200000000000003,19.805,20.03,0.490000000000002,0.490000000000002,102987,182913,110354,2187
2019-04-21,19.882,20.18,0.629999999999999,-0.16000000000000014,20.09,20.34,0.5100000000000016,-0.14999999999999858,19.618,19.87,0.5600000000000023,-0.14000000000000057,19.896,20.21,0.6400000000000006,-0.1700000000000017,128980,169272,74548,-56824
2019-04-28,19.834,20.18,0.6699999999999982,-0.35999999999999943,20.2,20.5,0.5500000000000007,0.3200000000000003,19.656,19.99,0.5999999999999979,0.28999999999999915,19.9,20.36,0.7899999999999991,0.75,143628,277448,202191,-98244
2019-05-05,21.09,22.2,2.41,1.9499999999999993,21.73,23.07,3.129999999999999,2.5100000000000016,20.526,21.95,2.719999999999999,1.4800000000000004,21.054,22.4,3.0299999999999976,1.5700000000000003,182214,345745,245569,7357
2019-05-12,21.124000000000002,21.57,0.8999999999999986,-0.8999999999999986,21.31,21.61,0.6999999999999993,-0.6999999999999993,20.796,21.09,0.5300000000000011,-0.4200000000000017,21.04,21.41,0.7800000000000011,-0.5899999999999999,144673,321824,248788,-209345
2019-05-19,19.9,20.65,1.6699999999999982,-1.6699999999999982,20.0025,21.04,2.039999999999999,-2.039999999999999,19.3675,20.57,2.0,-1.870000000000001,19.5475,20.61,1.8399999999999999,-1.6799999999999997,165438,237413,135789,-135789
2019-05-26,18.802,19.44,1.3300000000000018,-0.75,19.132,19.63,1.0700000000000003,-0.7900000000000027,18.528,18.97,0.9800000000000004,-0.5,18.834,19.32,1.2199999999999989,-0.9100000000000001,137994,153244,48612,16558
2019-06-02,18.698,19.11,0.5899999999999999,0.5199999999999996,19.144,19.92,1.2000000000000028,0.9400000000000013,18.448,18.84,0.7300000000000004,0.370000000000001,18.802,19.12,0.5500000000000007,0.21999999999999886,100225,125261,63970,-51478
2019-06-09,19.172,19.61,0.7300000000000004,-0.120000000000001,19.408,19.64,0.6400000000000006,0.15000000000000213,18.906,19.18,0.629999999999999,0.26000000000000156,19.192,19.6,0.9400000000000013,0.38000000000000256,109721,164521,115290,-51916
2019-06-16,19.636,19.82,0.4200000000000017,-0.07000000000000028,19.894,20.07,0.370000000000001,-0.370000000000001,19.296,19.45,0.5,0.029999999999997584,19.562,19.92,0.7700000000000031,-0.45000000000000284,119382,175068,90450,-36451
2019-06-23,19.834,20.39,1.0899999999999999,1.0899999999999999,20.162,20.8,1.2600000000000016,1.2600000000000016,19.668,20.24,1.0799999999999983,1.0799999999999983,19.958,20.38,0.9899999999999984,0.9899999999999984,116661,241188,171456,7521
2019-06-30,20.2875,20.45,0.4499999999999993,-0.120000000000001,20.4625,20.54,0.129999999999999,0.129999999999999,20.025,20.2,0.25,0.21000000000000085,20.3125,20.38,0.18999999999999773,-0.03999999999999915,76460,101945,63108,-7548
2019-07-07,19.906,20.23,0.6500000000000021,-0.6500000000000021,20.044,20.33,0.509999999999998,-0.5,19.552,19.86,0.8399999999999999,-0.8399999999999999,19.696,20.01,0.8200000000000003,-0.8200000000000003,64493,69015,10239,4674
2019-07-14,18.616,19.1,0.8300000000000018,-0.8300000000000018,18.822,19.38,0.8399999999999999,-0.7199999999999989,18.355999999999998,18.9,1.0,-1.0,18.471999999999998,19.0,0.8900000000000006,-0.8900000000000006,116289,235023,168088,167971
2019-07-21,18.222,18.41,0.6099999999999994,0.1999999999999993,18.494,18.71,0.39000000000000057,-0.15000000000000213,17.884,18.16,0.46000000000000085,-0.14000000000000057,18.204,18.39,0.6000000000000014,-0.23000000000000043,102863,140358,59180,24301
2019-07-28,18.248,18.64,0.6700000000000017,0.019999999999999574,18.812,19.85,1.7700000000000031,-0.40000000000000213,18.002,18.34,0.7899999999999991,-0.3099999999999987,18.286,18.67,0.9800000000000004,-0.6799999999999997,130753,242477,168855,-45114
2019-08-04,18.396,18.75,1.0300000000000011,0.7600000000000016,18.534,18.83,1.0,1.0,17.886,18.33,1.0999999999999979,1.0999999999999979,18.366,18.81,1.2300000000000004,1.2300000000000004,98461,141491,91935,-33809
2019-08-11,18.694,19.45,1.25,0.6799999999999997,19.142,19.79,1.2799999999999976,0.509999999999998,18.52,19.45,1.4800000000000004,0.8200000000000003,18.888,19.67,1.4400000000000013,0.860000000000003,91048,130327,61498,11105
2019-08-18,19.71,19.88,0.36999999999999744,0.0799999999999983,19.976,20.43,0.8000000000000007,-0.16000000000000014,19.322,19.69,0.7900000000000027,-0.3500000000000014,19.548000000000002,20.0,0.9600000000000009,-0.6300000000000026,166760,376829,284496,13904
2019-08-25,20.055,21.82,3.0,2.789999999999999,21.1925,24.36,5.32,2.780000000000001,18.945,19.86,1.6600000000000001,0.9499999999999993,19.825,21.81,3.299999999999997,1.3599999999999994,322654,625788,437197,88325
2019-09-01,19.296,19.6,1.0600000000000023,-1.0600000000000023,19.598,20.22,1.1999999999999993,-0.6500000000000021,18.772,19.36,0.9499999999999993,-0.10999999999999943,18.9,19.4,0.9399999999999977,-0.2699999999999996,167244,261612,146318,-130964
2019-09-08,19.006,19.26,0.7000000000000028,0.7000000000000028,19.482,19.9,0.639999999999997,0.639999999999997,18.772,19.16,0.8900000000000006,0.7300000000000004,19.142,19.53,0.5800000000000018,0.5800000000000018,238809,316501,160293,-6209
2019-09-15,18.259999999999998,19.4,2.4299999999999997,-2.4299999999999997,18.408,19.43,1.9600000000000009,-1.9600000000000009,17.654,18.58,1.7299999999999969,-1.7299999999999969,17.926,18.77,1.5500000000000007,-1.3000000000000007,185408,298894,197481,-29095
2019-09-22,17.402,17.5,0.3299999999999983,0.019999999999999574,17.598,17.73,0.19000000000000128,-0.05000000000000071,17.116,17.22,0.1999999999999993,-0.11000000000000298,17.376,17.58,0.4399999999999977,-0.07000000000000028,176115,213045,77559,72097
2019-09-29,16.662,17.23,0.9000000000000021,-0.4400000000000013,16.93,17.39,0.8300000000000018,-0.14000000000000057,16.412,16.66,0.5100000000000016,0.17999999999999972,16.663999999999998,16.98,0.5300000000000011,0.4200000000000017,100381,126034,38253,38085
2019-10-06,16.912,17.28,0.5700000000000003,0.4700000000000024,17.374000000000002,18.37,1.5199999999999996,1.5199999999999996,16.794,17.28,0.7800000000000011,0.7800000000000011,17.176,18.32,1.6700000000000017,1.620000000000001,153101,262241,149815,130559
2019-10-13,18.668,19.23,0.8300000000000018,0.010000000000001563,19.236,19.49,0.509999999999998,-0.129999999999999,18.364,18.52,0.35999999999999943,0.1999999999999993,18.728,19.15,0.8699999999999974,0.33000000000000185,220207,317700,149420,-149420
2019-10-20,18.79,19.03,0.4800000000000004,-0.0799999999999983,19.056,19.16,0.21000000000000085,0.0799999999999983,18.538,18.63,0.33999999999999986,0.03999999999999915,18.758,18.9,0.28999999999999915,-0.06999999999999673,110761,136952,47500,47500
2019-10-27,18.882,19.06,0.48999999999999844,0.39000000000000057,19.244,19.51,0.5100000000000016,0.25,18.674,18.96,0.490000000000002,0.490000000000002,19.052,19.41,0.6499999999999986,0.28999999999999915,138235,162554,49539,31724
2019-11-03,18.748,19.41,1.7399999999999984,-1.7399999999999984,19.374,20.59,2.5599999999999987,-1.6899999999999977,18.312,19.07,1.629999999999999,-1.629999999999999,18.714,19.34,1.3900000000000006,-1.3500000000000014,180479,225649,92565,19171
2019-11-10,18.9,19.33,1.2399999999999984,1.2399999999999984,19.558,20.16,1.2100000000000009,1.2100000000000009,18.696,19.2,1.2199999999999989,1.2199999999999989,19.3,19.97,1.0700000000000003,1.0700000000000003,226486,289796,110259,-54325
2019-11-17,19.762,19.93,0.379999999999999,-0.10000000000000142,20.2,20.93,1.0700000000000003,0.9299999999999997,19.598,19.83,0.3999999999999986,0.3099999999999987,19.966,20.92,1.2600000000000016,1.2600000000000016,188207,230957,76313,56392
2019-11-24,20.9875,21.2,0.34999999999999787,0.2699999999999996,21.21,21.23,0.07000000000000028,0.0,20.64,20.86,0.5500000000000007,-0.5500000000000007,20.805,20.98,0.6099999999999994,-0.5599999999999987,135914,170112,84985,-11073
2019-12-01,20.488,20.7,0.5700000000000003,0.4400000000000013,20.83,21.13,0.7799999999999976,0.509999999999998,20.368,20.59,0.6000000000000014,0.40000000000000213,20.486,20.73,0.5700000000000003,0.23000000000000043,199264,315336,196274,36742
2019-12-08,20.954,21.87,1.4200000000000017,1.3800000000000026,21.432,22.61,2.030000000000001,2.030000000000001,20.746,21.55,1.3599999999999994,1.3300000000000018,21.24,22.1,1.7700000000000031,1.7700000000000031,161950,242164,133529,70567
2019-12-15,23.096,23.7,1.5700000000000003,1.0899999999999999,23.512,23.83,0.7299999999999969,0.21999999999999886,22.832,23.22,1.0899999999999999,0.6700000000000017,23.256,23.55,0.5,0.029999999999997584,347807,787785,685768,-184191
2019-12-22,22.884999999999998,23.07,0.620000000000001,-0.5700000000000003,23.075,23.24,0.3299999999999983,-0.3299999999999983,22.58,22.84,0.5300000000000011,-0.4700000000000024,22.7375,22.98,0.5599999999999987,-0.35999999999999943,87487,138283,91039,91039
2019-12-29,22.746666666666666,23.08,0.5299999999999976,0.05999999999999872,22.95,23.08,0.33999999999999986,-0.2900000000000027,22.356666666666666,22.45,0.14999999999999858,-0.14999999999999858,22.62,22.88,0.41999999999999815,-0.41999999999999815,133910,152355,29035,26300
