Date,VelocityShares 3x Long Gold linked to SP GSCI Gold_Open_average,VelocityShares 3x Long Gold linked to SP GSCI Gold_Open_max,VelocityShares 3x Long Gold linked to SP GSCI Gold_High_average,VelocityShares 3x Long Gold linked to SP GSCI Gold_High_max,VelocityShares 3x Long Gold linked to SP GSCI Gold_Low_average,VelocityShares 3x Long Gold linked to SP GSCI Gold_Low_max,VelocityShares 3x Long Gold linked to SP GSCI Gold_Close_average,VelocityShares 3x Long Gold linked to SP GSCI Gold_Close_max
2019-05-26,1.0514133485357704,1.0514133485357704,1.544962939365254,1.544962939365254,1.1604828321744367,1.1604828321744367,1.6075018282643907,1.6075018282643907
2019-06-02,1.5856102953258162,1.5856102953258162,1.3621638814483583,1.3621638814483583,1.5615211139536667,1.5615211139536667,1.4345152857866792,1.4345152857866792
2019-06-09,1.883958297499636,1.883958297499636,1.7159945675791313,1.7159945675791313,1.8325082322611157,1.8325082322611157,1.7106735801058846,1.7106735801058846
2019-06-16,2.801854433691657,2.801854433691657,2.8670723403516503,2.8670723403516503,2.8641576488012657,2.8641576488012657,2.8982924205017695,2.8982924205017695
2019-06-23,1.8316034024229042,1.8316034024229042,1.7019074461420691,1.7019074461420691,1.6998019970987448,1.6998019970987448,1.525778063105752,1.525778063105752
2019-06-30,1.5845216612440767,1.5845216612440767,1.4874131946413465,1.4874131946413465,1.5317532229630049,1.5317532229630049,1.3929694229947176,1.3929694229947176
2019-07-07,1.4847883380201712,1.4847883380201712,1.442471470794082,1.442471470794082,1.5423417931634007,1.5423417931634007,1.5514674813374854,1.5514674813374854
2019-07-14,1.4649406038622768,1.4649406038622768,1.4290900814523273,1.4290900814523273,1.5387050594631375,1.5387050594631375,1.4549434494806215,1.4549434494806215
2019-07-21,1.154568267061259,1.154568267061259,1.1874973659140577,1.1874973659140577,1.1487832704471523,1.1487832704471523,1.232773367940656,1.232773367940656
2019-07-28,1.6055275295978535,1.6055275295978535,1.6242597002098045,1.6242597002098045,1.5700187517365072,1.5700187517365072,1.568808314493722,1.568808314493722
2019-08-04,1.8430263168383414,1.8430263168383414,1.9635950425691364,1.9635950425691364,1.9390929407888335,1.9390929407888335,1.9623736025794083,1.9623736025794083
2019-08-11,1.5018482838534137,1.5018482838534137,1.4286619830191332,1.4286619830191332,1.506308476844857,1.506308476844857,1.4304392247631161,1.4304392247631161
2019-08-18,1.7566831944445347,1.7566831944445347,1.7055389549811983,1.7055389549811983,1.7572131160558278,1.7572131160558278,1.6820307628939553,1.6820307628939553
2019-08-25,1.4185683294189901,1.4185683294189901,1.375305042195519,1.375305042195519,1.346145870366769,1.346145870366769,1.3707020066804434,1.3707020066804434
2019-09-01,0.9690135552556687,0.9690135552556687,0.847789664645902,0.847789664645902,0.8452643082983767,0.8452643082983767,0.7834549313670729,0.7834549313670729
2019-09-08,0.6892971520154726,0.6892971520154726,0.6264879632339924,0.6264879632339924,0.6888253368623489,0.6888253368623489,0.6460720699675843,0.6460720699675843
2019-09-15,0.9011085287802584,0.9011085287802584,0.9102391000328267,0.9102391000328267,0.9898329819250973,0.9898329819250973,1.0239077777136127,1.0239077777136127
2019-09-22,-0.045419704157486564,-0.045419704157486564,-0.07316912288681085,-0.07316912288681085,-0.3297950712347638,-0.3297950712347638,-0.2343492083219372,-0.2343492083219372
2019-09-29,0.13736582769183256,0.13736582769183256,0.1408081299993128,0.1408081299993128,0.053896624714837464,0.053896624714837464,0.050646674173432146,0.050646674173432146
2019-10-06,-0.2812868775339578,-0.2812868775339578,-0.3274596059705119,-0.3274596059705119,-0.09013798699365044,-0.09013798699365044,-0.17354966643373917,-0.17354966643373917
2019-10-13,-0.38325493164464447,-0.38325493164464447,-0.5642908131807554,-0.5642908131807554,-0.49833133380858147,-0.49833133380858147,-0.6373416345092121,-0.6373416345092121
2019-10-20,-0.5212589853775992,-0.5212589853775992,-0.7360921906337117,-0.7360921906337117,-0.535424619302113,-0.535424619302113,-0.627785506665336,-0.627785506665336
2019-10-27,-0.11402885328350482,-0.11402885328350482,-0.2693867933082587,-0.2693867933082587,0.02594622103204189,0.02594622103204189,-0.012543330897969754,-0.012543330897969754
2019-11-03,-2.1544379205283213,-2.1544379205283213,-2.0980118270690187,-2.0980118270690187,-2.092475028789741,-2.092475028789741,-2.050301343902622,-2.050301343902622
2019-11-10,-1.4857055620502089,-1.4857055620502089,-1.3987624418479419,-1.3987624418479419,-1.1787028524354275,-1.1787028524354275,-1.2032671056673512,-1.2032671056673512
2019-11-17,-1.681982912333436,-1.681982912333436,-1.6218215666542835,-1.6218215666542835,-1.460259005434702,-1.460259005434702,-1.5808869618560957,-1.5808869618560957
2019-11-24,-1.4646828181153415,-1.4646828181153415,-1.3155682537232676,-1.3155682537232676,-1.210906370381776,-1.210906370381776,-1.1774313071677647,-1.1774313071677647
2019-12-01,-1.1340773051877868,-1.1340773051877868,-1.2483755152436948,-1.2483755152436948,-1.0444571886612004,-1.0444571886612004,-1.1295807093977435,-1.1295807093977435
2019-12-08,-0.4759344578932272,-0.4759344578932272,-0.5369686769717743,-0.5369686769717743,-0.4057035439620413,-0.4057035439620413,-0.4377963891317735,-0.4377963891317735
2019-12-15,-0.20917331427268418,-0.20917331427268418,-0.144962210941221,-0.144962210941221,0.10188297781200606,0.10188297781200606,0.12014211068521297,0.12014211068521297
2019-12-22,1.1987507761282954,1.1987507761282954,1.1793345036752987,1.1793345036752987,1.4531847047613027,1.4531847047613027,1.3716077534106408,1.3716077534106408
2019-12-29,2.1366285674026564,2.1366285674026564,2.270315225257317,2.270315225257317,2.1736742302938294,2.1736742302938294,2.2275491004685564,2.2275491004685564
