Date,iShares MSCI Brazil Small-Cap_Open_average,iShares MSCI Brazil Small-Cap_Open_max,iShares MSCI Brazil Small-Cap_High_average,iShares MSCI Brazil Small-Cap_High_max,iShares MSCI Brazil Small-Cap_Low_average,iShares MSCI Brazil Small-Cap_Low_max,iShares MSCI Brazil Small-Cap_Close_average,iShares MSCI Brazil Small-Cap_Close_max
2019-06-23,1.6632760280889274,1.6632760280889274,1.7217700119099721,1.7217700119099721,1.5282086024664987,1.5282086024664987,1.5376753119723998,1.5376753119723998
2019-06-30,1.9108134076843544,1.9108134076843544,2.039806108243106,2.039806108243106,2.0229000002741273,2.0229000002741273,2.113739611640586,2.113739611640586
2019-07-07,1.8235001798541914,1.8235001798541914,1.8134198269058177,1.8134198269058177,1.8425329083708724,1.8425329083708724,1.8359429485815526,1.8359429485815526
2019-07-14,1.544834322623381,1.544834322623381,1.5195237812351927,1.5195237812351927,1.5268842469695512,1.5268842469695512,1.5135540416243514,1.5135540416243514
2019-07-21,1.1062500202755519,1.1062500202755519,1.1462651108214372,1.1462651108214372,1.1120122278161755,1.1120122278161755,1.2004950358160633,1.2004950358160633
2019-07-28,0.6445932851652183,0.6445932851652183,0.6064410904243654,0.6064410904243654,0.5772861498028447,0.5772861498028447,0.5219775918707882,0.5219775918707882
2019-08-04,0.6943507930749752,0.6943507930749752,0.8495662609110604,0.8495662609110604,0.7440219717501003,0.7440219717501003,0.855982018312681,0.855982018312681
2019-08-11,0.2112424580539606,0.2112424580539606,0.1709437960874245,0.1709437960874245,-0.20811482860924918,-0.20811482860924918,-0.23454072556432742,-0.23454072556432742
2019-08-18,-0.9308371537385999,-0.9308371537385999,-0.9918136488266441,-0.9918136488266441,-1.280581952485141,-1.280581952485141,-1.2235135806712878,-1.2235135806712878
2019-08-25,-0.5961471667925126,-0.5961471667925126,-0.5813873055010267,-0.5813873055010267,-0.39761776085844713,-0.39761776085844713,-0.3714278127842236,-0.3714278127842236
2019-09-01,-0.4816379113092671,-0.4816379113092671,-0.5393727820062589,-0.5393727820062589,-0.6902377548296733,-0.6902377548296733,-0.7121132430260748,-0.7121132430260748
2019-09-08,-1.0776388862333006,-1.0776388862333006,-0.900844494201408,-0.900844494201408,-0.7382738703953552,-0.7382738703953552,-0.649498681680781,-0.649498681680781
2019-09-15,-0.7269674432068605,-0.7269674432068605,-0.8016368612895286,-0.8016368612895286,-0.4112745574451097,-0.4112745574451097,-0.46571287837788156,-0.46571287837788156
2019-09-22,-0.5290661261317186,-0.5290661261317186,-0.3596270802561055,-0.3596270802561055,-0.25627303010301905,-0.25627303010301905,-0.20573786730919227,-0.20573786730919227
2019-09-29,0.39980612604318033,0.39980612604318033,0.7000812391047683,0.7000812391047683,-0.23065799669007567,-0.23065799669007567,-0.3424925334587477,-0.3424925334587477
2019-10-06,-0.10212590810139917,-0.10212590810139917,-0.1097557287903117,-0.1097557287903117,0.27138796660674525,0.27138796660674525,0.2032461380041851,0.2032461380041851
2019-10-13,0.45712129440396254,0.45712129440396254,0.46574184023285525,0.46574184023285525,0.6488803864212425,0.6488803864212425,0.8032134642539779,0.8032134642539779
2019-10-20,1.9042483277666222,1.9042483277666222,1.710284222834504,1.710284222834504,1.973394110571962,1.973394110571962,1.8552260419219297,1.8552260419219297
2019-10-27,2.2422251462589573,2.2422251462589573,1.9836624907753508,1.9836624907753508,2.0110994398095863,2.0110994398095863,1.9329944284113967,1.9329944284113967
2019-11-03,0.32539349123523165,0.32539349123523165,0.5267066111378984,0.5267066111378984,0.6003403694313548,0.6003403694313548,0.7910616685535855,0.7910616685535855
2019-11-10,0.5115744103299485,0.5115744103299485,0.3350227316355943,0.3350227316355943,0.36972222928387655,0.36972222928387655,0.22477994532528378,0.22477994532528378
2019-11-17,0.7634106399954533,0.7634106399954533,0.6811332118879223,0.6811332118879223,0.9449599488679038,0.9449599488679038,0.8531112585447849,0.8531112585447849
2019-11-24,0.9886487077084217,0.9886487077084217,0.8498800821471676,0.8498800821471676,1.0607878723315758,1.0607878723315758,0.9898514083033892,0.9898514083033892
2019-12-01,1.9169511780604933,1.9169511780604933,1.9832092462950985,1.9832092462950985,2.0073982848375547,2.0073982848375547,2.0190744122185493,2.0190744122185493
2019-12-08,2.3169296202602636,2.3169296202602636,2.4497736267848906,2.4497736267848906,2.343962070909221,2.343962070909221,2.4421070759661947,2.4421070759661947
2019-12-15,2.105783764726423,2.105783764726423,2.114080044050126,2.114080044050126,2.0947642295345665,2.0947642295345665,2.110897030967117,2.110897030967117
2019-12-22,2.050917533150555,2.050917533150555,2.0274734660035856,2.0274734660035856,2.0042156153177686,2.0042156153177686,1.9504145819425556,1.9504145819425556
2019-12-29,1.7166298693701065,1.7166298693701065,1.747819085721625,1.747819085721625,1.7226303063827453,1.7226303063827453,1.6911259825955716,1.6911259825955716
