Date,Guggenheim CurrencyShares British Pound Sterling_Open_average,Guggenheim CurrencyShares British Pound Sterling_Open_max,Guggenheim CurrencyShares British Pound Sterling_High_average,Guggenheim CurrencyShares British Pound Sterling_High_max,Guggenheim CurrencyShares British Pound Sterling_Low_average,Guggenheim CurrencyShares British Pound Sterling_Low_max,Guggenheim CurrencyShares British Pound Sterling_Close_average,Guggenheim CurrencyShares British Pound Sterling_Close_max
2019-06-02,-1.3137835843259726,-1.3137835843259726,-1.3737399236542889,-1.3737399236542889,-1.341930588887975,-1.341930588887975,-1.3329133842436613,-1.3329133842436613
2019-06-09,-1.4534377562004535,-1.4534377562004535,-1.5614598001232731,-1.5614598001232731,-1.6185671837367592,-1.6185671837367592,-1.741932104875788,-1.741932104875788
2019-06-16,-0.7583795331648072,-0.7583795331648072,-0.7413638821595058,-0.7413638821595058,-0.6768185273850373,-0.6768185273850373,-0.6615939022600077,-0.6615939022600077
2019-06-23,-0.8869136429597719,-0.8869136429597719,-0.9973952726947813,-0.9973952726947813,-0.9205029950431353,-0.9205029950431353,-1.0153114619359214,-1.0153114619359214
2019-06-30,-1.4036148037797476,-1.4036148037797476,-1.460875286781786,-1.460875286781786,-1.3313951811069502,-1.3313951811069502,-1.4146765991336845,-1.4146765991336845
2019-07-07,-1.1110636603626536,-1.1110636603626536,-1.2107424142338579,-1.2107424142338579,-1.1542818952819835,-1.1542818952819835,-1.2118252159527056,-1.2118252159527056
2019-07-14,-1.1871556006639423,-1.1871556006639423,-1.2187518551213345,-1.2187518551213345,-1.1923177963198204,-1.1923177963198204,-1.2109598808851998,-1.2109598808851998
2019-07-21,-1.8232769344875852,-1.8232769344875852,-1.8659130182308756,-1.8659130182308756,-1.9449793424807784,-1.9449793424807784,-1.9579470819009666,-1.9579470819009666
2019-07-28,-1.9663023728809887,-1.9663023728809887,-1.9749182222339965,-1.9749182222339965,-2.0408412430363034,-2.0408412430363034,-2.0174706896172685,-2.0174706896172685
2019-08-04,-1.9731658600611082,-1.9731658600611082,-1.9645527482698362,-1.9645527482698362,-1.9363011963407926,-1.9363011963407926,-1.9213123594628985,-1.9213123594628985
2019-08-11,-1.5015007861527423,-1.5015007861527423,-1.4416052458710893,-1.4416052458710893,-1.4265195078933708,-1.4265195078933708,-1.3938702501829947,-1.3938702501829947
2019-08-18,-0.8760002491025217,-0.8760002491025217,-0.903981848411963,-0.903981848411963,-0.8789138852894434,-0.8789138852894434,-0.8849549438061775,-0.8849549438061775
2019-08-25,-0.9221624685762797,-0.9221624685762797,-0.8350238335741729,-0.8350238335741729,-0.9909107707522108,-0.9909107707522108,-0.9518569062669241,-0.9518569062669241
2019-09-01,-0.1132844630387561,-0.1132844630387561,-0.07030399063573073,-0.07030399063573073,-0.15221738144754204,-0.15221738144754204,-0.07635562484792258,-0.07635562484792258
2019-09-08,0.4148532991567918,0.4148532991567918,0.3635785443075737,0.3635785443075737,0.34610906262612,0.34610906262612,0.32365156957925645,0.32365156957925645
2019-09-15,0.46785946597603156,0.46785946597603156,0.4814455746874212,0.4814455746874212,0.510550144036709,0.510550144036709,0.5661228901440291,0.5661228901440291
2019-09-22,-0.10351445235628244,-0.10351445235628244,0.0784281100306591,0.0784281100306591,-0.07496283917260094,-0.07496283917260094,-0.048503715535162216,-0.048503715535162216
2019-09-29,0.08660031980396171,0.08660031980396171,0.08628152377871852,0.08628152377871852,0.11784343757660484,0.11784343757660484,0.0412241911372574,0.0412241911372574
2019-10-06,1.8514314190509993,1.8514314190509993,2.036858702959671,2.036858702959671,1.7838986603974725,1.7838986603974725,1.765657211827177,1.765657211827177
2019-10-13,2.697449017162496,2.697449017162496,2.644356674492304,2.644356674492304,2.7159564348109773,2.7159564348109773,2.6904366605463417,2.6904366605463417
2019-10-20,1.645074043643381,1.645074043643381,1.6589709424902612,1.6589709424902612,1.7152939567686019,1.7152939567686019,1.758271945680867,1.758271945680867
2019-10-27,1.508808925613461,1.508808925613461,1.4849556224246137,1.4849556224246137,1.480369107264702,1.480369107264702,1.4996649419498862,1.4996649419498862
2019-11-03,1.2413497010073735,1.2413497010073735,1.1930676348066453,1.1930676348066453,1.2384797578493738,1.2384797578493738,1.2027524716222846,1.2027524716222846
2019-11-10,1.291134864797141,1.291134864797141,1.2697229459252521,1.2697229459252521,1.3214828016319364,1.3214828016319364,1.3091995841837536,1.3091995841837536
2019-11-17,0.8872175365339776,0.8872175365339776,0.9206959421938486,0.9206959421938486,0.9278312101105273,0.9278312101105273,0.9843036864890579,0.9843036864890579
2019-11-24,0.9422221851109924,0.9422221851109924,0.9218596551940624,0.9218596551940624,0.9606814309610348,0.9606814309610348,1.0056851005223812,1.0056851005223812
2019-12-01,1.48424401192837,1.48424401192837,1.4199607571920392,1.4199607571920392,1.4680604271619484,1.4680604271619484,1.4455203670274201,1.4455203670274201
2019-12-08,1.7181666043998873,1.7181666043998873,1.7194845842165352,1.7194845842165352,1.6876197747426336,1.6876197747426336,1.70541320604456,1.70541320604456
2019-12-15,0.346975398529438,0.346975398529438,0.2991448721039793,0.2991448721039793,0.28229065642936707,0.28229065642936707,0.33406983992990485,0.33406983992990485
2019-12-22,0.9137215794152102,0.9137215794152102,0.8765489742866887,0.8765489742866887,0.828364940339449,0.828364940339449,0.7652597968503878,0.7652597968503878
2019-12-29,0.5699332076761349,0.5699332076761349,0.5694568871881642,0.5694568871881642,0.6553763490766895,0.6553763490766895,0.5829544577634193,0.5829544577634193
